Logged started on,19/07/2021 15:20:03
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
19/07/2021 15:22:20.808,137069,BM2V220 @313548,21889,E8FFC7FF0C04,-24,-57,1036
19/07/2021 15:22:20.839,137088,BM2V220 @313548,21896,F6FFC3FF0E04,-10,-61,1038
19/07/2021 15:22:20.899,137149,BM2V220 @313548,21902,DFFFD0FF0E04,-33,-48,1038
19/07/2021 15:22:20.959,137209,BM2V220 @313548,21908,F0FFC0FF0B04,-16,-64,1035
19/07/2021 15:22:20.989,137239,BM2V220 @313548,21914,E9FFCBFF1004,-23,-53,1040
19/07/2021 15:22:21.049,137298,BM2V220 @313548,21921,E4FFCAFF0F04,-28,-54,1039
19/07/2021 15:22:21.108,137359,BM2V220 @313548,21927,F2FFC3FF0C04,-14,-61,1036
19/07/2021 15:22:21.139,137387,BM2V220 @313548,21933,E4FFCCFF0D04,-28,-52,1037
19/07/2021 15:22:21.199,137449,BM2V220 @313548,21939,ECFFC5FF0D04,-20,-59,1037
19/07/2021 15:22:21.259,137509,BM2V220 @313548,21946,EDFFC8FF0D04,-19,-56,1037
19/07/2021 15:22:21.289,137539,BM2V220 @313548,21952,E6FFCAFF0E04,-26,-54,1038
19/07/2021 15:22:21.349,137599,BM2V220 @313548,21958,EEFFC5FF0D04,-18,-59,1037
19/07/2021 15:22:21.408,137658,BM2V220 @313548,21964,E9FFCAFF0C04,-23,-54,1036
19/07/2021 15:22:21.439,137688,BM2V220 @313548,21971,EDFFC5FF0D04,-19,-59,1037
19/07/2021 15:22:21.499,137748,BM2V220 @313548,21977,EDFFCCFF0E04,-19,-52,1038
19/07/2021 15:22:21.559,137809,BM2V220 @313548,21983,E7FFC6FF0B04,-25,-58,1035
19/07/2021 15:22:21.589,137839,BM2V220 @313548,21989,EEFFC8FF0C04,-18,-56,1036
19/07/2021 15:22:21.649,137899,BM2V220 @313548,21996,E9FFCBFF0E04,-23,-53,1038
19/07/2021 15:22:21.708,137958,BM2V220 @313548,22002,E9FFC3FF0C04,-23,-61,1036
19/07/2021 15:22:21.739,137989,BM2V220 @313548,22008,EDFFCAFF0C04,-19,-54,1036
19/07/2021 15:22:21.799,138048,BM2V220 @313548,22014,E8FFC7FF0B04,-24,-57,1035
19/07/2021 15:22:21.859,138110,BM2V220 @313548,22021,ECFFC7FF0D04,-20,-57,1037
19/07/2021 15:22:21.889,138138,BM2V220 @313548,22027,EAFFCAFF0D04,-22,-54,1037
19/07/2021 15:22:21.949,138197,BM2V220 @313548,22033,E9FFC7FF0D04,-23,-57,1037
19/07/2021 15:22:22.008,138258,BM2V220 @313548,22039,ECFFC8FF0C04,-20,-56,1036
19/07/2021 15:22:22.039,138288,BM2V220 @313548,22046,E9FFC8FF0C04,-23,-56,1036
19/07/2021 15:22:22.099,138349,BM2V220 @313548,22052,EBFFC6FF0D04,-21,-58,1037
19/07/2021 15:22:22.159,138409,BM2V220 @313548,22058,EBFFC8FF0F04,-21,-56,1039
19/07/2021 15:22:22.189,138439,BM2V220 @313548,22064,E9FFC9FF1504,-23,-55,1045
19/07/2021 15:22:22.249,138498,BM2V220 @313548,22071,EEFFCAFF1404,-18,-54,1044
19/07/2021 15:22:22.308,138558,BM2V220 @313548,22077,EDFFCCFF1104,-19,-52,1041
19/07/2021 15:22:22.339,138589,BM2V220 @313548,22083,E6FFC6FF1104,-26,-58,1041
19/07/2021 15:22:22.399,138648,BM2V220 @313548,22089,ECFFC4FF1704,-20,-60,1047
19/07/2021 15:22:22.459,138709,BM2V220 @313548,22096,EBFFC9FF1404,-21,-55,1044
19/07/2021 15:22:22.489,138739,BM2V220 @313548,22102,EDFFC6FF0D04,-19,-58,1037
19/07/2021 15:22:22.549,138799,BM2V220 @313548,22108,F2FFCFFF2104,-14,-49,1057
19/07/2021 15:22:22.608,138858,BM2V220 @313548,22114,F0FFCCFF2704,-16,-52,1063
19/07/2021 15:22:22.639,138888,BM2V220 @313548,22121,EFFFCBFF2804,-17,-53,1064
19/07/2021 15:22:22.699,138949,BM2V220 @313548,22127,F7FFD2FF1704,-9,-46,1047
19/07/2021 15:22:22.759,139010,BM2V220 @313548,22133,EBFFC2FF0D04,-21,-62,1037
19/07/2021 15:22:22.789,139038,BM2V220 @313548,22139,EEFFC7FF0A04,-18,-57,1034
19/07/2021 15:22:22.849,139098,BM2V220 @313548,22146,EAFFCAFF0D04,-22,-54,1037
19/07/2021 15:22:22.908,139158,BM2V220 @313548,22152,F5FFC8FF1304,-11,-56,1043
19/07/2021 15:22:22.938,139188,BM2V220 @313548,22158,EEFFC7FF0C04,-18,-57,1036
19/07/2021 15:22:22.998,139248,BM2V220 @313548,22164,EBFFC4FF0B04,-21,-60,1035
19/07/2021 15:22:23.059,139309,BM2V220 @313548,22171,EFFFC5FF0A04,-17,-59,1034
19/07/2021 15:22:23.089,139339,BM2V220 @313548,22177,ECFFC5FF0D04,-20,-59,1037
19/07/2021 15:22:23.149,139399,BM2V220 @313548,22183,ECFFC2FF0C04,-20,-62,1036
19/07/2021 15:22:23.208,139458,BM2V220 @313548,22189,EDFFC7FF1004,-19,-57,1040
19/07/2021 15:22:23.239,139490,BM2V220 @313548,22196,E9FFC1FF0F04,-23,-63,1039
19/07/2021 15:22:23.299,139548,BM2V220 @313548,22202,EDFFC3FF1304,-19,-61,1043
19/07/2021 15:22:23.359,139609,BM2V220 @313548,22208,EAFFC5FF1104,-22,-59,1041
19/07/2021 15:22:23.389,139639,BM2V220 @313548,22214,ECFFC3FF0504,-20,-61,1029
19/07/2021 15:22:23.449,139699,BM2V220 @313548,22221,EFFFBEFF1304,-17,-66,1043
19/07/2021 15:22:23.508,139759,BM2V220 @313548,22227,E8FFC0FF1104,-24,-64,1041
