Logged started on,15/07/2021 15:02:06
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
15/07/2021 15:04:40.455,153488,BM2V220 @313548,26498,15FFC9FFA3FB,-235,-55,-1117
15/07/2021 15:04:40.515,153533,BM2V220 @313548,26504,13FFD2FF9BFB,-237,-46,-1125
15/07/2021 15:04:40.575,153593,BM2V220 @313548,26510,16FFD0FF98FB,-234,-48,-1128
15/07/2021 15:04:40.605,153624,BM2V220 @313548,26517,18FFD2FF94FB,-232,-46,-1132
15/07/2021 15:04:40.665,153684,BM2V220 @313548,26523,10FFD2FF9BFB,-240,-46,-1125
15/07/2021 15:04:40.725,153744,BM2V220 @313548,26529,15FFCDFFA0FB,-235,-51,-1120
15/07/2021 15:04:40.755,153774,BM2V220 @313548,26535,15FFD5FF91FB,-235,-43,-1135
15/07/2021 15:04:40.815,153834,BM2V220 @313548,26542,0CFFCDFFA1FB,-244,-51,-1119
15/07/2021 15:04:40.875,153893,BM2V220 @313548,26548,10FFD2FF91FB,-240,-46,-1135
15/07/2021 15:04:40.905,153924,BM2V220 @313548,26554,12FFC9FF98FB,-238,-55,-1128
15/07/2021 15:04:40.965,153985,BM2V220 @313548,26560,18FFCCFF97FB,-232,-52,-1129
15/07/2021 15:04:41.025,154044,BM2V220 @313548,26567,13FFCAFF9AFB,-237,-54,-1126
15/07/2021 15:04:41.055,154074,BM2V220 @313548,26573,10FFD0FF9EFB,-240,-48,-1122
15/07/2021 15:04:41.115,154133,BM2V220 @313548,26579,12FFD3FF9DFB,-238,-45,-1123
15/07/2021 15:04:41.175,154194,BM2V220 @313548,26585,16FFD0FF9BFB,-234,-48,-1125
15/07/2021 15:04:41.205,154223,BM2V220 @313548,26592,16FFCFFF9BFB,-234,-49,-1125
15/07/2021 15:04:41.265,154284,BM2V220 @313548,26598,16FFCFFF9EFB,-234,-49,-1122
15/07/2021 15:04:41.325,154343,BM2V220 @313548,26604,10FFD0FF95FB,-240,-48,-1131
15/07/2021 15:04:41.355,154374,BM2V220 @313548,26610,07FFD3FF9AFB,-249,-45,-1126
15/07/2021 15:04:41.415,154434,BM2V220 @313548,26617,12FFD0FF9EFB,-238,-48,-1122
15/07/2021 15:04:41.474,154493,BM2V220 @313548,26623,06FFD2FF98FB,-250,-46,-1128
15/07/2021 15:04:41.505,154524,BM2V220 @313548,26629,0AFFCDFF9DFB,-246,-51,-1123
15/07/2021 15:04:41.565,154584,BM2V220 @313548,26635,15FFD8FFA4FB,-235,-40,-1116
15/07/2021 15:04:41.625,154643,BM2V220 @313548,26642,0AFFE2FFA7FB,-246,-30,-1113
15/07/2021 15:04:41.655,154674,BM2V220 @313548,26648,04FFDBFF94FB,-252,-37,-1132
15/07/2021 15:04:41.745,154763,BM2V220 @313548,26654,06FFD9FF9AFB,-250,-39,-1126
15/07/2021 15:04:41.774,154792,BM2V220 @313548,26660,09FFE2FF9DFB,-247,-30,-1123
15/07/2021 15:04:41.804,154823,BM2V220 @313548,26667,09FFE5FF9EFB,-247,-27,-1122
15/07/2021 15:04:41.865,154884,BM2V220 @313548,26673,01FFD9FF95FB,-255,-39,-1131
15/07/2021 15:04:41.954,154974,BM2V220 @313548,26679,09FFD9FF9EFB,-247,-39,-1122
