Logged started on,07/07/2021 14:00:25
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
07/07/2021 14:02:38.127,132807,BM2V220 @313548,49097,78FD8C010EFD,-648,396,-754
07/07/2021 14:02:38.188,132855,BM2V220 @313548,49103,77FD8C0105FD,-649,396,-763
07/07/2021 14:02:38.217,132884,BM2V220 @313548,49109,75FD900114FD,-651,400,-748
07/07/2021 14:02:38.278,132944,BM2V220 @313548,49115,81FD920105FD,-639,402,-763
07/07/2021 14:02:38.338,133005,BM2V220 @313548,49122,74FD930105FD,-652,403,-763
07/07/2021 14:02:38.367,133035,BM2V220 @313548,49128,77FD8A010FFD,-649,394,-753
07/07/2021 14:02:38.427,133094,BM2V220 @313548,49134,7AFD8A0109FD,-646,394,-759
07/07/2021 14:02:38.487,133154,BM2V220 @313548,49140,75FD8F0112FD,-651,399,-750
07/07/2021 14:02:38.517,133184,BM2V220 @313548,49147,7DFD8C0108FD,-643,396,-760
07/07/2021 14:02:38.577,133244,BM2V220 @313548,49153,75FD900111FD,-651,400,-751
07/07/2021 14:02:38.638,133305,BM2V220 @313548,49159,7EFD900111FD,-642,400,-751
07/07/2021 14:02:38.667,133334,BM2V220 @313548,49165,75FD900115FD,-651,400,-747
07/07/2021 14:02:38.727,133394,BM2V220 @313548,49172,7DFD920108FD,-643,402,-760
07/07/2021 14:02:38.787,133456,BM2V220 @313548,49178,7EFD8C0109FD,-642,396,-759
07/07/2021 14:02:38.817,133484,BM2V220 @313548,49184,7DFD8D010CFD,-643,397,-756
07/07/2021 14:02:38.877,133544,BM2V220 @313548,49190,7BFD930114FD,-645,403,-748
07/07/2021 14:02:38.937,133604,BM2V220 @313548,49197,7EFD8C0106FD,-642,396,-762
07/07/2021 14:02:38.967,133634,BM2V220 @313548,49203,74FD8C0103FD,-652,396,-765
07/07/2021 14:02:39.027,133694,BM2V220 @313548,49209,71FD900109FD,-655,400,-759
07/07/2021 14:02:39.088,133754,BM2V220 @313548,49215,78FD870105FD,-648,391,-763
07/07/2021 14:02:39.117,133785,BM2V220 @313548,49222,78FD930108FD,-648,403,-760
07/07/2021 14:02:39.178,133844,BM2V220 @313548,49228,81FD890117FD,-639,393,-745
07/07/2021 14:02:39.238,133905,BM2V220 @313548,49234,7AFD93010CFD,-646,403,-756
