,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
148,-0.018,0.046,-0.038,0.055,0.106,1.0,0.325,0.183,-0.729
149,-0.028,0.044,-0.029,0.047,0.101,0.997,0.322,0.195,-0.709
150,-0.035,0.023,-0.023,0.047,0.101,0.997,0.334,0.159,-0.711
151,-0.037,0.028,-0.028,0.05,0.097,1.005,0.336,0.168,-0.69
152,-0.028,0.041,-0.041,0.051,0.106,1.002,0.333,0.19,-0.723
153,-0.036,0.047,-0.038,0.052,0.109,0.996,0.316,0.166,-0.729
154,-0.035,0.043,-0.042,0.052,0.104,0.997,0.316,0.166,-0.729
155,-0.028,0.028,-0.041,0.049,0.106,0.993,0.333,0.172,-0.709
156,-0.025,0.013,-0.033,0.05,0.111,0.985,0.343,0.174,-0.721
157,-0.023,-0.004,-0.021,0.055,0.112,0.983,0.336,0.187,-0.696
158,-0.013,-0.021,-0.011,0.058,0.119,0.98,0.333,0.186,-0.694
159,-0.008,-0.026,-0.002,0.061,0.126,0.977,0.325,0.183,-0.703
160,0.004,-0.017,-0.001,0.068,0.132,0.983,0.337,0.178,-0.726
161,0.019,0.002,-0.008,0.078,0.141,0.989,0.337,0.174,-0.709
162,0.024,0.015,0.008,0.088,0.143,0.999,0.33,0.204,-0.69
163,0.012,0.023,0.02,0.094,0.139,1.007,0.352,0.172,-0.702
164,0.004,0.01,0.037,0.092,0.137,1.008,0.349,0.19,-0.688
165,-0.011,0.0,0.056,0.09,0.14,1.005,0.334,0.184,-0.726
166,-0.013,-0.017,0.056,0.091,0.161,1.003,0.325,0.183,-0.72
167,-0.017,-0.027,0.066,0.096,0.172,0.996,0.325,0.183,-0.72
168,0.009,-0.021,0.056,0.096,0.172,0.996,0.331,0.174,-0.699
169,0.017,-0.016,0.058,0.098,0.18,0.982,0.34,0.183,-0.717
170,0.013,-0.016,0.058,0.094,0.183,0.977,0.337,0.193,-0.705
171,0.008,-0.014,0.054,0.09,0.181,0.977,0.345,0.187,-0.709
172,0.009,-0.012,0.05,0.088,0.179,0.976,0.346,0.183,-0.7
173,0.02,-0.009,0.046,0.089,0.186,0.968,0.333,0.189,-0.708
174,0.016,-0.019,0.056,0.089,0.193,0.958,0.346,0.187,-0.729
175,0.028,-0.019,0.061,0.089,0.199,0.952,0.333,0.187,-0.717
176,0.035,-0.021,0.074,0.086,0.207,0.947,0.327,0.199,-0.705
177,0.03,-0.027,0.088,0.083,0.199,0.958,0.33,0.19,-0.703
178,0.024,-0.029,0.102,0.083,0.187,0.971,0.328,0.198,-0.723
179,0.033,-0.018,0.101,0.087,0.183,0.975,0.312,0.183,-0.697
180,0.051,-0.004,0.098,0.091,0.186,0.976,0.298,0.183,-0.724
181,0.053,-0.011,0.112,0.087,0.19,0.972,0.325,0.18,-0.714
182,0.063,-0.007,0.113,0.081,0.184,0.97,0.327,0.178,-0.727
183,0.066,0.004,0.101,0.076,0.18,0.968,0.331,0.186,-0.718
184,0.07,0.002,0.094,0.062,0.182,0.965,0.327,0.186,-0.723
185,0.072,-0.01,0.103,0.062,0.182,0.965,0.36,0.196,-0.715
186,0.074,-0.011,0.102,0.062,0.191,0.96,0.333,0.187,-0.717
187,0.082,-0.021,0.102,0.063,0.197,0.964,0.339,0.186,-0.714
188,0.074,-0.029,0.104,0.061,0.203,0.965,0.339,0.186,-0.714
189,0.057,-0.031,0.104,0.062,0.197,0.972,0.331,0.204,-0.7
190,0.059,-0.017,0.081,0.068,0.193,0.98,0.324,0.195,-0.727
191,0.063,-0.016,0.065,0.071,0.199,0.978,0.342,0.186,-0.723
192,0.051,-0.035,0.07,0.064,0.2,0.965,0.339,0.178,-0.705
193,0.044,-0.06,0.046,0.058,0.195,0.954,0.334,0.18,-0.706
