,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,-0.9,-3.4,1.1,-0.01,-0.061,1.038,-0.214,-0.025,-1.108
2,-0.9,-3.5,1.1,-0.033,-0.048,1.038,-0.213,-0.022,-1.12
3,-1.0,-3.5,1.0,-0.016,-0.064,1.035,-0.213,-0.013,-1.114
4,-0.9,-3.4,1.0,-0.023,-0.053,1.04,-0.21,-0.022,-1.119
5,-0.9,-3.5,1.1,-0.028,-0.054,1.039,-0.213,-0.016,-1.113
6,-1.0,-3.4,1.0,-0.014,-0.061,1.036,-0.202,-0.015,-1.117
7,-1.0,-3.4,1.0,-0.028,-0.052,1.037,-0.208,-0.022,-1.12
8,-0.9,-3.5,1.1,-0.02,-0.059,1.037,-0.207,-0.018,-1.119
9,-1.0,-3.4,1.0,-0.019,-0.056,1.037,-0.205,-0.022,-1.12
10,-1.0,-3.4,1.0,-0.026,-0.054,1.038,-0.216,-0.016,-1.119
11,-0.9,-3.5,1.0,-0.018,-0.059,1.037,-0.21,-0.022,-1.117
12,-1.0,-3.4,1.1,-0.023,-0.054,1.036,-0.207,-0.021,-1.111
13,-1.0,-3.4,1.0,-0.019,-0.059,1.037,-0.211,-0.025,-1.12
14,-0.9,-3.4,1.1,-0.019,-0.052,1.038,-0.216,-0.018,-1.126
15,-1.0,-3.3,1.0,-0.025,-0.058,1.035,-0.214,-0.019,-1.122
16,-0.9,-3.5,1.0,-0.018,-0.056,1.036,-0.205,-0.019,-1.122
17,-1.0,-3.4,1.1,-0.023,-0.053,1.038,-0.205,-0.019,-1.117
18,-0.9,-3.5,1.0,-0.023,-0.061,1.036,-0.204,-0.016,-1.135
19,-0.9,-3.5,0.9,-0.019,-0.054,1.036,-0.217,-0.021,-1.125
20,-1.1,-3.4,1.0,-0.024,-0.057,1.035,-0.204,-0.024,-1.122
21,-0.9,-3.4,1.1,-0.02,-0.057,1.037,-0.211,-0.024,-1.113
22,-0.9,-3.4,1.0,-0.022,-0.054,1.037,-0.207,-0.022,-1.12
23,-1.0,-3.4,1.1,-0.023,-0.057,1.037,-0.21,-0.015,-1.119
24,-0.9,-3.4,1.0,-0.02,-0.056,1.036,-0.211,-0.015,-1.12
25,-0.9,-3.4,1.1,-0.023,-0.056,1.036,-0.216,-0.022,-1.116
26,-0.9,-3.5,1.1,-0.021,-0.058,1.037,-0.205,-0.018,-1.122
27,-0.9,-3.5,1.0,-0.021,-0.056,1.039,-0.213,-0.019,-1.125
28,-0.7,-3.9,0.9,-0.023,-0.055,1.045,-0.216,-0.025,-1.117
29,-1.2,-4.2,0.9,-0.018,-0.054,1.044,-0.211,-0.021,-1.114
30,-1.8,-3.5,0.9,-0.019,-0.052,1.041,-0.204,-0.024,-1.113
31,-0.9,-4.2,0.9,-0.026,-0.058,1.041,-0.207,-0.022,-1.11
32,-2.5,-3.6,0.9,-0.02,-0.06,1.047,-0.204,-0.024,-1.11
33,-1.1,-3.7,1.0,-0.021,-0.055,1.044,-0.219,-0.03,-1.123
34,-2.1,-0.2,2.1,-0.019,-0.058,1.037,-0.211,-0.021,-1.116
35,-1.1,-2.8,1.1,-0.014,-0.049,1.057,-0.214,-0.028,-1.119
36,-2.2,-4.9,1.1,-0.016,-0.052,1.063,-0.216,-0.027,-1.11
37,-2.5,-5.7,0.8,-0.017,-0.053,1.064,-0.21,-0.024,-1.119
38,-1.1,-3.7,0.9,-0.009,-0.046,1.047,-0.204,-0.025,-1.12
39,-2.1,-3.1,0.8,-0.021,-0.062,1.037,-0.204,-0.03,-1.119
40,-0.8,-4.2,0.9,-0.018,-0.057,1.034,-0.208,-0.019,-1.117
41,-0.5,-3.6,1.0,-0.022,-0.054,1.037,-0.204,-0.016,-1.126
42,-0.8,-5.1,0.7,-0.011,-0.056,1.043,-0.21,-0.018,-1.122
43,-1.9,-3.8,1.0,-0.018,-0.057,1.036,-0.21,-0.022,-1.114
44,-1.1,-3.5,1.0,-0.021,-0.06,1.035,-0.202,-0.013,-1.122
45,-1.1,-3.2,1.1,-0.017,-0.059,1.034,-0.205,-0.025,-1.131
46,-1.0,-2.9,1.1,-0.02,-0.059,1.037,-0.21,-0.021,-1.128
47,-1.1,-3.7,1.0,-0.02,-0.062,1.036,-0.211,-0.03,-1.119
48,-0.9,-3.2,1.1,-0.019,-0.057,1.04,-0.198,-0.021,-1.12
49,-1.1,-3.5,1.1,-0.023,-0.063,1.039,-0.207,-0.016,-1.122
50,-1.8,-2.8,1.0,-0.019,-0.061,1.043,-0.201,-0.018,-1.117
51,-1.1,-3.5,1.1,-0.022,-0.059,1.041,-0.208,-0.019,-1.129
52,-1.5,-3.8,1.1,-0.02,-0.061,1.029,-0.211,-0.022,-1.111
53,-2.4,-3.7,1.0,-0.017,-0.066,1.043,-0.204,-0.019,-1.116
54,-1.0,-3.6,1.1,-0.024,-0.064,1.041,-0.205,-0.018,-1.113
55,-1.6,-4.1,1.1,-0.02,-0.064,1.041,-0.207,-0.013,-1.12
56,-1.0,-3.6,1.0,-0.017,-0.064,1.04,-0.219,-0.028,-1.126
57,-0.9,-3.9,1.0,-0.025,-0.065,1.039,-0.21,-0.018,-1.12
58,-2.4,-4.0,1.0,-0.014,-0.066,1.04,-0.21,-0.024,-1.123
59,-1.4,-3.9,0.9,-0.021,-0.064,1.041,-0.205,-0.022,-1.125
60,-2.1,-3.9,0.9,-0.02,-0.066,1.041,-0.211,-0.021,-1.114
61,-2.5,-4.1,0.9,-0.016,-0.073,1.045,-0.207,-0.022,-1.12
62,-1.1,-3.7,1.1,-0.019,-0.067,1.04,-0.207,-0.013,-1.12
63,-0.9,-3.7,1.1,-0.017,-0.067,1.042,-0.213,-0.025,-1.119
64,-0.9,-3.7,1.1,-0.017,-0.067,1.042,-0.202,-0.025,-1.129
65,-0.8,-3.8,0.9,-0.019,-0.066,1.04,-0.205,-0.019,-1.123
66,-1.0,-3.4,1.1,-0.017,-0.067,1.043,-0.204,-0.028,-1.131
67,-1.1,-3.4,1.1,-0.018,-0.066,1.04,-0.207,-0.025,-1.117
68,-1.8,-3.8,0.9,-0.018,-0.069,1.042,-0.21,-0.024,-1.119
69,-2.1,-3.5,1.1,-0.018,-0.067,1.045,-0.211,-0.021,-1.123
70,-1.0,-3.9,1.1,-0.017,-0.069,1.04,-0.202,-0.027,-1.125
71,-1.0,-3.9,1.0,-0.019,-0.069,1.042,-0.208,-0.016,-1.12
72,-0.9,-3.9,1.1,-0.014,-0.069,1.04,-0.198,-0.016,-1.123
73,-1.1,-3.9,1.1,-0.018,-0.067,1.045,-0.199,-0.027,-1.126
74,-1.1,-2.9,1.3,-0.014,-0.07,1.042,-0.198,-0.018,-1.125
75,-1.2,-3.0,1.1,-0.023,-0.072,1.043,-0.199,-0.016,-1.122
76,-0.7,-4.0,1.1,-0.016,-0.067,1.041,-0.198,-0.022,-1.122
77,-0.9,-3.9,1.1,-0.015,-0.07,1.037,-0.201,-0.018,-1.123
78,-1.0,-3.6,1.0,-0.019,-0.071,1.037,-0.195,-0.022,-1.12
79,-1.0,-3.5,1.0,-0.015,-0.068,1.036,-0.202,-0.016,-1.116
80,-0.8,-3.6,1.1,-0.019,-0.071,1.038,-0.198,-0.015,-1.11
81,-0.9,-3.9,1.0,-0.019,-0.07,1.038,-0.205,-0.019,-1.119
82,-1.1,-3.7,1.4,-0.017,-0.068,1.039,-0.199,-0.024,-1.11
83,-0.4,-3.8,2.8,0.037,0.023,1.043,-0.196,-0.022,-1.126
84,-1.7,-3.0,30.9,-0.052,-0.179,1.009,-0.21,-0.031,-1.122
