,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.427,-0.238,-0.477
1,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
2,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
3,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
4,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
5,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
6,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
7,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
8,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
9,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
10,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
11,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
12,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
13,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
14,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
15,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
16,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
17,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
18,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
19,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
20,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
21,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
22,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
23,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
24,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
25,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
26,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
27,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
28,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
29,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
30,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
31,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
32,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
33,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
34,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
35,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
36,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
37,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
38,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
39,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
40,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
41,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
42,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
43,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
44,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
45,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
46,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
47,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
48,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
49,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
50,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
51,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
52,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
53,0.0,-0.013,-0.014,-0.135,-0.979,0.059,0.426,-0.235,-0.478
54,0.004,-0.013,-0.011,-0.134,-0.973,0.06,0.426,-0.235,-0.478
55,0.005,-0.014,-0.013,-0.134,-0.973,0.06,0.457,-0.259,-0.469
56,0.007,-0.015,-0.011,-0.13,-0.969,0.063,0.457,-0.259,-0.469
57,0.007,-0.01,-0.011,-0.128,-0.971,0.056,0.429,-0.226,-0.475
58,0.002,-0.011,-0.009,-0.13,-0.975,0.059,0.426,-0.244,-0.492
