,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
65,0.076,-0.139,-0.075,0.053,0.966,0.084,0.736,0.499,-0.484
66,-0.353,-0.215,0.022,0.027,0.941,0.047,0.732,0.49,-0.508
67,-0.263,-0.301,0.063,0.021,1.039,0.056,0.741,0.496,-0.501
68,0.018,-0.367,0.039,0.008,1.049,0.122,0.726,0.49,-0.502
69,0.339,-0.325,-0.07,0.025,0.988,0.19,0.724,0.492,-0.502
70,0.298,-0.22,-0.116,0.049,1.087,0.166,0.721,0.504,-0.496
71,0.361,-0.202,-0.231,0.038,1.113,0.145,0.718,0.489,-0.508
72,0.407,-0.139,-0.299,0.058,1.053,0.199,0.718,0.492,-0.529
73,0.445,-0.082,-0.354,0.071,0.99,0.221,0.705,0.486,-0.532
74,0.203,0.046,-0.233,0.058,0.957,0.205,0.7,0.478,-0.532
75,0.109,0.057,-0.14,0.05,1.019,0.209,0.697,0.484,-0.529
76,0.048,0.063,-0.048,0.038,1.032,0.226,0.697,0.477,-0.535
77,-0.029,0.105,0.025,0.038,1.032,0.226,0.694,0.484,-0.523
78,-0.091,0.137,0.063,0.068,1.003,0.185,0.706,0.495,-0.538
79,-0.123,0.137,0.06,0.085,1.0,0.163,0.702,0.474,-0.499
80,-0.104,0.091,0.046,0.102,1.033,0.188,0.702,0.474,-0.499
81,-0.049,0.064,0.013,0.144,1.031,0.186,0.72,0.495,-0.525
82,-0.006,0.032,-0.034,0.157,1.025,0.179,0.714,0.495,-0.526
83,0.005,0.007,-0.082,0.151,0.999,0.177,0.69,0.487,-0.525
84,-0.024,-0.057,-0.154,0.139,0.962,0.16,0.702,0.489,-0.522
85,-0.024,-0.101,-0.166,0.11,0.96,0.137,0.684,0.487,-0.528
86,-0.039,-0.077,-0.105,0.094,0.965,0.127,0.703,0.49,-0.502
87,-0.058,-0.065,-0.048,0.074,0.975,0.143,0.697,0.495,-0.534
88,-0.093,-0.056,-0.033,0.058,0.979,0.144,0.69,0.511,-0.523
89,-0.142,-0.072,-0.031,0.081,0.956,0.139,0.693,0.489,-0.52
90,-0.183,-0.067,-0.027,0.084,0.954,0.162,0.693,0.492,-0.517
91,-0.193,-0.073,-0.037,0.094,0.964,0.164,0.696,0.504,-0.519
92,-0.235,-0.122,-0.091,0.117,0.949,0.162,0.696,0.504,-0.519
93,-0.245,-0.137,-0.125,0.149,0.952,0.123,0.684,0.493,-0.507
94,-0.215,-0.046,-0.091,0.134,0.994,0.079,0.684,0.493,-0.507
95,-0.149,0.052,-0.073,0.134,0.994,0.079,0.682,0.502,-0.49
96,-0.14,0.035,-0.018,0.15,1.001,0.095,0.682,0.502,-0.49
97,-0.042,0.07,0.062,0.171,0.999,0.102,0.685,0.519,-0.498
98,-0.037,0.043,0.111,0.156,1.007,0.101,0.676,0.511,-0.507
99,-0.058,0.023,0.132,0.148,1.001,0.097,0.691,0.499,-0.499
100,-0.059,0.023,0.137,0.139,0.992,0.073,0.699,0.514,-0.504
101,-0.096,0.047,0.144,0.137,0.984,0.062,0.697,0.519,-0.496
102,-0.144,0.046,0.135,0.132,0.982,0.052,0.684,0.504,-0.502
103,-0.159,0.059,0.116,0.129,0.982,0.035,0.705,0.51,-0.499
104,-0.162,0.018,0.092,0.121,0.992,0.053,0.7,0.51,-0.472
105,-0.142,-0.063,0.055,0.108,1.015,0.056,0.714,0.501,-0.495
106,-0.097,-0.134,0.024,0.113,1.033,0.043,0.714,0.501,-0.495
107,-0.03,-0.14,0.025,0.123,1.036,0.062,0.711,0.522,-0.496
108,0.008,-0.113,0.044,0.128,1.038,0.068,0.694,0.493,-0.493
109,0.016,-0.097,0.085,0.13,1.031,0.053,0.697,0.501,-0.493
110,0.018,-0.093,0.11,0.138,0.979,0.05,0.687,0.501,-0.489
111,0.066,-0.13,0.132,0.111,0.958,0.096,0.708,0.513,-0.487
112,0.04,-0.085,0.138,0.111,0.958,0.096,0.705,0.513,-0.498
113,-0.031,-0.037,0.146,0.085,0.954,0.119,0.7,0.514,-0.507
114,-0.065,-0.025,0.091,0.046,0.995,0.105,0.706,0.498,-0.487
115,-0.081,-0.011,0.13,0.054,1.006,0.059,0.7,0.504,-0.49
116,-0.075,-0.041,0.147,0.041,1.066,0.067,0.715,0.526,-0.481
117,-0.055,-0.049,0.123,0.042,1.077,0.065,0.718,0.513,-0.486
118,-0.035,0.104,0.472,0.067,1.016,0.048,0.712,0.52,-0.505
119,-0.036,0.134,0.234,0.023,0.743,-0.358,0.712,0.52,-0.505
120,-0.165,0.145,0.284,-0.037,0.836,-0.362,0.73,0.505,-0.487
121,-0.107,0.023,0.1,-0.152,1.398,0.06,0.724,0.481,-0.492
122,-0.074,0.03,0.009,-0.124,1.331,0.055,0.741,0.514,-0.469
123,-0.06,0.112,-0.009,-0.006,1.043,0.03,0.736,0.501,-0.493
124,-0.032,0.121,-0.016,-0.006,1.017,0.021,0.738,0.483,-0.481
125,-0.033,0.072,-0.01,0.017,0.992,0.012,0.73,0.478,-0.48
126,-0.034,0.007,-0.011,0.034,0.995,0.041,0.736,0.498,-0.486
127,-0.163,0.046,0.174,0.029,0.994,0.055,0.744,0.514,-0.486
128,-0.131,0.028,0.128,0.08,1.024,0.136,0.751,0.51,-0.474
129,0.009,0.067,0.429,0.045,0.51,-0.125,0.733,0.511,-0.48
130,-0.051,-0.014,0.037,0.045,0.51,-0.125,0.753,0.505,-0.465
131,-0.161,0.226,0.545,0.063,0.589,-0.003,0.739,0.496,-0.478
132,-0.061,0.051,0.149,-0.347,1.331,-0.091,0.75,0.498,-0.466
133,-0.133,0.044,0.301,-0.303,1.482,0.102,0.769,0.51,-0.471
134,-0.014,-0.001,0.112,-0.167,1.491,0.139,0.757,0.511,-0.486
135,0.016,0.035,0.018,-0.242,1.511,-0.005,0.741,0.501,-0.472
136,0.003,0.067,0.039,-0.071,1.08,0.04,0.741,0.501,-0.472
137,-0.03,0.074,0.06,-0.059,1.034,0.031,0.747,0.495,-0.472
138,-0.056,0.072,0.075,-0.049,1.002,0.017,0.763,0.514,-0.469
139,-0.065,0.062,0.078,-0.043,0.995,0.009,0.753,0.505,-0.478
140,-0.049,0.067,0.056,-0.047,1.005,0.003,0.763,0.49,-0.46
141,-0.025,0.05,0.025,-0.044,1.017,-0.003,0.775,0.513,-0.471
142,-0.016,0.022,0.013,-0.024,1.007,-0.001,0.756,0.483,-0.448
143,-0.015,0.03,0.008,-0.024,1.001,-0.001,0.763,0.489,-0.459
144,-0.007,-0.001,0.014,-0.035,1.019,-0.004,0.757,0.504,-0.472
145,0.002,-0.012,0.012,-0.034,1.026,-0.007,0.771,0.486,-0.477
146,0.019,-0.009,0.008,-0.044,1.012,-0.007,0.778,0.495,-0.456
147,0.039,0.0,0.007,-0.044,1.012,-0.007,0.757,0.505,-0.471
148,0.05,0.066,-0.016,-0.057,1.032,-0.01,0.744,0.492,-0.46
149,0.067,0.112,-0.034,-0.064,1.022,-0.012,0.763,0.495,-0.447
150,0.042,0.131,-0.009,-0.075,1.008,-0.019,0.763,0.514,-0.466
151,0.032,0.13,0.013,-0.062,1.014,-0.003,0.768,0.481,-0.468
152,0.01,0.133,0.018,-0.026,1.008,0.017,0.768,0.481,-0.468
153,0.006,0.103,0.014,-0.053,0.996,0.013,0.775,0.499,-0.465
154,-0.003,0.067,0.012,-0.081,1.012,0.014,0.789,0.495,-0.456
155,-0.002,0.015,-0.002,-0.087,1.024,0.02,0.792,0.486,-0.468
156,0.005,-0.006,-0.009,-0.094,1.025,0.032,0.78,0.483,-0.472
157,0.014,-0.004,-0.013,-0.083,1.016,0.015,0.762,0.492,-0.469
158,0.016,-0.004,-0.009,-0.07,1.0,-0.007,0.769,0.493,-0.477
159,0.016,0.007,-0.007,-0.062,1.006,0.007,0.772,0.513,-0.472
160,0.043,-0.008,-0.021,-0.069,1.003,0.014,0.763,0.492,-0.462
161,0.033,-0.004,-0.019,-0.08,0.992,0.011,0.774,0.499,-0.459
162,0.021,-0.005,-0.011,-0.083,1.001,0.024,0.786,0.486,-0.462
163,0.016,0.004,-0.007,-0.083,1.014,0.026,0.784,0.492,-0.457
164,0.006,0.01,-0.005,-0.082,1.007,0.016,0.766,0.501,-0.487
165,0.0,0.007,-0.009,-0.082,1.007,0.016,0.769,0.492,-0.466
166,-0.007,0.009,-0.012,-0.08,1.001,0.016,0.754,0.498,-0.427
167,-0.016,-0.001,-0.012,-0.082,0.995,0.006,0.786,0.499,-0.463
168,-0.027,-0.012,-0.007,-0.076,0.988,0.003,0.784,0.492,-0.465
169,-0.035,0.0,0.0,-0.073,1.002,0.006,0.784,0.492,-0.465
170,-0.04,0.014,0.004,-0.076,1.015,0.001,0.762,0.507,-0.462
171,-0.047,0.015,0.007,-0.075,1.008,-0.001,0.762,0.507,-0.462
172,-0.049,0.016,0.004,-0.072,1.005,-0.003,0.765,0.487,-0.469
173,-0.047,0.016,-0.003,-0.068,1.004,-0.008,0.789,0.487,-0.448
174,-0.041,0.009,-0.005,-0.063,1.003,-0.01,0.774,0.462,-0.453
175,-0.034,0.01,-0.001,-0.074,1.023,-0.001,0.786,0.499,-0.462
176,-0.028,0.019,-0.001,-0.091,1.049,0.017,0.801,0.495,-0.444
177,-0.007,0.018,0.007,-0.078,1.021,0.014,0.775,0.499,-0.457
178,0.011,0.029,0.023,-0.073,0.997,-0.004,0.774,0.489,-0.466
179,0.02,0.032,0.024,-0.083,1.006,-0.005,0.787,0.487,-0.43
180,0.027,0.027,0.028,-0.082,1.002,0.007,0.784,0.477,-0.456
181,0.035,0.013,0.028,-0.081,0.996,0.021,0.781,0.489,-0.462
182,0.035,0.003,0.01,-0.082,0.99,0.02,0.781,0.502,-0.463
183,0.031,-0.004,-0.002,-0.082,0.99,0.02,0.784,0.496,-0.433
184,0.033,0.002,-0.002,-0.09,1.008,0.007,0.796,0.492,-0.483
185,0.034,0.015,0.001,-0.085,1.008,0.013,0.78,0.492,-0.468
186,0.035,0.016,-0.007,-0.091,1.001,0.023,0.784,0.492,-0.45
187,0.036,0.004,-0.005,-0.11,1.041,0.027,0.784,0.492,-0.45
188,0.036,-0.004,-0.03,-0.108,1.053,0.034,0.772,0.49,-0.436
189,0.041,0.0,-0.018,-0.071,1.003,0.026,0.781,0.481,-0.456
190,0.035,0.0,-0.029,-0.072,1.001,0.019,0.804,0.493,-0.451
191,0.039,-0.002,-0.023,-0.082,1.026,0.015,0.784,0.481,-0.462
192,0.044,-0.002,-0.018,-0.081,1.023,0.022,0.777,0.481,-0.469
193,0.044,0.001,-0.018,-0.098,1.013,0.034,0.778,0.486,-0.463
194,0.042,0.002,-0.018,-0.097,1.015,0.038,0.781,0.495,-0.483
195,0.042,0.0,-0.023,-0.099,1.019,0.041,0.787,0.498,-0.453
196,0.046,-0.01,-0.028,-0.102,1.017,0.035,0.805,0.493,-0.475
197,0.044,-0.019,-0.035,-0.105,1.009,0.033,0.798,0.501,-0.48
198,0.039,-0.018,-0.041,-0.105,1.006,0.04,0.774,0.508,-0.477
199,0.034,-0.015,-0.044,-0.106,1.007,0.052,0.777,0.499,-0.483
200,0.028,-0.016,-0.046,-0.106,1.007,0.052,0.781,0.498,-0.478
201,0.023,-0.028,-0.046,-0.111,1.003,0.056,0.795,0.505,-0.46
202,0.021,-0.046,-0.049,-0.117,1.005,0.062,0.789,0.499,-0.469
203,0.019,-0.059,-0.049,-0.123,1.013,0.067,0.789,0.499,-0.469
204,0.017,-0.071,-0.049,-0.121,1.014,0.071,0.786,0.493,-0.466
205,0.016,-0.081,-0.048,-0.113,1.007,0.073,0.798,0.481,-0.474
206,0.016,-0.084,-0.046,-0.101,1.005,0.071,0.778,0.502,-0.484
207,0.018,-0.084,-0.044,-0.088,1.006,0.071,0.784,0.498,-0.471
208,0.02,-0.075,-0.038,-0.078,1.007,0.071,0.775,0.492,-0.465
209,0.021,-0.065,-0.03,-0.063,1.009,0.068,0.772,0.486,-0.477
210,0.023,-0.056,-0.028,-0.051,1.011,0.06,0.772,0.507,-0.484
211,0.021,-0.044,-0.025,-0.047,1.013,0.048,0.777,0.486,-0.49
212,0.016,-0.03,-0.023,-0.04,1.009,0.049,0.78,0.49,-0.471
213,0.015,-0.013,-0.022,-0.033,1.006,0.053,0.766,0.474,-0.468
214,0.014,0.005,-0.022,-0.031,1.007,0.049,0.765,0.495,-0.471
215,0.014,0.016,-0.021,-0.032,1.004,0.042,0.762,0.489,-0.492
216,0.016,0.018,-0.023,-0.038,1.005,0.035,0.78,0.492,-0.475
217,0.014,0.025,-0.025,-0.044,1.007,0.033,0.78,0.492,-0.475
218,0.011,0.033,-0.026,-0.051,1.011,0.035,0.771,0.493,-0.468
219,0.007,0.035,-0.028,-0.054,1.011,0.035,0.772,0.507,-0.478
220,0.004,0.043,-0.027,-0.052,1.014,0.04,0.775,0.499,-0.489
221,0.004,0.051,-0.023,-0.055,1.015,0.041,0.775,0.493,-0.471
222,0.007,0.056,-0.021,-0.06,1.01,0.037,0.787,0.486,-0.483
223,0.011,0.049,-0.018,-0.062,1.003,0.036,0.786,0.486,-0.469
224,0.016,0.042,-0.017,-0.064,1.003,0.034,0.76,0.484,-0.483
225,0.023,0.039,-0.016,-0.065,1.008,0.036,0.772,0.492,-0.478
226,0.028,0.036,-0.014,-0.064,1.01,0.036,0.768,0.492,-0.471
227,0.029,0.036,-0.014,-0.06,1.005,0.033,0.774,0.49,-0.484
228,0.028,0.037,-0.016,-0.057,1.006,0.028,0.781,0.492,-0.468
229,0.025,0.034,-0.02,-0.055,1.013,0.028,0.792,0.489,-0.483
230,0.023,0.035,-0.023,-0.052,1.013,0.032,0.766,0.511,-0.477
231,0.023,0.031,-0.022,-0.046,1.004,0.033,0.783,0.489,-0.459
232,0.018,0.032,-0.017,-0.046,1.001,0.029,0.763,0.496,-0.472
233,0.012,0.041,-0.011,-0.051,1.006,0.033,0.771,0.486,-0.475
234,0.009,0.044,-0.009,-0.06,1.011,0.053,0.771,0.487,-0.474
235,0.008,0.039,-0.014,-0.06,1.011,0.053,0.784,0.487,-0.474
236,0.013,0.029,-0.021,-0.066,1.016,0.058,0.784,0.487,-0.474
237,0.014,0.02,-0.026,-0.068,1.017,0.057,0.771,0.49,-0.465
238,0.014,0.007,-0.028,-0.073,1.017,0.059,0.777,0.489,-0.448
239,0.014,0.001,-0.025,-0.072,1.015,0.068,0.789,0.492,-0.474
240,0.01,0.002,-0.021,-0.068,1.009,0.07,0.783,0.493,-0.474
241,-0.001,-0.001,-0.02,-0.069,1.002,0.07,0.76,0.495,-0.477
242,-0.002,-0.021,-0.021,-0.072,0.999,0.075,0.762,0.489,-0.463
243,-0.003,-0.038,-0.019,-0.074,1.001,0.077,0.759,0.48,-0.471
244,-0.007,-0.05,-0.018,-0.075,1.003,0.071,0.781,0.498,-0.49
245,-0.009,-0.055,-0.018,-0.07,1.004,0.066,0.769,0.484,-0.475
246,-0.007,-0.052,-0.016,-0.062,1.005,0.067,0.775,0.481,-0.477
247,-0.007,-0.05,-0.013,-0.058,1.007,0.068,0.786,0.498,-0.468
248,-0.009,-0.051,-0.013,-0.054,1.007,0.066,0.759,0.478,-0.457
249,-0.006,-0.053,-0.014,-0.052,1.007,0.063,0.762,0.498,-0.468
250,-0.156,0.074,0.01,-0.055,1.008,0.065,0.798,0.501,-0.469
251,-0.041,-0.013,-0.021,-0.07,1.06,0.083,0.762,0.501,-0.475
252,0.013,-0.053,-0.038,-0.047,1.011,0.045,0.771,0.48,-0.484
253,0.006,-0.036,-0.042,-0.047,1.011,0.045,0.763,0.505,-0.472
254,-0.001,-0.022,-0.042,-0.047,1.01,0.052,0.763,0.505,-0.472
255,0.003,-0.025,-0.04,-0.036,1.002,0.043,0.771,0.469,-0.468
256,-0.003,0.006,-0.036,-0.035,1.006,0.052,0.781,0.496,-0.471
257,0.003,0.026,-0.034,-0.042,1.012,0.051,0.781,0.51,-0.478
258,-0.004,0.042,-0.036,-0.048,1.011,0.046,0.777,0.496,-0.477
259,-0.003,0.04,-0.039,-0.051,1.008,0.042,0.774,0.498,-0.474
260,-0.007,0.053,-0.038,-0.057,1.009,0.046,0.775,0.504,-0.48
261,-0.012,0.067,-0.033,-0.064,1.01,0.054,0.778,0.48,-0.471
262,-0.018,0.073,-0.03,-0.068,1.009,0.045,0.766,0.504,-0.474
263,-0.021,0.071,-0.025,-0.068,1.008,0.036,0.775,0.495,-0.471
264,-0.016,0.066,-0.024,-0.066,1.006,0.044,0.759,0.502,-0.468
265,-0.012,0.057,-0.025,-0.068,1.004,0.055,0.762,0.51,-0.478
266,-0.014,0.044,-0.025,-0.075,1.007,0.059,0.762,0.51,-0.478
267,-0.022,0.03,-0.02,-0.08,1.017,0.06,0.772,0.499,-0.481
268,-0.009,-0.002,-0.021,-0.073,1.017,0.058,0.775,0.486,-0.472
269,-0.002,-0.019,-0.018,-0.065,1.001,0.063,0.768,0.493,-0.469
270,-0.009,-0.025,-0.013,-0.06,1.001,0.055,0.771,0.492,-0.478
271,-0.014,-0.04,-0.013,-0.06,1.001,0.055,0.763,0.52,-0.462
272,-0.014,-0.053,-0.007,-0.052,1.003,0.049,0.759,0.49,-0.451
273,-0.006,-0.051,0.0,-0.046,1.013,0.052,0.778,0.49,-0.453
274,-0.002,-0.046,0.0,-0.042,1.017,0.056,0.766,0.486,-0.468
275,-0.004,-0.044,0.0,-0.031,1.013,0.053,0.768,0.502,-0.475
276,-0.011,-0.037,0.001,-0.024,1.015,0.046,0.775,0.517,-0.487
277,-0.009,-0.023,0.003,-0.022,1.017,0.043,0.762,0.502,-0.477
278,-0.005,-0.011,0.002,-0.02,1.016,0.038,0.783,0.501,-0.463
279,-0.006,-0.007,-0.001,-0.018,1.009,0.035,0.772,0.49,-0.46
280,-0.01,-0.007,-0.005,-0.021,1.007,0.033,0.772,0.49,-0.46
281,-0.012,-0.004,-0.007,-0.026,1.013,0.035,0.771,0.505,-0.466
282,-0.012,0.002,-0.011,-0.031,1.012,0.037,0.76,0.487,-0.477
283,-0.011,0.0,-0.014,-0.038,1.011,0.035,0.763,0.49,-0.492
284,-0.016,-0.005,-0.014,-0.043,1.009,0.033,0.777,0.502,-0.475
285,-0.014,-0.003,-0.011,-0.042,1.009,0.035,0.771,0.501,-0.46
286,-0.01,0.0,-0.009,-0.046,1.01,0.035,0.783,0.489,-0.486
287,-0.009,0.001,-0.006,-0.051,1.01,0.036,0.763,0.499,-0.462
288,-0.006,-0.002,-0.007,-0.051,1.01,0.036,0.787,0.49,-0.472
289,-0.005,-0.012,-0.007,-0.053,1.01,0.04,0.769,0.504,-0.466
290,-0.005,-0.013,-0.004,-0.049,1.012,0.037,0.772,0.495,-0.48
291,-0.005,-0.009,-0.002,-0.047,1.012,0.028,0.774,0.49,-0.471
292,-0.01,-0.007,0.0,-0.048,1.007,0.029,0.762,0.499,-0.465
293,-0.011,-0.016,0.002,-0.048,1.004,0.029,0.793,0.49,-0.483
294,-0.005,-0.019,0.003,-0.05,1.008,0.027,0.765,0.495,-0.477
295,-0.003,-0.021,0.004,-0.051,1.014,0.028,0.775,0.502,-0.474
296,-0.004,-0.027,0.001,-0.049,1.011,0.029,0.775,0.502,-0.474
297,-0.002,-0.032,0.0,-0.048,1.01,0.028,0.781,0.519,-0.462
298,0.0,-0.025,0.002,-0.05,1.013,0.027,0.769,0.51,-0.463
299,-0.005,-0.016,0.005,-0.054,1.011,0.024,0.757,0.511,-0.459
300,-0.009,-0.019,0.004,-0.051,1.009,0.02,0.774,0.505,-0.48
301,-0.007,-0.025,0.004,-0.051,1.008,0.02,0.769,0.498,-0.481
302,-0.001,-0.028,0.004,-0.055,1.009,0.023,0.768,0.495,-0.472
303,0.0,-0.029,0.004,-0.057,1.014,0.026,0.775,0.489,-0.463
304,0.0,-0.027,0.002,-0.055,1.014,0.027,0.766,0.489,-0.475
305,0.0,-0.025,0.002,-0.054,1.013,0.03,0.762,0.504,-0.478
306,-0.002,-0.027,0.002,-0.054,1.013,0.03,0.769,0.481,-0.463
307,-0.004,-0.029,0.001,-0.055,1.014,0.031,0.778,0.483,-0.469
308,-0.002,-0.029,-0.002,-0.058,1.016,0.03,0.78,0.489,-0.481
309,-0.002,-0.025,-0.004,-0.06,1.016,0.028,0.772,0.502,-0.48
310,0.0,-0.025,-0.005,-0.059,1.013,0.026,0.774,0.511,-0.478
311,0.0,-0.018,-0.004,-0.059,1.009,0.03,0.765,0.493,-0.48
312,0.0,-0.014,-0.002,-0.057,1.009,0.031,0.78,0.504,-0.486
313,0.003,-0.014,-0.002,-0.058,1.006,0.026,0.78,0.504,-0.486
314,0.002,-0.008,-0.004,-0.063,1.009,0.026,0.771,0.513,-0.46
315,0.0,-0.007,-0.007,-0.066,1.013,0.025,0.769,0.492,-0.475
316,0.0,-0.005,-0.009,-0.062,1.011,0.024,0.759,0.498,-0.468
317,0.002,0.0,-0.009,-0.058,1.012,0.029,0.795,0.52,-0.489
318,0.0,0.004,-0.009,-0.06,1.011,0.029,0.754,0.492,-0.454
319,-0.001,0.004,-0.011,-0.065,1.007,0.025,0.765,0.483,-0.474
320,0.0,0.001,-0.012,-0.066,1.007,0.025,0.771,0.481,-0.484
321,0.002,0.001,-0.012,-0.065,1.009,0.026,0.76,0.508,-0.459
322,0.006,0.002,-0.011,-0.066,1.005,0.025,0.769,0.504,-0.486
323,0.007,-0.003,-0.014,-0.066,1.005,0.025,0.775,0.495,-0.474
324,0.009,0.001,-0.015,-0.063,1.009,0.028,0.744,0.48,-0.466
325,0.012,0.004,-0.016,-0.062,1.01,0.032,0.771,0.51,-0.447
326,0.01,0.002,-0.015,-0.061,1.01,0.032,0.768,0.495,-0.469
327,0.009,0.004,-0.014,-0.062,1.01,0.036,0.757,0.495,-0.46
328,0.009,0.002,-0.014,-0.063,1.01,0.034,0.762,0.505,-0.445
329,0.008,0.0,-0.016,-0.065,1.013,0.034,0.762,0.505,-0.445
330,0.007,-0.002,-0.016,-0.066,1.013,0.035,0.775,0.511,-0.481
