,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
107,-1.8,-3.2,-0.7,-0.01,-0.042,1.026,-0.175,-0.127,-0.093
108,-0.7,-4.0,0.9,-0.039,-0.072,1.051,-0.183,-0.109,-0.181
109,-1.6,-3.3,1.4,-0.038,-0.023,1.037,-0.166,-0.088,-0.27
110,-0.9,-3.3,0.9,-0.011,-0.039,1.023,-0.162,-0.075,-0.351
111,-0.8,-3.3,1.4,-0.021,-0.047,1.052,-0.157,-0.064,-0.42
112,-1.1,-3.7,1.6,-0.038,-0.047,1.044,-0.16,-0.052,-0.483
113,-0.9,-3.5,1.5,-0.039,-0.028,1.038,-0.148,-0.054,-0.531
114,-0.4,-3.2,2.0,-0.027,-0.035,1.04,-0.147,-0.045,-0.544
115,-1.4,-3.3,0.4,-0.003,0.007,1.041,-0.141,-0.043,-0.574
116,-1.6,-3.5,2.4,-0.039,-0.026,1.04,-0.147,-0.036,-0.597
117,-1.6,-3.3,1.0,-0.016,-0.032,1.048,-0.132,-0.036,-0.627
118,-1.1,-3.5,1.1,-0.022,-0.054,1.048,-0.135,-0.039,-0.654
119,-1.5,-3.5,1.4,-0.013,0.032,1.039,-0.132,-0.034,-0.661
120,-1.1,-3.6,1.5,-0.022,0.016,1.04,-0.126,-0.031,-0.679
121,-1.3,-3.5,0.6,-0.025,-0.052,1.036,-0.13,-0.03,-0.679
122,-1.1,-3.2,0.4,-0.016,-0.025,1.036,-0.13,-0.03,-0.69
123,-1.1,-3.4,1.5,-0.028,-0.043,1.041,-0.133,-0.031,-0.696
124,-0.9,-3.3,0.5,-0.024,-0.031,1.037,-0.13,-0.034,-0.7
125,-1.1,-3.3,-0.2,-0.027,-0.027,1.036,-0.121,-0.028,-0.688
126,-1.8,-3.3,1.0,-0.022,-0.152,1.035,-0.13,-0.027,-0.694
127,-1.8,-3.2,1.1,-0.027,0.081,1.042,-0.133,-0.034,-0.679
128,-1.3,-3.5,1.7,-0.021,-0.017,1.039,-0.129,-0.031,-0.679
129,-1.1,-3.5,1.4,-0.037,-0.005,1.041,-0.127,-0.027,-0.685
130,-1.4,-3.5,5.6,-0.02,0.014,1.055,-0.13,-0.031,-0.697
131,-1.6,-3.5,0.4,-0.061,0.006,1.035,-0.133,-0.021,-0.717
132,-1.8,-3.3,-0.9,-0.03,0.011,1.05,-0.133,-0.025,-0.745
133,-2.3,-3.4,1.8,-0.049,-0.033,1.061,-0.124,-0.028,-0.774
134,-1.1,-3.4,2.5,-0.022,0.014,1.059,-0.127,-0.012,-0.822
135,-1.2,-3.5,-0.2,-0.003,-0.008,1.039,-0.127,-0.019,-0.849
136,-0.7,-3.0,0.0,-0.075,-0.039,1.044,-0.123,-0.019,-0.876
137,-0.6,-3.0,1.1,-0.018,-0.038,1.025,-0.114,-0.012,-0.898
138,-1.6,-4.2,1.0,-0.022,0.021,1.057,-0.118,-0.018,-0.93
139,-1.9,-1.8,0.8,-0.035,-0.015,1.02,-0.124,-0.021,-0.952
140,-0.4,-3.5,0.6,-0.027,0.053,1.038,-0.121,-0.012,-0.97
141,-1.1,-3.9,0.4,-0.006,-0.01,1.006,-0.126,-0.013,-0.991
142,-2.7,-1.1,0.7,-0.021,-0.027,1.007,-0.13,-0.013,-1.011
143,-1.1,-4.3,0.9,0.015,-0.032,0.9,-0.138,-0.012,-1.02
144,-0.9,-4.2,1.0,-0.01,-0.069,1.021,-0.145,-0.024,-1.036
145,-1.6,-2.5,0.6,-0.02,-0.131,1.047,-0.141,-0.015,-1.033
146,-1.5,-3.1,0.9,-0.023,-0.202,1.029,-0.138,-0.025,-1.03
147,-1.9,-2.0,1.1,-0.032,-0.225,1.066,-0.138,-0.015,-1.038
148,-6.7,4.6,1.4,-0.018,-0.268,0.815,-0.142,-0.013,-1.024
149,-8.4,7.5,2.2,-0.02,-0.089,1.016,-0.144,-0.013,-1.002
150,0.1,-5.1,0.9,-0.003,-0.034,0.835,-0.13,-0.015,-0.957
151,-10.0,8.4,1.7,-0.024,0.022,0.95,-0.124,-0.006,-0.918
152,-11.4,11.2,2.0,0.03,0.144,1.042,-0.123,-0.019,-0.844
153,-0.3,-5.4,-1.1,0.0,0.08,1.049,-0.121,-0.022,-0.762
154,-0.4,-3.3,0.8,-0.023,0.153,1.044,-0.117,-0.027,-0.739
155,-1.6,-4.2,24.1,0.163,0.253,1.057,-0.132,-0.027,-0.744
156,-2.4,-3.2,3.3,0.029,0.067,1.048,-0.126,-0.025,-0.795
157,1.0,-6.5,-2.5,-0.01,0.002,0.828,-0.115,-0.021,-0.853
158,-0.8,-5.0,-14.7,-0.036,0.001,0.995,-0.121,-0.01,-0.904
159,-2.3,-2.5,0.9,0.007,-0.011,1.0,-0.121,-0.007,-0.94
160,-3.2,0.6,0.3,-0.022,-0.053,0.98,-0.129,-0.012,-0.969
