,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
123,-1.1,-3.5,1.0,0.027,0.001,1.037,-0.225,-0.039,-1.126
124,-1.1,-3.3,1.0,0.024,0.006,1.037,-0.228,-0.034,-1.114
125,-1.1,-3.3,1.0,0.027,0.003,1.038,-0.229,-0.04,-1.114
126,-1.0,-3.4,1.0,0.025,0.001,1.038,-0.228,-0.037,-1.117
127,-1.0,-3.4,1.0,0.025,0.006,1.035,-0.226,-0.037,-1.126
128,-1.0,-3.5,1.1,0.026,0.002,1.037,-0.232,-0.037,-1.11
129,-0.9,-3.4,1.0,0.025,0.004,1.038,-0.228,-0.037,-1.12
130,-1.0,-3.5,1.0,0.027,0.005,1.041,-0.226,-0.039,-1.117
131,-1.0,-3.4,1.0,0.027,0.002,1.037,-0.222,-0.031,-1.117
132,-1.0,-3.4,1.0,0.023,0.004,1.037,-0.211,-0.034,-1.123
133,-1.0,-3.4,1.0,0.026,0.002,1.038,-0.219,-0.036,-1.122
134,-0.9,-3.4,0.9,0.025,0.004,1.041,-0.228,-0.031,-1.12
135,-1.1,-3.5,1.0,0.025,0.003,1.039,-0.229,-0.036,-1.11
136,-0.9,-3.4,0.9,0.027,0.003,1.038,-0.22,-0.039,-1.114
137,-0.9,-3.4,1.0,0.025,0.004,1.038,-0.226,-0.036,-1.114
138,-1.0,-3.4,1.0,0.027,0.003,1.038,-0.226,-0.033,-1.129
139,-1.0,-3.4,1.0,0.025,0.004,1.039,-0.229,-0.037,-1.119
140,-1.0,-3.4,1.0,0.025,0.004,1.038,-0.216,-0.027,-1.12
141,-1.0,-3.4,0.9,0.026,0.002,1.038,-0.222,-0.039,-1.114
142,-0.9,-3.4,1.0,0.024,0.004,1.04,-0.228,-0.045,-1.122
143,-1.1,-3.5,1.0,0.025,0.004,1.041,-0.223,-0.042,-1.126
144,-1.0,-3.4,1.0,0.026,0.002,1.039,-0.222,-0.036,-1.119
145,-1.0,-3.5,0.9,0.024,0.004,1.039,-0.223,-0.033,-1.108
146,-1.1,-3.4,1.0,0.027,0.002,1.04,-0.219,-0.036,-1.119
147,-1.0,-3.4,1.0,0.026,0.004,1.041,-0.226,-0.045,-1.12
148,-1.1,-3.4,1.0,0.027,0.004,1.039,-0.219,-0.042,-1.119
149,-1.1,-3.4,1.0,0.026,0.003,1.038,-0.219,-0.042,-1.123
150,-0.9,-3.4,0.9,0.025,0.003,1.038,-0.232,-0.037,-1.128
151,-1.0,-3.4,1.0,0.027,0.004,1.04,-0.226,-0.031,-1.12
152,-0.9,-3.4,0.9,0.027,0.002,1.039,-0.232,-0.042,-1.117
153,-1.1,-3.4,1.0,0.025,0.004,1.038,-0.226,-0.043,-1.123
154,-1.0,-3.4,0.9,0.027,0.003,1.04,-0.219,-0.037,-1.107
155,-0.9,-3.5,1.0,0.025,0.003,1.039,-0.222,-0.037,-1.125
156,-1.1,-3.4,1.0,0.026,0.004,1.04,-0.229,-0.036,-1.119
157,-0.9,-3.4,1.0,0.025,0.003,1.04,-0.217,-0.036,-1.12
158,-1.0,-3.4,1.0,0.026,0.004,1.039,-0.231,-0.042,-1.12
159,-1.0,-3.4,1.0,0.025,0.003,1.038,-0.231,-0.04,-1.117
160,-0.9,-3.5,1.0,0.028,0.003,1.04,-0.228,-0.028,-1.119
161,-0.9,-3.4,1.0,0.025,0.004,1.041,-0.228,-0.034,-1.122
162,-1.1,-3.4,0.9,0.025,0.004,1.038,-0.217,-0.036,-1.128
163,-0.9,-3.3,1.0,0.027,0.002,1.039,-0.232,-0.037,-1.114
164,-1.0,-3.3,1.0,0.025,0.004,1.037,-0.225,-0.028,-1.123
165,-1.0,-3.4,1.0,0.027,0.002,1.041,-0.228,-0.036,-1.123
166,-0.9,-3.4,1.0,0.026,0.005,1.039,-0.216,-0.046,-1.122
167,-1.1,-3.4,1.1,0.024,0.002,1.039,-0.222,-0.03,-1.116
168,-1.4,-3.3,0.9,0.021,0.0,1.034,-0.216,-0.037,-1.113
169,-0.9,-3.5,0.9,0.025,0.004,1.039,-0.229,-0.034,-1.128
170,-1.0,-3.4,1.0,0.027,0.004,1.041,-0.228,-0.04,-1.117
171,-1.1,-3.3,1.0,0.024,0.004,1.038,-0.223,-0.039,-1.113
172,-1.1,-3.4,0.9,0.026,0.002,1.039,-0.217,-0.039,-1.122
173,-0.9,-3.4,1.0,0.026,0.004,1.04,-0.232,-0.043,-1.117
174,-0.9,-3.4,0.9,0.024,0.004,1.041,-0.219,-0.036,-1.116
175,-1.1,-3.4,1.0,0.027,0.003,1.039,-0.223,-0.039,-1.119
176,-1.1,-3.4,0.9,0.025,0.004,1.037,-0.217,-0.034,-1.119
