,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1,37.0,120.0,-577.0,-0.0002,0.0,0.0,0.073,0.156,0.162
2,36.0,103.0,-577.0,-0.0001,0.0,-0.0001,0.07,0.154,0.166
3,36.0,117.0,-583.0,-0.0002,0.0,-0.0001,0.079,0.15,0.157
4,36.0,111.0,-579.0,-0.0002,0.0,-0.0002,0.075,0.162,0.163
5,48.0,111.0,-576.0,-0.0005,0.0,-0.0002,0.076,0.156,0.157
6,34.0,117.0,-579.0,-0.0011,0.0002,-0.0003,0.076,0.165,0.162
7,39.0,109.0,-576.0,-0.0018,0.0002,-0.0004,0.075,0.153,0.148
8,39.0,109.0,-574.0,-0.0018,0.0,-0.0004,0.082,0.145,0.162
9,40.0,111.0,-571.0,-0.0014,0.0,-0.0004,0.072,0.157,0.162
10,37.0,109.0,-582.0,-0.0016,0.0002,-0.0004,0.076,0.157,0.159
11,34.0,123.0,-574.0,-0.0023,0.0006,-0.0004,0.069,0.151,0.16
12,31.0,117.0,-576.0,-0.0025,0.0007,-0.0004,0.067,0.145,0.162
13,30.0,103.0,-574.0,-0.0023,0.0004,-0.0004,0.07,0.159,0.154
14,28.0,118.0,-585.0,-0.0018,0.0004,-0.0003,0.069,0.144,0.165
15,34.0,120.0,-574.0,-0.0003,0.0002,-0.0001,0.07,0.15,0.166
16,27.0,114.0,-568.0,0.0007,-0.0005,0.0,0.075,0.157,0.154
17,28.0,109.0,-568.0,-0.0002,-0.0002,0.0,0.076,0.157,0.156
18,28.0,108.0,-571.0,-0.0001,0.0,0.0,0.078,0.15,0.16
19,33.0,114.0,-582.0,-0.0001,-0.0002,0.0,0.082,0.157,0.159
20,27.0,112.0,-583.0,0.0,-0.0003,0.0,0.072,0.165,0.162
21,31.0,106.0,-579.0,0.0,-0.0002,0.0,0.075,0.147,0.163
22,37.0,108.0,-573.0,0.0,-0.0001,0.0,0.073,0.147,0.162
23,33.0,111.0,-573.0,0.0,0.0,0.0,0.067,0.148,0.166
24,31.0,114.0,-564.0,-0.0001,0.0,-0.0001,0.072,0.154,0.157
25,34.0,112.0,-582.0,-0.0002,0.0,-0.0002,0.078,0.145,0.16
26,31.0,109.0,-577.0,-0.0004,-0.0002,-0.0002,0.073,0.162,0.156
27,34.0,109.0,-573.0,-0.0004,-0.0004,-0.0003,0.07,0.151,0.162
28,34.0,111.0,-571.0,-0.0002,-0.0003,-0.0002,0.078,0.153,0.16
29,22.0,121.0,-577.0,-0.0002,-0.0002,-0.0002,0.076,0.157,0.16
30,34.0,112.0,-580.0,-0.0003,-0.0001,-0.0002,0.076,0.159,0.156
31,30.0,111.0,-582.0,-0.0004,-0.0002,-0.0002,0.069,0.151,0.165
32,34.0,114.0,-577.0,-0.0004,-0.0002,-0.0002,0.079,0.154,0.157
33,33.0,102.0,-579.0,-0.0004,-0.0002,-0.0001,0.078,0.16,0.171
34,34.0,106.0,-586.0,-0.0002,-0.0001,0.0,0.076,0.151,0.171
35,34.0,112.0,-571.0,0.0,-0.0001,0.0,0.076,0.151,0.16
36,31.0,102.0,-570.0,0.0,0.0,0.0,0.078,0.153,0.159
37,37.0,111.0,-568.0,0.0001,-0.0002,0.0,0.072,0.154,0.16
38,28.0,115.0,-573.0,0.0,-0.0001,0.0,0.07,0.157,0.157
39,34.0,111.0,-570.0,0.0,0.0,0.0,0.072,0.154,0.157
40,34.0,118.0,-570.0,0.0,0.0,0.0,0.078,0.156,0.163
41,36.0,120.0,-576.0,0.0001,-0.0002,0.0,0.076,0.157,0.156
42,40.0,115.0,-582.0,0.0001,-0.0002,0.0,0.075,0.154,0.154
43,34.0,120.0,-576.0,-0.0001,-0.0001,-0.0001,0.072,0.162,0.159
44,31.0,117.0,-576.0,-0.0001,-0.0002,0.0,0.078,0.142,0.157
45,33.0,115.0,-570.0,-0.0001,-0.0004,0.0,0.073,0.157,0.166
46,45.0,117.0,-570.0,-0.0002,-0.0004,-0.0001,0.075,0.156,0.162
47,28.0,115.0,-577.0,-0.0001,-0.0004,-0.0001,0.07,0.16,0.159
48,36.0,112.0,-573.0,-0.0007,-0.0004,-0.0003,0.069,0.157,0.172
49,31.0,117.0,-570.0,-0.0008,-0.0001,-0.0004,0.076,0.151,0.153
50,30.0,115.0,-573.0,-0.0007,0.0,-0.0004,0.07,0.147,0.162
51,39.0,109.0,-573.0,-0.0004,0.0,-0.0003,0.075,0.156,0.163
52,33.0,114.0,-582.0,0.0,-0.0001,0.0,0.075,0.154,0.168
53,34.0,106.0,-580.0,0.0002,-0.0002,0.0,0.07,0.153,0.159
54,37.0,103.0,-583.0,0.0004,-0.0004,0.0002,0.078,0.15,0.168
55,34.0,114.0,-576.0,0.0002,-0.0003,0.0,0.076,0.157,0.162
56,27.0,111.0,-573.0,0.0002,-0.0002,0.0,0.076,0.148,0.159
57,37.0,106.0,-570.0,0.0002,0.0,0.0,0.087,0.156,0.162
58,36.0,106.0,-580.0,0.0002,0.0,0.0,0.078,0.154,0.16
59,31.0,114.0,-564.0,0.0,-0.0002,0.0,0.075,0.159,0.163
60,37.0,111.0,-576.0,0.0002,-0.0002,0.0,0.076,0.151,0.165
61,33.0,117.0,-576.0,0.0007,-0.0003,0.0001,0.073,0.159,0.168
62,37.0,108.0,-582.0,0.0005,-0.0002,0.0001,0.072,0.154,0.154
63,39.0,121.0,-583.0,0.0004,-0.0001,0.0,0.069,0.15,0.159
64,42.0,117.0,-570.0,0.0,-0.0001,0.0,0.072,0.156,0.169
65,36.0,114.0,-577.0,0.0,-0.0001,0.0,0.078,0.154,0.159
66,34.0,114.0,-576.0,0.0001,-0.0002,0.0,0.078,0.153,0.159
67,36.0,111.0,-579.0,0.0001,-0.0002,0.0,0.076,0.159,0.159
68,33.0,115.0,-577.0,0.0002,-0.0001,0.0,0.076,0.154,0.162
69,37.0,105.0,-576.0,0.0002,-0.0003,0.0,0.073,0.151,0.162
70,31.0,108.0,-576.0,-0.0001,-0.0002,-0.0001,0.069,0.153,0.163
71,33.0,106.0,-580.0,0.0,-0.0001,-0.0002,0.069,0.147,0.16
72,34.0,109.0,-568.0,-0.0005,0.0,-0.0003,0.072,0.15,0.159
73,27.0,115.0,-580.0,-0.0005,0.0,-0.0002,0.079,0.148,0.154
74,33.0,115.0,-580.0,0.0007,0.0,0.0002,0.064,0.154,0.16
75,31.0,112.0,-568.0,0.0005,-0.0002,0.0,0.078,0.154,0.163
76,36.0,115.0,-574.0,0.0,-0.0004,-0.0002,0.072,0.159,0.16
77,28.0,118.0,-564.0,-0.0007,-0.0002,-0.0004,0.076,0.16,0.166
78,27.0,117.0,-565.0,-0.0004,-0.0005,-0.0002,0.067,0.162,0.163
79,39.0,121.0,-567.0,-0.0001,-0.0004,-0.0001,0.076,0.153,0.165
80,28.0,120.0,-565.0,-0.0004,0.0,-0.0002,0.07,0.154,0.168
81,21.0,123.0,-561.0,-0.0009,0.0001,-0.0002,0.07,0.153,0.165
82,28.0,123.0,-571.0,-0.0008,0.0004,-0.0002,0.063,0.16,0.168
83,31.0,120.0,-577.0,-0.0004,0.0,-0.0001,0.078,0.154,0.154
84,22.0,120.0,-562.0,-0.0004,-0.0002,-0.0001,0.076,0.16,0.162
85,24.0,117.0,-579.0,0.0006,-0.0007,0.0002,0.07,0.153,0.162
86,28.0,120.0,-571.0,0.0007,-0.0006,0.0002,0.073,0.148,0.16
87,21.0,117.0,-580.0,0.0,-0.0004,0.0,0.078,0.151,0.162
88,18.0,120.0,-580.0,0.0,-0.0002,-0.0001,0.073,0.159,0.165
89,21.0,114.0,-592.0,0.0002,-0.0003,-0.0001,0.076,0.153,0.154
90,24.0,112.0,-571.0,0.0004,-0.0002,-0.0002,0.067,0.159,0.168
91,13.0,123.0,-571.0,0.0007,-0.0005,-0.0002,0.076,0.153,0.153
92,16.0,103.0,-574.0,0.0012,-0.0009,0.0,0.07,0.156,0.159
93,31.0,106.0,-579.0,0.0009,-0.0004,0.0001,0.073,0.162,0.159
94,33.0,112.0,-573.0,0.0004,0.0,0.0,0.069,0.148,0.165
95,34.0,115.0,-580.0,0.0003,0.0,0.0,0.069,0.15,0.16
96,34.0,117.0,-567.0,0.0009,-0.0002,0.0,0.082,0.163,0.169
97,37.0,108.0,-576.0,0.0009,-0.0002,0.0002,0.075,0.156,0.162
98,33.0,108.0,-571.0,0.0003,0.0004,0.0001,0.079,0.154,0.16
99,37.0,111.0,-579.0,-0.0002,0.0009,0.0,0.081,0.162,0.169
100,25.0,103.0,-571.0,-0.0008,0.001,-0.0002,0.081,0.156,0.165
101,33.0,114.0,-574.0,-0.0018,0.0007,-0.0006,0.069,0.147,0.157
102,37.0,96.0,-573.0,-0.0021000000000000003,0.0002,-0.0008,0.072,0.153,0.157
103,36.0,103.0,-567.0,-0.0013,0.0,-0.0006,0.076,0.153,0.163
104,37.0,106.0,-580.0,-0.0005,0.0002,-0.0004,0.075,0.154,0.154
105,37.0,112.0,-585.0,0.0,0.0006,-0.0002,0.076,0.15,0.157
106,40.0,91.0,-577.0,-0.0004,0.0006,-0.0005,0.063,0.148,0.153
107,39.0,103.0,-583.0,-0.0009,0.0008,-0.0012,0.088,0.154,0.162
108,31.0,112.0,-585.0,0.0006,0.0018,-0.0275,0.084,0.156,0.157
109,34.0,105.0,-574.0,0.0003,0.0001,-0.0055,0.07,0.151,0.159
110,39.0,100.0,-576.0,-0.0027,0.0072,-0.0056,0.072,0.162,0.159
111,37.0,108.0,-571.0,-0.0024,0.004200000000000001,-0.0018,0.075,0.151,0.162
112,30.0,103.0,-577.0,-0.0019,0.0023,0.0011,0.067,0.163,0.159
113,30.0,103.0,-574.0,-0.0032,0.0043,0.0012,0.069,0.15,0.16
114,34.0,106.0,-580.0,-0.0038,0.0056,0.0017,0.075,0.159,0.157
115,31.0,106.0,-571.0,-0.0063,0.008400000000000001,-0.0040999999999999995,0.075,0.154,0.151
116,40.0,114.0,-574.0,-0.0056,0.0079,-0.004200000000000001,0.085,0.163,0.168
117,39.0,105.0,-574.0,-0.0053,0.0075,0.0091,0.076,0.151,0.168
118,43.0,109.0,-568.0,-0.0004,0.0017,0.0006,0.064,0.154,0.159
119,30.0,97.0,-577.0,-0.003,0.0050999999999999995,0.0022,0.072,0.151,0.157
120,34.0,100.0,-576.0,0.0014,0.0023,0.013699999999999999,0.073,0.162,0.157
121,37.0,108.0,-580.0,0.0046,-0.0055,0.0014,0.066,0.151,0.162
122,39.0,94.0,-583.0,0.004200000000000001,-0.0050999999999999995,-0.0022,0.067,0.153,0.16
123,28.0,102.0,-573.0,0.0007,0.0018,-0.0007,0.073,0.16,0.16
124,28.0,111.0,-573.0,-0.0096,0.0052,0.0028,0.072,0.157,0.165
125,36.0,108.0,-582.0,0.0023,-0.0017,0.0027,0.067,0.157,0.159
126,40.0,108.0,-571.0,0.003,-0.0005,0.0063,0.076,0.16,0.163
127,36.0,108.0,-577.0,0.0033,0.0060999999999999995,0.0012,0.063,0.148,0.159
128,31.0,108.0,-577.0,0.004900000000000001,-0.0048,-0.0060999999999999995,0.07,0.154,0.159
129,36.0,109.0,-576.0,0.0074,0.0004,-0.018600000000000002,0.075,0.145,0.163
130,36.0,105.0,-577.0,0.0032,-0.0088,-0.010199999999999999,0.076,0.144,0.163
131,34.0,102.0,-579.0,0.0081,-0.001,-0.001,0.069,0.148,0.162
132,36.0,100.0,-571.0,0.0077,-0.0011,-0.002,0.076,0.159,0.154
133,40.0,102.0,-577.0,0.0074,0.0,0.0014,0.072,0.154,0.169
134,33.0,96.0,-579.0,0.0072,-0.0024,0.0032,0.066,0.15,0.165
135,39.0,112.0,-583.0,0.0129,0.0,0.005,0.07,0.157,0.151
136,37.0,108.0,-574.0,0.0087,-0.0111,0.0007,0.072,0.154,0.154
137,34.0,100.0,-573.0,0.009,0.0032,0.0002,0.073,0.154,0.156
138,37.0,102.0,-576.0,0.012199999999999999,-0.0014,-0.0014,0.076,0.148,0.165
139,40.0,109.0,-576.0,0.0143,0.0044,0.0015,0.066,0.148,0.163
140,39.0,102.0,-577.0,0.0134,0.006,-0.0031,0.064,0.154,0.162
