,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
127,0.003,0.0,-0.009,-0.008,0.0,998.989,0.322,0.249,0.153
128,0.003,0.002,-0.01,-0.01,0.001,998.991,0.316,0.273,0.148
129,0.002,0.0,-0.01,-0.009,0.002,998.992,0.327,0.261,0.16
130,0.002,-0.001,-0.01,-0.008,0.0,998.99,0.318,0.258,0.151
131,0.001,-0.002,-0.009,-0.008,-0.001,998.991,0.324,0.271,0.163
132,0.002,-0.001,-0.009,-0.01,0.002,998.993,0.324,0.271,0.163
133,0.002,0.0,-0.009,-0.01,0.002,998.993,0.318,0.268,0.157
134,0.003,-0.002,-0.009,-0.008,0.0,998.992,0.318,0.265,0.136
135,0.002,-0.002,-0.009,-0.009,0.0,998.99,0.31,0.271,0.157
136,0.003,-0.001,-0.009,-0.009,-0.001,998.989,0.315,0.264,0.163
137,0.003,0.0,-0.009,-0.007,0.0,998.992,0.312,0.256,0.16
138,0.003,0.0,-0.009,-0.008,0.002,998.993,0.3,0.265,0.156
139,0.003,-0.001,-0.01,-0.01,0.002,998.99,0.321,0.255,0.153
140,0.002,-0.001,-0.009,-0.01,0.002,998.99,0.321,0.255,0.153
141,0.002,-0.001,-0.009,-0.008,0.0,998.989,0.306,0.262,0.156
142,0.002,-0.002,-0.009,-0.008,0.0,998.992,0.321,0.261,0.156
143,0.002,-0.002,-0.009,-0.009,0.0,998.991,0.321,0.261,0.145
144,0.001,-0.003,-0.01,-0.007,-0.001,998.991,0.331,0.261,0.151
145,0.002,-0.002,-0.009,-0.006,0.0,998.99,0.321,0.279,0.15
146,0.002,-0.001,-0.009,-0.006,0.002,998.991,0.316,0.256,0.162
147,0.002,0.0,-0.01,-0.005,0.002,998.992,0.321,0.25,0.16
148,0.002,0.0,-0.011,-0.006,0.002,998.99,0.321,0.285,0.156
149,0.002,-0.001,-0.01,-0.009,0.001,998.989,0.321,0.259,0.147
150,0.002,0.0,-0.009,-0.01,0.0,998.99,0.321,0.259,0.147
151,0.002,0.0,-0.009,-0.009,0.0,998.991,0.324,0.244,0.156
152,0.002,-0.001,-0.01,-0.008,0.001,998.992,0.334,0.274,0.151
153,0.002,0.0,-0.011,-0.008,0.001,998.992,0.322,0.262,0.163
154,0.002,-0.001,-0.01,-0.008,0.0,998.993,0.304,0.271,0.154
155,0.003,0.0,-0.009,-0.007,0.0,998.993,0.318,0.273,0.142
156,0.002,0.0,-0.009,-0.006,0.001,998.992,0.312,0.265,0.166
157,0.002,0.0,-0.009,-0.008,0.003,998.99,0.322,0.268,0.151
158,0.001,-0.001,-0.01,-0.008,0.003,998.99,0.318,0.261,0.157
159,0.001,-0.002,-0.009,-0.009,0.002,998.987,0.318,0.261,0.157
160,0.002,-0.002,-0.009,-0.007,0.001,998.991,0.318,0.27,0.147
161,0.002,-0.002,-0.009,-0.009,0.002,998.991,0.309,0.271,0.171
162,0.002,-0.002,-0.009,-0.01,0.001,998.99,0.318,0.258,0.157
163,0.002,-0.005,-0.009,-0.009,0.001,998.992,0.304,0.264,0.171
164,0.002,-0.004,-0.009,-0.004,-0.003,998.99,0.324,0.253,0.159
165,0.0,-0.001,-0.041,-0.034,0.012,999.0,0.309,0.289,0.163
166,0.0,-0.001,-0.098,-0.036,0.022,999.002,0.304,0.27,0.165
167,-0.002,0.0,-0.097,-0.001,0.014,998.993,0.303,0.265,0.154
168,0.0,-0.002,-0.054,-0.001,0.013,998.988,0.307,0.262,0.159
169,0.003,-0.001,-0.077,0.0,0.012,998.984,0.307,0.262,0.159
170,0.004,0.0,-0.039,0.004,0.011,998.988,0.316,0.253,0.144
171,0.003,0.0,0.037,-0.008,0.003,998.989,0.318,0.28,0.141
172,0.003,-0.001,0.037,-0.012,0.001,998.988,0.313,0.264,0.153
173,0.003,0.0,0.021,0.002,0.003,998.99,0.315,0.256,0.186
174,0.004,-0.002,0.017,0.0,0.002,998.991,0.306,0.255,0.154
175,0.004,-0.002,0.017,-0.005,0.007,998.99,0.31,0.262,0.171
176,0.004,0.0,0.067,-0.005,0.013,998.99,0.31,0.262,0.171
177,0.003,0.0,0.1,-0.011,0.013,998.986,0.322,0.267,0.172
178,0.002,-0.003,0.051,-0.016,-0.005,998.976,0.31,0.264,0.174
179,0.002,-0.002,0.042,-0.01,0.023,998.975,0.31,0.243,0.15
180,-0.001,-0.005,0.017,-0.014,0.073,998.953,0.306,0.259,0.142
181,-0.003,-0.013,-0.016,-0.013,0.03,998.94,0.327,0.258,0.151
182,0.0,-0.003,-0.007,-0.005,-0.004,998.996,0.316,0.252,0.16
183,0.009,0.011,-0.012,-0.018,0.017,999.039,0.319,0.258,0.141
184,0.004,0.005,-0.009,-0.016,0.04,999.006,0.316,0.262,0.16
185,0.005,0.004,0.058,-0.033,0.015,999.017,0.334,0.274,0.136
186,0.001,-0.011,0.055,-0.017,-0.014,998.999,0.316,0.27,0.15
187,0.002,-0.006,0.002,0.009,0.005,998.976,0.316,0.27,0.15
188,-0.002,-0.004,-0.014,0.028,-0.006,999.006,0.319,0.253,0.156
189,0.0,0.002,0.03,0.021,-0.037,999.014,0.318,0.255,0.13
190,0.002,0.002,-0.015,-0.035,-0.028,999.081,0.313,0.262,0.166
191,0.007,0.001,-0.03,-0.048,-0.014,999.088,0.297,0.256,0.157
192,-0.004,-0.016,-0.016,-0.067,-0.015,999.085,0.324,0.264,0.157
193,0.001,-0.011,-0.072,-0.033,0.004,998.968,0.321,0.255,0.156
194,0.001,-0.011,-0.072,0.043,0.002,998.888,0.295,0.265,0.147
195,-0.002,-0.014,-0.09,0.043,0.002,998.888,0.322,0.256,0.136
196,-0.005,-0.015,-0.051,0.068,-0.003,998.853,0.322,0.256,0.136
197,-0.005,-0.015,-0.051,0.008,-0.023,999.063,0.313,0.247,0.166
198,0.014,0.018,0.044,-0.021,-0.037,999.21,0.309,0.243,0.16
199,0.008,0.011,0.021,0.0,-0.019,999.066,0.295,0.237,0.159
200,0.001,0.0,-0.072,-0.011,0.017,999.044,0.303,0.255,0.142
201,-0.005,-0.013,-0.122,0.023,-0.013,999.002,0.319,0.24,0.166
202,-0.002,-0.009,-0.106,0.049,-0.049,998.96,0.307,0.244,0.156
203,-0.002,-0.019,-0.079,0.007,-0.031,998.877,0.304,0.238,0.16
204,0.006,-0.009,-0.11,-0.013,-0.005,998.927,0.318,0.231,0.154
205,0.012,0.0,-0.051,-0.024,0.058,999.043,0.318,0.231,0.154
206,0.009,0.0,-0.084,-0.031,0.067,999.045,0.307,0.226,0.153
207,-0.002,-0.001,-0.078,-0.021,0.049,999.16,0.294,0.234,0.16
208,0.002,0.009,-0.039,-0.017,0.001,999.092,0.312,0.234,0.15
209,0.004,0.016,0.004,0.014,0.013,998.887,0.307,0.228,0.157
210,-0.017,-0.027,-0.004,0.057,0.041,998.849,0.319,0.219,0.138
211,0.0,0.008,0.001,0.008,-0.014,998.909,0.309,0.208,0.163
212,-0.001,0.0,0.02,0.001,-0.067,998.909,0.309,0.208,0.163
213,-0.001,0.0,0.02,0.0,-0.096,999.115,0.315,0.213,0.154
214,0.012,0.0,0.039,0.0,-0.096,999.115,0.324,0.219,0.153
215,0.011,0.021,-0.018,-0.027,-0.083,999.037,0.336,0.198,0.159
216,0.004,-0.002,0.038,-0.023,-0.046,998.716,0.328,0.216,0.157
217,0.019,0.025,0.154,-0.06,-0.059,998.987,0.327,0.205,0.165
218,0.025,0.028,0.048,-0.059,-0.061,998.94,0.318,0.198,0.148
219,0.025,0.011,-0.041,0.011,-0.016,998.641,0.315,0.204,0.145
220,0.022,0.009,-0.009,0.064,0.035,998.582,0.361,0.216,0.139
221,-0.004,-0.009,-0.121,0.005,-0.022,998.84,0.319,0.202,0.166
222,0.023,0.034,-0.123,-0.018,-0.047,999.243,0.319,0.202,0.166
223,0.003,-0.006,-0.098,-0.03,-0.105,999.416,0.334,0.193,0.144
224,-0.014,-0.028,-0.116,-0.012,-0.116,999.146,0.346,0.192,0.156
225,-0.003,-0.004,-0.099,0.041,0.048,998.972,0.352,0.192,0.156
226,0.009,0.015,-0.061,0.02,0.031,999.022,0.349,0.198,0.147
227,-0.007,0.009,-0.07,0.034,-0.03,998.894,0.333,0.195,0.141
228,-0.028,-0.049,-0.074,0.088,0.031,998.705,0.343,0.187,0.147
