,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
184,0.001,-0.002,-0.008,-0.005,0.006,0.997,0.688,0.178,-0.541
185,0.002,-0.002,-0.009,-0.006,0.006,0.998,0.708,0.201,-0.55
186,0.003,-0.002,-0.008,-0.007,0.006,1.0,0.705,0.199,-0.532
187,0.002,-0.001,-0.008,-0.008,0.007,0.999,0.705,0.199,-0.532
188,0.002,0.0,-0.009,-0.008,0.008,0.999,0.708,0.196,-0.546
189,0.002,-0.001,-0.009,-0.007,0.007,0.998,0.706,0.177,-0.534
190,0.002,-0.001,-0.009,-0.008,0.006,0.998,0.696,0.186,-0.519
191,0.002,0.0,-0.008,-0.009,0.007,0.998,0.703,0.183,-0.54
192,0.002,-0.001,-0.008,-0.008,0.006,0.997,0.709,0.211,-0.535
193,0.002,0.0,-0.008,-0.007,0.004,0.998,0.714,0.192,-0.528
194,0.001,-0.001,-0.009,-0.007,0.007,1.0,0.706,0.195,-0.55
195,0.002,-0.001,-0.009,-0.007,0.007,0.999,0.714,0.181,-0.54
196,0.002,-0.002,-0.008,-0.007,0.006,0.999,0.693,0.201,-0.541
197,0.001,-0.002,-0.007,-0.007,0.006,0.998,0.7,0.205,-0.519
198,0.002,-0.001,-0.008,-0.009,0.007,0.998,0.717,0.187,-0.547
199,0.001,-0.002,-0.008,-0.01,0.008,1.0,0.706,0.211,-0.544
200,0.002,-0.002,-0.009,-0.006,0.008,0.999,0.706,0.211,-0.544
201,0.002,-0.002,-0.008,-0.008,0.009,0.998,0.696,0.18,-0.543
202,0.002,-0.002,-0.008,-0.008,0.009,0.998,0.696,0.18,-0.543
203,0.002,0.0,-0.008,-0.008,0.006,0.998,0.705,0.187,-0.555
204,0.002,-0.001,-0.008,-0.007,0.006,0.999,0.723,0.19,-0.538
205,0.002,-0.002,-0.008,-0.005,0.008,0.997,0.708,0.193,-0.532
206,0.002,-0.001,-0.008,-0.008,0.006,0.998,0.715,0.165,-0.531
207,0.002,-0.001,-0.008,-0.008,0.006,0.999,0.708,0.178,-0.523
208,0.002,-0.001,-0.008,-0.005,0.009,0.999,0.708,0.178,-0.523
209,0.002,-0.002,-0.008,-0.005,0.007,1.001,0.712,0.174,-0.556
210,0.002,-0.001,-0.007,-0.007,0.007,0.999,0.723,0.175,-0.544
211,0.002,-0.001,-0.008,-0.007,0.007,0.997,0.703,0.186,-0.556
212,0.002,-0.001,-0.008,-0.008,0.006,0.998,0.72,0.165,-0.546
213,0.002,-0.002,-0.007,-0.008,0.008,1.0,0.688,0.186,-0.537
214,0.002,-0.003,-0.008,-0.008,0.009,0.999,0.706,0.174,-0.552
215,0.002,-0.002,-0.009,-0.009,0.009,0.996,0.706,0.174,-0.552
216,0.002,-0.001,-0.009,-0.009,0.009,0.998,0.705,0.214,-0.544
217,0.002,-0.002,-0.008,-0.006,0.007,1.001,0.699,0.181,-0.537
218,0.002,-0.001,-0.008,-0.007,0.007,0.998,0.708,0.189,-0.54
219,0.001,-0.001,-0.007,-0.007,0.006,0.998,0.702,0.178,-0.552
220,0.001,0.0,-0.008,-0.007,0.006,0.998,0.715,0.195,-0.543
221,0.001,0.0,-0.007,-0.006,0.007,0.999,0.726,0.198,-0.534
222,0.001,-0.001,-0.007,-0.008,0.007,0.999,0.706,0.183,-0.543
223,0.002,-0.001,-0.008,-0.007,0.007,0.997,0.702,0.207,-0.547
224,0.002,-0.001,-0.009,-0.006,0.008,0.997,0.687,0.177,-0.544
225,0.001,0.0,-0.009,-0.006,0.009,0.997,0.711,0.199,-0.544
226,0.002,0.0,-0.009,-0.007,0.01,0.998,0.72,0.19,-0.564
227,0.002,0.0,-0.009,-0.007,0.008,0.998,0.715,0.186,-0.538
228,0.002,0.0,-0.008,-0.007,0.007,0.997,0.711,0.187,-0.544
229,0.002,0.0,-0.008,-0.006,0.008,0.997,0.711,0.187,-0.544
230,0.002,-0.001,-0.009,-0.007,0.01,0.998,0.714,0.192,-0.553
231,0.002,-0.002,-0.009,-0.009,0.01,0.998,0.715,0.189,-0.549
232,0.002,-0.002,-0.009,-0.008,0.01,0.999,0.705,0.19,-0.55
233,0.002,-0.002,-0.008,-0.006,0.01,0.998,0.718,0.207,-0.534
234,0.002,-0.001,-0.009,-0.006,0.008,0.998,0.721,0.196,-0.556
235,0.002,0.0,-0.009,-0.007,0.007,0.999,0.717,0.195,-0.522
236,0.001,0.0,-0.008,-0.006,0.007,0.998,0.709,0.187,-0.523
237,0.003,-0.001,-0.008,-0.006,0.007,0.998,0.706,0.199,-0.547
238,0.002,0.0,-0.009,-0.007,0.006,0.999,0.711,0.189,-0.541
239,0.002,-0.001,-0.008,-0.008,0.006,1.0,0.718,0.204,-0.553
240,0.002,-0.001,-0.008,-0.007,0.008,1.0,0.691,0.207,-0.526
241,0.002,-0.002,-0.008,-0.007,0.007,0.998,0.703,0.198,-0.541
242,0.002,0.0,-0.008,-0.007,0.006,0.997,0.711,0.219,-0.514
243,0.002,0.0,-0.008,-0.009,0.005,0.997,0.691,0.19,-0.549
244,0.002,0.0,-0.007,-0.007,0.006,0.997,0.705,0.186,-0.55
245,0.002,-0.001,-0.009,-0.006,0.008,0.997,0.705,0.186,-0.55
246,0.001,-0.001,-0.009,-0.007,0.008,0.998,0.687,0.198,-0.538
247,0.002,-0.001,-0.008,-0.007,0.008,0.999,0.718,0.172,-0.525
248,0.002,-0.002,-0.009,-0.007,0.007,1.0,0.724,0.199,-0.54
249,0.002,-0.001,-0.009,-0.007,0.008,0.999,0.697,0.19,-0.552
250,0.002,-0.002,-0.008,-0.007,0.008,0.998,0.7,0.198,-0.538
251,0.002,-0.001,-0.008,-0.006,0.006,0.999,0.712,0.19,-0.546
252,0.002,-0.001,-0.008,-0.006,0.007,0.999,0.708,0.193,-0.538
253,0.002,0.0,-0.008,-0.01,0.009,1.0,0.699,0.183,-0.552
254,0.002,-0.002,-0.008,-0.007,0.009,0.998,0.7,0.193,-0.529
255,0.002,-0.001,-0.007,-0.007,0.009,0.998,0.693,0.199,-0.525
256,0.001,-0.001,-0.008,-0.009,0.006,0.998,0.709,0.183,-0.537
257,0.002,-0.001,-0.008,-0.008,0.006,0.998,0.694,0.184,-0.54
258,0.002,-0.001,-0.008,-0.007,0.008,0.999,0.708,0.181,-0.543
