,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
205,-1.2,-3.5,0.8,-0.029,-0.026,1.041,-0.178,-0.03,-1.074
206,-1.1,-3.4,1.0,-0.029,-0.025,1.041,-0.175,-0.019,-1.071
207,-1.3,-3.4,1.1,-0.031,-0.027,1.043,-0.18,-0.024,-1.068
208,-1.3,-3.4,1.1,-0.028,-0.025,1.042,-0.181,-0.025,-1.071
209,-1.2,-3.5,1.3,-0.027,-0.024,1.042,-0.181,-0.025,-1.062
210,-1.2,-3.3,0.8,-0.03,-0.028,1.044,-0.184,-0.028,-1.074
211,-1.8,-3.5,1.6,-0.033,-0.024,1.043,-0.18,-0.012,-1.075
212,-1.3,-3.3,1.1,-0.028,-0.027,1.041,-0.172,-0.022,-1.083
213,-1.4,-3.2,1.0,-0.029,-0.024,1.043,-0.181,-0.027,-1.074
214,-1.4,-3.2,1.0,-0.032,-0.025,1.042,-0.177,-0.013,-1.069
215,-1.3,-3.3,1.0,-0.028,-0.027,1.042,-0.174,-0.018,-1.083
216,-1.3,-3.2,1.0,-0.029,-0.023,1.044,-0.184,-0.033,-1.074
217,-1.4,-3.2,1.1,-0.03,-0.027,1.043,-0.183,-0.025,-1.071
218,-1.4,-3.2,1.0,-0.03,-0.025,1.04,-0.172,-0.025,-1.078
219,-1.3,-3.3,1.0,-0.028,-0.027,1.04,-0.187,-0.024,-1.069
220,-1.4,-3.3,1.1,-0.029,-0.025,1.041,-0.177,-0.021,-1.071
221,-1.4,-3.2,1.0,-0.03,-0.026,1.04,-0.175,-0.016,-1.077
222,-1.3,-3.3,1.0,-0.029,-0.025,1.042,-0.184,-0.022,-1.075
223,-1.4,-3.3,1.0,-0.028,-0.025,1.04,-0.186,-0.027,-1.072
224,-1.4,-3.4,1.0,-0.03,-0.026,1.041,-0.18,-0.028,-1.077
