,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
1,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
2,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
3,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
4,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
5,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
6,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
7,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
8,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
9,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
10,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
11,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
12,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
13,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
14,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
15,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
16,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
17,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
18,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
19,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
20,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
21,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
22,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
23,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
24,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
25,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
26,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
27,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
28,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
29,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
30,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
31,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
32,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
33,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
34,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
35,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
36,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
37,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
38,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
39,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
40,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
41,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
42,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
43,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
44,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
45,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
46,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
47,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
48,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
49,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
50,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
51,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
52,0.001,-0.014,-0.011,0.021,-0.981,-0.016,0.307,-0.211,-0.406
