,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
46,-3.7,-8.9,-1.4,0.071,-0.055,1.009,-0.217,-0.007,-1.123
47,-10.7,2.3,2.7,0.018,0.299,1.073,-0.208,-0.015,-1.117
48,-0.9,-7.0,-0.9,0.061,0.189,0.996,-0.211,-0.015,-1.119
49,-6.6,3.2,1.2,0.028,0.112,1.044,-0.213,-0.016,-1.125
50,-8.8,8.0,3.5,0.033,0.091,1.021,-0.208,-0.021,-1.123
51,-4.4,3.9,3.2,-0.021,0.075,1.065,-0.207,-0.024,-1.125
52,1.3,-3.7,3.9,-0.008,-0.052,1.014,-0.202,-0.018,-1.126
53,-2.3,-3.6,2.1,-0.01,-0.062,1.043,-0.201,-0.013,-1.125
54,-0.9,-3.5,1.2,-0.002,-0.056,1.048,-0.208,-0.019,-1.126
55,0.0,-7.6,1.4,-0.001,-0.064,1.043,-0.205,-0.03,-1.119
56,-4.4,-7.8,-1.6,0.015,-0.068,0.985,-0.202,-0.025,-1.123
57,-2.3,-2.3,1.4,0.001,-0.062,1.041,-0.202,-0.021,-1.113
58,-2.7,-4.1,1.1,0.001,-0.064,1.038,-0.201,-0.028,-1.122
59,-1.6,-5.3,0.9,-0.001,-0.064,1.036,-0.207,-0.03,-1.128
60,23.8,15.8,2.1,-0.034,-0.235,1.01,-0.199,-0.019,-1.125
61,-1.0,-2.3,1.0,-0.002,-0.057,1.043,-0.205,-0.024,-1.119
62,-2.9,-5.8,0.9,0.001,-0.192,1.05,-0.204,-0.016,-1.116
63,-10.9,-8.9,1.8,0.013,-0.022,0.984,-0.202,-0.024,-1.116
64,-3.5,-1.6,1.6,0.023,-0.094,1.013,-0.207,-0.028,-1.116
65,-3.0,-2.7,2.4,-0.028,-0.128,0.971,-0.207,-0.024,-1.122
66,0.1,-1.1,0.8,0.012,0.066,1.03,-0.21,-0.025,-1.128
67,-3.1,-3.0,1.6,-0.008,-0.058,1.036,-0.217,-0.03,-1.123
68,-2.8,-3.7,0.9,0.018,0.003,1.036,-0.205,-0.027,-1.117
69,-1.6,-3.8,0.9,0.0,-0.078,1.046,-0.204,-0.028,-1.123
70,-0.5,-2.5,0.8,0.006,-0.106,1.032,-0.205,-0.024,-1.117
71,-2.4,-2.7,1.3,-0.006,-0.072,1.04,-0.201,-0.025,-1.119
72,-1.0,-3.2,1.1,0.0,-0.067,1.038,-0.204,-0.028,-1.122
73,-0.3,-2.9,1.0,-0.002,-0.068,1.038,-0.199,-0.033,-1.119
74,-1.1,-2.9,1.0,-0.004,-0.069,1.041,-0.21,-0.027,-1.131
75,-0.2,-3.4,1.1,-0.002,-0.068,1.042,-0.198,-0.034,-1.125
76,-1.4,-3.0,1.1,-0.002,-0.07,1.042,-0.199,-0.03,-1.116
77,0.5,-3.5,1.0,-0.006,-0.065,1.04,-0.202,-0.033,-1.125
78,0.1,-4.4,1.1,0.0,-0.065,1.044,-0.211,-0.022,-1.114
79,0.0,-4.3,0.9,-0.001,-0.065,1.038,-0.204,-0.025,-1.125
80,-0.1,-3.5,1.0,-0.002,-0.066,1.037,-0.207,-0.034,-1.131
81,-0.9,-3.6,1.0,0.0,-0.061,1.044,-0.211,-0.022,-1.108
82,-0.6,-3.5,1.1,0.0,-0.063,1.043,-0.208,-0.033,-1.119
83,-0.4,-3.7,1.1,-0.001,-0.061,1.042,-0.198,-0.027,-1.125
84,-1.0,-3.6,1.0,0.003,-0.06,1.042,-0.207,-0.039,-1.12
85,-1.0,-3.6,1.0,-0.002,-0.061,1.038,-0.204,-0.025,-1.12
86,-1.0,-3.8,1.1,0.0,-0.063,1.038,-0.211,-0.028,-1.116
87,-0.7,-3.8,0.9,0.001,-0.061,1.035,-0.205,-0.031,-1.123
88,-1.3,-2.9,1.1,-0.002,-0.061,1.04,-0.205,-0.031,-1.116
89,-1.2,-3.4,1.1,0.0,-0.064,1.036,-0.207,-0.033,-1.116
90,-1.3,-3.1,1.1,0.0,-0.062,1.036,-0.204,-0.03,-1.12
91,-0.8,-3.7,1.1,-0.001,-0.063,1.036,-0.21,-0.033,-1.123
92,-0.9,-3.3,0.9,0.0,-0.065,1.038,-0.204,-0.03,-1.113
93,-0.9,-3.0,1.1,-0.002,-0.059,1.04,-0.208,-0.03,-1.117
94,0.0,-2.6,1.1,0.004,-0.072,1.045,-0.211,-0.028,-1.114
95,0.9,-1.7,1.3,-0.003,-0.061,1.039,-0.204,-0.024,-1.12
96,-1.0,-2.0,1.1,-0.005,-0.057,1.042,-0.204,-0.019,-1.119
97,-0.5,-3.6,1.1,-0.003,-0.056,1.037,-0.207,-0.024,-1.123
98,-1.9,-3.5,1.0,-0.005,-0.061,1.043,-0.207,-0.027,-1.113
99,-0.4,-3.8,1.1,0.0,-0.058,1.036,-0.213,-0.027,-1.122
100,-0.8,-3.5,1.0,-0.003,-0.057,1.041,-0.201,-0.031,-1.119
101,-0.6,-4.2,1.0,-0.001,-0.058,1.035,-0.207,-0.03,-1.114
102,-0.9,-4.3,1.0,-0.001,-0.058,1.037,-0.195,-0.025,-1.117
103,-0.2,-3.1,1.1,-0.001,-0.055,1.044,-0.21,-0.033,-1.117
104,-0.6,-3.8,1.0,0.001,-0.057,1.041,-0.213,-0.031,-1.114
105,-0.9,-3.5,1.0,-0.003,-0.055,1.044,-0.202,-0.028,-1.116
106,-1.0,-4.5,0.9,0.0,-0.055,1.045,-0.205,-0.028,-1.116
107,-6.0,15.9,0.5,-0.004,-0.062,1.057,-0.211,-0.024,-1.117
108,5.5,24.3,1.7,-0.039,-0.048,1.051,-0.195,-0.018,-1.119
109,-0.9,-6.3,1.7,-0.036,-0.051,1.049,-0.205,-0.018,-1.116
110,-0.2,-4.9,0.9,-0.038,-0.047,1.051,-0.214,-0.016,-1.119
111,-1.3,-3.0,0.9,-0.037,-0.047,1.049,-0.205,-0.01,-1.116
112,-0.6,-5.4,0.9,-0.035,-0.049,1.053,-0.211,-0.013,-1.116
113,3.7,0.4,0.7,-0.038,-0.033,1.045,-0.213,-0.024,-1.123
114,-0.4,-5.3,0.9,-0.043,-0.046,1.054,-0.214,-0.013,-1.125
115,-0.4,-13.7,1.5,-0.045,-0.044,1.066,-0.217,-0.025,-1.122
116,3.3,2.5,-0.3,-0.015,-0.017,1.069,-0.21,-0.01,-1.129
117,-4.9,-2.7,3.2,-0.029,-0.077,1.036,-0.22,-0.027,-1.123
118,-0.9,-3.7,1.5,-0.018,-0.044,1.053,-0.204,-0.027,-1.12
119,-0.7,-3.6,1.3,-0.018,-0.045,1.049,-0.211,-0.024,-1.116
120,-0.2,-3.8,3.2,0.02,0.014,1.054,-0.208,-0.016,-1.119
121,-0.9,-3.7,1.0,-0.022,-0.045,1.043,-0.213,-0.022,-1.117
122,-0.9,-3.7,1.0,-0.02,-0.046,1.04,-0.208,-0.025,-1.116
123,-0.9,-3.7,1.0,-0.022,-0.046,1.04,-0.211,-0.013,-1.114
124,-0.9,-3.7,1.0,-0.021,-0.046,1.039,-0.207,-0.025,-1.119
125,-0.9,-3.5,1.0,-0.021,-0.046,1.039,-0.208,-0.019,-1.122
126,-0.8,-3.5,1.0,-0.022,-0.046,1.041,-0.214,-0.021,-1.117
127,-0.9,-3.6,1.0,-0.022,-0.047,1.041,-0.228,-0.025,-1.113
128,-0.9,-3.5,1.0,-0.023,-0.046,1.04,-0.214,-0.022,-1.12
129,-0.9,-3.5,1.1,-0.021,-0.046,1.04,-0.21,-0.016,-1.113
130,-0.9,-3.5,1.0,-0.023,-0.047,1.04,-0.211,-0.024,-1.119
131,-0.9,-3.5,1.0,-0.021,-0.046,1.041,-0.208,-0.016,-1.128
132,-0.9,-3.5,1.1,-0.023,-0.047,1.04,-0.211,-0.022,-1.114
133,-0.9,-3.5,1.0,-0.022,-0.048,1.04,-0.207,-0.028,-1.117
134,-0.9,-3.5,1.0,-0.022,-0.049,1.04,-0.205,-0.024,-1.108
135,-0.9,-3.5,1.1,-0.022,-0.047,1.04,-0.211,-0.021,-1.117
136,-0.9,-3.5,1.0,-0.024,-0.049,1.041,-0.217,-0.016,-1.117
137,-0.9,-3.4,1.0,-0.022,-0.048,1.042,-0.216,-0.019,-1.12
138,-0.9,-3.5,1.0,-0.022,-0.047,1.04,-0.214,-0.013,-1.11
139,-0.9,-3.5,1.1,-0.024,-0.051,1.041,-0.21,-0.013,-1.107
140,-0.9,-3.5,0.9,-0.023,-0.048,1.041,-0.216,-0.021,-1.122
141,-0.9,-3.5,1.0,-0.02,-0.045,1.04,-0.21,-0.024,-1.12
142,-1.0,-3.5,1.0,-0.023,-0.051,1.039,-0.205,-0.024,-1.114
143,-0.9,-3.5,0.9,-0.023,-0.048,1.04,-0.205,-0.019,-1.117
144,-0.9,-3.5,1.1,-0.022,-0.049,1.041,-0.217,-0.021,-1.116
145,-0.9,-3.5,1.0,-0.024,-0.049,1.04,-0.213,-0.024,-1.12
146,-0.9,-3.4,1.0,-0.022,-0.048,1.04,-0.22,-0.021,-1.117
147,-0.9,-3.5,1.0,-0.023,-0.049,1.038,-0.216,-0.019,-1.108
148,-0.9,-3.5,1.0,-0.023,-0.048,1.039,-0.211,-0.018,-1.117
149,-0.9,-3.5,1.1,-0.021,-0.05,1.042,-0.219,-0.022,-1.119
150,-0.9,-3.5,1.1,-0.026,-0.047,1.039,-0.208,-0.016,-1.114
151,-1.0,-3.5,1.0,-0.02,-0.049,1.04,-0.21,-0.016,-1.12
152,-0.9,-3.5,1.1,-0.023,-0.049,1.04,-0.214,-0.024,-1.114
153,-0.9,-3.5,1.1,-0.023,-0.049,1.038,-0.211,-0.013,-1.117
154,-1.0,-3.4,1.1,-0.022,-0.05,1.041,-0.21,-0.018,-1.122
155,-0.9,-3.4,1.0,-0.025,-0.048,1.041,-0.21,-0.021,-1.128
156,-1.0,-3.4,1.0,-0.023,-0.05,1.04,-0.217,-0.019,-1.117
157,-1.0,-3.5,1.0,-0.022,-0.049,1.04,-0.21,-0.021,-1.122
158,-0.9,-3.4,1.0,-0.024,-0.048,1.042,-0.211,-0.018,-1.117
159,-0.9,-3.5,1.1,-0.024,-0.051,1.04,-0.216,-0.019,-1.123
160,-1.0,-3.5,1.0,-0.024,-0.049,1.041,-0.214,-0.016,-1.12
161,-1.0,-3.4,1.0,-0.022,-0.049,1.04,-0.22,-0.018,-1.116
162,-0.9,-3.4,1.1,-0.024,-0.049,1.04,-0.21,-0.021,-1.117
163,-0.9,-3.5,1.0,-0.024,-0.05,1.04,-0.21,-0.022,-1.123
164,-1.0,-3.5,1.0,-0.023,-0.049,1.041,-0.21,-0.022,-1.122
165,-1.0,-3.5,1.1,-0.025,-0.049,1.04,-0.204,-0.013,-1.117
166,-1.0,-3.4,1.1,-0.021,-0.05,1.04,-0.207,-0.019,-1.117
