,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
173,0.002,-0.002,-0.006,-0.011,0.014,1.001,0.774,0.249,-0.541
174,0.003,-0.002,-0.007,-0.01,0.013,1.0,0.78,0.252,-0.534
175,0.002,-0.002,-0.006,-0.009,0.014,1.0,0.76,0.237,-0.555
176,0.002,-0.002,-0.006,-0.009,0.013,1.0,0.763,0.235,-0.54
177,0.003,-0.002,-0.005,-0.011,0.011,0.998,0.768,0.234,-0.541
178,0.002,-0.002,-0.006,-0.011,0.012,0.998,0.769,0.235,-0.541
179,0.002,0.0,-0.007,-0.01,0.012,0.999,0.769,0.235,-0.541
180,0.002,-0.002,-0.007,-0.011,0.011,1.0,0.777,0.252,-0.556
181,0.002,-0.001,-0.006,-0.011,0.012,0.998,0.793,0.232,-0.54
182,0.003,-0.004,-0.005,-0.011,0.012,0.997,0.784,0.235,-0.543
183,0.003,-0.003,-0.005,-0.01,0.012,1.001,0.763,0.241,-0.528
184,0.002,-0.002,-0.006,-0.01,0.013,1.0,0.786,0.252,-0.531
185,0.002,-0.002,-0.007,-0.011,0.015,0.998,0.778,0.252,-0.538
186,0.002,-0.001,-0.005,-0.013,0.015,0.999,0.778,0.252,-0.538
187,0.002,0.0,-0.005,-0.012,0.015,0.999,0.781,0.232,-0.55
188,0.003,-0.001,-0.006,-0.01,0.016,1.0,0.754,0.235,-0.54
189,0.001,-0.007,-0.005,-0.011,0.015,0.999,0.757,0.252,-0.531
190,0.002,-0.004,-0.006,-0.012,0.012,1.0,0.781,0.243,-0.534
191,0.002,-0.002,-0.006,-0.012,0.012,1.0,0.786,0.228,-0.55
192,0.002,0.0,-0.007,-0.01,0.013,1.001,0.79,0.238,-0.552
193,0.003,-0.002,-0.005,-0.008,0.015,1.0,0.79,0.238,-0.552
194,0.003,-0.004,-0.005,-0.009,0.014,0.998,0.778,0.234,-0.535
195,0.003,-0.004,-0.005,-0.008,0.013,0.999,0.771,0.255,-0.541
196,0.002,-0.002,-0.006,-0.009,0.012,1.0,0.784,0.243,-0.55
197,0.002,-0.002,-0.007,-0.011,0.011,0.999,0.769,0.249,-0.538
198,0.002,-0.002,-0.005,-0.011,0.012,0.998,0.772,0.232,-0.547
199,0.003,0.0,-0.006,-0.009,0.012,0.998,0.774,0.246,-0.534
200,0.003,-0.001,-0.007,-0.009,0.012,0.999,0.774,0.246,-0.534
201,0.003,-0.001,-0.006,-0.012,0.011,1.001,0.783,0.253,-0.537
202,0.002,-0.002,-0.004,-0.012,0.011,1.0,0.783,0.253,-0.558
203,0.002,0.004,-0.007,-0.009,0.013,1.001,0.768,0.231,-0.537
204,0.003,0.0,-0.006,-0.009,0.012,1.001,0.781,0.241,-0.537
205,0.003,-0.002,-0.006,-0.01,0.011,1.001,0.778,0.249,-0.549
206,0.004,0.0,-0.006,-0.012,0.012,0.998,0.781,0.244,-0.54
207,0.002,-0.001,-0.005,-0.012,0.013,0.996,0.781,0.244,-0.54
208,0.003,-0.001,-0.006,-0.01,0.014,0.998,0.772,0.243,-0.553
209,0.003,-0.001,-0.005,-0.01,0.013,1.0,0.783,0.243,-0.54
210,0.002,-0.008,-0.004,-0.01,0.013,1.0,0.76,0.255,-0.562
211,0.002,-0.004,-0.005,-0.009,0.013,0.999,0.76,0.255,-0.562
212,0.002,0.0,-0.006,-0.009,0.013,0.998,0.78,0.247,-0.546
213,0.003,-0.002,-0.006,-0.011,0.014,1.0,0.783,0.243,-0.553
214,0.003,-0.002,-0.006,-0.01,0.014,1.001,0.783,0.243,-0.553
215,0.003,-0.002,-0.006,-0.011,0.014,0.999,0.778,0.234,-0.55
216,0.002,-0.002,-0.006,-0.012,0.015,0.999,0.78,0.267,-0.549
217,0.002,0.0,-0.005,-0.01,0.013,0.999,0.769,0.261,-0.546
218,0.001,-0.001,-0.005,-0.008,0.013,0.998,0.778,0.238,-0.558
219,0.002,-0.003,-0.006,-0.008,0.013,0.997,0.781,0.267,-0.549
220,0.002,-0.002,-0.007,-0.011,0.01,0.998,0.777,0.241,-0.544
221,0.002,-0.002,-0.007,-0.011,0.011,0.998,0.777,0.241,-0.544
222,0.003,-0.001,-0.006,-0.008,0.011,1.0,0.787,0.234,-0.555
223,0.004,0.0,-0.006,-0.009,0.011,1.002,0.766,0.264,-0.55
