,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
0,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
1,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
2,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
3,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
4,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
5,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
6,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
7,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
8,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
9,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
10,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
11,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
12,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
13,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
14,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
15,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
16,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
17,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
18,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
19,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
20,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
21,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
22,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
23,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
24,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
25,-0.013,-0.008,-0.007,0.223,-0.952,0.044,0.301,-0.171,-0.508
