,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
73,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
74,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
75,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
76,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
77,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
78,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
79,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
80,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
81,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
82,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
83,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
84,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
85,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
86,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
87,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
88,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
89,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
90,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
91,0.01,-0.007,-0.005,-0.316,0.951,0.125,0.787,0.388,-0.112
