,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
35,44.1,-14.4,2.5,-0.086,-0.142,0.997,-0.199,0.009,-1.113
36,36.9,-15.4,-3.1,-0.078,-0.013,0.893,-0.253,0.024,-1.122
37,48.4,-25.6,21.1,-0.156,0.04,1.006,-0.324,-0.009,-1.125
38,24.3,-18.2,-0.1,-0.271,-0.004,1.138,-0.394,-0.084,-1.09
39,-0.2,23.2,17.1,-0.195,0.139,0.92,-0.435,-0.112,-1.054
40,27.5,-17.3,7.3,-0.214,0.095,1.014,-0.375,-0.12,-0.997
41,-19.1,-9.6,-9.3,-0.174,0.134,0.997,-0.327,-0.085,-0.97
42,16.1,-36.8,-9.5,-0.165,0.12,0.999,-0.291,-0.073,-0.972
43,21.4,22.6,-1.1,-0.119,0.162,1.077,-0.273,-0.051,-0.955
44,-50.8,46.2,-1.4,-0.234,-0.093,0.626,-0.27,-0.028,-0.954
45,-37.8,14.7,-22.4,-0.025,0.123,1.011,-0.273,-0.016,-0.96
46,-42.0,14.8,-0.7,-0.091,0.08,1.034,-0.256,-0.021,-0.969
47,-50.6,16.3,-1.1,-0.148,-0.038,1.024,-0.24,-0.01,-0.993
48,-1.2,-8.8,0.5,-0.117,0.017,1.035,-0.24,-0.013,-0.985
49,-1.0,-3.7,-1.6,-0.119,0.001,1.033,-0.241,-0.003,-0.988
50,-1.0,-4.3,0.8,-0.123,0.006,1.03,-0.243,-0.009,-0.994
51,-0.9,-2.3,2.1,-0.109,0.019,1.034,-0.246,-0.016,-0.984
52,33.7,-15.9,35.1,-0.085,0.084,1.048,-0.235,-0.012,-0.993
53,-16.2,-126.0,-27.2,-0.162,0.033,1.373,-0.243,-0.021,-0.976
54,-107.8,-1.8,-42.4,-0.036,-0.183,1.186,-0.249,-0.045,-1.002
55,-58.6,59.9,-37.2,0.087,-0.54,0.92,-0.237,-0.054,-1.045
56,47.3,43.4,6.4,0.055,-0.536,0.824,-0.226,-0.049,-1.084
57,53.0,5.7,29.0,0.029,-0.408,0.762,-0.222,-0.043,-1.081
58,251.0,11.9,53.2,-0.034,-0.033,0.693,-0.198,-0.018,-1.042
59,19.0,12.7,45.7,-0.231,0.189,1.354,-0.243,-0.015,-1.005
60,-51.9,-18.6,25.9,-0.149,0.335,0.887,-0.304,-0.054,-1.083
61,-13.2,-17.3,14.2,0.022,0.218,0.95,-0.39,-0.147,-1.261
62,-42.0,-33.6,7.6,-0.176,0.368,0.872,-0.318,-0.117,-1.207
63,-35.7,-64.3,0.9,-0.122,0.397,0.867,-0.108,-0.064,-1.071
64,-37.3,-38.6,-16.8,-0.066,0.35,0.835,-0.048,-0.048,-1.006
65,-21.6,-52.5,-4.5,0.021,0.268,0.857,-0.055,-0.033,-0.954
66,-24.0,-36.3,-10.7,0.003,0.281,0.975,-0.034,-0.028,-0.921
67,17.2,31.7,11.3,-0.133,0.24,1.229,-0.024,0.0,-0.88
68,-3.6,56.2,-21.4,0.068,0.167,1.068,0.001,0.022,-0.853
69,21.8,-6.3,-8.7,-0.002,0.106,1.124,0.028,0.031,-0.852
70,8.8,18.1,-10.7,-0.023,0.082,1.282,0.042,0.04,-0.841
71,-15.8,66.0,2.8,-0.09,0.161,1.121,0.051,0.049,-0.846
72,27.4,68.8,-12.3,-0.04,0.081,0.944,0.057,0.054,-0.835
73,10.4,77.4,6.5,0.096,-0.04,1.2,0.06,0.075,-0.835
74,-4.5,-24.2,24.6,0.067,0.088,0.725,0.058,0.078,-0.838
75,-40.6,18.9,41.8,-0.385,0.204,0.872,0.061,0.1,-0.837
76,-2.8,-27.2,6.0,-0.17,0.1,0.982,0.048,0.109,-0.843
77,-11.7,-36.6,-1.5,-0.26,0.214,1.002,0.04,0.109,-0.846
78,-37.3,-123.7,-7.0,-0.102,0.112,0.961,0.034,0.108,-0.85
79,-0.6,-2.9,7.0,-0.056,0.04,1.034,0.051,0.106,-0.841
80,-1.1,-3.4,7.5,-0.05,-0.017,1.04,0.058,0.111,-0.844
81,-0.9,-3.6,8.1,-0.021,0.032,1.035,0.063,0.1,-0.847
82,-0.9,-3.5,2.0,-0.05,0.007,1.037,0.048,0.109,-0.849
83,-0.9,-3.5,0.7,-0.049,0.003,1.037,0.054,0.102,-0.849
84,-0.8,-3.7,-9.5,-0.046,0.033,1.039,0.057,0.106,-0.844
85,-0.7,-3.5,-0.4,-0.054,-0.015,1.039,0.049,0.1,-0.853
86,-0.9,-3.5,1.4,-0.052,0.012,1.039,0.052,0.108,-0.844
87,31.7,-4.4,54.1,-0.01,0.016,1.19,0.04,0.106,-0.843
88,168.7,-149.7,9.6,-0.169,0.259,1.676,0.051,0.096,-0.855
89,8.4,-22.4,20.1,-0.18,0.239,1.187,0.03,0.067,-0.844
90,-61.4,-16.5,24.1,-0.067,0.022,1.274,0.009,0.033,-0.838
91,-111.2,-9.6,3.5,-0.138,0.166,0.811,0.0,-0.009,-0.852
92,-74.1,62.4,25.4,-0.108,0.027,0.801,-0.007,-0.034,-0.867
93,-36.9,-12.9,-25.2,-0.04,-0.02,0.809,0.0,-0.064,-0.894
94,-23.0,68.3,32.4,0.073,-0.08,0.942,-0.019,-0.09,-0.912
95,-17.7,59.4,29.8,0.199,-0.029,0.789,-0.015,-0.102,-0.922
96,-12.8,7.4,12.6,0.078,-0.125,0.955,-0.025,-0.126,-0.921
97,-4.4,49.8,10.2,0.08,0.031,0.894,-0.037,-0.142,-0.939
98,-25.2,-27.1,-28.7,0.187,-0.069,0.874,-0.042,-0.18,-0.945
99,-3.2,-53.0,-21.6,0.101,-0.172,1.155,-0.043,-0.214,-0.939
100,-5.4,-24.2,-10.1,0.082,-0.139,1.082,-0.04,-0.253,-0.927
101,29.4,-19.0,-48.0,0.134,-0.218,1.129,-0.036,-0.274,-0.921
102,38.5,-15.7,-10.9,0.141,-0.053,0.961,-0.045,-0.301,-0.906
103,31.5,-9.3,2.8,-0.097,-0.142,1.228,-0.051,-0.313,-0.886
104,-16.9,1.9,4.2,0.024,0.087,0.881,-0.027,-0.325,-0.888
105,21.8,-15.8,-27.6,0.027,0.023,1.037,-0.036,-0.343,-0.888
106,10.6,-11.6,-7.2,0.187,-0.03,1.091,-0.049,-0.34,-0.889
107,22.1,-13.5,13.3,0.027,0.046,0.911,-0.048,-0.346,-0.88
108,44.5,-4.0,13.5,0.053,0.053,1.082,-0.045,-0.364,-0.865
109,18.5,10.3,7.9,0.058,0.069,1.064,-0.042,-0.364,-0.864
110,28.0,18.6,0.9,0.023,0.097,0.999,-0.031,-0.37,-0.873
111,-43.4,64.4,3.8,0.062,0.133,0.96,-0.034,-0.369,-0.885
112,-58.5,-4.4,-6.3,-0.048,0.035,1.068,-0.025,-0.366,-0.907
113,-51.2,-5.9,-25.5,-0.002,0.084,0.996,-0.018,-0.361,-0.894
114,-17.2,-3.4,1.5,-0.044,0.022,1.046,-0.013,-0.355,-0.906
115,-1.1,-3.5,0.5,-0.055,0.02,1.042,-0.003,-0.366,-0.903
116,-14.2,-4.3,-4.4,-0.058,-0.001,1.053,-0.013,-0.366,-0.903
117,-1.3,-3.6,1.4,-0.044,0.005,1.04,-0.01,-0.367,-0.895
118,-1.1,-3.5,0.8,-0.047,0.012,1.04,-0.001,-0.369,-0.895
119,-0.9,-3.5,1.0,-0.051,0.004,1.041,-0.009,-0.369,-0.906
120,-0.6,-3.5,1.6,-0.048,0.011,1.039,-0.012,-0.36,-0.904
121,11.2,-3.7,3.7,0.035,0.163,1.063,-0.012,-0.363,-0.904
122,95.9,-66.9,18.5,0.014,0.18,1.558,-0.009,-0.364,-0.877
123,-98.0,-47.4,-1.0,0.087,-0.163,1.692,-0.021,-0.333,-0.883
124,-49.4,12.1,17.8,0.023,0.006,1.382,-0.037,-0.276,-0.915
125,3.4,35.5,13.7,-0.03,-0.027,1.132,-0.087,-0.214,-0.975
126,22.7,68.5,20.4,-0.088,0.013,0.906,-0.111,-0.157,-1.03
127,-7.3,7.3,3.7,-0.013,-0.082,0.763,-0.162,-0.115,-1.045
128,-0.9,-9.9,-12.6,-0.098,0.051,0.577,-0.177,-0.096,-1.066
129,34.3,-14.1,-7.4,-0.01,-0.066,0.668,-0.183,-0.084,-1.066
130,11.5,2.4,6.3,-0.151,-0.039,0.919,-0.192,-0.082,-1.066
131,-21.0,-0.2,-14.8,0.125,-0.016,0.864,-0.205,-0.082,-1.071
132,-3.7,-37.1,10.0,0.009,0.012,0.988,-0.201,-0.085,-1.068
133,-2.2,-4.8,-3.7,-0.064,-0.027,1.061,-0.195,-0.084,-1.068
134,9.3,2.8,-3.3,0.055,-0.11,1.073,-0.196,-0.085,-1.066
135,1.8,-9.3,-6.7,0.005,0.01,1.002,-0.198,-0.091,-1.074
136,5.3,12.3,6.5,-0.033,-0.051,1.082,-0.204,-0.084,-1.069
137,-4.8,-2.1,-3.9,-0.002,-0.024,1.029,-0.201,-0.085,-1.08
138,6.4,12.3,-3.9,-0.021,0.044,0.994,-0.213,-0.078,-1.08
139,0.7,5.4,8.7,-0.07,-0.009,1.124,-0.202,-0.076,-1.066
140,-0.4,6.7,10.2,0.033,0.064,1.034,-0.204,-0.072,-1.071
141,-5.5,7.4,23.3,-0.03,0.084,1.093,-0.202,-0.072,-1.074
142,-9.2,7.0,14.2,-0.029,0.091,1.082,-0.198,-0.061,-1.078
143,-13.2,8.1,13.7,-0.141,0.153,1.041,-0.195,-0.072,-1.083
144,-0.6,-4.4,-18.1,-0.107,0.157,0.978,-0.192,-0.058,-1.078
145,-5.4,-1.4,-12.8,-0.059,0.111,1.013,-0.19,-0.058,-1.078
146,1.0,6.5,-12.6,-0.096,0.099,1.024,-0.193,-0.046,-1.087
147,-5.8,-5.7,-13.7,-0.125,0.082,1.036,-0.192,-0.033,-1.09
148,10.2,7.0,-13.0,-0.146,0.108,1.054,-0.184,-0.03,-1.096
149,0.0,1.0,-24.5,-0.113,-0.005,1.039,-0.184,-0.019,-1.098
150,-4.4,-1.5,-33.8,-0.108,-0.005,0.987,-0.18,-0.007,-1.108
151,9.9,-2.1,-26.3,-0.11,-0.086,1.003,-0.192,-0.006,-1.111
152,5.1,-7.7,-22.5,-0.106,-0.05,0.968,-0.195,0.0,-1.099
153,25.9,-16.3,-35.2,-0.082,-0.057,1.003,-0.19,0.012,-1.105
154,17.1,2.1,-8.8,-0.141,-0.063,1.056,-0.207,0.01,-1.099
155,21.3,2.2,-41.9,-0.044,-0.096,1.041,-0.207,0.013,-1.107
156,8.2,-0.1,-23.5,-0.068,-0.159,1.096,-0.225,0.022,-1.098
157,9.1,14.4,-10.9,-0.075,-0.143,1.005,-0.225,0.025,-1.101
158,14.1,3.0,-18.0,-0.004,-0.167,1.044,-0.223,0.034,-1.101
159,-8.8,-7.5,2.7,-0.076,-0.065,1.024,-0.232,0.037,-1.099
160,-10.9,-5.6,-1.0,-0.076,-0.035,1.04,-0.238,0.031,-1.098
161,-11.7,-3.8,4.0,-0.118,0.007,1.066,-0.216,0.031,-1.099
162,-2.3,0.9,8.8,-0.125,0.023,1.019,-0.22,0.028,-1.099
163,-0.9,0.2,13.6,-0.118,-0.019,1.013,-0.223,0.03,-1.104
164,2.1,1.3,15.3,-0.113,0.029,0.999,-0.217,0.033,-1.117
165,-1.1,1.8,7.9,-0.157,0.031,1.019,-0.225,0.028,-1.111
166,-9.0,4.4,7.0,-0.208,0.1,0.902,-0.231,0.031,-1.108
167,6.1,2.6,-2.4,-0.106,0.071,0.785,-0.219,0.036,-1.111
168,13.3,-15.2,-4.2,-0.101,0.083,0.785,-0.223,0.031,-1.105
169,9.1,-9.8,-0.2,-0.081,0.023,0.901,-0.22,0.03,-1.096
170,-5.1,-26.1,1.9,-0.119,0.075,0.923,-0.234,0.018,-1.104
171,-9.6,-34.3,-5.5,-0.078,0.059,0.946,-0.229,0.013,-1.11
172,-11.9,-26.1,0.0,-0.104,0.017,1.037,-0.219,0.003,-1.116
173,-20.3,-20.2,3.9,-0.037,-0.036,1.064,-0.213,-0.012,-1.135
174,10.9,-18.2,18.4,-0.047,-0.09,1.087,-0.205,-0.021,-1.131
175,41.6,-13.7,32.1,-0.048,-0.028,1.257,-0.207,-0.033,-1.156
176,3.2,-21.6,8.5,-0.035,0.073,1.207,-0.228,-0.069,-1.167
177,-7.0,2.6,17.9,-0.055,0.127,1.111,-0.259,-0.073,-1.171
178,2.8,-5.2,15.1,0.056,0.09,1.081,-0.307,-0.079,-1.158
179,46.6,-20.6,19.0,-0.026,0.172,1.084,-0.37,-0.124,-1.107
180,-78.1,30.3,0.0,-0.138,-0.008,1.119,-0.429,-0.123,-1.123
181,-8.6,-3.7,-0.1,-0.03,0.022,1.035,-0.414,-0.099,-1.114
182,-8.9,-3.8,0.0,-0.041,-0.008,1.041,-0.438,-0.099,-1.123
183,-1.2,-3.5,2.5,-0.049,0.004,1.039,-0.427,-0.099,-1.111
184,-1.1,-3.5,1.1,-0.047,0.006,1.04,-0.421,-0.097,-1.12
185,0.3,-3.4,1.1,-0.045,0.007,1.039,-0.435,-0.099,-1.113
186,-1.1,-3.5,0.9,-0.046,0.008,1.039,-0.424,-0.096,-1.122
187,17.5,-3.0,0.9,-0.054,0.045,1.008,-0.424,-0.094,-1.104
188,6.0,-3.2,8.8,-0.055,0.027,1.043,-0.424,-0.1,-1.113
189,17.2,-3.2,7.5,-0.058,0.055,1.007,-0.433,-0.105,-1.108
190,-0.2,-3.5,1.1,-0.049,0.037,1.039,-0.448,-0.103,-1.101
191,0.2,-3.5,1.2,-0.049,0.037,1.04,-0.439,-0.1,-1.098
192,-0.3,-3.5,3.2,-0.05,0.031,1.04,-0.435,-0.106,-1.104
193,0.7,-3.3,8.3,-0.034,0.053,1.037,-0.442,-0.109,-1.099
194,-0.9,-3.6,1.0,-0.049,0.041,1.039,-0.448,-0.102,-1.108
195,-0.9,-3.5,1.1,-0.048,0.041,1.039,-0.444,-0.112,-1.101
196,-0.9,-3.5,1.1,-0.046,0.04,1.04,-0.442,-0.117,-1.098
197,-0.9,-3.5,1.0,-0.048,0.04,1.039,-0.445,-0.106,-1.108
198,-1.0,-3.5,1.1,-0.049,0.04,1.041,-0.448,-0.106,-1.113
199,-1.0,-3.5,1.1,-0.047,0.041,1.04,-0.448,-0.103,-1.102
200,-0.9,-3.5,1.0,-0.047,0.04,1.039,-0.445,-0.106,-1.101
201,-1.0,-3.5,1.0,-0.048,0.041,1.04,-0.441,-0.1,-1.105
202,-1.0,-3.5,1.1,-0.048,0.04,1.04,-0.444,-0.111,-1.095
203,-0.9,-3.5,1.0,-0.045,0.04,1.04,-0.445,-0.111,-1.096
204,-1.0,-3.5,1.0,-0.049,0.04,1.039,-0.439,-0.108,-1.104
205,-1.0,-3.5,1.0,-0.048,0.04,1.04,-0.445,-0.106,-1.107
206,-1.0,-3.6,1.0,-0.047,0.041,1.04,-0.445,-0.106,-1.099
207,-1.0,-3.5,1.0,-0.048,0.041,1.039,-0.444,-0.111,-1.105
208,-1.0,-3.5,1.0,-0.048,0.041,1.037,-0.442,-0.105,-1.11
209,-1.0,-3.5,1.1,-0.047,0.041,1.036,-0.444,-0.102,-1.119
210,-0.9,-3.5,1.0,-0.048,0.041,1.035,-0.447,-0.115,-1.113
211,-0.9,-3.6,1.0,-0.048,0.041,1.034,-0.453,-0.103,-1.107
212,-1.0,-3.6,1.0,-0.047,0.04,1.035,-0.445,-0.1,-1.099
213,-1.0,-3.6,1.0,-0.048,0.04,1.035,-0.45,-0.108,-1.116
214,-1.0,-3.5,1.1,-0.048,0.04,1.034,-0.442,-0.097,-1.113
215,-0.9,-3.6,1.0,-0.048,0.04,1.032,-0.438,-0.112,-1.107
216,-0.9,-3.5,1.1,-0.047,0.04,1.034,-0.442,-0.108,-1.111
217,-0.9,-3.5,1.1,-0.048,0.04,1.033,-0.444,-0.106,-1.11
218,-0.9,-3.6,1.0,-0.048,0.041,1.033,-0.445,-0.108,-1.11
219,-0.9,-3.5,1.0,-0.048,0.04,1.033,-0.438,-0.106,-1.105
220,-0.9,-3.5,1.0,-0.047,0.04,1.034,-0.448,-0.105,-1.11
221,-1.0,-3.5,1.0,-0.048,0.04,1.035,-0.439,-0.099,-1.116
222,-1.0,-3.6,1.0,-0.048,0.039,1.035,-0.451,-0.109,-1.105
223,-1.0,-3.5,1.0,-0.047,0.04,1.034,-0.441,-0.117,-1.104
224,-1.0,-3.6,1.1,-0.047,0.04,1.034,-0.45,-0.108,-1.114
225,-0.9,-3.5,1.1,-0.048,0.04,1.034,-0.444,-0.114,-1.101
226,-1.0,-3.5,1.1,-0.047,0.039,1.034,-0.448,-0.105,-1.108
227,-0.9,-3.5,1.0,-0.048,0.04,1.035,-0.448,-0.108,-1.104
228,-0.9,-3.5,1.0,-0.047,0.04,1.034,-0.438,-0.111,-1.111
229,-1.0,-3.5,1.1,-0.049,0.04,1.035,-0.439,-0.112,-1.102
230,-1.0,-3.5,1.0,-0.047,0.04,1.035,-0.447,-0.105,-1.113
231,-0.9,-3.5,1.0,-0.048,0.04,1.033,-0.448,-0.105,-1.11
232,-1.0,-3.5,1.0,-0.047,0.039,1.034,-0.453,-0.106,-1.107
233,-1.0,-3.5,1.0,-0.048,0.04,1.033,-0.439,-0.111,-1.108
234,-1.0,-3.5,1.0,-0.047,0.04,1.032,-0.444,-0.108,-1.111
235,-0.9,-3.5,0.9,-0.048,0.039,1.034,-0.433,-0.112,-1.104
236,-0.9,-3.5,1.0,-0.047,0.04,1.036,-0.439,-0.103,-1.11
237,-1.0,-3.5,1.0,-0.048,0.04,1.035,-0.439,-0.105,-1.102
238,-0.9,-3.5,1.0,-0.048,0.041,1.036,-0.441,-0.112,-1.107
239,-0.9,-3.5,1.1,-0.047,0.04,1.035,-0.435,-0.111,-1.104
240,-0.9,-3.5,1.0,-0.048,0.041,1.034,-0.445,-0.106,-1.111
241,-1.0,-3.5,1.0,-0.048,0.04,1.034,-0.439,-0.106,-1.108
242,-0.9,-3.5,1.1,-0.047,0.04,1.033,-0.442,-0.103,-1.098
243,-1.0,-3.5,1.0,-0.048,0.039,1.034,-0.444,-0.102,-1.11
244,-1.0,-3.5,1.1,-0.048,0.039,1.035,-0.448,-0.106,-1.105
245,-0.9,-3.5,1.0,-0.048,0.04,1.034,-0.438,-0.103,-1.098
246,-1.0,-3.5,1.0,-0.047,0.039,1.035,-0.453,-0.099,-1.102
247,-0.9,-3.5,1.0,-0.049,0.039,1.035,-0.445,-0.105,-1.102
248,-0.9,-3.6,1.0,-0.047,0.04,1.035,-0.441,-0.1,-1.101
249,-1.0,-3.5,1.0,-0.047,0.04,1.037,-0.438,-0.103,-1.102
250,-0.9,-3.5,1.0,-0.048,0.04,1.036,-0.444,-0.109,-1.104
251,-1.0,-3.6,1.0,-0.048,0.04,1.037,-0.445,-0.105,-1.111
252,-1.0,-3.6,1.1,-0.046,0.039,1.037,-0.444,-0.106,-1.101
253,-1.0,-3.5,1.0,-0.047,0.04,1.037,-0.448,-0.109,-1.101
254,-1.0,-3.5,1.1,-0.048,0.04,1.038,-0.439,-0.103,-1.099
255,-1.0,-3.5,1.0,-0.047,0.04,1.038,-0.448,-0.105,-1.104
256,-0.9,-3.5,1.0,-0.047,0.041,1.036,-0.438,-0.115,-1.111
257,-0.9,-3.5,1.0,-0.049,0.04,1.037,-0.447,-0.109,-1.108
258,-0.9,-3.6,1.0,-0.047,0.04,1.036,-0.445,-0.102,-1.101
