Logged started on,19/07/2021 15:20:03
Feature,Gyroscope
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
19/07/2021 15:23:06.229,182485,BM2V220 @313548,27571,F6FFDDFF0A00,-1,-3.5,1
19/07/2021 15:23:06.289,182537,BM2V220 @313548,27577,F7FFDEFF0A00,-0.9,-3.4,1
19/07/2021 15:23:06.349,182597,BM2V220 @313548,27583,F6FFDDFF0B00,-1,-3.5,1.1
19/07/2021 15:23:06.378,182627,BM2V220 @313548,27589,F5FFDEFF0A00,-1.1,-3.4,1
19/07/2021 15:23:06.439,182687,BM2V220 @313548,27596,F6FFDEFF0A00,-1,-3.4,1
19/07/2021 15:23:06.499,182747,BM2V220 @313548,27602,F6FFDEFF0A00,-1,-3.4,1
19/07/2021 15:23:06.529,182777,BM2V220 @313548,27608,F6FFDEFF0A00,-1,-3.4,1
19/07/2021 15:23:06.589,182837,BM2V220 @313548,27614,F6FFDEFF0A00,-1,-3.4,1
19/07/2021 15:23:06.649,182897,BM2V220 @313548,27621,F6FFDEFF0A00,-1,-3.4,1
19/07/2021 15:23:06.678,182927,BM2V220 @313548,27627,F5FFDEFF0A00,-1.1,-3.4,1
19/07/2021 15:23:06.739,182987,BM2V220 @313548,27633,F5FFDEFF0A00,-1.1,-3.4,1
19/07/2021 15:23:06.798,183047,BM2V220 @313548,27639,F7FFE8FF0900,-0.9,-2.4,0.9
19/07/2021 15:23:06.829,183077,BM2V220 @313548,27646,F3FFE2FF0A00,-1.3,-3,1
19/07/2021 15:23:06.889,183138,BM2V220 @313548,27652,D8FFEAFF2900,-4,-2.2,4.1
19/07/2021 15:23:06.949,183197,BM2V220 @313548,27658,FDFFEAFF0900,-0.3,-2.2,0.9
19/07/2021 15:23:06.978,183227,BM2V220 @313548,27664,F4FFDEFF0A00,-1.2,-3.4,1
19/07/2021 15:23:07.039,183287,BM2V220 @313548,27671,F2FFE4FF0A00,-1.4,-2.8,1
19/07/2021 15:23:07.099,183347,BM2V220 @313548,27677,F2FFDDFF0E00,-1.4,-3.5,1.4
19/07/2021 15:23:07.129,183378,BM2V220 @313548,27683,EFFFDBFF1000,-1.7,-3.7,1.6
19/07/2021 15:23:07.189,183438,BM2V220 @313548,27689,F0FFD9FF1200,-1.6,-3.9,1.8
19/07/2021 15:23:07.249,183497,BM2V220 @313548,27696,F3FFDFFF0B00,-1.3,-3.3,1.1
19/07/2021 15:23:07.279,183528,BM2V220 @313548,27702,F3FFE0FF0900,-1.3,-3.2,0.9
19/07/2021 15:23:07.339,183588,BM2V220 @313548,27708,F7FFDEFF0B00,-0.9,-3.4,1.1
19/07/2021 15:23:07.399,183648,BM2V220 @313548,27714,F9FFE2FF0A00,-0.7,-3,1
19/07/2021 15:23:07.429,183677,BM2V220 @313548,27721,F8FFE4FF0A00,-0.8,-2.8,1
19/07/2021 15:23:07.489,183737,BM2V220 @313548,27727,FEFFE2FF0B00,-0.2,-3,1.1
19/07/2021 15:23:07.549,183797,BM2V220 @313548,27733,FAFFE0FF0B00,-0.6,-3.2,1.1
19/07/2021 15:23:07.578,183828,BM2V220 @313548,27739,F7FFDEFF0B00,-0.9,-3.4,1.1
19/07/2021 15:23:07.639,183887,BM2V220 @313548,27746,F5FFE2FF0B00,-1.1,-3,1.1
19/07/2021 15:23:07.699,183947,BM2V220 @313548,27752,F5FFE2FF0A00,-1.1,-3,1
19/07/2021 15:23:07.729,183977,BM2V220 @313548,27758,F9FFE4FF0A00,-0.7,-2.8,1
19/07/2021 15:23:07.789,184038,BM2V220 @313548,27764,F6FFDDFF0B00,-1,-3.5,1.1
19/07/2021 15:23:07.849,184097,BM2V220 @313548,27771,F5FFDDFF0900,-1.1,-3.5,0.9
19/07/2021 15:23:07.878,184127,BM2V220 @313548,27777,F7FFDFFF0A00,-0.9,-3.3,1
19/07/2021 15:23:07.939,184187,BM2V220 @313548,27783,FBFFE0FF0900,-0.5,-3.2,0.9
19/07/2021 15:23:07.999,184247,BM2V220 @313548,27789,FAFFE6FFFCFF,-0.6,-2.6,-0.4
19/07/2021 15:23:08.029,184278,BM2V220 @313548,27796,0700D6FF4300,0.7,-4.2,6.7
19/07/2021 15:23:08.089,184338,BM2V220 @313548,27802,0E00E5FF7A00,1.4,-2.7,12.2
19/07/2021 15:23:08.149,184397,BM2V220 @313548,27808,0A00D4FF5B00,1,-4.4,9.1
19/07/2021 15:23:08.178,184427,BM2V220 @313548,27814,FCFFE4FFFDFF,-0.4,-2.8,-0.3
19/07/2021 15:23:08.239,184487,BM2V220 @313548,27821,0000CFFF0600,0,-4.9,0.6
19/07/2021 15:23:08.299,184547,BM2V220 @313548,27827,230091FF1E00,3.5,-11.1,3
19/07/2021 15:23:08.329,184577,BM2V220 @313548,27833,C4FFF9FF0300,-6,-0.7,0.3
19/07/2021 15:23:08.389,184638,BM2V220 @313548,27839,0000E2FFC2FF,0,-3,-6.2
19/07/2021 15:23:08.449,184697,BM2V220 @313548,27846,31FF92001900,-20.7,14.6,2.5
19/07/2021 15:23:08.478,184727,BM2V220 @313548,27852,0000A0FF1B00,0,-9.6,2.7
19/07/2021 15:23:08.569,184818,BM2V220 @313548,27858,DBFFA7FFF2FF,-3.7,-8.9,-1.4
19/07/2021 15:23:08.599,184847,BM2V220 @313548,27864,95FF17001B00,-10.7,2.3,2.7
19/07/2021 15:23:08.629,184878,BM2V220 @313548,27871,F7FFBAFFF7FF,-0.9,-7,-0.9
19/07/2021 15:23:08.689,184937,BM2V220 @313548,27877,BEFF20000C00,-6.6,3.2,1.2
19/07/2021 15:23:08.749,184998,BM2V220 @313548,27883,A8FF50002300,-8.8,8,3.5
19/07/2021 15:23:08.809,185057,BM2V220 @313548,27889,D4FF27002000,-4.4,3.9,3.2
19/07/2021 15:23:08.839,185088,BM2V220 @313548,27896,0D00DBFF2700,1.3,-3.7,3.9
19/07/2021 15:23:08.899,185147,BM2V220 @313548,27902,E9FFDCFF1500,-2.3,-3.6,2.1
19/07/2021 15:23:08.929,185177,BM2V220 @313548,27908,F7FFDDFF0C00,-0.9,-3.5,1.2
19/07/2021 15:23:08.989,185237,BM2V220 @313548,27914,0000B4FF0E00,0,-7.6,1.4
19/07/2021 15:23:09.049,185297,BM2V220 @313548,27921,D4FFB2FFF0FF,-4.4,-7.8,-1.6
19/07/2021 15:23:09.078,185327,BM2V220 @313548,27927,E9FFE9FF0E00,-2.3,-2.3,1.4
19/07/2021 15:23:09.139,185387,BM2V220 @313548,27933,E5FFD7FF0B00,-2.7,-4.1,1.1
19/07/2021 15:23:09.199,185448,BM2V220 @313548,27939,F0FFCBFF0900,-1.6,-5.3,0.9
19/07/2021 15:23:09.229,185478,BM2V220 @313548,27946,EE009E001500,23.8,15.8,2.1
19/07/2021 15:23:09.289,185538,BM2V220 @313548,27952,F6FFE9FF0A00,-1,-2.3,1
