Logged started on,19/07/2021 15:20:03
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
19/07/2021 15:23:06.229,182486,BM2V220 @313548,27571,3DFFF6FF95FB,-195,-10,-1131
19/07/2021 15:23:06.289,182537,BM2V220 @313548,27577,37FFF4FF9BFB,-201,-12,-1125
19/07/2021 15:23:06.349,182597,BM2V220 @313548,27583,2BFFF3FF9EFB,-213,-13,-1122
19/07/2021 15:23:06.378,182627,BM2V220 @313548,27589,37FFF6FF97FB,-201,-10,-1129
19/07/2021 15:23:06.439,182687,BM2V220 @313548,27596,33FFF9FFA0FB,-205,-7,-1120
19/07/2021 15:23:06.499,182747,BM2V220 @313548,27602,2BFFF6FF95FB,-213,-10,-1131
19/07/2021 15:23:06.529,182777,BM2V220 @313548,27608,31FFEEFF9AFB,-207,-18,-1126
19/07/2021 15:23:06.589,182837,BM2V220 @313548,27614,36FFF6FF92FB,-202,-10,-1134
19/07/2021 15:23:06.649,182897,BM2V220 @313548,27621,2AFFF7FF9BFB,-214,-9,-1125
19/07/2021 15:23:06.678,182927,BM2V220 @313548,27627,2AFFF7FF98FB,-214,-9,-1128
19/07/2021 15:23:06.739,182987,BM2V220 @313548,27633,31FFF3FF9DFB,-207,-13,-1123
19/07/2021 15:23:06.798,183047,BM2V220 @313548,27639,2EFFF7FF9AFB,-210,-9,-1126
19/07/2021 15:23:06.829,183077,BM2V220 @313548,27646,39FFF1FFA0FB,-199,-15,-1120
19/07/2021 15:23:06.889,183138,BM2V220 @313548,27652,33FFF3FF9DFB,-205,-13,-1123
19/07/2021 15:23:06.949,183197,BM2V220 @313548,27658,30FFF7FF91FB,-208,-9,-1135
19/07/2021 15:23:06.978,183227,BM2V220 @313548,27664,36FFF6FF9EFB,-202,-10,-1122
19/07/2021 15:23:07.039,183287,BM2V220 @313548,27671,37FFF6FFA3FB,-201,-10,-1117
19/07/2021 15:23:07.099,183347,BM2V220 @313548,27677,36FFF6FF8FFB,-202,-10,-1137
19/07/2021 15:23:07.129,183378,BM2V220 @313548,27683,34FFFAFF98FB,-204,-6,-1128
19/07/2021 15:23:07.189,183438,BM2V220 @313548,27689,37FFF4FF9AFB,-201,-12,-1126
19/07/2021 15:23:07.249,183498,BM2V220 @313548,27696,2EFFF7FFA0FB,-210,-9,-1120
19/07/2021 15:23:07.279,183528,BM2V220 @313548,27702,34FFF3FF98FB,-204,-13,-1128
19/07/2021 15:23:07.339,183588,BM2V220 @313548,27708,34FFF3FF9BFB,-204,-13,-1125
19/07/2021 15:23:07.399,183648,BM2V220 @313548,27714,31FFF4FFA3FB,-207,-12,-1117
19/07/2021 15:23:07.429,183678,BM2V220 @313548,27721,3FFFF3FFA6FB,-193,-13,-1114
19/07/2021 15:23:07.489,183738,BM2V220 @313548,27727,3CFFEEFF97FB,-196,-18,-1129
19/07/2021 15:23:07.549,183798,BM2V220 @313548,27733,36FFF6FFA0FB,-202,-10,-1120
19/07/2021 15:23:07.578,183827,BM2V220 @313548,27739,34FFF1FFA0FB,-204,-15,-1120
19/07/2021 15:23:07.639,183888,BM2V220 @313548,27746,37FFF4FFA4FB,-201,-12,-1116
19/07/2021 15:23:07.699,183948,BM2V220 @313548,27752,3CFFF3FF98FB,-196,-13,-1128
19/07/2021 15:23:07.729,183977,BM2V220 @313548,27758,2EFFF7FF9AFB,-210,-9,-1126
19/07/2021 15:23:07.789,184038,BM2V220 @313548,27764,2BFFF1FFA0FB,-213,-15,-1120
19/07/2021 15:23:07.849,184097,BM2V220 @313548,27771,2AFFF4FFA0FB,-214,-12,-1120
19/07/2021 15:23:07.878,184127,BM2V220 @313548,27777,31FFF0FF9EFB,-207,-16,-1122
19/07/2021 15:23:07.939,184188,BM2V220 @313548,27783,36FFFAFFA4FB,-202,-6,-1116
19/07/2021 15:23:07.999,184247,BM2V220 @313548,27789,30FFF6FF98FB,-208,-10,-1128
