Logged started on,01/07/2021 11:01:50
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
01/07/2021 11:02:16.519,26066,BM2V220 @313548,4746,4300F8FF0004,67,-8,1024
01/07/2021 11:02:16.550,26090,BM2V220 @313548,4752,3700FAFF0704,55,-6,1031
01/07/2021 11:02:16.609,26150,BM2V220 @313548,4759,2C0004001504,44,4,1045
01/07/2021 11:02:16.669,26209,BM2V220 @313548,4765,3A0004000E04,58,4,1038
01/07/2021 11:02:16.700,26239,BM2V220 @313548,4771,3C00F8FF1804,60,-8,1048
01/07/2021 11:02:16.759,26300,BM2V220 @313548,4777,46001D001B04,70,29,1051
01/07/2021 11:02:16.819,26360,BM2V220 @313548,4784,62001C001304,98,28,1043
01/07/2021 11:02:16.850,26390,BM2V220 @313548,4790,720003001704,114,3,1047
01/07/2021 11:02:16.909,26449,BM2V220 @313548,4796,7B001B000504,123,27,1029
01/07/2021 11:02:16.969,26509,BM2V220 @313548,4802,A700FFFF0604,167,-1,1030
01/07/2021 11:02:17.029,26570,BM2V220 @313548,4809,A000FDFFEB03,160,-3,1003
01/07/2021 11:02:17.089,26630,BM2V220 @313548,4815,8B000000F503,139,0,1013
01/07/2021 11:02:17.119,26659,BM2V220 @313548,4821,720012000004,114,18,1024
01/07/2021 11:02:17.150,26689,BM2V220 @313548,4827,77001D001404,119,29,1044
01/07/2021 11:02:17.209,26749,BM2V220 @313548,4834,870022002304,135,34,1059
01/07/2021 11:02:17.269,26809,BM2V220 @313548,4840,820036003204,130,54,1074
01/07/2021 11:02:17.300,26839,BM2V220 @313548,4846,300026001604,48,38,1046
01/07/2021 11:02:17.359,26900,BM2V220 @313548,4852,3E00E4FF3304,62,-28,1075
01/07/2021 11:02:17.419,26959,BM2V220 @313548,4859,0A0026000604,10,38,1030
01/07/2021 11:02:17.450,26990,BM2V220 @313548,4865,0A00FFFFEC03,10,-1,1004
01/07/2021 11:02:17.509,27050,BM2V220 @313548,4871,CFFFD3FF1004,-49,-45,1040
01/07/2021 11:02:17.569,27111,BM2V220 @313548,4877,E8FFC4FF2F04,-24,-60,1071
01/07/2021 11:02:17.599,27141,BM2V220 @313548,4884,2500E2FF1604,37,-30,1046
01/07/2021 11:02:17.659,27200,BM2V220 @313548,4890,3B00FFFFF803,59,-1,1016
01/07/2021 11:02:17.719,27260,BM2V220 @313548,4896,2300F6FFE103,35,-10,993
01/07/2021 11:02:17.749,27290,BM2V220 @313548,4902,1100DEFFDF03,17,-34,991
01/07/2021 11:02:17.809,27349,BM2V220 @313548,4909,F6FFE9FFBE03,-10,-23,958
01/07/2021 11:02:17.869,27410,BM2V220 @313548,4915,0300D2FFCB03,3,-46,971
01/07/2021 11:02:17.900,27440,BM2V220 @313548,4921,2800F2FFAD03,40,-14,941
01/07/2021 11:02:17.959,27501,BM2V220 @313548,4927,3500DDFF8C03,53,-35,908
01/07/2021 11:02:18.019,27560,BM2V220 @313548,4934,3E00DEFF8603,62,-34,902
01/07/2021 11:02:18.050,27590,BM2V220 @313548,4940,1200CAFFA003,18,-54,928
01/07/2021 11:02:18.109,27650,BM2V220 @313548,4946,1300E9FFA003,19,-23,928
01/07/2021 11:02:18.169,27709,BM2V220 @313548,4952,4500D0FF7203,69,-48,882
01/07/2021 11:02:18.200,27740,BM2V220 @313548,4959,5400E0FF9303,84,-32,915
01/07/2021 11:02:18.259,27799,BM2V220 @313548,4965,2D000800C204,45,8,1218
01/07/2021 11:02:18.319,27858,BM2V220 @313548,4971,090028005805,9,40,1368
01/07/2021 11:02:18.350,27890,BM2V220 @313548,4977,E500FEFF7805,229,-2,1400
01/07/2021 11:02:18.409,27949,BM2V220 @313548,4984,80004D00CC04,128,77,1228
01/07/2021 11:02:18.469,28008,BM2V220 @313548,4990,2100C7FF1F04,33,-57,1055
01/07/2021 11:02:18.500,28039,BM2V220 @313548,4996,3A0015000F03,58,21,783
01/07/2021 11:02:18.559,28099,BM2V220 @313548,5002,47001000B602,71,16,694
01/07/2021 11:02:18.619,28159,BM2V220 @313548,5009,2B00F8FFB102,43,-8,689
01/07/2021 11:02:18.650,28189,BM2V220 @313548,5015,36000B003103,54,11,817
01/07/2021 11:02:18.709,28249,BM2V220 @313548,5021,17004A00A403,23,74,932
01/07/2021 11:02:18.769,28309,BM2V220 @313548,5027,4B0025002804,75,37,1064
01/07/2021 11:02:18.800,28339,BM2V220 @313548,5034,EDFF49002605,-19,73,1318
01/07/2021 11:02:18.859,28398,BM2V220 @313548,5040,BDFF5D003F05,-67,93,1343
01/07/2021 11:02:18.919,28460,BM2V220 @313548,5046,1C008AFFC905,28,-118,1481
01/07/2021 11:02:18.949,28489,BM2V220 @313548,5052,E7FF26004104,-25,38,1089
01/07/2021 11:02:19.009,28550,BM2V220 @313548,5059,8A00B1FFF203,138,-79,1010
01/07/2021 11:02:19.069,28609,BM2V220 @313548,5065,DDFF0000FD02,-35,0,765
01/07/2021 11:02:19.100,28640,BM2V220 @313548,5071,2C0083FFDC02,44,-125,732
01/07/2021 11:02:19.159,28700,BM2V220 @313548,5077,530070FF5403,83,-144,852
01/07/2021 11:02:19.219,28760,BM2V220 @313548,5084,540092FFBA03,84,-110,954
01/07/2021 11:02:19.250,28790,BM2V220 @313548,5090,F4FFFAFFED03,-12,-6,1005
01/07/2021 11:02:19.309,28849,BM2V220 @313548,5096,EBFFBCFFCA04,-21,-68,1226
01/07/2021 11:02:19.369,28910,BM2V220 @313548,5102,DEFF3A00FD04,-34,58,1277
01/07/2021 11:02:19.400,28940,BM2V220 @313548,5109,0A01DDFF3905,266,-35,1337
01/07/2021 11:02:19.459,29000,BM2V220 @313548,5115,D100E2FF7104,209,-30,1137
01/07/2021 11:02:19.519,29060,BM2V220 @313548,5121,5B001C008C04,91,28,1164
01/07/2021 11:02:19.549,29089,BM2V220 @313548,5127,610048005203,97,72,850
01/07/2021 11:02:19.609,29149,BM2V220 @313548,5134,43001D00DF02,67,29,735
01/07/2021 11:02:19.669,29209,BM2V220 @313548,5140,5C000400DA02,92,4,730
01/07/2021 11:02:19.700,29240,BM2V220 @313548,5146,5400F1FF5603,84,-15,854
01/07/2021 11:02:19.759,29299,BM2V220 @313548,5152,090067006F03,9,103,879
01/07/2021 11:02:19.819,29361,BM2V220 @313548,5159,3F00A400A404,63,164,1188
01/07/2021 11:02:19.855,29394,BM2V220 @313548,5165,E6FF63003005,-26,99,1328
01/07/2021 11:02:19.909,29449,BM2V220 @313548,5171,BFFFD5FF8705,-65,-43,1415
01/07/2021 11:02:19.969,29509,BM2V220 @313548,5177,3B0047004705,59,71,1351
01/07/2021 11:02:20.000,29542,BM2V220 @313548,5184,CD007200C904,205,114,1225
01/07/2021 11:02:20.059,29600,BM2V220 @313548,5190,AF00D7FFAA03,175,-41,938
01/07/2021 11:02:20.119,29660,BM2V220 @313548,5196,6A008EFF9D03,106,-114,925
01/07/2021 11:02:20.150,29689,BM2V220 @313548,5202,8300BBFF0203,131,-69,770
01/07/2021 11:02:20.209,29749,BM2V220 @313548,5209,4900CDFF4E03,73,-51,846
01/07/2021 11:02:20.269,29809,BM2V220 @313548,5215,0100CBFF3E03,1,-53,830
01/07/2021 11:02:20.300,29840,BM2V220 @313548,5221,3400BAFF6B03,52,-70,875
01/07/2021 11:02:20.359,29900,BM2V220 @313548,5227,EAFFFAFF6003,-22,-6,864
01/07/2021 11:02:20.419,29960,BM2V220 @313548,5234,A500AAFF7804,165,-86,1144
01/07/2021 11:02:20.450,29989,BM2V220 @313548,5240,200092005405,32,146,1364
01/07/2021 11:02:20.509,30050,BM2V220 @313548,5246,9D003400B905,157,52,1465
01/07/2021 11:02:20.569,30110,BM2V220 @313548,5252,330019000405,51,25,1284
01/07/2021 11:02:20.599,30139,BM2V220 @313548,5259,65001B00A804,101,27,1192
01/07/2021 11:02:20.659,30199,BM2V220 @313548,5265,15005000E403,21,80,996
01/07/2021 11:02:20.719,30260,BM2V220 @313548,5271,A10019006E03,161,25,878
01/07/2021 11:02:20.749,30290,BM2V220 @313548,5277,70000E002803,112,14,808
01/07/2021 11:02:20.809,30349,BM2V220 @313548,5284,1500F0FF2403,21,-16,804
01/07/2021 11:02:20.869,30409,BM2V220 @313548,5290,2F00F1FF2803,47,-15,808
01/07/2021 11:02:20.900,30440,BM2V220 @313548,5296,7600FEFFBC03,118,-2,956
01/07/2021 11:02:20.959,30500,BM2V220 @313548,5302,610041001604,97,65,1046
01/07/2021 11:02:21.019,30561,BM2V220 @313548,5309,88001D009804,136,29,1176
01/07/2021 11:02:21.049,30590,BM2V220 @313548,5315,EDFFF3FFC204,-19,-13,1218
01/07/2021 11:02:21.109,30649,BM2V220 @313548,5321,E6FF92FF1B05,-26,-110,1307
01/07/2021 11:02:21.169,30709,BM2V220 @313548,5327,83FFB8FF0605,-125,-72,1286
01/07/2021 11:02:21.200,30740,BM2V220 @313548,5334,2F0018008904,47,24,1161
01/07/2021 11:02:21.259,30800,BM2V220 @313548,5340,4A0026008D03,74,38,909
01/07/2021 11:02:21.319,30859,BM2V220 @313548,5346,5C00DBFF3503,92,-37,821
01/07/2021 11:02:21.349,30889,BM2V220 @313548,5352,F5FFC4FFEE02,-11,-60,750
01/07/2021 11:02:21.409,30949,BM2V220 @313548,5359,0A0093FF2303,10,-109,803
01/07/2021 11:02:21.469,31009,BM2V220 @313548,5365,3300A3FF9603,51,-93,918
01/07/2021 11:02:21.500,31040,BM2V220 @313548,5371,6000EDFFDA03,96,-19,986
01/07/2021 11:02:21.559,31099,BM2V220 @313548,5377,560043002B05,86,67,1323
01/07/2021 11:02:21.619,31160,BM2V220 @313548,5384,B3FFC4007606,-77,196,1654
01/07/2021 11:02:21.650,31189,BM2V220 @313548,5390,04004100DE05,4,65,1502
01/07/2021 11:02:21.709,31249,BM2V220 @313548,5396,B7FF4E000A05,-73,78,1290
01/07/2021 11:02:21.769,31310,BM2V220 @313548,5402,E0FF3E00D703,-32,62,983
01/07/2021 11:02:21.800,31339,BM2V220 @313548,5409,25006E00F602,37,110,758
01/07/2021 11:02:21.859,31399,BM2V220 @313548,5415,850025000B03,133,37,779
01/07/2021 11:02:21.919,31460,BM2V220 @313548,5421,51006100BA03,81,97,954
01/07/2021 11:02:21.950,31489,BM2V220 @313548,5427,9A005B002E04,154,91,1070
01/07/2021 11:02:22.009,31549,BM2V220 @313548,5434,680053008E04,104,83,1166
01/07/2021 11:02:22.069,31609,BM2V220 @313548,5440,5E002300B904,94,35,1209
01/07/2021 11:02:22.100,31640,BM2V220 @313548,5446,2B00E9FF5D04,43,-23,1117
01/07/2021 11:02:22.159,31698,BM2V220 @313548,5452,C1FF3A00F003,-63,58,1008
01/07/2021 11:02:22.189,31730,BM2V220 @313548,5459,C0FF22004C04,-64,34,1100
01/07/2021 11:02:22.249,31790,BM2V220 @313548,5465,A5FF1E003104,-91,30,1073
01/07/2021 11:02:22.310,31850,BM2V220 @313548,5471,730037003004,115,55,1072
01/07/2021 11:02:22.339,31879,BM2V220 @313548,5477,900070008303,144,112,899
01/07/2021 11:02:22.399,31939,BM2V220 @313548,5484,5200E5FFC503,82,-27,965
01/07/2021 11:02:22.459,32000,BM2V220 @313548,5490,1500DFFFD603,21,-33,982
01/07/2021 11:02:22.489,32030,BM2V220 @313548,5496,5900F5FFF703,89,-11,1015
01/07/2021 11:02:22.549,32089,BM2V220 @313548,5502,5500DEFF0C04,85,-34,1036
01/07/2021 11:02:22.609,32150,BM2V220 @313548,5509,8200B8FF3204,130,-72,1074
01/07/2021 11:02:22.639,32180,BM2V220 @313548,5515,5C00E8FF4704,92,-24,1095
01/07/2021 11:02:22.699,32240,BM2V220 @313548,5521,7500D7FF2A04,117,-41,1066
01/07/2021 11:02:22.759,32300,BM2V220 @313548,5527,B400F6FFA004,180,-10,1184
01/07/2021 11:02:22.789,32330,BM2V220 @313548,5534,C4FFCB00BF04,-60,203,1215
01/07/2021 11:02:22.849,32389,BM2V220 @313548,5540,DEFF12010104,-34,274,1025
01/07/2021 11:02:22.909,32450,BM2V220 @313548,5546,B8001101E803,184,273,1000
01/07/2021 11:02:22.939,32479,BM2V220 @313548,5552,30007500C803,48,117,968
01/07/2021 11:02:22.999,32539,BM2V220 @313548,5559,32004D008C03,50,77,908
01/07/2021 11:02:23.060,32600,BM2V220 @313548,5565,520041009503,82,65,917
01/07/2021 11:02:23.089,32630,BM2V220 @313548,5571,2D003200FD03,45,50,1021
01/07/2021 11:02:23.149,32689,BM2V220 @313548,5577,800050000204,128,80,1026
01/07/2021 11:02:23.209,32750,BM2V220 @313548,5584,89004000F903,137,64,1017
01/07/2021 11:02:23.239,32779,BM2V220 @313548,5590,AB003F00E503,171,63,997
01/07/2021 11:02:23.299,32839,BM2V220 @313548,5596,7D003B000D04,125,59,1037
01/07/2021 11:02:23.359,32899,BM2V220 @313548,5602,160020004104,22,32,1089
01/07/2021 11:02:23.389,32929,BM2V220 @313548,5609,1E00DAFFD904,30,-38,1241
01/07/2021 11:02:23.449,32989,BM2V220 @313548,5615,75FF2A001904,-139,42,1049
01/07/2021 11:02:23.509,33050,BM2V220 @313548,5621,9BFFB0FF6204,-101,-80,1122
01/07/2021 11:02:23.539,33079,BM2V220 @313548,5627,2C005400EB03,44,84,1003
01/07/2021 11:02:23.599,33139,BM2V220 @313548,5634,8A006800BF03,138,104,959
01/07/2021 11:02:23.659,33200,BM2V220 @313548,5640,2E00FDFFA303,46,-3,931
01/07/2021 11:02:23.689,33229,BM2V220 @313548,5646,300003007003,48,3,880
01/07/2021 11:02:23.749,33289,BM2V220 @313548,5652,58001C006303,88,28,867
01/07/2021 11:02:23.809,33351,BM2V220 @313548,5659,79000E004D03,121,14,845
01/07/2021 11:02:23.839,33379,BM2V220 @313548,5665,2600EBFF2703,38,-21,807
01/07/2021 11:02:23.899,33440,BM2V220 @313548,5671,0000A6FF7303,0,-90,883
01/07/2021 11:02:23.959,33500,BM2V220 @313548,5677,EFFFAAFF5903,-17,-86,857
01/07/2021 11:02:23.989,33530,BM2V220 @313548,5684,2100D8FF9F03,33,-40,927
01/07/2021 11:02:24.049,33590,BM2V220 @313548,5690,5700E2FFB904,87,-30,1209
01/07/2021 11:02:24.109,33650,BM2V220 @313548,5696,11008C004E05,17,140,1358
01/07/2021 11:02:24.139,33679,BM2V220 @313548,5702,57009F00E704,87,159,1255
01/07/2021 11:02:24.199,33740,BM2V220 @313548,5709,2F004D008604,47,77,1158
01/07/2021 11:02:24.259,33800,BM2V220 @313548,5715,03006700CF03,3,103,975
01/07/2021 11:02:24.289,33829,BM2V220 @313548,5721,55001D007B03,85,29,891
01/07/2021 11:02:24.349,33890,BM2V220 @313548,5727,0A002F007903,10,47,889
01/07/2021 11:02:24.409,33950,BM2V220 @313548,5734,540034009F03,84,52,927
01/07/2021 11:02:24.439,33979,BM2V220 @313548,5740,51001300BD03,81,19,957
01/07/2021 11:02:24.499,34039,BM2V220 @313548,5746,4F00FEFF0D04,79,-2,1037
01/07/2021 11:02:24.559,34100,BM2V220 @313548,5752,0D0060004504,13,96,1093
01/07/2021 11:02:24.589,34128,BM2V220 @313548,5759,E2FF09001405,-30,9,1300
01/07/2021 11:02:24.649,34191,BM2V220 @313548,5765,C9FFE3FF2B05,-55,-29,1323
01/07/2021 11:02:24.709,34250,BM2V220 @313548,5771,F8FF1D005F04,-8,29,1119
01/07/2021 11:02:24.739,34280,BM2V220 @313548,5777,59002400B003,89,36,944
01/07/2021 11:02:24.799,34339,BM2V220 @313548,5784,460010009603,70,16,918
01/07/2021 11:02:24.859,34400,BM2V220 @313548,5790,E1FF14003B03,-31,20,827
01/07/2021 11:02:24.889,34429,BM2V220 @313548,5796,2100F4FF5103,33,-12,849
01/07/2021 11:02:24.949,34490,BM2V220 @313548,5802,2A00EAFFDD03,42,-22,989
01/07/2021 11:02:25.009,34550,BM2V220 @313548,5809,250034000204,37,52,1026
01/07/2021 11:02:25.039,34578,BM2V220 @313548,5815,39004100A104,57,65,1185
01/07/2021 11:02:25.099,34640,BM2V220 @313548,5821,2D004C00FB04,45,76,1275
