Logged started on,19/07/2021 15:27:06
Feature,Magnetometer
Nodes,TILEBOX @321057

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
19/07/2021 15:27:23.891,17319,TILEBOX @321057,3399,2B007600C5FD,43,118,-571
19/07/2021 15:27:23.921,17342,TILEBOX @321057,3401,25007800BFFD,37,120,-577
19/07/2021 15:27:23.929,17351,TILEBOX @321057,3404,24006700BFFD,36,103,-577
19/07/2021 15:27:23.951,17372,TILEBOX @321057,3406,24007500B9FD,36,117,-583
19/07/2021 15:27:23.981,17402,TILEBOX @321057,3409,24006F00BDFD,36,111,-579
19/07/2021 15:27:23.990,17412,TILEBOX @321057,3411,30006F00C0FD,48,111,-576
19/07/2021 15:27:24.011,17433,TILEBOX @321057,3414,22007500BDFD,34,117,-579
19/07/2021 15:27:24.041,17462,TILEBOX @321057,3416,27006D00C0FD,39,109,-576
19/07/2021 15:27:24.051,17473,TILEBOX @321057,3419,27006D00C2FD,39,109,-574
19/07/2021 15:27:24.071,17492,TILEBOX @321057,3421,28006F00C5FD,40,111,-571
19/07/2021 15:27:24.101,17522,TILEBOX @321057,3424,25006D00BAFD,37,109,-582
19/07/2021 15:27:24.111,17533,TILEBOX @321057,3426,22007B00C2FD,34,123,-574
19/07/2021 15:27:24.131,17552,TILEBOX @321057,3429,1F007500C0FD,31,117,-576
19/07/2021 15:27:24.161,17582,TILEBOX @321057,3431,1E006700C2FD,30,103,-574
19/07/2021 15:27:24.171,17592,TILEBOX @321057,3435,1C007600B7FD,28,118,-585
19/07/2021 15:27:24.191,17612,TILEBOX @321057,3437,22007800C2FD,34,120,-574
19/07/2021 15:27:24.221,17642,TILEBOX @321057,3440,1B007200C8FD,27,114,-568
19/07/2021 15:27:24.233,17654,TILEBOX @321057,3442,1C006D00C8FD,28,109,-568
19/07/2021 15:27:24.251,17672,TILEBOX @321057,3445,1C006C00C5FD,28,108,-571
19/07/2021 15:27:24.281,17702,TILEBOX @321057,3447,21007200BAFD,33,114,-582
19/07/2021 15:27:24.293,17715,TILEBOX @321057,3449,1B007000B9FD,27,112,-583
19/07/2021 15:27:24.311,17733,TILEBOX @321057,3452,1F006A00BDFD,31,106,-579
19/07/2021 15:27:24.341,17762,TILEBOX @321057,3454,25006C00C3FD,37,108,-573
19/07/2021 15:27:24.354,17775,TILEBOX @321057,3457,21006F00C3FD,33,111,-573
19/07/2021 15:27:24.371,17792,TILEBOX @321057,3459,1F007200CCFD,31,114,-564
19/07/2021 15:27:24.401,17822,TILEBOX @321057,3462,22007000BAFD,34,112,-582
19/07/2021 15:27:24.413,17834,TILEBOX @321057,3464,1F006D00BFFD,31,109,-577
19/07/2021 15:27:24.431,17852,TILEBOX @321057,3467,22006D00C3FD,34,109,-573
19/07/2021 15:27:24.461,17882,TILEBOX @321057,3469,22006F00C5FD,34,111,-571
19/07/2021 15:27:24.471,17892,TILEBOX @321057,3472,16007900BFFD,22,121,-577
19/07/2021 15:27:24.491,17913,TILEBOX @321057,3474,22007000BCFD,34,112,-580
19/07/2021 15:27:24.521,17943,TILEBOX @321057,3477,1E006F00BAFD,30,111,-582
19/07/2021 15:27:24.533,17955,TILEBOX @321057,3479,22007200BFFD,34,114,-577
