Logged started on,07/07/2021 14:00:25
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
07/07/2021 14:05:29.972,304656,BM2V220 @313548,5043,49008F0104FB,73,399,-1276
07/07/2021 14:05:30.032,304698,BM2V220 @313548,5049,4300890108FB,67,393,-1272
07/07/2021 14:05:30.062,304729,BM2V220 @313548,5055,3D00870105FB,61,391,-1275
07/07/2021 14:05:30.122,304789,BM2V220 @313548,5062,480087010EFB,72,391,-1266
07/07/2021 14:05:30.182,304849,BM2V220 @313548,5068,4F0098010EFB,79,408,-1266
07/07/2021 14:05:30.212,304880,BM2V220 @313548,5074,460092010BFB,70,402,-1269
07/07/2021 14:05:30.272,304939,BM2V220 @313548,5080,4F0095010EFB,79,405,-1266
07/07/2021 14:05:30.332,305000,BM2V220 @313548,5087,3F00900110FB,63,400,-1264
07/07/2021 14:05:30.362,305029,BM2V220 @313548,5093,45008D0113FB,69,397,-1261
07/07/2021 14:05:30.422,305089,BM2V220 @313548,5099,3D0086010BFB,61,390,-1269
07/07/2021 14:05:30.482,305149,BM2V220 @313548,5105,49008A0104FB,73,394,-1276
07/07/2021 14:05:30.512,305180,BM2V220 @313548,5112,4000870108FB,64,391,-1272
07/07/2021 14:05:30.572,305239,BM2V220 @313548,5118,4200870101FB,66,391,-1279
07/07/2021 14:05:30.632,305299,BM2V220 @313548,5124,43008D0110FB,67,397,-1264
07/07/2021 14:05:30.662,305329,BM2V220 @313548,5130,400087010DFB,64,391,-1267
07/07/2021 14:05:30.752,305419,BM2V220 @313548,5137,3F00990116FB,63,409,-1258
07/07/2021 14:05:30.782,305449,BM2V220 @313548,5143,4C00900105FB,76,400,-1275
07/07/2021 14:05:30.812,305479,BM2V220 @313548,5149,4C008F010DFB,76,399,-1267
07/07/2021 14:05:30.872,305539,BM2V220 @313548,5155,4E008A010AFB,78,394,-1270
07/07/2021 14:05:30.932,305599,BM2V220 @313548,5162,4B008D010AFB,75,397,-1270
07/07/2021 14:05:30.962,305629,BM2V220 @313548,5168,48008D0105FB,72,397,-1275
07/07/2021 14:05:31.022,305689,BM2V220 @313548,5174,4E008D0104FB,78,397,-1276
07/07/2021 14:05:31.082,305749,BM2V220 @313548,5180,4300900108FB,67,400,-1272
07/07/2021 14:05:31.112,305780,BM2V220 @313548,5187,4C008C0110FB,76,396,-1264
07/07/2021 14:05:31.172,305841,BM2V220 @313548,5193,4E00900114FB,78,400,-1260
07/07/2021 14:05:31.232,305899,BM2V220 @313548,5199,4C008F0107FB,76,399,-1273
