Logged started on,07/07/2021 14:00:25
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
07/07/2021 14:05:29.972,304649,BM2V220 @313548,5043,0BFC06000900,-1013,6,9
07/07/2021 14:05:30.032,304699,BM2V220 @313548,5049,0DFC07001100,-1011,7,17
07/07/2021 14:05:30.062,304728,BM2V220 @313548,5055,0AFC07000400,-1014,7,4
07/07/2021 14:05:30.122,304790,BM2V220 @313548,5062,0DFC06001200,-1011,6,18
07/07/2021 14:05:30.182,304850,BM2V220 @313548,5068,0BFC06000500,-1013,6,5
07/07/2021 14:05:30.212,304878,BM2V220 @313548,5074,0CFC07000D00,-1012,7,13
07/07/2021 14:05:30.272,304939,BM2V220 @313548,5080,0DFC06000900,-1011,6,9
07/07/2021 14:05:30.332,305000,BM2V220 @313548,5087,0CFC07000500,-1012,7,5
07/07/2021 14:05:30.362,305028,BM2V220 @313548,5093,0CFC07000900,-1012,7,9
07/07/2021 14:05:30.422,305090,BM2V220 @313548,5099,0BFC0600FAFF,-1013,6,-6
07/07/2021 14:05:30.482,305150,BM2V220 @313548,5105,0DFC07000F00,-1011,7,15
07/07/2021 14:05:30.512,305178,BM2V220 @313548,5112,0CFC06000700,-1012,6,7
07/07/2021 14:05:30.572,305240,BM2V220 @313548,5118,0CFC07000700,-1012,7,7
07/07/2021 14:05:30.632,305299,BM2V220 @313548,5124,0CFC07000B00,-1012,7,11
07/07/2021 14:05:30.662,305328,BM2V220 @313548,5130,0CFC07000F00,-1012,7,15
07/07/2021 14:05:30.752,305420,BM2V220 @313548,5137,0BFC0700FDFF,-1013,7,-3
07/07/2021 14:05:30.782,305450,BM2V220 @313548,5143,0DFC06001700,-1011,6,23
07/07/2021 14:05:30.812,305478,BM2V220 @313548,5149,0BFC06000700,-1013,6,7
07/07/2021 14:05:30.872,305538,BM2V220 @313548,5155,0CFC07000C00,-1012,7,12
07/07/2021 14:05:30.932,305600,BM2V220 @313548,5162,0EFC00000D00,-1010,0,13
07/07/2021 14:05:30.962,305628,BM2V220 @313548,5168,0CFC07000F00,-1012,7,15
07/07/2021 14:05:31.022,305688,BM2V220 @313548,5174,0CFC07000C00,-1012,7,12
07/07/2021 14:05:31.082,305749,BM2V220 @313548,5180,0CFC06001200,-1012,6,18
07/07/2021 14:05:31.112,305778,BM2V220 @313548,5187,0CFC0D001800,-1012,13,24
07/07/2021 14:05:31.172,305840,BM2V220 @313548,5193,0CFC07000E00,-1012,7,14
07/07/2021 14:05:31.232,305898,BM2V220 @313548,5199,0BFC07001000,-1013,7,16
07/07/2021 14:05:31.262,305928,BM2V220 @313548,5205,0CFC05000E00,-1012,5,14
07/07/2021 14:05:31.322,305990,BM2V220 @313548,5212,0CFC06000F00,-1012,6,15
07/07/2021 14:05:31.382,306050,BM2V220 @313548,5218,0DFC07001100,-1011,7,17
07/07/2021 14:05:31.412,306078,BM2V220 @313548,5224,0BFC06000F00,-1013,6,15
07/07/2021 14:05:31.472,306139,BM2V220 @313548,5230,0CFC07000D00,-1012,7,13
07/07/2021 14:05:31.532,306200,BM2V220 @313548,5237,0DFC06000900,-1011,6,9
07/07/2021 14:05:31.562,306228,BM2V220 @313548,5243,0DFC06001100,-1011,6,17
07/07/2021 14:05:31.622,306288,BM2V220 @313548,5249,0CFC06000C00,-1012,6,12
07/07/2021 14:05:31.682,306348,BM2V220 @313548,5255,0CFC07000D00,-1012,7,13
07/07/2021 14:05:31.712,306377,BM2V220 @313548,5262,0CFC06001000,-1012,6,16
07/07/2021 14:05:31.772,306438,BM2V220 @313548,5268,0CFC07000A00,-1012,7,10
07/07/2021 14:05:31.832,306498,BM2V220 @313548,5274,0CFC06001000,-1012,6,16
07/07/2021 14:05:31.862,306527,BM2V220 @313548,5280,0CFC05000600,-1012,5,6
07/07/2021 14:05:31.922,306588,BM2V220 @313548,5287,0DFC06000A00,-1011,6,10
07/07/2021 14:05:31.982,306648,BM2V220 @313548,5293,0DFC0500FFFF,-1011,5,-1
07/07/2021 14:05:32.012,306679,BM2V220 @313548,5299,0CFC06001700,-1012,6,23
07/07/2021 14:05:32.072,306739,BM2V220 @313548,5305,0BFC06000A00,-1013,6,10
07/07/2021 14:05:32.132,306800,BM2V220 @313548,5312,0DFC06001300,-1011,6,19
07/07/2021 14:05:32.162,306828,BM2V220 @313548,5318,0CFC06001100,-1012,6,17
07/07/2021 14:05:32.222,306890,BM2V220 @313548,5324,0BFC06000E00,-1013,6,14
07/07/2021 14:05:32.282,306948,BM2V220 @313548,5330,0CFC07001100,-1012,7,17
07/07/2021 14:05:32.312,306979,BM2V220 @313548,5337,0CFC07000900,-1012,7,9
07/07/2021 14:05:32.372,307039,BM2V220 @313548,5343,0CFC06001700,-1012,6,23
07/07/2021 14:05:32.432,307100,BM2V220 @313548,5349,08FC0600FCFF,-1016,6,-4
07/07/2021 14:05:32.462,307128,BM2V220 @313548,5355,0CFC06001800,-1012,6,24
07/07/2021 14:05:32.523,307189,BM2V220 @313548,5362,0CFC06001500,-1012,6,21
07/07/2021 14:05:32.582,307248,BM2V220 @313548,5368,0CFC07001500,-1012,7,21
07/07/2021 14:05:32.612,307278,BM2V220 @313548,5374,0CFC07001000,-1012,7,16
07/07/2021 14:05:32.672,307340,BM2V220 @313548,5380,0DFC07001000,-1011,7,16
07/07/2021 14:05:32.732,307399,BM2V220 @313548,5387,0CFC07000D00,-1012,7,13
07/07/2021 14:05:32.762,307428,BM2V220 @313548,5393,0DFC07000900,-1011,7,9
07/07/2021 14:05:32.822,307490,BM2V220 @313548,5399,0DFC06000800,-1011,6,8
07/07/2021 14:05:32.882,307548,BM2V220 @313548,5405,0CFC06000400,-1012,6,4
07/07/2021 14:05:32.912,307579,BM2V220 @313548,5412,0CFC06000700,-1012,6,7
07/07/2021 14:05:32.972,307640,BM2V220 @313548,5418,0DFC07000700,-1011,7,7
07/07/2021 14:05:33.032,307700,BM2V220 @313548,5424,0DFC0600FFFF,-1011,6,-1
