Logged started on,30/06/2021 13:58:34
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
30/06/2021 13:59:13.910,39412,BM2V220 @313548,5788,C6FF840068FB,-58,132,-1176
30/06/2021 13:59:13.967,39438,BM2V220 @313548,5794,C6FF8E005EFB,-58,142,-1186
30/06/2021 13:59:14.027,39497,BM2V220 @313548,5800,CDFF8E006EFB,-51,142,-1170
30/06/2021 13:59:14.057,39528,BM2V220 @313548,5807,CCFF8A006DFB,-52,138,-1171
30/06/2021 13:59:14.117,39587,BM2V220 @313548,5813,CAFF94006AFB,-54,148,-1174
30/06/2021 13:59:14.177,39648,BM2V220 @313548,5819,C9FF8D0064FB,-55,141,-1180
30/06/2021 13:59:14.207,39678,BM2V220 @313548,5825,BBFF8A006AFB,-69,138,-1174
30/06/2021 13:59:14.267,39738,BM2V220 @313548,5832,C7FF8D006DFB,-57,141,-1171
30/06/2021 13:59:14.327,39798,BM2V220 @313548,5838,C6FF8B0070FB,-58,139,-1168
30/06/2021 13:59:14.358,39828,BM2V220 @313548,5844,C6FF93006EFB,-58,147,-1170
30/06/2021 13:59:14.417,39888,BM2V220 @313548,5850,CDFF910068FB,-51,145,-1176
30/06/2021 13:59:14.477,39948,BM2V220 @313548,5857,CFFF8E0065FB,-49,142,-1179
30/06/2021 13:59:14.507,39977,BM2V220 @313548,5863,C7FF960067FB,-57,150,-1177
30/06/2021 13:59:14.567,40037,BM2V220 @313548,5869,CAFF940074FB,-54,148,-1164
30/06/2021 13:59:14.627,40098,BM2V220 @313548,5875,C3FFB1006BFB,-61,177,-1173
30/06/2021 13:59:14.657,40127,BM2V220 @313548,5882,C9FFDF0092FB,-55,223,-1134
30/06/2021 13:59:14.717,40188,BM2V220 @313548,5888,BDFF1801B2FB,-67,280,-1102
30/06/2021 13:59:14.777,40250,BM2V220 @313548,5894,9AFF6501F2FB,-102,357,-1038
30/06/2021 13:59:14.807,40277,BM2V220 @313548,5900,90FF870127FC,-112,391,-985
30/06/2021 13:59:14.867,40338,BM2V220 @313548,5907,96FFA7013DFC,-106,423,-963
30/06/2021 13:59:14.927,40398,BM2V220 @313548,5913,9CFFA8013FFC,-100,424,-961
30/06/2021 13:59:14.958,40428,BM2V220 @313548,5919,9DFFA10131FC,-99,417,-975
30/06/2021 13:59:15.017,40488,BM2V220 @313548,5925,A5FF950130FC,-91,405,-976
30/06/2021 13:59:15.077,40548,BM2V220 @313548,5932,A8FF920112FC,-88,402,-1006
30/06/2021 13:59:15.107,40578,BM2V220 @313548,5938,9DFF980121FC,-99,408,-991
30/06/2021 13:59:15.167,40638,BM2V220 @313548,5944,96FFA8013DFC,-106,424,-963
30/06/2021 13:59:15.227,40698,BM2V220 @313548,5950,94FFB90163FC,-108,441,-925
30/06/2021 13:59:15.258,40728,BM2V220 @313548,5957,97FFC80170FC,-105,456,-912
30/06/2021 13:59:15.317,40788,BM2V220 @313548,5963,97FFCE0184FC,-105,462,-892
30/06/2021 13:59:15.377,40848,BM2V220 @313548,5969,84FFC20187FC,-124,450,-889
30/06/2021 13:59:15.407,40877,BM2V220 @313548,5975,8AFFCB0187FC,-118,459,-889
30/06/2021 13:59:15.467,40941,BM2V220 @313548,5982,8BFFC9018DFC,-117,457,-883
