Logged started on,30/06/2021 13:58:34
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
30/06/2021 13:59:13.910,39405,BM2V220 @313548,5788,770010FFE203,119,-240,994
30/06/2021 13:59:13.967,39437,BM2V220 @313548,5794,72002AFFD803,114,-214,984
30/06/2021 13:59:14.027,39497,BM2V220 @313548,5800,72001BFFDB03,114,-229,987
30/06/2021 13:59:14.057,39529,BM2V220 @313548,5807,6C0012FFE703,108,-238,999
30/06/2021 13:59:14.117,39587,BM2V220 @313548,5813,730011FFEB03,115,-239,1003
30/06/2021 13:59:14.177,39648,BM2V220 @313548,5819,6F0017FFE203,111,-233,994
30/06/2021 13:59:14.207,39677,BM2V220 @313548,5825,710016FFE903,113,-234,1001
30/06/2021 13:59:14.267,39738,BM2V220 @313548,5832,76000FFFEA03,118,-241,1002
30/06/2021 13:59:14.327,39798,BM2V220 @313548,5838,7A0016FFD303,122,-234,979
30/06/2021 13:59:14.358,39828,BM2V220 @313548,5844,89000FFFF303,137,-241,1011
30/06/2021 13:59:14.417,39888,BM2V220 @313548,5850,59001DFF1604,89,-227,1046
30/06/2021 13:59:14.477,39948,BM2V220 @313548,5857,720014FFF403,114,-236,1012
30/06/2021 13:59:14.507,39977,BM2V220 @313548,5863,650025FFE203,101,-219,994
30/06/2021 13:59:14.567,40038,BM2V220 @313548,5869,630028FFEE03,99,-216,1006
30/06/2021 13:59:14.627,40098,BM2V220 @313548,5875,85005EFFD203,133,-162,978
30/06/2021 13:59:14.657,40128,BM2V220 @313548,5882,E4FFE4FE3804,-28,-284,1080
30/06/2021 13:59:14.717,40187,BM2V220 @313548,5888,C6FE23FFEA03,-314,-221,1002
30/06/2021 13:59:14.777,40247,BM2V220 @313548,5894,8AFE7BFFCA03,-374,-133,970
30/06/2021 13:59:14.807,40277,BM2V220 @313548,5900,ABFD31FF7A03,-597,-207,890
30/06/2021 13:59:14.867,40338,BM2V220 @313548,5907,01FD0FFFFC02,-767,-241,764
30/06/2021 13:59:14.927,40398,BM2V220 @313548,5913,63FD16FF1D03,-669,-234,797
30/06/2021 13:59:14.958,40428,BM2V220 @313548,5919,ACFD4FFF2303,-596,-177,803
30/06/2021 13:59:15.017,40488,BM2V220 @313548,5925,B2FD50FF4503,-590,-176,837
30/06/2021 13:59:15.077,40548,BM2V220 @313548,5932,E0FD45FF5603,-544,-187,854
30/06/2021 13:59:15.107,40578,BM2V220 @313548,5938,A0FD6CFF3A03,-608,-148,826
30/06/2021 13:59:15.167,40638,BM2V220 @313548,5944,90FD61FF1E03,-624,-159,798
30/06/2021 13:59:15.227,40698,BM2V220 @313548,5950,43FD3AFF1803,-701,-198,792
30/06/2021 13:59:15.258,40728,BM2V220 @313548,5957,17FD5DFFA202,-745,-163,674
30/06/2021 13:59:15.317,40788,BM2V220 @313548,5963,22FD60FFFB02,-734,-160,763
30/06/2021 13:59:15.377,40848,BM2V220 @313548,5969,21FD6CFFC802,-735,-148,712
30/06/2021 13:59:15.407,40878,BM2V220 @313548,5975,17FD7CFF9D02,-745,-132,669
30/06/2021 13:59:15.467,40941,BM2V220 @313548,5982,09FD6CFFBA02,-759,-148,698
30/06/2021 13:59:15.527,40997,BM2V220 @313548,5988,00FD72FFB002,-768,-142,688
30/06/2021 13:59:15.557,41028,BM2V220 @313548,5994,09FD82FFBC02,-759,-126,700
30/06/2021 13:59:15.617,41087,BM2V220 @313548,6000,FAFC7DFFBD02,-774,-131,701
30/06/2021 13:59:15.677,41148,BM2V220 @313548,6007,F1FC65FFE802,-783,-155,744
30/06/2021 13:59:15.707,41177,BM2V220 @313548,6013,64FD66FFC902,-668,-154,713
