Logged started on,15/07/2021 13:23:24
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
15/07/2021 13:23:55.574,31011,BM2V220 @313548,11140,0AFFCFFFA4FB,-246,-49,-1116
15/07/2021 13:23:55.635,31055,BM2V220 @313548,11146,0DFFCFFF98FB,-243,-49,-1128
15/07/2021 13:23:55.665,31087,BM2V220 @313548,11152,09FFCDFF9EFB,-247,-51,-1122
15/07/2021 13:23:55.725,31145,BM2V220 @313548,11159,10FFD0FFA0FB,-240,-48,-1120
15/07/2021 13:23:55.785,31205,BM2V220 @313548,11165,0FFFD5FF9EFB,-241,-43,-1122
15/07/2021 13:23:55.815,31237,BM2V220 @313548,11171,09FFCAFF9EFB,-247,-54,-1122
15/07/2021 13:23:55.874,31294,BM2V220 @313548,11177,07FFD5FF9BFB,-249,-43,-1125
15/07/2021 13:23:55.935,31356,BM2V220 @313548,11184,13FFD5FFA3FB,-237,-43,-1117
15/07/2021 13:23:55.964,31386,BM2V220 @313548,11190,0DFFD2FFA6FB,-243,-46,-1114
15/07/2021 13:23:56.024,31445,BM2V220 @313548,11196,12FFD2FF9DFB,-238,-46,-1123
15/07/2021 13:23:56.085,31505,BM2V220 @313548,11202,13FFCFFF94FB,-237,-49,-1132
15/07/2021 13:23:56.115,31535,BM2V220 @313548,11209,09FFD3FF95FB,-247,-45,-1131
15/07/2021 13:23:56.174,31594,BM2V220 @313548,11215,0DFFD2FFA1FB,-243,-46,-1119
15/07/2021 13:23:56.235,31655,BM2V220 @313548,11221,12FFCDFF9EFB,-238,-51,-1122
15/07/2021 13:23:56.265,31687,BM2V220 @313548,11227,0AFFD6FFA1FB,-246,-42,-1119
15/07/2021 13:23:56.325,31745,BM2V220 @313548,11234,0FFFD0FF9EFB,-241,-48,-1122
15/07/2021 13:23:56.385,31805,BM2V220 @313548,11240,04FFCDFF98FB,-252,-51,-1128
15/07/2021 13:23:56.415,31838,BM2V220 @313548,11246,10FFD5FF91FB,-240,-43,-1135
15/07/2021 13:23:56.474,31894,BM2V220 @313548,11252,06FFCDFF9EFB,-250,-51,-1122
15/07/2021 13:23:56.535,31955,BM2V220 @313548,11259,0DFFD9FF98FB,-243,-39,-1128
15/07/2021 13:23:56.565,31987,BM2V220 @313548,11265,15FFCDFF9BFB,-235,-51,-1125
15/07/2021 13:23:56.625,32046,BM2V220 @313548,11271,0FFFCDFF95FB,-241,-51,-1131
15/07/2021 13:23:56.685,32105,BM2V220 @313548,11277,0AFFD6FF9AFB,-246,-42,-1126
15/07/2021 13:23:56.715,32135,BM2V220 @313548,11284,07FFCDFF98FB,-249,-51,-1128
15/07/2021 13:23:56.774,32195,BM2V220 @313548,11290,07FFD3FF9BFB,-249,-45,-1125
15/07/2021 13:23:56.835,32255,BM2V220 @313548,11296,07FFD6FF9BFB,-249,-42,-1125
15/07/2021 13:23:56.865,32285,BM2V220 @313548,11302,09FFD0FF9DFB,-247,-48,-1123
15/07/2021 13:23:56.925,32345,BM2V220 @313548,11309,12FFD2FF9AFB,-238,-46,-1126
15/07/2021 13:23:56.985,32405,BM2V220 @313548,11315,09FFD0FF9DFB,-247,-48,-1123
15/07/2021 13:23:57.015,32437,BM2V220 @313548,11321,13FFCFFF9BFB,-237,-49,-1125
15/07/2021 13:23:57.075,32495,BM2V220 @313548,11327,13FFCFFF95FB,-237,-49,-1131
15/07/2021 13:23:57.135,32555,BM2V220 @313548,11334,0CFFCDFF9BFB,-244,-51,-1125
15/07/2021 13:23:57.165,32589,BM2V220 @313548,11340,13FFD2FFA0FB,-237,-46,-1120
15/07/2021 13:23:57.225,32645,BM2V220 @313548,11346,09FFCFFF9BFB,-247,-49,-1125
15/07/2021 13:23:57.285,32705,BM2V220 @313548,11352,0FFFD2FF9AFB,-241,-46,-1126
15/07/2021 13:23:57.315,32735,BM2V220 @313548,11359,12FFCAFFA0FB,-238,-54,-1120
15/07/2021 13:23:57.375,32795,BM2V220 @313548,11365,0AFFCAFF98FB,-246,-54,-1128
15/07/2021 13:23:57.435,32855,BM2V220 @313548,11371,15FFD6FF9DFB,-235,-42,-1123
15/07/2021 13:23:57.465,32886,BM2V220 @313548,11377,06FFD3FFA4FB,-250,-45,-1116
15/07/2021 13:23:57.525,32944,BM2V220 @313548,11384,0DFFCFFF94FB,-243,-49,-1132
15/07/2021 13:23:57.585,33004,BM2V220 @313548,11390,0FFFD8FF97FB,-241,-40,-1129
15/07/2021 13:23:57.615,33035,BM2V220 @313548,11396,15FFCFFF9BFB,-235,-49,-1125
15/07/2021 13:23:57.674,33094,BM2V220 @313548,11402,0AFFCAFF95FB,-246,-54,-1131
15/07/2021 13:23:57.735,33157,BM2V220 @313548,11409,09FFCCFF97FB,-247,-52,-1129
15/07/2021 13:23:57.765,33184,BM2V220 @313548,11415,0AFFD2FF9DFB,-246,-46,-1123
15/07/2021 13:23:57.825,33244,BM2V220 @313548,11421,10FFD2FF97FB,-240,-46,-1129
15/07/2021 13:23:57.885,33305,BM2V220 @313548,11427,0CFFD0FF94FB,-244,-48,-1132
15/07/2021 13:23:57.915,33336,BM2V220 @313548,11434,0DFFCFFF9DFB,-243,-49,-1123
15/07/2021 13:23:57.974,33394,BM2V220 @313548,11440,10FFD0FF95FB,-240,-48,-1131
15/07/2021 13:23:58.035,33454,BM2V220 @313548,11446,13FFCCFF92FB,-237,-52,-1134
15/07/2021 13:23:58.065,33484,BM2V220 @313548,11452,10FFCFFF95FB,-240,-49,-1131
15/07/2021 13:23:58.125,33544,BM2V220 @313548,11459,07FFD3FF9AFB,-249,-45,-1126
15/07/2021 13:23:58.185,33604,BM2V220 @313548,11465,13FFCDFF9EFB,-237,-51,-1122
15/07/2021 13:23:58.215,33634,BM2V220 @313548,11471,09FFC9FF97FB,-247,-55,-1129
15/07/2021 13:23:58.274,33694,BM2V220 @313548,11477,0DFFCAFF95FB,-243,-54,-1131
15/07/2021 13:23:58.335,33755,BM2V220 @313548,11484,0FFFCFFF9BFB,-241,-49,-1125
15/07/2021 13:23:58.365,33786,BM2V220 @313548,11490,0DFFD0FF9DFB,-243,-48,-1123
15/07/2021 13:23:58.425,33845,BM2V220 @313548,11496,0DFFD2FF92FB,-243,-46,-1134
15/07/2021 13:23:58.485,33905,BM2V220 @313548,11502,07FFD2FF9DFB,-249,-46,-1123
15/07/2021 13:23:58.514,33936,BM2V220 @313548,11509,07FFCCFF98FB,-249,-52,-1128
15/07/2021 13:23:58.574,33994,BM2V220 @313548,11515,0CFFD6FFA6FB,-244,-42,-1114
15/07/2021 13:23:58.635,34055,BM2V220 @313548,11521,09FFD2FF98FB,-247,-46,-1128
15/07/2021 13:23:58.665,34087,BM2V220 @313548,11527,0DFFD3FF98FB,-243,-45,-1128
15/07/2021 13:23:58.725,34145,BM2V220 @313548,11534,04FFD0FF9AFB,-252,-48,-1126
15/07/2021 13:23:58.785,34205,BM2V220 @313548,11540,0AFFCDFF92FB,-246,-51,-1134
15/07/2021 13:23:58.815,34237,BM2V220 @313548,11546,0FFFD8FFA1FB,-241,-40,-1119
15/07/2021 13:23:58.875,34295,BM2V220 @313548,11552,0FFFDCFF9AFB,-241,-36,-1126
15/07/2021 13:23:58.935,34357,BM2V220 @313548,11559,00FFDEFF92FB,-256,-34,-1134
15/07/2021 13:23:58.965,34387,BM2V220 @313548,11565,09FFDCFF9BFB,-247,-36,-1125
15/07/2021 13:23:59.025,34445,BM2V220 @313548,11571,0FFFDCFF9AFB,-241,-36,-1126
15/07/2021 13:23:59.085,34505,BM2V220 @313548,11577,0CFFD9FF94FB,-244,-39,-1132
15/07/2021 13:23:59.115,34537,BM2V220 @313548,11584,0FFFD5FF94FB,-241,-43,-1132
15/07/2021 13:23:59.174,34594,BM2V220 @313548,11590,09FFDFFF98FB,-247,-33,-1128
15/07/2021 13:23:59.234,34655,BM2V220 @313548,11596,13FFDEFF9DFB,-237,-34,-1123
15/07/2021 13:23:59.265,34687,BM2V220 @313548,11602,04FFD9FF98FB,-252,-39,-1128
15/07/2021 13:23:59.325,34745,BM2V220 @313548,11609,04FFDCFF92FB,-252,-36,-1134
15/07/2021 13:23:59.385,34805,BM2V220 @313548,11615,0FFFDFFF97FB,-241,-33,-1129
15/07/2021 13:23:59.415,34837,BM2V220 @313548,11621,0FFFD9FF97FB,-241,-39,-1129
15/07/2021 13:23:59.474,34895,BM2V220 @313548,11627,09FFDCFF97FB,-247,-36,-1129
15/07/2021 13:23:59.535,34955,BM2V220 @313548,11634,0DFFD6FF97FB,-243,-42,-1129
15/07/2021 13:23:59.565,34987,BM2V220 @313548,11640,13FFCDFF91FB,-237,-51,-1135
15/07/2021 13:23:59.625,35045,BM2V220 @313548,11646,15FFD6FF94FB,-235,-42,-1132
15/07/2021 13:23:59.685,35105,BM2V220 @313548,11652,12FFD0FF98FB,-238,-48,-1128
15/07/2021 13:23:59.715,35137,BM2V220 @313548,11659,1BFFD9FF98FB,-229,-39,-1128
15/07/2021 13:23:59.774,35194,BM2V220 @313548,11665,13FFE1FFA0FB,-237,-31,-1120
15/07/2021 13:23:59.834,35254,BM2V220 @313548,11671,0DFFEDFF98FB,-243,-19,-1128
15/07/2021 13:23:59.864,35284,BM2V220 @313548,11677,13FFEAFFA1FB,-237,-22,-1119
15/07/2021 13:23:59.925,35345,BM2V220 @313548,11684,1CFFEBFF97FB,-228,-21,-1129
15/07/2021 13:23:59.985,35405,BM2V220 @313548,11690,13FFEDFF9EFB,-237,-19,-1122
15/07/2021 13:24:00.015,35434,BM2V220 @313548,11696,1FFFF0FF9EFB,-225,-16,-1122
15/07/2021 13:24:00.074,35494,BM2V220 @313548,11702,2AFFEAFF9AFB,-214,-22,-1126
