Logged started on,15/07/2021 13:23:24
Feature,Gyroscope
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
15/07/2021 13:25:35.868,131298,BM2V220 @313548,23677,F5FFDFFF0A00,-1.1,-3.3,1
15/07/2021 13:25:35.928,131348,BM2V220 @313548,23684,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:35.958,131378,BM2V220 @313548,23690,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.018,131437,BM2V220 @313548,23696,F5FFDFFF0A00,-1.1,-3.3,1
15/07/2021 13:25:36.078,131498,BM2V220 @313548,23702,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.108,131528,BM2V220 @313548,23709,F5FFE0FF0B00,-1.1,-3.2,1.1
15/07/2021 13:25:36.168,131588,BM2V220 @313548,23715,F5FFE0FF0900,-1.1,-3.2,0.9
15/07/2021 13:25:36.228,131647,BM2V220 @313548,23721,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.258,131677,BM2V220 @313548,23727,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.318,131737,BM2V220 @313548,23734,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.378,131797,BM2V220 @313548,23740,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.408,131828,BM2V220 @313548,23746,F5FFE0FF0B00,-1.1,-3.2,1.1
15/07/2021 13:25:36.468,131888,BM2V220 @313548,23752,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.528,131948,BM2V220 @313548,23759,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.558,131979,BM2V220 @313548,23765,F5FFE0FF0B00,-1.1,-3.2,1.1
15/07/2021 13:25:36.618,132038,BM2V220 @313548,23771,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.678,132098,BM2V220 @313548,23777,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.709,132128,BM2V220 @313548,23784,F5FFE0FF0B00,-1.1,-3.2,1.1
15/07/2021 13:25:36.768,132188,BM2V220 @313548,23790,F6FFE1FF0A00,-1,-3.1,1
15/07/2021 13:25:36.828,132248,BM2V220 @313548,23796,F5FFE0FF0B00,-1.1,-3.2,1.1
15/07/2021 13:25:36.859,132278,BM2V220 @313548,23802,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.918,132338,BM2V220 @313548,23809,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:36.978,132399,BM2V220 @313548,23815,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:37.009,132430,BM2V220 @313548,23821,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:37.068,132487,BM2V220 @313548,23827,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:37.128,132548,BM2V220 @313548,23834,F5FFE0FF0900,-1.1,-3.2,0.9
15/07/2021 13:25:37.159,132578,BM2V220 @313548,23840,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:37.218,132638,BM2V220 @313548,23846,F5FFE0FF0A00,-1.1,-3.2,1
15/07/2021 13:25:37.278,132698,BM2V220 @313548,23852,F5FFE0FF0900,-1.1,-3.2,0.9
15/07/2021 13:25:37.309,132729,BM2V220 @313548,23859,F5FFE0FF0900,-1.1,-3.2,0.9
15/07/2021 13:25:37.368,132788,BM2V220 @313548,23865,F5FFE0FF0A00,-1.1,-3.2,1
