Logged started on,15/07/2021 13:23:24
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
15/07/2021 13:24:51.437,86870,BM2V220 @313548,18121,0FFFD6FFA1FB,-241,-42,-1119
15/07/2021 13:24:51.467,86886,BM2V220 @313548,18127,0FFFD3FF95FB,-241,-45,-1131
15/07/2021 13:24:51.527,86947,BM2V220 @313548,18134,06FFD2FF9EFB,-250,-46,-1122
15/07/2021 13:24:51.587,87007,BM2V220 @313548,18140,0DFFD3FF9AFB,-243,-45,-1126
15/07/2021 13:24:51.617,87037,BM2V220 @313548,18146,07FFD2FF97FB,-249,-46,-1129
15/07/2021 13:24:51.676,87096,BM2V220 @313548,18152,0AFFCCFF92FB,-246,-52,-1134
15/07/2021 13:24:51.737,87156,BM2V220 @313548,18159,04FFCDFFA1FB,-252,-51,-1119
15/07/2021 13:24:51.767,87187,BM2V220 @313548,18165,19FFD0FF9BFB,-231,-48,-1125
15/07/2021 13:24:51.827,87247,BM2V220 @313548,18171,0DFFD0FF98FB,-243,-48,-1128
15/07/2021 13:24:51.887,87307,BM2V220 @313548,18177,06FFD0FF92FB,-250,-48,-1134
15/07/2021 13:24:51.917,87336,BM2V220 @313548,18184,04FFDFFF9DFB,-252,-33,-1123
15/07/2021 13:24:51.976,87396,BM2V220 @313548,18190,0DFFCFFF92FB,-243,-49,-1134
15/07/2021 13:24:52.037,87456,BM2V220 @313548,18196,0AFFCFFF9BFB,-246,-49,-1125
15/07/2021 13:24:52.067,87486,BM2V220 @313548,18202,0AFFD3FFA1FB,-246,-45,-1119
15/07/2021 13:24:52.127,87546,BM2V220 @313548,18209,07FFDBFF97FB,-249,-37,-1129
15/07/2021 13:24:52.187,87606,BM2V220 @313548,18215,06FFCFFF97FB,-250,-49,-1129
15/07/2021 13:24:52.217,87636,BM2V220 @313548,18221,0CFFD3FFA1FB,-244,-45,-1119
15/07/2021 13:24:52.276,87696,BM2V220 @313548,18227,0AFFD0FF98FB,-246,-48,-1128
15/07/2021 13:24:52.337,87756,BM2V220 @313548,18234,10FFD9FF9BFB,-240,-39,-1125
15/07/2021 13:24:52.367,87786,BM2V220 @313548,18240,07FFD3FF98FB,-249,-45,-1128
15/07/2021 13:24:52.427,87847,BM2V220 @313548,18246,0AFFD2FF9DFB,-246,-46,-1123
15/07/2021 13:24:52.487,87907,BM2V220 @313548,18252,04FFD0FF9EFB,-252,-48,-1122
15/07/2021 13:24:52.517,87937,BM2V220 @313548,18259,09FFD9FF97FB,-247,-39,-1129
15/07/2021 13:24:52.576,87996,BM2V220 @313548,18265,0AFFD9FFA1FB,-246,-39,-1119
15/07/2021 13:24:52.637,88057,BM2V220 @313548,18271,06FFCFFF9AFB,-250,-49,-1126
15/07/2021 13:24:52.667,88087,BM2V220 @313548,18277,09FFD2FF98FB,-247,-46,-1128
15/07/2021 13:24:52.727,88147,BM2V220 @313548,18284,04FFD6FF92FB,-252,-42,-1134
15/07/2021 13:24:52.787,88207,BM2V220 @313548,18290,0FFFCFFF9BFB,-241,-49,-1125
15/07/2021 13:24:52.817,88237,BM2V220 @313548,18296,0FFFD6FFA0FB,-241,-42,-1120
15/07/2021 13:24:52.876,88297,BM2V220 @313548,18302,09FFCDFF9EFB,-247,-51,-1122
15/07/2021 13:24:52.937,88357,BM2V220 @313548,18309,0DFFCDFF9AFB,-243,-51,-1126
15/07/2021 13:24:52.967,88387,BM2V220 @313548,18315,06FFD5FF9AFB,-250,-43,-1126
15/07/2021 13:24:53.027,88447,BM2V220 @313548,18321,0FFFD2FF9EFB,-241,-46,-1122
15/07/2021 13:24:53.086,88506,BM2V220 @313548,18327,0DFFD0FF9EFB,-243,-48,-1122
15/07/2021 13:24:53.117,88536,BM2V220 @313548,18334,0FFFD0FF98FB,-241,-48,-1128
15/07/2021 13:24:53.176,88596,BM2V220 @313548,18340,10FFD5FF98FB,-240,-43,-1128
15/07/2021 13:24:53.237,88657,BM2V220 @313548,18346,0CFFD8FFA1FB,-244,-40,-1119
15/07/2021 13:24:53.267,88687,BM2V220 @313548,18352,0AFFD8FFA3FB,-246,-40,-1117
15/07/2021 13:24:53.327,88747,BM2V220 @313548,18359,0AFFD3FF9DFB,-246,-45,-1123
15/07/2021 13:24:53.387,88807,BM2V220 @313548,18365,10FFCDFF9DFB,-240,-51,-1123
15/07/2021 13:24:53.446,88867,BM2V220 @313548,18371,12FFD0FF9DFB,-238,-48,-1123
15/07/2021 13:24:53.476,88896,BM2V220 @313548,18377,01FFD0FF97FB,-255,-48,-1129
15/07/2021 13:24:53.536,88957,BM2V220 @313548,18384,15FFD5FFA4FB,-235,-43,-1116
15/07/2021 13:24:53.566,88986,BM2V220 @313548,18390,0CFFD3FF9DFB,-244,-45,-1123
15/07/2021 13:24:53.657,89077,BM2V220 @313548,18396,07FFD5FF9EFB,-249,-43,-1122
15/07/2021 13:24:53.687,89107,BM2V220 @313548,18402,0DFFD2FFA1FB,-243,-46,-1119
15/07/2021 13:24:53.717,89136,BM2V220 @313548,18409,0AFFD8FF9DFB,-246,-40,-1123
15/07/2021 13:24:53.776,89196,BM2V220 @313548,18415,09FFD5FF98FB,-247,-43,-1128
15/07/2021 13:24:53.837,89257,BM2V220 @313548,18421,00FFCFFF97FB,-256,-49,-1129
15/07/2021 13:24:53.867,89287,BM2V220 @313548,18427,06FFD6FF9AFB,-250,-42,-1126
15/07/2021 13:24:53.927,89350,BM2V220 @313548,18434,0FFFD2FFA1FB,-241,-46,-1119
15/07/2021 13:24:53.987,89407,BM2V220 @313548,18440,0AFFD8FF9DFB,-246,-40,-1123
15/07/2021 13:24:54.017,89437,BM2V220 @313548,18446,10FFD0FFA6FB,-240,-48,-1114
15/07/2021 13:24:54.076,89496,BM2V220 @313548,18452,0AFFD5FF9AFB,-246,-43,-1126
15/07/2021 13:24:54.137,89557,BM2V220 @313548,18459,0DFFD3FF97FB,-243,-45,-1129
15/07/2021 13:24:54.167,89587,BM2V220 @313548,18465,09FFCFFF95FB,-247,-49,-1131
15/07/2021 13:24:54.227,89647,BM2V220 @313548,18471,0CFFD3FF92FB,-244,-45,-1134
15/07/2021 13:24:54.287,89707,BM2V220 @313548,18477,0CFFD3FF9AFB,-244,-45,-1126
15/07/2021 13:24:54.317,89737,BM2V220 @313548,18484,0AFFD5FF91FB,-246,-43,-1135
15/07/2021 13:24:54.376,89797,BM2V220 @313548,18490,07FFCDFF97FB,-249,-51,-1129
15/07/2021 13:24:54.437,89858,BM2V220 @313548,18496,06FFC4FF97FB,-250,-60,-1129
15/07/2021 13:24:54.468,89888,BM2V220 @313548,18502,0FFFD3FF9AFB,-241,-45,-1126
15/07/2021 13:24:54.527,89947,BM2V220 @313548,18509,04FFD3FF92FB,-252,-45,-1134
15/07/2021 13:24:54.587,90007,BM2V220 @313548,18515,0AFFD6FFA0FB,-246,-42,-1120
15/07/2021 13:24:54.617,90037,BM2V220 @313548,18521,12FFD6FF9BFB,-238,-42,-1125
15/07/2021 13:24:54.676,90096,BM2V220 @313548,18527,0FFFCDFFA0FB,-241,-51,-1120
15/07/2021 13:24:54.737,90157,BM2V220 @313548,18534,13FFD2FF95FB,-237,-46,-1131
15/07/2021 13:24:54.767,90187,BM2V220 @313548,18540,09FFCFFFA0FB,-247,-49,-1120
15/07/2021 13:24:54.826,90246,BM2V220 @313548,18546,04FFCDFF98FB,-252,-51,-1128
15/07/2021 13:24:54.887,90307,BM2V220 @313548,18552,13FFCDFF98FB,-237,-51,-1128
15/07/2021 13:24:54.917,90337,BM2V220 @313548,18559,12FFD5FFA3FB,-238,-43,-1117
15/07/2021 13:24:54.977,90397,BM2V220 @313548,18565,13FFD5FF9BFB,-237,-43,-1125
15/07/2021 13:24:55.037,90457,BM2V220 @313548,18571,0FFFCCFF97FB,-241,-52,-1129
15/07/2021 13:24:55.067,90487,BM2V220 @313548,18577,0CFFD0FF9EFB,-244,-48,-1122
15/07/2021 13:24:55.127,90547,BM2V220 @313548,18584,06FFCAFF9DFB,-250,-54,-1123
15/07/2021 13:24:55.187,90607,BM2V220 @313548,18590,10FFC9FFA0FB,-240,-55,-1120
15/07/2021 13:24:55.217,90637,BM2V220 @313548,18596,1CFFD3FF9EFB,-228,-45,-1122
15/07/2021 13:24:55.276,90696,BM2V220 @313548,18602,0AFFC9FFA1FB,-246,-55,-1119
15/07/2021 13:24:55.337,90757,BM2V220 @313548,18609,0CFFCFFF98FB,-244,-49,-1128
15/07/2021 13:24:55.367,90787,BM2V220 @313548,18615,12FFD6FFA4FB,-238,-42,-1116
15/07/2021 13:24:55.427,90848,BM2V220 @313548,18621,1BFFD6FF98FB,-229,-42,-1128
15/07/2021 13:24:55.487,90907,BM2V220 @313548,18627,16FFDCFF9DFB,-234,-36,-1123
15/07/2021 13:24:55.517,90937,BM2V220 @313548,18634,18FFD3FFAAFB,-232,-45,-1110
15/07/2021 13:24:55.577,90997,BM2V220 @313548,18640,0AFFD9FFA1FB,-246,-39,-1119
15/07/2021 13:24:55.637,91057,BM2V220 @313548,18646,16FFDBFFA3FB,-234,-37,-1117
15/07/2021 13:24:55.667,91087,BM2V220 @313548,18652,13FFDBFFA0FB,-237,-37,-1120
15/07/2021 13:24:55.727,91147,BM2V220 @313548,18659,12FFD5FFA6FB,-238,-43,-1114
15/07/2021 13:24:55.787,91207,BM2V220 @313548,18665,12FFDCFF97FB,-238,-36,-1129
15/07/2021 13:24:55.817,91237,BM2V220 @313548,18671,0CFFEAFF9DFB,-244,-22,-1123
15/07/2021 13:24:55.877,91297,BM2V220 @313548,18677,0FFFDCFFA0FB,-241,-36,-1120
15/07/2021 13:24:55.937,91357,BM2V220 @313548,18684,13FFEEFFA1FB,-237,-18,-1119
15/07/2021 13:24:55.967,91387,BM2V220 @313548,18690,12FFE4FF94FB,-238,-28,-1132
15/07/2021 13:24:56.027,91447,BM2V220 @313548,18696,1BFFE1FF9BFB,-229,-31,-1125
15/07/2021 13:24:56.087,91507,BM2V220 @313548,18702,12FFE5FF9AFB,-238,-27,-1126
15/07/2021 13:24:56.116,91536,BM2V220 @313548,18709,12FFE2FF9BFB,-238,-30,-1125
15/07/2021 13:24:56.176,91596,BM2V220 @313548,18715,13FFEAFFA6FB,-237,-22,-1114
15/07/2021 13:24:56.237,91658,BM2V220 @313548,18721,0CFFE1FF9EFB,-244,-31,-1122
15/07/2021 13:24:56.269,91691,BM2V220 @313548,18727,16FFE7FF9BFB,-234,-25,-1125
15/07/2021 13:24:56.327,91747,BM2V220 @313548,18734,13FFEAFF9BFB,-237,-22,-1125
15/07/2021 13:24:56.387,91807,BM2V220 @313548,18740,0CFFE8FF9EFB,-244,-24,-1122
15/07/2021 13:24:56.417,91837,BM2V220 @313548,18746,13FFEDFFA4FB,-237,-19,-1116
15/07/2021 13:24:56.477,91897,BM2V220 @313548,18752,12FFEEFFA0FB,-238,-18,-1120
15/07/2021 13:24:56.537,91957,BM2V220 @313548,18759,16FFF4FF9AFB,-234,-12,-1126
15/07/2021 13:24:56.567,91987,BM2V220 @313548,18765,10FFEBFF9BFB,-240,-21,-1125
15/07/2021 13:24:56.627,92047,BM2V220 @313548,18771,0FFFEAFF9BFB,-241,-22,-1125
15/07/2021 13:24:56.687,92107,BM2V220 @313548,18777,0FFFEDFFA7FB,-241,-19,-1113
15/07/2021 13:24:56.717,92137,BM2V220 @313548,18784,1CFFEEFF9BFB,-228,-18,-1125
15/07/2021 13:24:56.776,92196,BM2V220 @313548,18790,1BFFEEFFA1FB,-229,-18,-1119
15/07/2021 13:24:56.837,92257,BM2V220 @313548,18796,1CFFEEFFACFB,-228,-18,-1108
15/07/2021 13:24:56.867,92287,BM2V220 @313548,18802,15FFE7FF9DFB,-235,-25,-1123
15/07/2021 13:24:56.927,92347,BM2V220 @313548,18809,1CFFF4FFA4FB,-228,-12,-1116
15/07/2021 13:24:56.987,92407,BM2V220 @313548,18815,1FFFEBFFA1FB,-225,-21,-1119
15/07/2021 13:24:57.047,92467,BM2V220 @313548,18821,22FFF1FF9BFB,-222,-15,-1125
15/07/2021 13:24:57.077,92496,BM2V220 @313548,18827,1FFFEBFF9AFB,-225,-21,-1126
15/07/2021 13:24:57.137,92557,BM2V220 @313548,18834,1CFFEAFF9BFB,-228,-22,-1125
15/07/2021 13:24:57.167,92587,BM2V220 @313548,18840,1CFFE4FFA6FB,-228,-28,-1114
15/07/2021 13:24:57.227,92647,BM2V220 @313548,18846,28FFEAFF91FB,-216,-22,-1135
15/07/2021 13:24:57.287,92708,BM2V220 @313548,18852,25FFE7FFA1FB,-219,-25,-1119
15/07/2021 13:24:57.317,92737,BM2V220 @313548,18859,28FFDCFF9EFB,-216,-36,-1122
15/07/2021 13:24:57.376,92796,BM2V220 @313548,18865,27FFDCFFA0FB,-217,-36,-1120
15/07/2021 13:24:57.407,92827,BM2V220 @313548,18871,24FFDCFFA0FB,-220,-36,-1120
15/07/2021 13:24:57.467,92887,BM2V220 @313548,18877,2AFFE1FFA7FB,-214,-31,-1113
15/07/2021 13:24:57.527,92947,BM2V220 @313548,18884,16FFDFFF9BFB,-234,-33,-1125
15/07/2021 13:24:57.557,92977,BM2V220 @313548,18890,1FFFDCFF9DFB,-225,-36,-1123
15/07/2021 13:24:57.617,93038,BM2V220 @313548,18896,21FFDFFFA0FB,-223,-33,-1120
15/07/2021 13:24:57.676,93096,BM2V220 @313548,18902,19FFD5FF9AFB,-231,-43,-1126
15/07/2021 13:24:57.707,93127,BM2V220 @313548,18909,1EFFD9FFA4FB,-226,-39,-1116
15/07/2021 13:24:57.767,93186,BM2V220 @313548,18915,24FFDCFF9AFB,-220,-36,-1126
15/07/2021 13:24:57.827,93274,BM2V220 @313548,18921,1CFFD9FF9EFB,-228,-39,-1122
15/07/2021 13:24:57.857,93277,BM2V220 @313548,18927,2AFFDBFF9AFB,-214,-37,-1126
15/07/2021 13:24:57.946,93366,BM2V220 @313548,18934,24FFDFFFA6FB,-220,-33,-1114
15/07/2021 13:24:57.976,93396,BM2V220 @313548,18940,25FFD9FF94FB,-219,-39,-1132
15/07/2021 13:24:58.037,93457,BM2V220 @313548,18946,24FFDCFF9EFB,-220,-36,-1122
15/07/2021 13:24:58.067,93486,BM2V220 @313548,18952,22FFDBFF9EFB,-222,-37,-1122
15/07/2021 13:24:58.127,93546,BM2V220 @313548,18959,1BFFD8FF98FB,-229,-40,-1128
15/07/2021 13:24:58.157,93577,BM2V220 @313548,18965,27FFE1FF9AFB,-217,-31,-1126
15/07/2021 13:24:58.217,93637,BM2V220 @313548,18971,1CFFDFFF9DFB,-228,-33,-1123
15/07/2021 13:24:58.277,93697,BM2V220 @313548,18977,22FFE5FF9AFB,-222,-27,-1126
15/07/2021 13:24:58.307,93728,BM2V220 @313548,18984,1EFFDCFF9EFB,-226,-36,-1122
15/07/2021 13:24:58.367,93787,BM2V220 @313548,18990,21FFDFFF98FB,-223,-33,-1128
15/07/2021 13:24:58.427,93847,BM2V220 @313548,18996,16FFE4FFA3FB,-234,-28,-1117
15/07/2021 13:24:58.457,93877,BM2V220 @313548,19002,18FFDFFFA0FB,-232,-33,-1120
15/07/2021 13:24:58.517,93937,BM2V220 @313548,19009,16FFE4FF95FB,-234,-28,-1131
15/07/2021 13:24:58.577,93997,BM2V220 @313548,19015,1EFFE4FF9DFB,-226,-28,-1123
15/07/2021 13:24:58.608,94028,BM2V220 @313548,19021,25FFE4FF98FB,-219,-28,-1128
15/07/2021 13:24:58.667,94086,BM2V220 @313548,19027,1FFFDEFF94FB,-225,-34,-1132
15/07/2021 13:24:58.727,94147,BM2V220 @313548,19034,1FFFE2FF9BFB,-225,-30,-1125
15/07/2021 13:24:58.758,94177,BM2V220 @313548,19040,1FFFE7FFA0FB,-225,-25,-1120
15/07/2021 13:24:58.817,94237,BM2V220 @313548,19046,1FFFE2FF94FB,-225,-30,-1132
15/07/2021 13:24:58.877,94297,BM2V220 @313548,19052,24FFDCFF94FB,-220,-36,-1132
15/07/2021 13:24:58.908,94328,BM2V220 @313548,19059,21FFDEFF9DFB,-223,-34,-1123
15/07/2021 13:24:58.967,94387,BM2V220 @313548,19065,22FFD5FF9BFB,-222,-43,-1125
15/07/2021 13:24:59.056,94476,BM2V220 @313548,19071,1BFFDEFF9BFB,-229,-34,-1125
15/07/2021 13:24:59.083,94503,BM2V220 @313548,19077,1BFFE2FF9EFB,-229,-30,-1122
15/07/2021 13:24:59.146,94567,BM2V220 @313548,19084,22FFE2FF9EFB,-222,-30,-1122
15/07/2021 13:24:59.176,94596,BM2V220 @313548,19090,1FFFE1FF98FB,-225,-31,-1128
15/07/2021 13:24:59.207,94627,BM2V220 @313548,19096,1BFFD9FF9BFB,-229,-39,-1125
15/07/2021 13:24:59.267,94687,BM2V220 @313548,19102,1CFFE5FF9EFB,-228,-27,-1122
15/07/2021 13:24:59.327,94747,BM2V220 @313548,19109,21FFE8FF9DFB,-223,-24,-1123
15/07/2021 13:24:59.357,94778,BM2V220 @313548,19115,19FFE5FF9DFB,-231,-27,-1123
15/07/2021 13:24:59.417,94837,BM2V220 @313548,19121,1FFFDBFF9DFB,-225,-37,-1123
15/07/2021 13:24:59.477,94897,BM2V220 @313548,19127,21FFDFFFA1FB,-223,-33,-1119
15/07/2021 13:24:59.507,94927,BM2V220 @313548,19134,1BFFE1FF9AFB,-229,-31,-1126
15/07/2021 13:24:59.567,94987,BM2V220 @313548,19140,1CFFE2FFA1FB,-228,-30,-1119
15/07/2021 13:24:59.627,95048,BM2V220 @313548,19146,1EFFE1FF94FB,-226,-31,-1132
15/07/2021 13:24:59.658,95077,BM2V220 @313548,19152,1FFFDEFF98FB,-225,-34,-1128
15/07/2021 13:24:59.717,95136,BM2V220 @313548,19159,1EFFDFFFA0FB,-226,-33,-1120
15/07/2021 13:24:59.777,95196,BM2V220 @313548,19165,22FFE1FFA1FB,-222,-31,-1119
15/07/2021 13:24:59.807,95227,BM2V220 @313548,19171,1CFFE4FFA6FB,-228,-28,-1114
15/07/2021 13:24:59.867,95287,BM2V220 @313548,19177,1FFFE7FF9EFB,-225,-25,-1122
15/07/2021 13:24:59.927,95347,BM2V220 @313548,19184,21FFE4FF98FB,-223,-28,-1128
