,0,1,2
0,6.940184860912607e-17,1.7433083400625716e-16,-2.0737933334393624e-16
1,0.16490674833067642,-0.07954266437949654,-0.11245082403655175
2,0.08315492571901584,-0.04010971546480224,-0.05670376976646291
3,-0.0535168039209571,0.025813783444122582,0.03649336027157909
4,-0.08454153648244497,0.040778525650060175,0.057649235441384276
5,-0.010809882832783273,0.005214134840189237,0.0073713007372278845
6,0.056288985108294234,-0.02715092164738078,-0.038383651613654896
7,0.04186678356178708,-0.020194385424987367,-0.02854908504504073
8,-0.01931845095259411,0.009318225747842144,0.013173301245435379
9,-0.045757904348549,0.022071250389101526,0.03120241269644348
10,-0.012192496741949565,0.005881029290312886,0.008314084346675405
11,0.030904023453058364,-0.01490649712696864,-0.021073493156374985
12,0.029678914208381292,-0.014315564083371795,-0.020238076944101447
13,-0.008021263275717758,0.0038690390082065547,0.005469702868058332
14,-0.030906415845570783,0.014907638763052483,0.02107508512099254
15,-0.012518396632658276,0.006038218205024146,0.00853628943701824
16,0.01941473270496017,-0.009364646527556945,-0.013238889947028813
17,0.02353877953233979,-0.011353866732364123,-0.01605106413619228
18,-0.002369574132450994,0.001142957358378334,0.00161580862685278
19,-0.02275509567458141,0.010975852690275983,0.01551665208702103
20,-0.012472643484172206,0.006016140744850761,0.008505064287651005
21,0.012694533805840773,-0.006123167083175586,-0.008656365482970241
22,0.019598339885016774,-0.009453192742647495,-0.01336404257198843
23,0.0010132982233218275,-0.0004887608171135873,-0.0006909642605335439
24,-0.01739981352273378,0.008392736101790603,0.011864860493227802
25,-0.012219700250975457,0.0058941257662426146,0.008332557801250957
26,0.008194478839216557,-0.0039525744134762545,-0.0055877743663892455
27,0.016687567387575347,-0.008049179639497809,-0.011379162441110015
28,0.003227669551439863,-0.0015568526947692099,-0.002200929201613605
29,-0.013485485019185152,0.006504664445449675,0.009195668818501737
30,-0.011821454898482329,0.005702025103171838,0.008060972229241207
31,0.004931108032225194,-0.0023784968498092402,-0.003362488115313413
32,0.014337070519804406,-0.006915416661315651,-0.009776342507959031
33,0.004737709883052366,-0.002285210758544318,-0.003230607500467129
34,-0.010423545493285351,0.005027743685837032,0.007107730432803262
35,-0.011309366875414869,0.005455013391906562,0.00771176033161554
36,0.0024472424443498417,-0.0011804141020136413,-0.0016687526844906182
37,0.012326210148839094,-0.005945478658341602,-0.008405127377637852
38,0.005773773581917933,-0.002784946580060207,-0.003937079934677402
39,-0.007920347609992402,0.0038203330449031515,0.005400804765656086
40,-0.010703709792973803,0.005162869767108582,0.007298747084252554
41,0.0005024907858733833,-0.0002423733180106532,-0.00034264298577336137
42,0.010540774727376275,-0.005084275764737907,-0.007187635254675542
43,0.006464351574208915,-0.003118037932439364,-0.004407965861809184
44,-0.005815069578375707,0.002804860075668049,0.003965225828478457
45,-0.010020125081707004,0.004833139012067731,0.006832598658004391
46,-0.0010413912813222019,0.0005023078194760354,0.0007101113663208935
47,0.008918213752730013,-0.0043016367722267575,-0.006081212273686097
48,0.0068881395575136695,-0.0033224438704692614,-0.004696928873253585
49,-0.004013581853402674,0.0019359212871804673,0.002736805483259531
50,-0.00927221182880419,0.004472380762112164,0.00632258844434365
51,-0.0022697594670064475,0.0010948008262303408,0.0015477156251585806
52,0.007423399132383155,-0.003580617630984484,-0.005061904017558007
53,0.0070974150156088295,-0.0034233806217939,-0.0048396177302141566
54,-0.0024579433843616655,0.0011855686713437839,0.0016760327406640497
55,-0.008472636382363537,0.004086704718515016,0.005777353702021937
56,-0.0032386638178012227,0.0015621416481812656,0.0022083912829114144
57,0.006036709900894523,-0.002911754116105521,-0.004116330413749697
58,0.007129575162702946,-0.003438886906065022,-0.004861534159084318
59,-0.001110964313464937,0.0005358635281563353,0.0007575469727772229
60,-0.007633612367389897,0.0036820021812371422,0.005205222885126076
61,-0.003987106398153835,0.0019231431452713824,0.002718734654472347
62,0.004747667636669485,-0.0022899918732443526,-0.0032373456916428333
63,0.007013250251009512,-0.0033827726824265055,-0.004782201552140935
64,5.219598884652937e-05,-2.5176215877877112e-05,-3.559143037123672e-05
65,-0.006767085321388951,0.003264035105649499,0.004614341551044677
66,-0.004543831999695837,0.0021916705830063955,0.0030983474975597447
67,0.0035512965595212854,-0.0017129307139882024,-0.0024215563192150538
68,0.00677171791550723,-0.0032662660534129354,-0.004617493229062167
69,0.0010488759507835503,-0.000505913965587358,-0.0007152062683082151
70,-0.005884768356056075,0.0028384533024323343,0.004012696683829757
71,-0.004931281069878138,0.002378548321233113,0.0033625325322618987
72,0.0024459186389260983,-0.0011797610889658333,-0.0016678174840301
73,0.0064248820329105005,-0.0030989677631294544,-0.00438098183282664
74,0.0018918417394475783,-0.0009125077083313109,-0.0012900034636878928
75,-0.004998099168476342,0.00241077370118392,0.0034080873868120227
76,-0.005167978167826701,0.00249271187997181,0.0035239221374708616
77,0.0014317512897656607,-0.000690587689525823,-0.0009762768646359088
78,0.005990444893046279,-0.002889416590444217,-0.00408473864172027
79,0.0025911244339296637,-0.0012497961689175352,-0.0017668238312306464
80,-0.004118155100873,0.0019863393795439208,0.0028080669696242794
81,-0.0052700126550447104,0.0025419221451516553,0.0035934880377168302
82,0.0005099786791839536,-0.00024598149627582446,-0.00034774136089409666
83,0.005484604883991246,-0.002645425874498262,-0.0037398093277696406
84,0.0031552032453983376,-0.0015218695302073298,-0.0021514499125721994
85,-0.0032555469616068087,0.0015702683486200826,0.002219870553565219
86,-0.00525196888360923,0.002533214039897651,0.003581175600304077
87,-0.00031788314298110534,0.0001533264460342367,0.000216755815354007
88,0.0049224645107724145,-0.0023742803203969185,-0.0033564921913857696
89,0.0035917798593695224,-0.0017324429314712396,-0.0024491339956625073
90,-0.0024203042103578144,0.0011673981737341862,0.0016503367891171834
91,-0.005127509486474219,0.002473177870108984,0.0034963015821767316
92,-0.0010504297770196785,0.0005066589618642566,0.0007162575760060389
93,0.004318256419576785,-0.0020828450206690514,-0.002944492294336883
94,0.003908286663186279,-0.0018851016063210731,-0.0026649446699682617
95,-0.0016217597329247595,0.000782230398008497,0.0011058292943550616
96,-0.004909732741518711,0.002368131695078465,0.0033477978179106945
97,-0.001686681299534334,0.0008135436314714383,0.0011500962631232998
98,0.0036854528581986125,-0.0017776182530396694,-0.0025129961085637487
99,0.004112215263091507,-0.001983459337469684,-0.002803990837361889
100,-0.0008684399100385973,0.0004188775202704819,0.0005921617038810513
101,-0.004611378709684665,0.0022242207549332013,0.003144351787491466
102,-0.0022263014973353612,0.0010738185329371445,0.001518043134828087
103,0.003036799937408644,-0.0014647480067906359,-0.0020706948875266963
104,0.004211319507172067,-0.0020312563796537585,-0.0028715601492605098
105,-0.00016796412417756246,8.101452606588071e-05,0.0001145291538417168
106,-0.004244932004166384,0.0020474670387862232,0.0028944766978136007
107,-0.0026697470040513978,0.0012877041725576335,0.0018204100522804534
108,0.0023843038424560255,-0.0011500253331262708,-0.0016257752731205478
109,0.004213728265238621,-0.0020324138541832856,-0.0028731959080375404
110,0.0004730431990062011,-0.00022816353463562088,-0.0003225516856155294
111,-0.0038226529756676154,0.0018437843251613128,0.0026065327522338147
112,-0.003018361752897046,0.0014558490383923487,0.00205811387846515
113,0.001739187455688786,-0.000838863424194346,-0.0011858897266201472
114,0.0041279917363374625,-0.001991056081022888,-0.0028147286421628536
115,0.0010490256840834857,-0.0005059767989926746,-0.0007152924414656832
116,-0.003356559193343539,0.0016189692483821155,0.002288714527934708
117,-0.0032744272754536177,0.0015793538561708672,0.00223271076932961
118,0.0011118303591810706,-0.0005362686762711832,-0.0007581156270042135
119,0.003963077937728803,-0.0019115088814942816,-0.002702273711436615
120,0.001555551511527441,-0.0007502878413333218,-0.0010606715581251975
121,-0.0028583728250422677,0.0013786759173610315,0.00194901510115055
122,-0.0034411763896700595,0.0016597781861585033,0.002346405501176526
123,0.0005117015911665202,-0.000246808258506367,-0.0003489094284787656
124,0.0037283315207976685,-0.0017982797100543142,-0.0025422032243830814
125,0.001989352129612387,-0.0009595203400589908,-0.001356460684769868
126,-0.0023394454315902573,0.0011283796409479376,0.0015951747720873756
127,-0.003522775983776736,0.0016991321137287596,0.0024020397258512406
128,-5.27079131219326e-05,2.5422469854812485e-05,3.593939700696738e-05
129,0.00343340414300571,-0.0016560240669018325,-0.0023410985611432684
130,0.002348342427219609,-0.0011326688020402652,-0.0016012384216164298
131,-0.0018106689454566022,0.0008733339902064579,0.001234620369891038
132,-0.003524283474922879,0.0016998552423643392,0.002403062276115222
133,-0.0005739479950016387,0.0002768301850696738,0.0003913510857600434
134,0.003088163696057923,-0.0014895017127160872,-0.0021056884798102064
135,0.002631622045931625,-0.001269299189496049,-0.0017943912060278564
136,-0.0012823796995391692,0.0006185245092896113,0.0008743998192613978
137,-0.003451580834082242,0.0016647848662904477,0.0023534841749311497
138,-0.0010456631378270307,0.0005043495754163159,0.000712992302340745
139,0.002702588380607373,-0.0013035255750121928,-0.001842776890950444
140,0.002839457905304931,-0.0013695404851472802,-0.0019361013889970524
