Logged started on,01/07/2021 10:58:53
Feature,Gyroscope
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
01/07/2021 11:00:25.837,92427,BM2V220 @313548,45274,D9FFA7FFF6FF,-3.9,-8.9,-1
01/07/2021 11:00:25.867,92442,BM2V220 @313548,45280,E9FFAFFFF5FF,-2.3,-8.1,-1.1
01/07/2021 11:00:25.927,92502,BM2V220 @313548,45286,E4FFB1FFEFFF,-2.8,-7.9,-1.7
01/07/2021 11:00:25.987,92561,BM2V220 @313548,45293,DBFFB0FFFEFF,-3.7,-8,-0.2
01/07/2021 11:00:26.017,92592,BM2V220 @313548,45299,F5FFB1FF0200,-1.1,-7.9,0.2
01/07/2021 11:00:26.077,92652,BM2V220 @313548,45305,F8FFC4FFFCFF,-0.8,-6,-0.4
01/07/2021 11:00:26.167,92742,BM2V220 @313548,45311,EFFFCDFFF9FF,-1.7,-5.1,-0.7
01/07/2021 11:00:26.193,92767,BM2V220 @313548,45318,F1FFD1FF0500,-1.5,-4.7,0.5
01/07/2021 11:00:26.227,92802,BM2V220 @313548,45324,E0FFD2FFF1FF,-3.2,-4.6,-1.5
01/07/2021 11:00:26.287,92861,BM2V220 @313548,45330,CFFFDEFFE2FF,-4.9,-3.4,-3
01/07/2021 11:00:26.317,92892,BM2V220 @313548,45336,D1FFE0FFF1FF,-4.7,-3.2,-1.5
01/07/2021 11:00:26.377,92951,BM2V220 @313548,45343,F1FFD6FFEEFF,-1.5,-4.2,-1.8
01/07/2021 11:00:26.437,93012,BM2V220 @313548,45349,FCFFA8FFEEFF,-0.4,-8.8,-1.8
01/07/2021 11:00:26.467,93043,BM2V220 @313548,45355,150087FFD5FF,2.1,-12.1,-4.3
01/07/2021 11:00:26.527,93102,BM2V220 @313548,45361,E9FFA3FFCBFF,-2.3,-9.3,-5.3
01/07/2021 11:00:26.587,93162,BM2V220 @313548,45368,F9FFA8FFF9FF,-0.7,-8.8,-0.7
01/07/2021 11:00:26.617,93192,BM2V220 @313548,45374,F7FFC0FFEAFF,-0.9,-6.4,-2.2
01/07/2021 11:00:26.678,93254,BM2V220 @313548,45380,D1FF9CFFDCFF,-4.7,-10,-3.6
01/07/2021 11:00:26.737,93312,BM2V220 @313548,45386,D4FF8EFFEBFF,-4.4,-11.4,-2.1
01/07/2021 11:00:26.767,93342,BM2V220 @313548,45393,B1FF9BFFD6FF,-7.9,-10.1,-4.2
01/07/2021 11:00:26.827,93402,BM2V220 @313548,45399,79FFACFFC8FF,-13.5,-8.4,-5.6
01/07/2021 11:00:26.887,93462,BM2V220 @313548,45405,54FFA5FFC6FF,-17.2,-9.1,-5.8
01/07/2021 11:00:26.917,93492,BM2V220 @313548,45411,5DFFABFFB3FF,-16.3,-8.5,-7.7
01/07/2021 11:00:26.977,93552,BM2V220 @313548,45418,B6FFC7FFA1FF,-7.4,-5.7,-9.5
01/07/2021 11:00:27.037,93613,BM2V220 @313548,45424,DAFF8FFF85FF,-3.8,-11.3,-12.3
01/07/2021 11:00:27.067,93642,BM2V220 @313548,45430,460065FF85FF,7,-15.5,-12.3
01/07/2021 11:00:27.127,93702,BM2V220 @313548,45436,680153FFC6FF,36,-17.3,-5.8
01/07/2021 11:00:27.187,93762,BM2V220 @313548,45443,55019DFFFCFF,34.1,-9.9,-0.4
01/07/2021 11:00:27.217,93792,BM2V220 @313548,45449,A2FF93FEA6FF,-9.4,-36.5,-9
01/07/2021 11:00:27.277,93851,BM2V220 @313548,45455,5F005BFE2500,9.5,-42.1,3.7
01/07/2021 11:00:27.337,93912,BM2V220 @313548,45461,3C00E7FE9AFF,6,-28.1,-10.2
01/07/2021 11:00:27.367,93942,BM2V220 @313548,45468,90FF05FEB8FF,-11.2,-50.7,-7.2
01/07/2021 11:00:27.457,94032,BM2V220 @313548,45474,EDFFC8FD4600,-1.9,-56.8,7
01/07/2021 11:00:27.487,94062,BM2V220 @313548,45480,14008AFD4300,2,-63,6.7
01/07/2021 11:00:27.517,94093,BM2V220 @313548,45486,D5FF21FD0D00,-4.3,-73.5,1.3
01/07/2021 11:00:27.577,94152,BM2V220 @313548,45493,BFFF36FDE7FF,-6.5,-71.4,-2.5
01/07/2021 11:00:27.637,94212,BM2V220 @313548,45499,D1FF34FD0E00,-4.7,-71.6,1.4
01/07/2021 11:00:27.667,94243,BM2V220 @313548,45505,E8FF21FD1700,-2.4,-73.5,2.3
01/07/2021 11:00:27.727,94302,BM2V220 @313548,45511,0400FBFC3E00,0.4,-77.3,6.2
