Logged started on,01/07/2021 10:58:53
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
01/07/2021 11:00:25.837,92423,BM2V220 @313548,45274,0300CE03E1FF,3,974,-31
01/07/2021 11:00:25.867,92442,BM2V220 @313548,45280,0B00BC03E6FF,11,956,-26
01/07/2021 11:00:25.927,92501,BM2V220 @313548,45286,FDFFD203ECFF,-3,978,-20
01/07/2021 11:00:25.987,92561,BM2V220 @313548,45293,F9FFCE03FCFF,-7,974,-4
01/07/2021 11:00:26.017,92591,BM2V220 @313548,45299,FEFFB603F6FF,-2,950,-10
01/07/2021 11:00:26.077,92652,BM2V220 @313548,45305,FEFFCB03EDFF,-2,971,-19
01/07/2021 11:00:26.167,92742,BM2V220 @313548,45311,EBFFD403EFFF,-21,980,-17
01/07/2021 11:00:26.193,92767,BM2V220 @313548,45318,EFFFB003ECFF,-17,944,-20
01/07/2021 11:00:26.227,92802,BM2V220 @313548,45324,EEFFA603E6FF,-18,934,-26
01/07/2021 11:00:26.287,92862,BM2V220 @313548,45330,E9FFD003D5FF,-23,976,-43
01/07/2021 11:00:26.317,92893,BM2V220 @313548,45336,E7FFC903EAFF,-25,969,-22
01/07/2021 11:00:26.377,92952,BM2V220 @313548,45343,FAFFC903E7FF,-6,969,-25
01/07/2021 11:00:26.437,93013,BM2V220 @313548,45349,F5FF85032300,-11,901,35
01/07/2021 11:00:26.467,93042,BM2V220 @313548,45355,2300DB03FEFF,35,987,-2
01/07/2021 11:00:26.527,93102,BM2V220 @313548,45361,08001204CEFF,8,1042,-50
01/07/2021 11:00:26.587,93164,BM2V220 @313548,45368,2300D803D3FF,35,984,-45
01/07/2021 11:00:26.617,93193,BM2V220 @313548,45374,3F00E003C9FF,63,992,-55
01/07/2021 11:00:26.678,93253,BM2V220 @313548,45380,2900D003DDFF,41,976,-35
01/07/2021 11:00:26.737,93314,BM2V220 @313548,45386,2400A003CFFF,36,928,-49
01/07/2021 11:00:26.767,93342,BM2V220 @313548,45393,35009903CFFF,53,921,-49
01/07/2021 11:00:26.827,93402,BM2V220 @313548,45399,3300A103DDFF,51,929,-35
01/07/2021 11:00:26.887,93463,BM2V220 @313548,45405,3C009D03D0FF,60,925,-48
01/07/2021 11:00:26.917,93493,BM2V220 @313548,45411,4600B103DCFF,70,945,-36
01/07/2021 11:00:26.977,93553,BM2V220 @313548,45418,3600CD03ECFF,54,973,-20
01/07/2021 11:00:27.037,93612,BM2V220 @313548,45424,2800D803D3FF,40,984,-45
01/07/2021 11:00:27.067,93643,BM2V220 @313548,45430,3200C7030000,50,967,0
01/07/2021 11:00:27.127,93702,BM2V220 @313548,45436,05006C04EEFF,5,1132,-18
01/07/2021 11:00:27.187,93764,BM2V220 @313548,45443,27000A05D6FF,39,1290,-42
