magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
769,232,-550,2,-2,-6,-12,15,998,0:48:50
775,235,-549,3,2,-6,-12,15,998,0:48:50
777,256,-565,2,0,-7,-11,11,999,0:48:50
762,258,-547,2,0,-6,-11,11,1001,0:48:50
784,256,-553,2,0,-6,-12,13,1001,0:48:50
784,256,-553,2,-1,-5,-11,14,1001,0:48:50
772,226,-559,2,-2,-6,-9,15,1001,0:48:50
796,250,-559,2,-1,-6,-8,13,999,0:48:50
786,229,-555,2,-2,-5,-9,13,997,0:48:50
775,264,-540,3,-2,-6,-11,15,999,0:48:50
771,246,-535,3,-1,-5,-11,15,1000,0:48:50
780,238,-534,2,0,-6,-10,13,1000,0:48:50
780,238,-534,2,-2,-6,-8,14,1002,0:48:50
784,246,-537,2,-1,-7,-10,15,1002,0:48:50
772,249,-556,2,-2,-6,-10,15,1000,0:48:50
784,252,-555,4,2,-6,-9,15,1000,0:48:50
774,237,-546,4,0,-5,-9,14,1000,0:48:50
784,238,-537,4,-2,-5,-9,11,1000,0:48:50
793,235,-549,2,-2,-6,-9,10,999,0:48:50
793,235,-549,2,-1,-7,-9,11,1000,0:48:50
799,234,-561,3,0,-5,-8,11,999,0:48:50
769,240,-562,3,0,-5,-8,11,999,0:48:50
769,237,-543,0,-8,-4,-9,12,997,0:48:50
769,237,-543,2,-4,-5,-11,12,999,0:48:50
763,255,-552,2,0,-6,-12,14,1000,0:48:50
775,255,-541,2,0,-6,-11,16,1000,0:48:50
775,255,-541,2,-2,-6,-11,15,999,0:48:50
774,238,-541,2,-4,-6,-11,13,999,0:48:50
783,246,-544,2,-1,-7,-11,13,1000,0:48:50
771,231,-547,1,-4,-6,-9,13,1000,0:48:50
763,249,-538,2,-2,-5,-10,13,999,0:48:50
774,249,-558,3,-1,-6,-12,16,998,0:48:50
765,247,-550,3,-2,-7,-11,14,999,0:48:50
765,247,-550,2,-2,-7,-8,15,1000,0:48:50
774,237,-547,2,-2,-5,-8,16,998,0:48:50
777,244,-535,2,-1,-6,-10,13,1001,0:48:50
784,259,-546,2,-2,-7,-10,14,1002,0:48:50
784,259,-546,2,-2,-6,-10,15,999,0:48:50
786,240,-526,2,0,-5,-10,14,999,0:48:50
784,232,-541,2,-1,-6,-9,14,999,0:48:50
784,232,-541,2,-2,-6,-9,14,999,0:48:50
781,255,-553,2,-1,-5,-11,13,1000,0:48:50
772,256,-555,2,-1,-5,-10,14,999,0:48:50
795,231,-553,3,-7,-4,-9,14,999,0:48:50
787,247,-543,2,-2,-5,-12,14,1000,0:48:50
772,237,-552,2,-2,-5,-12,16,1000,0:48:50
777,238,-537,2,-1,-4,-11,14,999,0:48:50
777,238,-537,3,-1,-5,-12,13,999,0:48:50
784,240,-562,2,0,-7,-10,13,999,0:48:50
781,243,-552,3,-1,-6,-11,14,1000,0:48:50
760,249,-531,0,0,-5,-12,14,1000,0:48:50
780,246,-550,0,0,-6,-9,12,999,0:48:50
777,234,-541,2,-2,-7,-9,14,999,0:48:50
777,249,-553,2,-1,-7,-10,14,1000,0:48:50
777,249,-553,3,-2,-5,-11,12,1000,0:48:50
771,237,-565,2,-2,-7,-9,14,999,0:48:50
778,246,-547,2,-1,-6,-9,14,999,0:48:50
789,241,-525,4,-3,-6,-11,12,999,0:48:50
790,238,-526,3,-1,-7,-12,11,999,0:48:50
775,267,-556,2,-2,-6,-12,11,999,0:48:50
774,253,-547,2,-2,-6,-12,11,1001,0:48:50
774,253,-547,2,-2,-5,-11,14,1002,0:48:50
774,249,-541,2,-2,-6,-11,14,1001,0:48:50
780,252,-534,3,-2,-7,-10,13,1000,0:48:51
760,237,-555,2,-2,-6,-9,14,1000,0:48:51
763,235,-540,2,-2,-6,-9,13,1000,0:48:51
768,234,-541,3,-2,-5,-11,11,998,0:48:51
769,235,-541,2,-2,-6,-11,12,998,0:48:51
769,235,-541,2,0,-7,-10,12,999,0:48:51
777,252,-556,2,-2,-7,-11,11,1000,0:48:51
793,232,-540,2,-1,-6,-11,12,998,0:48:51
784,235,-543,3,-4,-5,-11,12,997,0:48:51
763,241,-528,3,-3,-5,-10,12,1001,0:48:51
786,252,-531,2,-2,-6,-10,13,1000,0:48:51
778,252,-538,2,-2,-7,-11,15,998,0:48:51
778,252,-538,2,-1,-5,-13,15,999,0:48:51
781,232,-550,2,0,-5,-12,15,999,0:48:51
754,235,-540,3,-1,-6,-10,16,1000,0:48:51
757,252,-531,1,-7,-5,-11,15,999,0:48:51
781,243,-534,2,-4,-6,-12,12,1000,0:48:51
786,228,-550,2,-2,-6,-12,12,1000,0:48:51
790,238,-552,2,0,-7,-10,13,1001,0:48:51
790,238,-552,3,-2,-5,-8,15,1000,0:48:51
778,234,-535,3,-4,-5,-9,14,998,0:48:51
771,255,-541,3,-4,-5,-8,13,999,0:48:51
784,243,-550,2,-2,-6,-9,12,1000,0:48:51
769,249,-538,2,-2,-7,-11,11,999,0:48:51
772,232,-547,2,-2,-5,-11,12,998,0:48:51
774,246,-534,3,0,-6,-9,12,998,0:48:51
774,246,-534,3,-1,-7,-9,12,999,0:48:51
783,253,-537,3,-1,-6,-12,11,1001,0:48:51
783,253,-558,2,-2,-4,-12,11,1000,0:48:51
768,231,-537,2,4,-7,-9,13,1001,0:48:51
781,241,-537,3,0,-6,-9,12,1001,0:48:51
778,249,-549,3,-2,-6,-10,11,1001,0:48:51
781,244,-540,4,0,-6,-12,12,998,0:48:51
781,244,-540,2,-1,-5,-12,13,996,0:48:51
772,243,-553,3,-1,-6,-10,14,998,0:48:51
783,243,-540,3,-1,-5,-10,13,1000,0:48:51
760,255,-562,2,-8,-4,-10,13,1000,0:48:51
760,255,-562,2,-4,-5,-9,13,999,0:48:51
780,247,-546,2,0,-6,-9,13,998,0:48:51
783,243,-553,3,-2,-6,-11,14,1000,0:48:51
783,243,-553,3,-2,-6,-10,14,1001,0:48:51
778,234,-550,3,-2,-6,-11,14,999,0:48:51
780,267,-549,2,-2,-6,-12,15,999,0:48:51
769,261,-546,2,0,-5,-10,13,999,0:48:51
778,238,-558,1,-1,-5,-8,13,998,0:48:51
781,267,-549,2,-3,-6,-8,13,997,0:48:51
777,241,-544,2,-2,-7,-11,10,998,0:48:51
777,241,-544,2,-2,-7,-11,11,998,0:48:51
787,234,-555,3,-1,-6,-8,11,1000,0:48:51
766,264,-550,4,0,-6,-9,11,1002,0:48:51
772,238,-537,2,0,-6,-12,13,1000,0:48:51
777,232,-553,3,0,-7,-13,14,1000,0:48:51
777,249,-535,3,-2,-6,-12,12,999,0:48:51
777,249,-535,2,-2,-6,-9,12,1001,0:48:51
780,246,-541,2,-2,-6,-9,12,1001,0:48:51
760,235,-550,2,-2,-7,-8,13,1001,0:48:51
783,256,-555,2,-1,-6,-8,13,1000,0:48:51
760,255,-544,2,-2,-6,-8,13,999,0:48:51
784,238,-549,2,-2,-6,-9,13,999,0:48:51
795,247,-544,2,-2,-6,-10,15,1000,0:48:51
795,247,-544,2,-3,-6,-10,13,1000,0:48:51
775,235,-528,2,-3,-6,-10,13,1000,0:48:51
778,249,-537,3,-2,-5,-12,15,1001,0:48:51
799,232,-538,3,-1,-6,-12,15,1001,0:48:51
763,232,-544,1,-1,-6,-10,15,1000,0:48:51
778,234,-552,3,-1,-6,-10,13,1000,0:48:51
778,234,-552,2,-2,-5,-8,14,999,0:48:51
766,246,-540,4,-3,-6,-8,15,1000,0:48:51
793,256,-544,2,-4,-6,-11,14,1001,0:48:51
775,241,-531,2,-3,-7,-11,16,1002,0:48:51
769,243,-556,3,-2,-6,-10,15,999,0:48:51
772,229,-546,4,-1,-7,-11,14,999,0:48:51
768,253,-537,3,-1,-6,-11,15,1000,0:48:51
768,253,-537,2,-2,-7,-11,15,999,0:48:51
778,256,-543,2,-2,-7,-11,15,999,0:48:51
781,228,-541,3,-1,-6,-10,17,1000,0:48:51
778,247,-544,2,-2,-6,-10,15,1001,0:48:51
783,252,-544,3,-4,-6,-11,13,999,0:48:51
757,255,-520,3,-4,-6,-12,15,999,0:48:51
756,246,-547,2,-2,-6,-11,16,1000,0:48:51
756,246,-547,1,-2,-7,-11,14,1000,0:48:51
769,237,-543,2,-1,-6,-11,12,999,0:48:51
778,241,-540,3,0,-7,-10,12,999,0:48:51
756,241,-556,2,-2,-6,-10,14,1000,0:48:51
786,240,-532,3,-2,-5,-14,14,1000,0:48:51
766,231,-558,1,6,-7,-12,12,1001,0:48:51
789,240,-532,2,0,-7,-11,13,1002,0:48:51
789,240,-532,3,-4,-6,-11,14,1000,0:48:51
772,238,-538,2,-2,-6,-11,13,998,0:48:51
774,243,-531,2,0,-5,-13,13,1001,0:48:51
772,240,-556,3,-1,-7,-12,13,1001,0:48:51
772,235,-547,2,-1,-7,-10,12,1000,0:48:51
784,246,-544,2,-7,-5,-10,12,1000,0:48:51
763,249,-553,2,-4,-6,-10,12,1000,0:48:51
763,249,-553,1,-1,-7,-10,14,999,0:48:51
780,237,-559,2,-2,-6,-10,14,999,0:48:51
775,237,-561,2,-2,-5,-10,14,999,0:48:51
774,234,-544,2,-2,-6,-11,15,1000,0:48:51
777,237,-540,2,-2,-6,-13,13,998,0:48:51
778,247,-553,2,-1,-5,-11,14,999,0:48:51
780,238,-532,2,0,-4,-7,15,1000,0:48:51
780,238,-532,2,0,-5,-7,14,999,0:48:51
781,255,-541,2,-3,-5,-10,13,1000,0:48:51
774,228,-534,2,-2,-6,-9,13,1000,0:48:51
786,253,-552,2,0,-6,-10,13,1000,0:48:51
771,240,-553,2,-2,-6,-11,14,1000,0:48:52
769,226,-510,0,-4,-5,-10,13,999,0:48:52
792,250,-538,2,-2,-5,-10,12,999,0:48:52
792,250,-538,4,-1,-6,-11,15,1000,0:48:52
783,241,-540,3,-4,-5,-9,16,999,0:48:52
778,235,-556,2,-3,-6,-8,14,998,0:48:52
772,244,-556,2,-2,-5,-10,13,998,0:48:52
784,243,-555,2,-2,-5,-10,14,1000,0:48:52
783,237,-546,0,-2,-5,-10,14,1000,0:48:52
777,246,-543,1,-3,-5,-10,13,1001,0:48:52
777,246,-543,1,-3,-5,-10,12,1002,0:48:52
760,244,-541,3,-2,-5,-10,13,1000,0:48:52
775,234,-550,3,-1,-6,-11,14,998,0:48:52
775,262,-546,3,-1,-6,-9,14,999,0:48:52
774,244,-547,2,-2,-5,-9,16,1000,0:48:52
772,241,-528,3,-2,-5,-10,16,1002,0:48:52
771,267,-522,4,-2,-6,-10,14,1000,0:48:52
771,267,-522,2,0,-7,-9,12,998,0:48:52
781,243,-553,2,-1,-5,-8,13,1001,0:48:52
789,232,-541,2,0,-6,-8,13,1001,0:48:52
760,237,-559,2,-3,-6,-7,13,999,0:48:52
771,238,-543,3,-1,-6,-9,13,999,0:48:52
777,229,-537,3,-1,-6,-11,13,999,0:48:52
787,238,-556,2,-2,-7,-13,13,998,0:48:52
787,238,-556,2,-2,-7,-13,13,999,0:48:52
781,259,-547,2,-3,-5,-13,14,1000,0:48:52
778,246,-555,3,0,-6,-12,16,1000,0:48:52
775,228,-570,2,-1,-7,-12,16,1000,0:48:52
789,243,-559,2,0,-5,-11,16,999,0:48:52
781,241,-531,2,-2,-6,-11,14,1001,0:48:52
762,243,-541,2,-3,-5,-11,13,1003,0:48:52
762,243,-541,2,-3,-5,-11,13,1001,0:48:52
769,256,-537,2,-2,-5,-10,13,1001,0:48:52
784,240,-582,2,0,-7,-12,12,1001,0:48:52
762,229,-552,2,-2,-7,-12,11,1001,0:48:52
771,246,-544,3,-2,-6,-9,11,1002,0:48:52
774,244,-541,4,-2,-7,-10,13,1003,0:48:52
786,261,-549,4,-1,-7,-11,13,1000,0:48:52
786,261,-549,2,-1,-6,-10,12,1000,0:48:52
769,240,-549,2,-2,-6,-8,12,1000,0:48:52
768,250,-556,2,0,-6,-10,13,1001,0:48:52
765,241,-550,2,-2,-6,-10,12,1001,0:48:52
777,232,-547,2,-2,-7,-9,14,1001,0:48:52
774,247,-531,2,1,-7,-11,14,1001,0:48:52
760,217,-538,3,-1,-6,-12,13,1000,0:48:52
760,217,-538,3,-4,-6,-11,13,998,0:48:52
