magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
376,-249,-340,-180,-312,-190,289,-1116,316,0:02:01
376,-244,-336,-366,-81,-173,555,-1152,-91,0:02:01
376,-244,-336,-620,417,-7,555,-1152,-91,0:02:01
369,-252,-324,-978,847,113,656,-1270,-232,0:02:01
352,-249,-358,-1320,1030,219,443,-1291,-268,0:02:01
352,-249,-358,-1393,1108,301,-151,-1310,-40,0:02:01
372,-225,-408,-1327,789,268,-110,-1364,66,0:02:01
361,-228,-421,-1293,287,254,-110,-1364,66,0:02:01
388,-222,-432,-1262,36,207,-98,-1360,79,0:02:01
360,-207,-478,-1306,-98,79,-93,-1182,45,0:02:01
361,-202,-492,-1087,213,81,-59,-1025,90,0:02:01
385,-192,-499,-1057,747,226,73,-941,-71,0:02:01
366,-178,-505,-1076,1071,237,243,-1008,-26,0:02:01
375,-157,-550,-961,1465,103,219,-987,91,0:02:01
393,-157,-565,-751,1460,-11,65,-760,67,0:02:01
423,-147,-588,-538,1244,51,-22,-656,195,0:02:01
436,-136,-586,-288,1106,114,-26,-748,249,0:02:01
436,-136,-586,-113,1111,49,-47,-750,187,0:02:01
448,-136,-607,70,905,-32,-117,-633,143,0:02:01
460,-133,-619,334,451,-37,-181,-519,181,0:02:01
459,-136,-636,528,154,-18,-172,-484,229,0:02:01
453,-162,-625,565,73,-5,-118,-519,252,0:02:01
463,-124,-603,625,95,10,-68,-560,323,0:02:01
460,-150,-606,739,112,19,36,-623,508,0:02:01
462,-168,-610,721,59,88,36,-623,508,0:02:01
475,-172,-583,559,77,193,106,-792,611,0:02:01
466,-183,-579,269,122,271,174,-1049,744,0:02:01
462,-162,-592,-79,109,249,171,-1228,774,0:02:01
451,-154,-588,-46,-112,275,54,-1281,706,0:02:01
457,-183,-574,216,97,171,-25,-1301,670,0:02:01
450,-201,-574,206,718,-66,-26,-986,630,0:02:01
450,-201,-574,141,915,-98,-78,-447,619,0:02:01
459,-184,-580,-56,417,133,-149,-337,570,0:02:01
483,-177,-600,274,-723,151,-247,-926,294,0:02:01
468,-184,-588,75,-357,102,-301,-1685,-118,0:02:01
