magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
607,-177,-423,-10,4,5,119,-978,6,1:06:56
616,-169,-412,-9,4,6,118,-980,10,1:06:56
621,-163,-400,-10,0,6,115,-981,14,1:06:56
606,-172,-397,-12,-4,6,113,-980,16,1:06:56
621,-177,-402,-15,-5,7,114,-980,18,1:06:56
610,-177,-396,-16,-8,7,116,-980,16,1:06:56
610,-177,-396,-15,-11,8,117,-978,14,1:06:56
607,-177,-420,-15,-8,7,118,-980,14,1:06:56
613,-180,-411,-13,-5,7,124,-980,14,1:06:56
609,-181,-406,-11,-4,6,124,-980,14,1:06:56
589,-190,-417,-9,-10,7,129,-979,11,1:06:56
615,-166,-405,-9,-3,6,128,-979,11,1:06:56
615,-166,-405,-9,-3,6,127,-981,11,1:06:56
622,-166,-426,-8,-1,4,128,-980,10,1:06:56
601,-183,-421,-9,0,4,128,-976,14,1:06:56
600,-177,-418,-13,0,2,125,-975,17,1:06:56
613,-180,-414,-16,0,2,121,-976,14,1:06:56
601,-171,-405,-18,2,2,122,-979,16,1:06:56
601,-171,-405,-15,2,0,124,-983,17,1:06:56
600,-174,-403,-14,-1,1,128,-981,17,1:06:56
606,-163,-421,-10,-5,3,134,-980,14,1:06:56
600,-163,-418,-9,-6,6,137,-976,11,1:06:56
604,-168,-411,-7,-3,7,134,-971,14,1:06:56
595,-175,-405,-7,-1,7,134,-971,13,1:06:56
595,-175,-405,-7,0,6,132,-973,11,1:06:56
594,-184,-396,-4,5,4,125,-976,17,1:06:56
612,-168,-433,-2,2,3,124,-979,17,1:06:56
615,-186,-432,-1,1,2,124,-979,17,1:06:56
598,-169,-405,0,-1,2,126,-977,16,1:06:56
619,-169,-415,-1,-2,2,126,-976,14,1:06:56
619,-169,-415,-2,0,2,127,-976,11,1:06:56
610,-169,-415,-2,1,2,127,-977,12,1:06:56
597,-171,-409,-2,1,2,124,-978,15,1:06:56
612,-193,-424,-2,3,2,127,-979,15,1:06:56
618,-166,-414,-4,1,3,126,-980,15,1:06:56
601,-168,-420,-6,0,3,123,-979,15,1:06:56
601,-168,-420,-6,-2,2,123,-980,16,1:06:56
606,-183,-417,-5,-1,2,124,-980,14,1:06:56
615,-168,-424,-4,-2,0,124,-978,13,1:06:56
600,-169,-415,-7,-14,0,120,-975,11,1:06:56
597,-166,-423,-5,-8,-2,120,-974,11,1:06:56
606,-171,-426,-5,-7,-3,122,-974,11,1:06:56
606,-171,-426,-4,-5,-4,124,-974,9,1:06:56
609,-160,-433,-2,-5,-3,126,-977,10,1:06:56
601,-174,-420,-2,-3,-2,128,-977,13,1:06:56
609,-165,-424,-2,-1,-1,130,-979,15,1:06:56
612,-156,-414,-2,0,0,127,-976,11,1:06:56
592,-189,-408,-2,0,0,127,-976,11,1:06:56
621,-189,-423,0,4,2,127,-974,2,1:06:56
621,-189,-423,5,11,4,125,-977,0,1:06:56
606,-180,-405,9,26,0,116,-981,5,1:06:56
604,-175,-423,11,30,-2,109,-985,15,1:06:56
612,-172,-421,11,30,-2,106,-984,24,1:06:56
591,-186,-411,6,22,-3,101,-978,21,1:06:56
609,-181,-426,-1,17,-4,94,-968,17,1:06:56
609,-181,-426,-11,19,-7,92,-959,24,1:06:56
606,-166,-417,-20,17,-7,99,-957,26,1:06:56
621,-178,-432,-28,18,-1,107,-957,26,1:06:56
624,-165,-427,-31,25,4,116,-959,33,1:06:56
609,-169,-418,-30,30,11,128,-961,40,1:06:56
616,-175,-403,-30,20,20,138,-964,44,1:06:56
616,-175,-403,-23,23,25,141,-971,50,1:06:56
603,-160,-412,-18,21,28,142,-973,54,1:06:56
604,-162,-409,-14,17,29,143,-973,52,1:06:56
615,-174,-418,-12,21,29,144,-974,50,1:06:56
610,-157,-423,-6,30,28,146,-974,48,1:06:56
597,-192,-421,0,41,25,143,-974,47,1:06:57
597,-192,-421,7,44,23,143,-974,47,1:06:57
616,-192,-405,11,53,21,139,-971,50,1:06:57
607,-189,-417,11,58,16,132,-970,52,1:06:57
603,-160,-423,9,58,16,123,-974,52,1:06:57
598,-193,-414,9,58,16,116,-977,47,1:06:57
606,-165,-415,9,60,15,112,-976,49,1:06:57
606,-165,-415,11,49,18,108,-975,59,1:06:57
582,-175,-393,15,37,21,106,-974,61,1:06:57
582,-175,-393,16,28,24,108,-978,58,1:06:57
612,-181,-409,18,24,25,104,-981,59,1:06:57
625,-163,-403,20,23,25,104,-977,58,1:06:57
610,-174,-388,21,22,28,110,-974,56,1:06:57
610,-174,-388,21,17,30,113,-972,54,1:06:57
610,-174,-421,24,9,33,113,-971,48,1:06:57
616,-175,-417,30,9,33,115,-970,45,1:06:57
607,-165,-421,32,-2,33,114,-968,44,1:06:57
609,-171,-424,31,-7,33,113,-971,41,1:06:57
603,-190,-429,28,-7,33,115,-973,43,1:06:57
624,-166,-427,29,-3,32,116,-972,47,1:06:57
624,-166,-427,33,-6,32,122,-972,49,1:06:57
592,-174,-418,41,-14,36,122,-972,49,1:06:57
600,-175,-402,43,-14,38,123,-974,49,1:06:57
600,-175,-402,46,-22,39,118,-974,50,1:06:57
603,-169,-397,47,-25,42,117,-972,44,1:06:57
595,-168,-409,47,-25,42,117,-973,43,1:06:57
603,-175,-415,46,-21,43,114,-974,51,1:06:57
603,-175,-415,43,-19,46,113,-970,52,1:06:57
606,-187,-424,42,-25,48,108,-962,48,1:06:57
588,-159,-400,46,-41,49,103,-956,43,1:06:57
603,-187,-396,48,-51,47,105,-955,42,1:06:57
601,-180,-417,49,-56,48,107,-959,48,1:06:57
615,-169,-417,48,-63,50,110,-965,57,1:06:57
606,-198,-411,49,-75,54,113,-966,61,1:06:57
606,-198,-411,52,-93,58,115,-961,57,1:06:57
604,-159,-408,60,-113,63,118,-956,52,1:06:57
592,-183,-393,72,-131,68,118,-957,44,1:06:57
592,-183,-393,76,-140,72,120,-960,31,1:06:57
586,-184,-408,77,-138,74,132,-964,24,1:06:57
606,-168,-402,79,-142,73,132,-964,24,1:06:57
594,-184,-406,81,-156,70,142,-961,20,1:06:57
594,-184,-406,83,-176,67,141,-959,23,1:06:57
600,-178,-426,75,-185,63,142,-963,26,1:06:57
595,-172,-409,64,-199,60,144,-966,27,1:06:57
594,-178,-405,59,-219,63,153,-971,35,1:06:57
594,-192,-420,59,-219,63,178,-978,30,1:06:57
604,-208,-423,54,-242,63,191,-980,23,1:06:57
604,-208,-423,53,-261,64,196,-982,27,1:06:57
591,-186,-412,54,-282,68,207,-988,34,1:06:57
585,-177,-397,48,-292,67,213,-995,43,1:06:57
567,-192,-420,35,-304,63,222,-1008,34,1:06:57
592,-171,-394,27,-296,60,233,-1018,20,1:06:57
585,-180,-399,21,-280,50,241,-1019,23,1:06:57
580,-192,-426,18,-252,39,243,-1009,21,1:06:57
580,-192,-426,12,-232,28,236,-986,17,1:06:57
582,-175,-424,9,-224,20,226,-972,19,1:06:57
588,-183,-424,2,-230,11,217,-973,18,1:06:57
565,-174,-399,-5,-249,11,209,-984,15,1:06:57
565,-174,-399,-7,-259,14,203,-999,7,1:06:57
583,-184,-415,0,-249,19,203,-999,7,1:06:57
573,-160,-403,6,-237,19,201,-1010,-2,1:06:57
573,-160,-403,14,-233,22,200,-1003,-9,1:06:57
558,-169,-415,17,-235,16,198,-991,-8,1:06:57
571,-177,-406,9,-257,18,199,-959,-18,1:06:57
561,-174,-403,9,-257,18,205,-948,-14,1:06:57
565,-175,-399,-5,-278,13,211,-964,1,1:06:57
589,-186,-394,-5,-291,8,212,-960,-1,1:06:57
583,-186,-418,-4,-301,0,223,-958,-8,1:06:57
583,-186,-418,-8,-291,-5,234,-953,-15,1:06:57
591,-192,-423,0,-272,-11,231,-947,-20,1:06:57
588,-195,-403,8,-254,-16,231,-944,-22,1:06:57
549,-180,-394,18,-242,-14,229,-949,-7,1:06:57
549,-180,-394,20,-252,-9,221,-942,5,1:06:57
570,-195,-399,18,-262,-7,214,-937,2,1:06:57
559,-175,-412,16,-246,-18,217,-923,-12,1:06:57
559,-175,-412,18,-253,-12,219,-925,-6,1:06:57
558,-193,-411,18,-262,-10,223,-949,16,1:06:57
543,-189,-409,-3,-257,-22,234,-959,14,1:06:57
576,-199,-423,6,-247,-9,237,-940,10,1:06:57
555,-177,-423,7,-252,-2,237,-940,10,1:06:57
573,-193,-408,10,-255,-2,238,-941,-4,1:06:57
573,-193,-408,15,-250,-3,237,-956,-3,1:06:57
553,-168,-405,21,-242,-9,228,-967,12,1:06:57
552,-178,-420,21,-242,-9,222,-957,19,1:06:57
550,-201,-402,30,-231,-20,219,-948,17,1:06:57
550,-201,-402,34,-217,-32,218,-948,37,1:06:57
552,-195,-405,32,-211,-44,223,-948,58,1:06:57
556,-174,-424,35,-214,-51,236,-950,50,1:06:57
556,-174,-424,45,-221,-55,246,-942,27,1:06:57
547,-189,-402,48,-219,-58,249,-932,15,1:06:57
559,-186,-424,55,-219,-61,252,-937,13,1:06:57
553,-199,-418,68,-223,-62,249,-948,9,1:06:57
559,-208,-414,72,-212,-63,241,-958,11,1:06:57
568,-189,-414,69,-202,-63,231,-961,18,1:06:57
538,-204,-427,72,-193,-67,225,-964,27,1:06:57
538,-204,-427,75,-201,-72,222,-965,40,1:06:57
549,-190,-408,76,-214,-74,218,-957,42,1:06:57
553,-165,-412,81,-242,-80,208,-943,35,1:06:57
537,-189,-391,87,-259,-90,199,-932,24,1:06:57
547,-166,-409,85,-259,-102,199,-932,24,1:06:57
546,-199,-418,86,-260,-113,205,-930,7,1:06:57
564,-180,-397,95,-244,-126,212,-928,-3,1:06:57
564,-180,-397,95,-244,-126,212,-932,0,1:06:57
565,-198,-421,102,-226,-136,218,-945,18,1:06:57
543,-198,-409,105,-219,-144,218,-955,40,1:06:57
558,-192,-402,107,-228,-149,212,-959,49,1:06:57
531,-189,-408,109,-241,-152,210,-951,45,1:06:58
564,-189,-394,109,-254,-156,207,-937,45,1:06:58
555,-199,-394,105,-271,-164,211,-932,44,1:06:58
555,-199,-394,104,-279,-167,221,-921,35,1:06:58
556,-196,-406,109,-282,-170,230,-915,37,1:06:58
556,-193,-406,113,-275,-177,239,-921,45,1:06:58
547,-198,-399,113,-266,-184,246,-923,52,1:06:58
546,-201,-405,117,-254,-196,252,-924,60,1:06:58
540,-195,-417,114,-241,-214,255,-928,67,1:06:58
540,-195,-417,106,-228,-232,257,-939,66,1:06:58
538,-192,-411,95,-212,-247,258,-950,71,1:06:58
547,-195,-418,81,-184,-266,259,-968,81,1:06:58
556,-207,-402,56,-172,-267,259,-968,81,1:06:58
564,-202,-405,23,-165,-256,270,-990,58,1:06:58
549,-196,-408,-9,-145,-230,277,-1021,13,1:06:58
547,-207,-406,-52,-130,-187,286,-1070,3,1:06:58
547,-207,-406,-52,-130,-187,305,-1108,7,1:06:58
555,-199,-405,-100,-107,-144,315,-1145,-29,1:06:58
562,-190,-415,-156,-40,-104,315,-1198,-64,1:06:58
562,-211,-420,-223,35,-69,298,-1229,-56,1:06:58
538,-193,-403,-305,92,-27,262,-1242,-31,1:06:58
550,-199,-414,-391,128,16,196,-1251,-5,1:06:58
556,-192,-417,-497,161,74,106,-1247,20,1:06:58
556,-192,-417,-606,203,123,29,-1220,29,1:06:58
559,-189,-414,-707,266,157,-19,-1165,48,1:06:58
556,-183,-426,-793,333,156,-53,-1079,80,1:06:58
562,-199,-441,-913,317,158,-28,-1013,57,1:06:58
546,-184,-439,-989,336,133,18,-1039,77,1:06:58
546,-184,-445,-1110,291,160,48,-1059,93,1:06:58
549,-184,-453,-1157,241,172,82,-1026,40,1:06:58
549,-184,-453,-1136,181,178,108,-1023,30,1:06:58
546,-168,-454,-1129,107,206,119,-1099,92,1:06:58
561,-171,-468,-1204,4,243,119,-1099,92,1:06:58
534,-153,-486,-1190,-109,254,78,-1132,112,1:06:58
528,-154,-481,-1131,-214,248,46,-1083,56,1:06:58
537,-148,-490,-1074,-219,296,66,-1092,48,1:06:58
550,-145,-486,-1074,-219,296,72,-1110,36,1:06:58
550,-145,-486,-1053,-134,320,75,-1114,7,1:06:58
562,-133,-489,-1046,5,341,118,-1096,-5,1:06:58
552,-138,-508,-996,154,368,141,-1025,-20,1:06:58
520,-127,-513,-896,247,381,119,-941,5,1:06:58
531,-123,-495,-867,350,357,156,-935,55,1:06:58
549,-111,-513,-849,451,399,220,-1007,84,1:06:58
549,-111,-513,-851,555,410,207,-1056,142,1:06:58
541,-114,-532,-857,574,381,162,-1052,197,1:06:58
543,-109,-522,-823,604,351,159,-1012,208,1:06:58
529,-105,-529,-754,644,340,141,-971,223,1:06:58
529,-102,-532,-662,657,352,148,-956,231,1:06:58
543,-91,-559,-606,648,364,149,-966,242,1:06:58
543,-91,-559,-600,616,326,66,-947,267,1:06:58
546,-91,-528,-574,602,289,64,-916,229,1:06:58
559,-97,-538,-524,689,305,46,-912,206,1:06:58
562,-84,-547,-499,733,283,46,-912,206,1:06:58
562,-78,-537,-461,802,268,36,-887,177,1:06:58
570,-82,-549,-422,878,237,25,-844,167,1:06:58
571,-73,-546,-408,955,207,-5,-821,213,1:06:58
571,-73,-546,-408,955,207,14,-816,225,1:06:58
559,-51,-552,-377,958,175,22,-814,239,1:06:58
573,-69,-541,-341,909,147,39,-811,269,1:06:58
573,-76,-564,-295,786,123,36,-802,309,1:06:58
579,-85,-549,-224,646,118,36,-788,344,1:06:58
582,-78,-564,-155,485,87,47,-789,361,1:06:58
582,-78,-564,-81,372,92,56,-785,357,1:06:58
570,-82,-550,-14,322,106,55,-758,350,1:06:58
568,-81,-567,50,352,139,107,-751,319,1:06:58
603,-85,-531,107,324,117,110,-731,315,1:06:58
612,-73,-555,155,311,95,53,-693,337,1:06:58
594,-81,-571,193,305,75,55,-682,343,1:06:58
594,-81,-571,228,298,53,62,-673,346,1:06:58
574,-87,-543,273,308,34,33,-663,379,1:06:58
574,-87,-543,331,243,7,36,-659,380,1:06:58
601,-84,-555,386,176,-10,36,-659,380,1:06:58
603,-97,-535,441,110,-18,72,-665,364,1:06:58
594,-88,-562,508,61,-23,79,-678,393,1:06:58
594,-88,-562,569,-15,-28,69,-697,437,1:06:58
612,-96,-534,569,-15,-28,79,-719,470,1:06:58
567,-81,-532,606,-51,-31,116,-746,479,1:06:58
567,-81,-532,612,-58,-25,138,-781,499,1:06:58
580,-102,-541,597,-32,-16,138,-810,531,1:06:58
601,-102,-522,573,-48,9,150,-821,528,1:06:58
592,-94,-523,546,-68,38,186,-852,499,1:06:58
592,-94,-523,527,-74,58,199,-888,480,1:06:58
606,-90,-540,499,-56,72,211,-912,471,1:06:58
606,-90,-540,457,-3,81,233,-951,481,1:06:58
586,-105,-519,415,70,86,232,-988,514,1:06:58
598,-132,-507,367,71,106,236,-1007,515,1:06:58
592,-132,-516,316,116,115,244,-1013,503,1:06:58
597,-129,-532,307,114,140,253,-1002,500,1:06:58
597,-129,-532,340,149,161,245,-975,505,1:06:58
609,-117,-519,375,170,182,233,-938,547,1:06:58
603,-139,-504,364,206,192,217,-896,601,1:06:58
603,-139,-504,329,183,189,217,-896,601,1:06:58
585,-132,-523,301,121,168,196,-837,644,1:06:58
582,-132,-523,273,70,120,144,-832,576,1:06:58
594,-148,-514,248,-21,71,66,-927,426,1:06:58
594,-148,-514,248,-21,71,12,-1080,266,1:06:58
597,-150,-514,239,-111,16,-54,-1245,137,1:06:58
573,-115,-489,298,-237,-11,-96,-1392,52,1:06:58
594,-124,-498,321,-249,-42,-77,-1510,76,1:06:58
595,-126,-505,208,-107,-61,5,-1521,240,1:06:58
580,-121,-505,25,54,-72,88,-1385,415,1:06:58
579,-142,-534,-135,56,-58,116,-1130,497,1:06:58
579,-142,-534,-200,-153,-48,87,-854,417,1:06:58
604,-124,-511,-130,-480,-51,29,-631,206,1:06:58
580,-126,-502,10,-704,-85,-14,-498,-3,1:06:58
580,-126,-502,111,-660,-147,-22,-480,-124,1:06:58
571,-136,-517,144,-424,-208,34,-584,-140,1:06:59
583,-118,-504,148,-171,-235,170,-782,-89,1:06:59
574,-139,-517,175,-37,-198,328,-952,-36,1:06:59
574,-139,-517,222,-21,-116,427,-1037,-5,1:06:59
582,-136,-504,282,-39,-36,435,-1072,-8,1:06:59
562,-136,-531,346,-141,40,435,-1072,-8,1:06:59
574,-117,-523,385,-196,76,365,-1065,-22,1:06:59
576,-135,-504,412,-170,99,272,-1049,-16,1:06:59
574,-135,-522,412,-170,99,194,-1021,-1,1:06:59
574,-135,-522,411,-105,107,153,-999,37,1:06:59
580,-130,-510,392,-41,114,163,-983,62,1:06:59
576,-141,-496,376,11,112,168,-969,104,1:06:59
559,-159,-513,335,-14,112,148,-966,179,1:06:59
559,-159,-513,321,-65,102,113,-953,206,1:06:59
555,-172,-508,290,-125,81,70,-946,207,1:06:59
570,-157,-502,264,-203,51,65,-925,171,1:06:59
570,-157,-502,238,-226,24,96,-939,121,1:06:59
570,-153,-492,172,-231,-34,131,-1004,76,1:06:59
567,-139,-489,179,-259,21,182,-1012,28,1:06:59
561,-165,-499,224,-277,58,228,-998,-3,1:06:59
568,-169,-504,231,-259,47,264,-976,-39,1:06:59
553,-183,-486,304,-262,98,269,-929,-54,1:06:59
553,-183,-486,341,-257,114,241,-902,-36,1:06:59
547,-160,-498,351,-245,100,234,-868,-15,1:06:59
555,-168,-511,354,-235,78,234,-853,0,1:06:59
556,-160,-492,352,-221,56,230,-853,0,1:06:59
556,-156,-478,351,-188,25,219,-857,5,1:06:59
561,-195,-478,364,-143,3,212,-869,5,1:06:59
561,-166,-484,364,-143,3,200,-881,-2,1:06:59
561,-166,-484,382,-98,-17,188,-890,-4,1:06:59
553,-171,-487,386,-70,-39,189,-902,-6,1:06:59
550,-183,-484,379,-65,-56,190,-931,0,1:06:59
534,-172,-472,368,-44,-64,212,-949,4,1:06:59
555,-177,-480,368,-25,-69,227,-947,-4,1:06:59
561,-192,-459,364,-25,-73,208,-952,-7,1:06:59
547,-180,-490,349,0,-75,205,-957,4,1:06:59
547,-180,-490,335,30,-79,212,-957,21,1:06:59
558,-184,-463,328,39,-80,210,-961,34,1:06:59
562,-190,-475,319,35,-77,210,-965,47,1:06:59
558,-192,-465,301,29,-81,206,-969,56,1:06:59
538,-189,-438,288,21,-84,213,-975,58,1:06:59
556,-186,-472,275,9,-89,221,-972,58,1:06:59
546,-192,-480,260,1,-95,213,-959,57,1:06:59
546,-192,-480,237,3,-103,217,-949,53,1:06:59
544,-205,-465,213,10,-116,217,-949,53,1:06:59
561,-195,-454,210,21,-118,233,-945,44,1:06:59
564,-198,-459,207,29,-126,238,-946,42,1:06:59
540,-195,-441,198,30,-135,230,-947,52,1:06:59
540,-195,-441,200,14,-128,234,-943,51,1:06:59
555,-196,-469,200,14,-128,244,-951,51,1:06:59
555,-196,-469,200,-14,-123,244,-957,55,1:06:59
558,-181,-456,191,-46,-129,251,-941,30,1:06:59
573,-199,-436,212,-67,-126,249,-940,10,1:06:59
555,-214,-463,204,-73,-153,238,-940,4,1:06:59
561,-177,-444,212,-84,-169,222,-944,2,1:06:59
556,-204,-450,221,-75,-179,207,-957,-3,1:06:59
559,-204,-447,222,-60,-198,207,-956,-13,1:06:59
559,-204,-447,229,-54,-206,196,-963,-2,1:06:59
573,-196,-442,224,-52,-208,186,-967,11,1:06:59
550,-192,-448,229,-68,-198,184,-979,19,1:06:59
559,-205,-457,221,-86,-184,171,-995,34,1:06:59
549,-204,-424,206,-99,-176,165,-993,39,1:06:59
556,-190,-441,195,-109,-163,182,-993,36,1:06:59
568,-204,-447,179,-104,-155,213,-986,32,1:06:59
568,-204,-447,168,-84,-151,213,-986,32,1:06:59
568,-190,-451,166,-58,-149,243,-968,22,1:06:59
559,-217,-444,171,-35,-150,267,-955,19,1:06:59
561,-193,-436,180,-10,-156,291,-945,26,1:06:59
574,-214,-430,186,9,-161,308,-941,43,1:06:59
558,-181,-429,186,9,-161,324,-945,64,1:06:59
582,-208,-445,173,11,-162,336,-955,75,1:06:59
582,-208,-445,162,10,-162,349,-975,74,1:06:59
595,-207,-438,137,13,-172,370,-1016,61,1:06:59
555,-214,-430,88,9,-188,390,-1078,22,1:06:59
570,-196,-445,48,23,-185,391,-1135,-35,1:06:59
565,-220,-423,35,76,-163,376,-1179,-51,1:06:59
567,-219,-438,12,121,-130,353,-1197,-10,1:06:59
574,-216,-430,-39,140,-99,300,-1175,25,1:06:59
574,-216,-430,-114,156,-79,243,-1163,40,1:06:59
570,-213,-414,-193,176,-67,202,-1173,63,1:06:59
579,-192,-447,-291,206,-63,174,-1176,81,1:06:59
564,-195,-433,-415,256,-59,175,-1177,72,1:06:59
597,-202,-441,-545,307,-42,175,-1165,38,1:06:59
579,-201,-429,-659,375,-11,192,-1165,38,1:06:59
582,-193,-447,-753,442,17,179,-1119,-2,1:06:59
582,-193,-447,-812,520,25,139,-1053,-18,1:06:59
592,-213,-453,-909,620,12,89,-987,-12,1:06:59
592,-198,-459,-961,670,4,57,-938,-4,1:06:59
573,-171,-471,-961,670,4,71,-902,14,1:06:59
579,-195,-459,-1006,657,7,83,-871,24,1:06:59
604,-186,-477,-1103,660,6,62,-914,46,1:06:59
591,-177,-487,-1169,686,34,64,-912,39,1:06:59
591,-177,-487,-1107,652,64,60,-911,56,1:06:59
618,-184,-498,-1216,618,67,30,-1029,125,1:06:59
597,-162,-504,-1239,569,103,32,-1025,116,1:06:59
598,-160,-486,-1199,490,148,58,-1014,105,1:06:59
592,-156,-492,-1158,401,217,62,-1063,109,1:06:59
592,-156,-492,-1085,299,249,15,-1040,99,1:06:59
616,-141,-508,-1021,234,249,3,-1060,84,1:06:59
616,-141,-508,-979,282,249,42,-1080,44,1:06:59
606,-144,-520,-914,365,227,86,-1057,31,1:06:59
618,-124,-520,-847,427,219,161,-1057,75,1:06:59
604,-121,-514,-804,475,248,233,-1061,113,1:06:59
613,-121,-537,-640,455,383,269,-1044,132,1:06:59
607,-120,-562,-575,450,438,270,-1006,158,1:06:59
607,-120,-562,-518,513,478,229,-967,194,1:06:59
600,-105,-541,-456,575,494,181,-940,223,1:07:00
604,-117,-556,-456,575,494,133,-924,244,1:07:00
622,-118,-550,-380,629,501,100,-921,257,1:07:00
621,-120,-549,-317,655,489,86,-931,254,1:07:00
630,-102,-541,-283,701,487,82,-949,241,1:07:00
630,-102,-541,-257,744,508,86,-955,219,1:07:00
622,-106,-546,-243,781,493,97,-970,212,1:07:00
613,-106,-538,-236,837,508,96,-962,224,1:07:00
628,-106,-531,-211,868,511,90,-926,237,1:07:00
633,-106,-544,-175,891,504,95,-907,261,1:07:00
627,-103,-532,-141,875,479,81,-872,278,1:07:00
627,-103,-532,-125,889,446,64,-826,290,1:07:00
616,-90,-532,-114,828,386,69,-784,286,1:07:00
634,-102,-544,-116,821,312,58,-772,284,1:07:00
649,-87,-541,-127,835,303,106,-791,291,1:07:00
642,-108,-537,-120,829,259,140,-789,290,1:07:00
652,-99,-534,-93,823,252,140,-789,290,1:07:00
652,-99,-534,-51,819,323,120,-784,314,1:07:00
633,-97,-537,24,777,270,88,-750,337,1:07:00
651,-99,-537,107,737,236,75,-729,341,1:07:00
672,-111,-525,165,720,240,127,-759,344,1:07:00
655,-114,-505,165,720,240,132,-749,358,1:07:00
666,-111,-520,213,700,228,149,-756,370,1:07:00
666,-111,-520,238,696,226,178,-775,375,1:07:00
681,-124,-519,256,712,227,167,-771,385,1:07:00
651,-117,-502,284,752,226,162,-774,400,1:07:00
667,-96,-507,325,788,231,174,-771,427,1:07:00
672,-129,-504,380,798,242,186,-769,468,1:07:00
690,-118,-501,460,791,263,211,-784,501,1:07:00
679,-115,-508,539,772,287,236,-806,520,1:07:00
679,-115,-508,592,754,310,247,-818,525,1:07:00
702,-118,-502,602,720,325,257,-818,499,1:07:00
681,-124,-472,599,716,328,266,-824,454,1:07:00
681,-124,-472,592,746,321,261,-834,411,1:07:00
685,-133,-493,585,776,307,250,-850,379,1:07:00
694,-141,-474,576,828,286,250,-850,379,1:07:00
684,-148,-463,564,879,265,244,-865,347,1:07:00
684,-148,-463,573,926,246,250,-866,311,1:07:00
696,-151,-478,576,970,223,228,-869,294,1:07:00
685,-142,-456,591,1005,199,190,-856,271,1:07:00
702,-138,-469,591,1005,199,176,-868,268,1:07:00
721,-145,-459,611,1045,181,136,-915,303,1:07:00
702,-165,-445,611,1094,159,83,-932,327,1:07:00
703,-150,-436,591,1123,172,30,-931,340,1:07:00
703,-150,-436,548,1115,189,-12,-930,346,1:07:00
720,-174,-429,496,1069,203,-46,-924,371,1:07:00
715,-163,-436,442,960,213,-83,-917,364,1:07:00
715,-163,-436,379,840,198,-108,-925,291,1:07:00
714,-150,-414,345,702,157,-139,-924,202,1:07:00
727,-189,-426,376,541,113,-153,-934,123,1:07:00
726,-168,-408,429,431,77,-119,-992,81,1:07:00
726,-168,-408,494,397,48,-55,-1055,79,1:07:00
