magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
718,489,-508,361,-202,-231,38,1113,145,0:34:28
718,492,-529,407,-139,-299,58,1053,199,0:34:28
705,486,-532,445,-82,-354,71,990,221,0:34:28
700,478,-532,203,46,-233,58,957,205,0:34:28
697,484,-529,109,57,-140,50,1019,209,0:34:28
697,477,-535,48,63,-48,38,1032,226,0:34:28
694,484,-523,-29,105,25,38,1032,226,0:34:28
706,495,-538,-91,137,63,68,1003,185,0:34:28
702,474,-499,-123,137,60,85,1000,163,0:34:28
702,474,-499,-104,91,46,102,1033,188,0:34:28
720,495,-525,-49,64,13,144,1031,186,0:34:28
714,495,-526,-6,32,-34,157,1025,179,0:34:28
690,487,-525,5,7,-82,151,999,177,0:34:28
702,489,-522,-24,-57,-154,139,962,160,0:34:28
684,487,-528,-24,-101,-166,110,960,137,0:34:28
703,490,-502,-39,-77,-105,94,965,127,0:34:28
697,495,-534,-58,-65,-48,74,975,143,0:34:28
690,511,-523,-93,-56,-33,58,979,144,0:34:28
693,489,-520,-142,-72,-31,81,956,139,0:34:28
693,492,-517,-183,-67,-27,84,954,162,0:34:28
696,504,-519,-193,-73,-37,94,964,164,0:34:28
696,504,-519,-235,-122,-91,117,949,162,0:34:28
684,493,-507,-245,-137,-125,149,952,123,0:34:28
684,493,-507,-215,-46,-91,134,994,79,0:34:28
682,502,-490,-149,52,-73,134,994,79,0:34:28
682,502,-490,-140,35,-18,150,1001,95,0:34:28
685,519,-498,-42,70,62,171,999,102,0:34:28
676,511,-507,-37,43,111,156,1007,101,0:34:28
691,499,-499,-58,23,132,148,1001,97,0:34:29
699,514,-504,-59,23,137,139,992,73,0:34:29
697,519,-496,-96,47,144,137,984,62,0:34:29
684,504,-502,-144,46,135,132,982,52,0:34:29
705,510,-499,-159,59,116,129,982,35,0:34:29
700,510,-472,-162,18,92,121,992,53,0:34:29
714,501,-495,-142,-63,55,108,1015,56,0:34:29
714,501,-495,-97,-134,24,113,1033,43,0:34:29
711,522,-496,-30,-140,25,123,1036,62,0:34:29
694,493,-493,8,-113,44,128,1038,68,0:34:29
697,501,-493,16,-97,85,130,1031,53,0:34:29
687,501,-489,18,-93,110,138,979,50,0:34:29
708,513,-487,66,-130,132,111,958,96,0:34:29
705,513,-498,40,-85,138,111,958,96,0:34:29
700,514,-507,-31,-37,146,85,954,119,0:34:29
706,498,-487,-65,-25,91,46,995,105,0:34:29
700,504,-490,-81,-11,130,54,1006,59,0:34:29
715,526,-481,-75,-41,147,41,1066,67,0:34:29
718,513,-486,-55,-49,123,42,1077,65,0:34:29
712,520,-505,-35,104,472,67,1016,48,0:34:29
712,520,-505,-36,134,234,23,743,-358,0:34:29
730,505,-487,-165,145,284,-37,836,-362,0:34:29
724,481,-492,-107,23,100,-152,1398,60,0:34:29
741,514,-469,-74,30,9,-124,1331,55,0:34:29
736,501,-493,-60,112,-9,-6,1043,30,0:34:29
738,483,-481,-32,121,-16,-6,1017,21,0:34:29
730,478,-480,-33,72,-10,17,992,12,0:34:29
736,498,-486,-34,7,-11,34,995,41,0:34:29
744,514,-486,-163,46,174,29,994,55,0:34:29
751,510,-474,-131,28,128,80,1024,136,0:34:29
733,511,-480,9,67,429,45,510,-125,0:34:29
753,505,-465,-51,-14,37,45,510,-125,0:34:29
739,496,-478,-161,226,545,63,589,-3,0:34:29
750,498,-466,-61,51,149,-347,1331,-91,0:34:29
769,510,-471,-133,44,301,-303,1482,102,0:34:29
757,511,-486,-14,-1,112,-167,1491,139,0:34:29
741,501,-472,16,35,18,-242,1511,-5,0:34:29
741,501,-472,3,67,39,-71,1080,40,0:34:29
747,495,-472,-30,74,60,-59,1034,31,0:34:29
763,514,-469,-56,72,75,-49,1002,17,0:34:29
753,505,-478,-65,62,78,-43,995,9,0:34:29
763,490,-460,-49,67,56,-47,1005,3,0:34:29
775,513,-471,-25,50,25,-44,1017,-3,0:34:29
756,483,-448,-16,22,13,-24,1007,-1,0:34:29
763,489,-459,-15,30,8,-24,1001,-1,0:34:29
757,504,-472,-7,-1,14,-35,1019,-4,0:34:29
771,486,-477,2,-12,12,-34,1026,-7,0:34:29
778,495,-456,19,-9,8,-44,1012,-7,0:34:29
757,505,-471,39,0,7,-44,1012,-7,0:34:29
744,492,-460,50,66,-16,-57,1032,-10,0:34:29
763,495,-447,67,112,-34,-64,1022,-12,0:34:29
763,514,-466,42,131,-9,-75,1008,-19,0:34:30
768,481,-468,32,130,13,-62,1014,-3,0:34:30
768,481,-468,10,133,18,-26,1008,17,0:34:30
775,499,-465,6,103,14,-53,996,13,0:34:30
789,495,-456,-3,67,12,-81,1012,14,0:34:30
792,486,-468,-2,15,-2,-87,1024,20,0:34:30
780,483,-472,5,-6,-9,-94,1025,32,0:34:30
762,492,-469,14,-4,-13,-83,1016,15,0:34:30
769,493,-477,16,-4,-9,-70,1000,-7,0:34:30
772,513,-472,16,7,-7,-62,1006,7,0:34:30
763,492,-462,43,-8,-21,-69,1003,14,0:34:30
774,499,-459,33,-4,-19,-80,992,11,0:34:30
786,486,-462,21,-5,-11,-83,1001,24,0:34:30
784,492,-457,16,4,-7,-83,1014,26,0:34:30
766,501,-487,6,10,-5,-82,1007,16,0:34:30
769,492,-466,0,7,-9,-82,1007,16,0:34:30
754,498,-427,-7,9,-12,-80,1001,16,0:34:30
786,499,-463,-16,-1,-12,-82,995,6,0:34:30
784,492,-465,-27,-12,-7,-76,988,3,0:34:30
784,492,-465,-35,0,0,-73,1002,6,0:34:30
762,507,-462,-40,14,4,-76,1015,1,0:34:30
762,507,-462,-47,15,7,-75,1008,-1,0:34:30
765,487,-469,-49,16,4,-72,1005,-3,0:34:30
789,487,-448,-47,16,-3,-68,1004,-8,0:34:30
774,462,-453,-41,9,-5,-63,1003,-10,0:34:30
786,499,-462,-34,10,-1,-74,1023,-1,0:34:30
801,495,-444,-28,19,-1,-91,1049,17,0:34:30
775,499,-457,-7,18,7,-78,1021,14,0:34:30
774,489,-466,11,29,23,-73,997,-4,0:34:30
787,487,-430,20,32,24,-83,1006,-5,0:34:30
784,477,-456,27,27,28,-82,1002,7,0:34:30
781,489,-462,35,13,28,-81,996,21,0:34:30
781,502,-463,35,3,10,-82,990,20,0:34:30
784,496,-433,31,-4,-2,-82,990,20,0:34:30
796,492,-483,33,2,-2,-90,1008,7,0:34:30
780,492,-468,34,15,1,-85,1008,13,0:34:30
784,492,-450,35,16,-7,-91,1001,23,0:34:30
784,492,-450,36,4,-5,-110,1041,27,0:34:30
772,490,-436,36,-4,-30,-108,1053,34,0:34:30
781,481,-456,41,0,-18,-71,1003,26,0:34:30
804,493,-451,35,0,-29,-72,1001,19,0:34:30
784,481,-462,39,-2,-23,-82,1026,15,0:34:30
777,481,-469,44,-2,-18,-81,1023,22,0:34:30
778,486,-463,44,1,-18,-98,1013,34,0:34:30
781,495,-483,42,2,-18,-97,1015,38,0:34:30
787,498,-453,42,0,-23,-99,1019,41,0:34:30
805,493,-475,46,-10,-28,-102,1017,35,0:34:30
798,501,-480,44,-19,-35,-105,1009,33,0:34:30
774,508,-477,39,-18,-41,-105,1006,40,0:34:30
777,499,-483,34,-15,-44,-106,1007,52,0:34:30
781,498,-478,28,-16,-46,-106,1007,52,0:34:31
795,505,-460,23,-28,-46,-111,1003,56,0:34:31
789,499,-469,21,-46,-49,-117,1005,62,0:34:31
789,499,-469,19,-59,-49,-123,1013,67,0:34:31
786,493,-466,17,-71,-49,-121,1014,71,0:34:31
798,481,-474,16,-81,-48,-113,1007,73,0:34:31
778,502,-484,16,-84,-46,-101,1005,71,0:34:31
784,498,-471,18,-84,-44,-88,1006,71,0:34:31
775,492,-465,20,-75,-38,-78,1007,71,0:34:31
772,486,-477,21,-65,-30,-63,1009,68,0:34:31
772,507,-484,23,-56,-28,-51,1011,60,0:34:31
777,486,-490,21,-44,-25,-47,1013,48,0:34:31
780,490,-471,16,-30,-23,-40,1009,49,0:34:31
766,474,-468,15,-13,-22,-33,1006,53,0:34:31
765,495,-471,14,5,-22,-31,1007,49,0:34:31
762,489,-492,14,16,-21,-32,1004,42,0:34:31
780,492,-475,16,18,-23,-38,1005,35,0:34:31
780,492,-475,14,25,-25,-44,1007,33,0:34:31
771,493,-468,11,33,-26,-51,1011,35,0:34:31
772,507,-478,7,35,-28,-54,1011,35,0:34:31
775,499,-489,4,43,-27,-52,1014,40,0:34:31
775,493,-471,4,51,-23,-55,1015,41,0:34:31
787,486,-483,7,56,-21,-60,1010,37,0:34:31
786,486,-469,11,49,-18,-62,1003,36,0:34:31
760,484,-483,16,42,-17,-64,1003,34,0:34:31
772,492,-478,23,39,-16,-65,1008,36,0:34:31
768,492,-471,28,36,-14,-64,1010,36,0:34:31
774,490,-484,29,36,-14,-60,1005,33,0:34:31
781,492,-468,28,37,-16,-57,1006,28,0:34:31
792,489,-483,25,34,-20,-55,1013,28,0:34:31
766,511,-477,23,35,-23,-52,1013,32,0:34:31
783,489,-459,23,31,-22,-46,1004,33,0:34:31
763,496,-472,18,32,-17,-46,1001,29,0:34:31
771,486,-475,12,41,-11,-51,1006,33,0:34:31
771,487,-474,9,44,-9,-60,1011,53,0:34:31
784,487,-474,8,39,-14,-60,1011,53,0:34:31
784,487,-474,13,29,-21,-66,1016,58,0:34:31
771,490,-465,14,20,-26,-68,1017,57,0:34:31
777,489,-448,14,7,-28,-73,1017,59,0:34:31
789,492,-474,14,1,-25,-72,1015,68,0:34:31
783,493,-474,10,2,-21,-68,1009,70,0:34:31
760,495,-477,-1,-1,-20,-69,1002,70,0:34:31
762,489,-463,-2,-21,-21,-72,999,75,0:34:31
759,480,-471,-3,-38,-19,-74,1001,77,0:34:31
781,498,-490,-7,-50,-18,-75,1003,71,0:34:31
769,484,-475,-9,-55,-18,-70,1004,66,0:34:31
775,481,-477,-7,-52,-16,-62,1005,67,0:34:31
786,498,-468,-7,-50,-13,-58,1007,68,0:34:31
759,478,-457,-9,-51,-13,-54,1007,66,0:34:31
762,498,-468,-6,-53,-14,-52,1007,63,0:34:31
798,501,-469,-156,74,10,-55,1008,65,0:34:31
762,501,-475,-41,-13,-21,-70,1060,83,0:34:32
771,480,-484,13,-53,-38,-47,1011,45,0:34:32
763,505,-472,6,-36,-42,-47,1011,45,0:34:32
763,505,-472,-1,-22,-42,-47,1010,52,0:34:32
771,469,-468,3,-25,-40,-36,1002,43,0:34:32
781,496,-471,-3,6,-36,-35,1006,52,0:34:32
781,510,-478,3,26,-34,-42,1012,51,0:34:32
777,496,-477,-4,42,-36,-48,1011,46,0:34:32
774,498,-474,-3,40,-39,-51,1008,42,0:34:32
775,504,-480,-7,53,-38,-57,1009,46,0:34:32
778,480,-471,-12,67,-33,-64,1010,54,0:34:32
766,504,-474,-18,73,-30,-68,1009,45,0:34:32
775,495,-471,-21,71,-25,-68,1008,36,0:34:32
759,502,-468,-16,66,-24,-66,1006,44,0:34:32
762,510,-478,-12,57,-25,-68,1004,55,0:34:32
762,510,-478,-14,44,-25,-75,1007,59,0:34:32
772,499,-481,-22,30,-20,-80,1017,60,0:34:32
775,486,-472,-9,-2,-21,-73,1017,58,0:34:32
768,493,-469,-2,-19,-18,-65,1001,63,0:34:32
771,492,-478,-9,-25,-13,-60,1001,55,0:34:32
763,520,-462,-14,-40,-13,-60,1001,55,0:34:32
759,490,-451,-14,-53,-7,-52,1003,49,0:34:32
778,490,-453,-6,-51,0,-46,1013,52,0:34:32
766,486,-468,-2,-46,0,-42,1017,56,0:34:32
768,502,-475,-4,-44,0,-31,1013,53,0:34:32
775,517,-487,-11,-37,1,-24,1015,46,0:34:32
762,502,-477,-9,-23,3,-22,1017,43,0:34:32
783,501,-463,-5,-11,2,-20,1016,38,0:34:32
772,490,-460,-6,-7,-1,-18,1009,35,0:34:32
772,490,-460,-10,-7,-5,-21,1007,33,0:34:32
771,505,-466,-12,-4,-7,-26,1013,35,0:34:32
760,487,-477,-12,2,-11,-31,1012,37,0:34:32
763,490,-492,-11,0,-14,-38,1011,35,0:34:32
777,502,-475,-16,-5,-14,-43,1009,33,0:34:32
771,501,-460,-14,-3,-11,-42,1009,35,0:34:32
783,489,-486,-10,0,-9,-46,1010,35,0:34:32
763,499,-462,-9,1,-6,-51,1010,36,0:34:32
787,490,-472,-6,-2,-7,-51,1010,36,0:34:32
769,504,-466,-5,-12,-7,-53,1010,40,0:34:32
772,495,-480,-5,-13,-4,-49,1012,37,0:34:32
774,490,-471,-5,-9,-2,-47,1012,28,0:34:32
762,499,-465,-10,-7,0,-48,1007,29,0:34:32
793,490,-483,-11,-16,2,-48,1004,29,0:34:32
765,495,-477,-5,-19,3,-50,1008,27,0:34:32
775,502,-474,-3,-21,4,-51,1014,28,0:34:32
775,502,-474,-4,-27,1,-49,1011,29,0:34:32
781,519,-462,-2,-32,0,-48,1010,28,0:34:32
769,510,-463,0,-25,2,-50,1013,27,0:34:32
757,511,-459,-5,-16,5,-54,1011,24,0:34:32
774,505,-480,-9,-19,4,-51,1009,20,0:34:32
769,498,-481,-7,-25,4,-51,1008,20,0:34:32
768,495,-472,-1,-28,4,-55,1009,23,0:34:33
775,489,-463,0,-29,4,-57,1014,26,0:34:33
766,489,-475,0,-27,2,-55,1014,27,0:34:33
762,504,-478,0,-25,2,-54,1013,30,0:34:33
769,481,-463,-2,-27,2,-54,1013,30,0:34:33
778,483,-469,-4,-29,1,-55,1014,31,0:34:33
780,489,-481,-2,-29,-2,-58,1016,30,0:34:33
772,502,-480,-2,-25,-4,-60,1016,28,0:34:33
774,511,-478,0,-25,-5,-59,1013,26,0:34:33
765,493,-480,0,-18,-4,-59,1009,30,0:34:33
780,504,-486,0,-14,-2,-57,1009,31,0:34:33
780,504,-486,3,-14,-2,-58,1006,26,0:34:33
771,513,-460,2,-8,-4,-63,1009,26,0:34:33
769,492,-475,0,-7,-7,-66,1013,25,0:34:33
759,498,-468,0,-5,-9,-62,1011,24,0:34:33
795,520,-489,2,0,-9,-58,1012,29,0:34:33
754,492,-454,0,4,-9,-60,1011,29,0:34:33
765,483,-474,-1,4,-11,-65,1007,25,0:34:33
771,481,-484,0,1,-12,-66,1007,25,0:34:33
760,508,-459,2,1,-12,-65,1009,26,0:34:33
769,504,-486,6,2,-11,-66,1005,25,0:34:33
775,495,-474,7,-3,-14,-66,1005,25,0:34:33
744,480,-466,9,1,-15,-63,1009,28,0:34:33
771,510,-447,12,4,-16,-62,1010,32,0:34:33
768,495,-469,10,2,-15,-61,1010,32,0:34:33
757,495,-460,9,4,-14,-62,1010,36,0:34:33
762,505,-445,9,2,-14,-63,1010,34,0:34:33
762,505,-445,8,0,-16,-65,1013,34,0:34:33
775,511,-481,7,-2,-16,-66,1013,35,0:34:33
775,511,-481,9,1,-19,-63,1013,38,0:34:33
780,493,-490,8,0,-22,-59,1014,41,0:34:33
763,493,-475,9,-2,-21,-56,1013,39,0:34:33
759,490,-468,9,3,-20,-58,1011,42,0:34:33
784,493,-481,6,7,-18,-61,1007,43,0:34:33
772,487,-486,5,3,-18,-62,1008,41,0:34:33
760,487,-451,5,4,-19,-61,1012,41,0:34:33
775,507,-480,7,6,-19,-56,1010,45,0:34:33
775,487,-478,9,5,-18,-55,1010,45,0:34:33
771,489,-489,11,7,-16,-57,1007,45,0:34:33
783,486,-459,7,8,-16,-57,1007,45,0:34:33
777,492,-472,7,4,-18,-55,1009,42,0:34:33
751,501,-463,10,7,-18,-56,1011,42,0:34:33
751,501,-463,9,8,-18,-61,1010,47,0:34:33
784,508,-468,5,4,-18,-60,1010,48,0:34:33
765,487,-472,6,2,-18,-58,1009,46,0:34:33
768,492,-468,4,5,-15,-60,1010,47,0:34:33
778,498,-459,4,5,-14,-57,1011,47,0:34:33
777,519,-478,9,4,-14,-54,1010,42,0:34:33
801,496,-472,11,4,-13,-57,1011,41,0:34:33
760,498,-463,8,0,-11,-57,1010,44,0:34:33
768,499,-475,9,-2,-11,-55,1010,43,0:34:34
780,498,-468,9,4,-11,-56,1010,41,0:34:34
771,481,-460,7,2,-13,-59,1009,37,0:34:34
766,483,-466,4,4,-14,-57,1009,32,0:34:34
778,495,-468,7,2,-17,-53,1011,30,0:34:34
790,514,-477,7,5,-18,-57,1007,32,0:34:34
778,502,-481,7,5,-19,-57,1009,32,0:34:34
769,495,-477,6,3,-21,-58,1009,34,0:34:34
763,496,-460,7,-2,-20,-57,1010,34,0:34:34
763,496,-460,8,-2,-21,-56,1008,31,0:34:34
780,493,-468,9,2,-21,-52,1008,31,0:34:34
775,510,-468,13,6,-23,-50,1011,33,0:34:34
766,495,-471,14,7,-25,-50,1013,33,0:34:34
775,477,-469,14,9,-28,-50,1017,33,0:34:34
771,483,-478,11,4,-30,-50,1014,33,0:34:34
762,498,-477,9,4,-28,-46,1010,36,0:34:34
756,486,-471,8,9,-26,-45,1007,38,0:34:34
777,502,-489,9,9,-24,-49,1006,38,0:34:34
783,483,-468,10,7,-24,-52,1010,38,0:34:34
780,504,-481,12,1,-23,-52,1011,41,0:34:34
771,499,-475,13,0,-23,-53,1010,40,0:34:34
777,495,-474,13,-5,-22,-52,1012,38,0:34:34
780,495,-472,15,-9,-21,-49,1013,42,0:34:34
766,490,-475,12,-8,-19,-48,1010,44,0:34:34
778,502,-469,11,-4,-17,-48,1010,44,0:34:34
756,516,-487,12,-3,-16,-44,1010,43,0:34:34
768,484,-483,14,-2,-16,-44,1010,45,0:34:34
768,484,-483,11,-3,-17,-44,1010,47,0:34:34
768,499,-457,10,-5,-16,-41,1010,47,0:34:34
774,501,-480,10,-4,-16,-38,1014,47,0:34:34
760,495,-475,10,-2,-15,-35,1014,48,0:34:34
781,496,-483,11,2,-14,-40,1011,48,0:34:34
765,507,-480,9,6,-15,-44,1009,48,0:34:34
795,505,-460,8,7,-15,-41,1007,45,0:34:34
762,517,-457,7,4,-15,-40,1006,45,0:34:34
762,496,-478,7,9,-15,-41,1010,49,0:34:34
756,499,-483,6,9,-15,-41,1012,49,0:34:34
763,493,-471,4,7,-15,-42,1011,48,0:34:34
765,493,-483,4,10,-13,-44,1011,49,0:34:34
765,493,-483,3,15,-11,-45,1011,49,0:34:34
771,501,-480,4,8,-11,-50,1010,48,0:34:34
786,490,-468,6,4,-9,-48,1010,52,0:34:34
763,490,-490,5,5,-9,-48,1010,52,0:34:34
750,480,-487,5,0,-9,-45,1007,51,0:34:34
763,513,-472,5,0,-7,-49,1009,52,0:34:34
795,486,-489,2,1,-7,-53,1008,53,0:34:34
759,495,-471,0,-4,-7,-49,1005,51,0:34:34
759,486,-484,1,-6,-7,-44,1009,54,0:34:34
774,496,-480,0,-3,-4,-45,1010,56,0:34:34
765,483,-465,0,-3,-4,-46,1009,52,0:34:34
766,508,-478,1,-5,-4,-46,1009,52,0:34:34
763,481,-466,0,-2,-4,-44,1009,55,0:34:35
760,487,-475,-1,-4,-3,-43,1008,54,0:34:35
760,487,-475,-3,-4,-3,-44,1007,53,0:34:35
756,501,-474,-4,-2,-2,-45,1006,54,0:34:35
763,486,-474,-7,-4,-1,-46,1007,52,0:34:35
760,495,-477,-10,-6,-2,-43,1006,49,0:34:35
760,495,-477,-11,-7,-2,-40,1007,43,0:34:35
774,489,-460,-16,-10,-3,-42,1006,40,0:34:35
769,492,-466,-19,-7,-5,-41,1004,43,0:34:35
766,496,-465,-22,-12,-5,-41,1004,43,0:34:35
765,496,-466,-13,-21,-4,-34,1000,42,0:34:35
762,504,-454,-4,-17,0,-27,994,40,0:34:35
763,486,-471,-2,-22,4,-25,991,39,0:34:35
759,493,-486,-4,-26,9,-26,992,42,0:34:35
786,501,-481,-5,-37,14,-32,998,50,0:34:35
778,477,-475,2,-38,23,-41,1008,63,0:34:35
768,504,-492,3,-29,31,-40,1013,67,0:34:35
768,504,-492,-2,-31,39,-35,1015,65,0:34:35
778,478,-462,-20,-25,48,-34,1012,75,0:34:35
768,490,-480,-32,-14,51,-33,1003,81,0:34:35
756,501,-469,-42,-4,56,-26,998,78,0:34:35
783,498,-475,-45,9,60,-24,997,76,0:34:35
783,478,-504,-49,22,69,-23,993,72,0:34:35
784,489,-487,-47,39,84,-20,987,72,0:34:35
771,496,-486,-50,82,103,-18,983,80,0:34:35
768,495,-481,-58,121,123,-33,992,70,0:34:35
811,495,-474,-51,165,129,-33,992,70,0:34:35
810,505,-478,-45,154,125,-55,996,49,0:34:35
807,501,-487,-31,148,107,-78,983,36,0:34:35
789,508,-451,14,203,47,-122,968,56,0:34:35
804,514,-451,59,254,23,-144,989,83,0:34:35
781,492,-475,62,279,44,-158,1052,117,0:34:35
781,492,-475,25,233,71,-225,1073,123,0:34:35
804,495,-487,10,163,76,-267,1037,114,0:34:35
799,495,-456,-18,161,77,-256,993,126,0:34:35
804,487,-445,-72,189,63,-225,982,122,0:34:35
808,475,-468,-119,201,51,-194,999,97,0:34:35
819,487,-460,-164,206,36,-201,999,73,0:34:35
802,495,-465,-189,177,28,-226,978,52,0:34:35
814,474,-426,-202,163,40,-235,956,48,0:34:35
820,487,-456,-208,208,50,-227,958,71,0:34:35
819,487,-429,-180,235,46,-192,970,82,0:34:35
817,480,-427,-143,259,35,-169,973,86,0:34:35
826,483,-414,-140,205,9,-169,973,86,0:34:35
816,496,-424,-149,161,-20,-192,957,85,0:34:35
825,483,-415,-167,125,-47,-207,949,76,0:34:35
828,486,-400,-182,91,-77,-201,949,64,0:34:35
810,502,-412,-193,70,-104,-195,963,72,0:34:35
810,502,-412,-198,95,-118,-201,970,77,0:34:35
819,493,-417,-207,144,-118,-220,978,69,0:34:35
811,501,-418,-217,158,-119,-238,977,49,0:34:36
817,505,-393,-226,169,-126,-239,982,33,0:34:36
823,499,-381,-205,188,-147,-243,1024,46,0:34:36
810,501,-388,-166,203,-168,-249,1053,78,0:34:36
820,490,-369,-154,180,-172,-267,1054,89,0:34:36
825,502,-379,-159,128,-174,-295,1050,73,0:34:36
805,495,-384,-108,91,-164,-316,1055,92,0:34:36
805,493,-379,-20,75,-174,-343,1105,132,0:34:36
807,502,-357,93,84,-189,-360,1145,173,0:34:36
810,501,-372,231,53,-162,-346,1151,174,0:34:36
804,517,-372,381,-91,-107,-289,1196,17,0:34:36
802,504,-376,542,-343,-39,-289,1196,17,0:34:36
796,510,-396,730,-499,2,-260,1188,-84,0:34:36
792,493,-396,936,-585,28,-181,1133,-137,0:34:36
792,493,-396,1020,-669,76,-21,1059,-143,0:34:36
793,504,-412,1121,-551,126,116,1037,-89,0:34:36
789,481,-432,1208,-183,178,177,1081,1,0:34:36
796,484,-465,1227,26,221,143,1155,91,0:34:36
790,450,-472,1156,8,207,49,1206,108,0:34:36
775,447,-477,1017,-350,198,-34,1156,62,0:34:36
781,462,-481,913,-710,179,-116,1047,36,0:34:36
771,441,-498,764,-816,238,-181,988,96,0:34:36
783,447,-523,696,-917,294,-219,1009,187,0:34:36
769,424,-567,570,-954,312,-177,1020,226,0:34:36
744,418,-543,499,-954,266,-79,970,264,0:34:36
754,400,-570,414,-1082,226,1,904,263,0:34:36
732,397,-576,370,-1114,128,58,865,196,0:34:36
715,414,-577,336,-1102,-15,133,765,191,0:34:36
715,414,-577,217,-774,-117,163,709,283,0:34:36
717,400,-594,-7,-287,-92,163,709,283,0:34:36
717,400,-594,-201,-78,-11,131,707,356,0:34:36
684,397,-585,-261,-102,50,46,709,372,0:34:36
678,406,-585,-279,-165,16,-37,724,399,0:34:36
703,406,-600,-314,-186,-17,-88,709,428,0:34:36
703,406,-600,-364,-214,-28,-84,681,418,0:34:36
703,411,-589,-396,-191,8,-71,682,406,0:34:36
694,430,-586,-448,-131,70,-7,760,431,0:34:36
