magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-19,129,-972,68,0:53:22
364,-183,-477,0,-11,-17,126,-974,73,0:53:22
369,-202,-475,1,-16,-16,126,-974,73,0:53:22
375,-198,-460,1,-14,-16,125,-972,75,0:53:22
370,-201,-486,3,-16,-17,131,-971,70,0:53:22
351,-213,-474,4,-19,-14,131,-971,73,0:53:22
381,-198,-477,5,-28,-12,134,-975,74,0:53:22
381,-198,-477,5,-20,-13,133,-977,69,0:53:22
369,-214,-474,0,-19,-15,129,-975,67,0:53:22
351,-192,-472,0,-21,-16,130,-971,68,0:53:22
351,-192,-472,0,-20,-14,133,-972,68,0:53:22
372,-199,-487,-3,-25,-13,130,-972,70,0:53:22
372,-202,-487,-2,-28,-10,131,-972,70,0:53:22
373,-196,-466,-1,-20,-12,133,-974,68,0:53:22
378,-195,-498,-2,-18,-15,135,-976,68,0:53:22
351,-202,-486,0,-15,-16,136,-973,70,0:53:22
355,-213,-472,0,-14,-13,131,-971,67,0:53:22
381,-198,-472,2,-21,-11,131,-969,66,0:53:22
378,-211,-472,3,-18,-14,131,-972,67,0:53:22
360,-205,-480,-1,-16,-14,132,-975,69,0:53:22
363,-199,-480,-2,-18,-11,136,-975,71,0:53:22
364,-189,-478,-4,-15,-11,133,-974,69,0:53:22
355,-216,-480,-4,-11,-14,133,-974,69,0:53:22
364,-193,-450,-4,-14,-15,133,-976,69,0:53:22
373,-202,-475,0,-14,-14,131,-977,68,0:53:22
373,-202,-475,4,-16,-13,127,-973,66,0:53:22
375,-184,-475,7,-22,-9,128,-972,68,0:53:22
360,-195,-478,7,-23,-9,134,-974,70,0:53:22
381,-210,-481,2,-16,-12,134,-971,64,0:53:22
364,-189,-489,0,-15,-11,134,-972,63,0:53:22
361,-205,-459,0,-9,-10,134,-973,68,0:53:22
372,-195,-484,2,-7,-11,133,-972,70,0:53:22
370,-214,-481,3,-7,-11,137,-972,71,0:53:22
349,-184,-478,4,-3,-11,138,-972,67,0:53:22
360,-192,-459,4,7,-11,136,-969,63,0:53:23
357,-204,-478,5,9,-11,135,-969,63,0:53:23
360,-177,-463,4,4,-10,132,-973,67,0:53:23
346,-198,-477,3,1,-10,128,-975,71,0:53:23
367,-199,-481,2,4,-9,128,-970,63,0:53:23
366,-204,-490,1,9,-9,128,-970,63,0:53:23
366,-204,-490,2,4,-9,129,-970,65,0:53:23
369,-211,-471,2,2,-10,128,-970,65,0:53:23
367,-202,-486,2,8,-12,129,-973,63,0:53:23
364,-208,-480,2,7,-13,128,-973,63,0:53:23
361,-189,-477,2,2,-12,130,-972,68,0:53:23
366,-210,-468,2,4,-11,128,-973,64,0:53:23
361,-190,-462,2,7,-11,127,-974,63,0:53:23
366,-196,-477,0,6,-12,131,-972,68,0:53:23
378,-201,-483,0,11,-14,133,-970,64,0:53:23
366,-190,-471,1,9,-14,132,-972,62,0:53:23
364,-208,-472,1,7,-14,130,-973,67,0:53:23
373,-205,-483,1,4,-11,132,-973,70,0:53:23
391,-205,-475,1,2,-11,135,-974,71,0:53:23
376,-199,-454,0,2,-11,134,-976,68,0:53:23
367,-189,-481,-2,7,-12,133,-974,66,0:53:23
360,-196,-478,-6,7,-13,134,-968,69,0:53:23
363,-204,-474,-4,3,-14,134,-975,74,0:53:23
361,-196,-475,-2,-2,-13,134,-975,74,0:53:23
361,-196,-475,-2,-4,-11,132,-973,76,0:53:23
363,-216,-486,-2,-7,-10,136,-968,79,0:53:23
376,-217,-465,0,-5,-9,138,-968,82,0:53:23
373,-181,-453,2,-7,-8,138,-971,82,0:53:23
361,-202,-489,1,-6,-8,139,-972,77,0:53:23
354,-198,-504,-2,-2,-8,139,-971,74,0:53:23
376,-211,-477,-1,2,-10,137,-967,76,0:53:23
384,-216,-492,0,4,-10,135,-970,75,0:53:23
382,-195,-466,0,-5,-9,136,-973,74,0:53:23
366,-213,-501,-1,-10,-9,136,-973,76,0:53:23
382,-207,-493,-2,-14,-7,131,-974,73,0:53:23
375,-199,-475,-4,-18,-7,126,-973,76,0:53:23
361,-208,-484,-11,-59,-9,130,-971,86,0:53:23
