magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
309,-28,-583,2,-2,-6,-16,16,998,0:20:49
325,-33,-561,2,-2,-6,-16,17,998,0:20:49
321,-25,-552,2,-6,-5,-14,16,998,0:20:49
325,-25,-571,3,-4,-5,-14,17,1000,0:20:49
327,-22,-582,2,-2,-5,-13,17,1002,0:20:49
336,-37,-558,3,-1,-5,-12,15,1001,0:20:49
313,-33,-573,3,0,-4,-12,15,1001,0:20:50
321,-30,-564,2,-2,-4,-14,18,996,0:20:50
321,-30,-564,3,-2,-5,-14,18,995,0:20:50
312,-21,-576,3,-1,-5,-15,16,997,0:20:50
312,-21,-576,3,-1,-5,-16,16,997,0:20:50
312,-40,-564,3,-1,-6,-15,16,998,0:20:50
336,-24,-565,3,-1,-4,-16,16,1000,0:20:50
315,-31,-561,2,-1,-5,-16,15,1000,0:20:50
304,-25,-547,2,-2,-5,-14,14,999,0:20:50
304,-25,-547,2,-2,-5,-13,18,999,0:20:50
319,-24,-564,1,-2,-4,-14,20,999,0:20:50
309,-34,-576,2,-2,-5,-16,19,999,0:20:50
325,-33,-570,2,-3,-5,-16,17,999,0:20:50
316,-19,-562,2,-2,-6,-16,16,999,0:20:50
313,-18,-564,2,-1,-5,-16,16,998,0:20:50
316,-21,-568,2,-1,-6,-14,16,998,0:20:50
316,-21,-568,2,-2,-5,-14,15,998,0:20:50
313,-19,-556,2,-4,-5,-16,16,998,0:20:50
313,-19,-556,2,-2,-5,-17,15,999,0:20:50
310,-25,-556,2,-2,-4,-17,0,999,0:20:50
321,-30,-564,2,-4,-5,-16,15,1000,0:20:50
339,-21,-565,2,-1,-5,-15,16,998,0:20:50
339,-21,-565,2,-2,-6,-13,15,998,0:20:50
331,-28,-564,2,0,-7,-15,15,997,0:20:50
327,-24,-570,2,0,-7,-16,13,999,0:20:50
325,-25,-565,1,-1,-5,-13,15,999,0:20:50
327,-25,-558,2,-2,-5,-12,17,997,0:20:50
316,-36,-562,2,-2,-5,-11,17,998,0:20:50
325,-18,-564,2,-2,-5,-13,18,999,0:20:50
325,-18,-564,3,-1,-5,-16,16,1000,0:20:50
322,-30,-568,2,-1,-5,-15,17,1000,0:20:50
315,-6,-562,2,0,-5,-16,18,998,0:20:50
315,-6,-562,2,-1,-6,-17,17,996,0:20:50
312,-37,-567,2,-1,-5,-16,18,998,0:20:50
333,-31,-553,2,-2,-5,-15,20,1001,0:20:50
331,-21,-567,2,-2,-5,-14,17,999,0:20:50
331,-21,-567,2,-2,-4,-15,15,999,0:20:50
328,-27,-555,2,-2,-5,-16,16,1000,0:20:50
328,-31,-558,0,3,-6,-17,16,1000,0:20:50
312,-37,-558,2,2,-6,-17,16,1000,0:20:50
327,-33,-556,3,0,-6,-15,15,1001,0:20:50
336,-21,-567,3,0,-6,-15,15,1001,0:20:50
319,-30,-561,3,-2,-5,-18,17,1000,0:20:50
319,-30,-561,3,-2,-5,-17,18,998,0:20:50
327,-48,-570,2,-4,-5,-13,16,999,0:20:50
321,-19,-543,2,-2,-6,-12,14,1000,0:20:50
321,-37,-567,3,-2,-6,-15,15,999,0:20:50
331,-25,-562,3,-2,-6,-14,17,999,0:20:50
330,1,-567,2,-3,-5,-15,18,999,0:20:50
330,1,-567,2,-1,-6,-14,17,998,0:20:50
327,-37,-576,2,0,-6,-14,16,998,0:20:50
318,-36,-552,2,-1,-6,-15,17,998,0:20:50
312,-30,-555,3,7,-7,-16,17,997,0:20:50
309,-40,-555,2,0,-6,-16,17,995,0:20:50
328,-31,-552,2,-2,-5,-16,18,996,0:20:50
328,-31,-552,3,-1,-6,-15,17,999,0:20:50
327,-16,-570,3,0,-6,-13,18,1000,0:20:50
331,-33,-555,2,-2,-4,-14,19,998,0:20:50
304,-25,-564,2,-2,-4,-15,19,998,0:20:50
318,-25,-541,0,-3,-5,-15,19,998,0:20:50
330,-34,-568,2,-1,-6,-14,16,999,0:20:50
309,-31,-571,2,0,-5,-16,15,999,0:20:50
312,-18,-567,2,-3,-4,-17,16,999,0:20:50
312,-18,-567,2,-3,-4,-14,15,999,0:20:50
324,-22,-564,2,-2,-4,-13,13,1000,0:20:50
316,-27,-564,3,-1,-4,-13,15,999,0:20:50
321,-28,-565,3,-2,-5,-14,14,1000,0:20:50
321,-28,-565,2,-1,-5,-14,14,999,0:20:50
325,-39,-553,2,-2,-5,-14,14,997,0:20:50
325,-39,-553,2,-1,-5,-17,15,998,0:20:50
327,-40,-553,2,-1,-6,-16,17,998,0:20:50
316,-36,-556,3,-2,-6,-14,18,998,0:20:50
310,-46,-552,3,-1,-6,-15,17,998,0:20:50
322,-10,-550,2,2,-7,-15,15,998,0:20:50
319,-34,-565,3,0,-6,-15,15,999,0:20:50
319,-34,-565,3,-1,-6,-16,14,1000,0:20:50
322,-46,-568,2,-1,-6,-16,16,1000,0:20:50
322,-10,-577,2,-1,-6,-15,18,999,0:20:50
333,-30,-568,2,-2,-5,-15,17,997,0:20:50
309,-21,-576,3,0,-5,-15,17,997,0:20:50
298,-30,-553,2,-1,-5,-16,16,998,0:20:50
312,-28,-565,2,-2,-5,-13,16,998,0:20:50
312,-28,-565,2,-2,-5,-13,17,997,0:20:50
330,-46,-574,2,-2,-5,-15,17,999,0:20:50
301,-37,-553,3,-2,-5,-14,18,1001,0:20:50
300,-22,-553,3,-1,-6,-12,19,1001,0:20:50
325,-46,-553,3,-2,-6,-13,16,1000,0:20:50
330,-13,-549,2,-2,-5,-15,15,998,0:20:50
315,-21,-568,2,-2,-6,-12,18,999,0:20:50
315,-21,-568,2,-2,-6,-13,17,1000,0:20:50
325,-37,-571,2,-2,-5,-16,14,999,0:20:50
315,-25,-558,3,-2,-5,-17,14,997,0:20:50
316,-33,-564,2,-3,-4,-16,17,997,0:20:50
328,-25,-573,2,-2,-5,-15,16,999,0:20:50
313,-33,-549,3,-10,-4,-14,15,998,0:20:50
337,-37,-574,3,-4,-4,-13,15,996,0:20:50
337,-37,-574,3,-2,-5,-15,16,997,0:20:50
337,-30,-588,2,-2,-4,-15,17,999,0:20:50
330,-39,-568,3,-2,-5,-15,17,999,0:20:50
310,-15,-568,2,-3,-5,-15,17,998,0:20:50
328,-19,-555,2,-3,-6,-13,17,998,0:20:50
324,-21,-582,2,-2,-6,-13,17,1000,0:20:50
319,-33,-583,2,-2,-6,-15,16,1001,0:20:50
319,-33,-583,2,-1,-6,-17,16,999,0:20:50
301,-40,-564,2,-2,-4,-16,17,999,0:20:50
309,-39,-573,2,-2,-5,-15,15,999,0:20:50
321,-30,-550,2,-1,-5,-15,17,999,0:20:50
324,-28,-570,2,-2,-4,-13,17,1001,0:20:51
318,-25,-561,3,-2,-4,-13,16,1000,0:20:51
309,-31,-561,1,0,-5,-13,18,998,0:20:51
309,-31,-561,2,-1,-5,-15,17,998,0:20:51
319,-18,-561,2,-2,-5,-17,15,997,0:20:51
324,-43,-555,2,-1,-5,-16,15,997,0:20:51
331,-34,-562,3,0,-6,-15,16,997,0:20:51
319,-25,-546,2,-2,-4,-15,17,999,0:20:51
319,-54,-547,2,-3,-4,-13,18,1000,0:20:51
319,-54,-547,2,-2,-5,-14,16,999,0:20:51
321,-27,-574,2,-2,-5,-15,15,998,0:20:51
328,-36,-585,2,0,-5,-15,15,998,0:20:51
310,-43,-564,4,0,-6,-13,15,999,0:20:51
324,-16,-582,3,0,-6,-15,15,1001,0:20:51
307,-34,-573,3,-2,-5,-17,14,1001,0:20:51
289,-12,-544,2,-2,-6,-16,17,999,0:20:51
289,-12,-544,2,-2,-6,-14,16,999,0:20:51
322,-31,-564,2,0,-5,-12,16,1000,0:20:51
307,-24,-573,2,-1,-5,-14,18,1001,0:20:51
319,-33,-561,3,-2,-5,-15,16,1000,0:20:51
322,-27,-564,2,-3,-5,-16,15,998,0:20:51
328,-21,-556,2,-4,-4,-15,16,1001,0:20:51
313,-19,-556,4,1,-4,-12,17,1000,0:20:51
313,-19,-556,2,-1,-5,-14,17,999,0:20:51
325,-21,-564,2,-2,-4,-14,15,999,0:20:51
318,-28,-549,2,-2,-4,-13,14,998,0:20:51
324,-12,-558,2,-3,-5,-14,17,998,0:20:51
318,-28,-556,2,-2,-5,-15,17,999,0:20:51
312,-30,-568,2,0,-6,-14,14,999,0:20:51
322,-36,-549,2,-7,-4,-13,13,999,0:20:51
307,-31,-564,3,-4,-6,-13,13,999,0:20:51
307,-31,-564,3,-2,-5,-15,15,1000,0:20:51
312,-12,-576,2,-2,-5,-17,17,1002,0:20:51
322,-37,-546,2,-3,-6,-16,17,1001,0:20:51
304,-30,-568,2,-4,-5,-15,17,1001,0:20:51
310,-34,-576,2,-4,-5,-17,16,999,0:20:51
312,-36,-558,2,-2,-5,-17,17,998,0:20:51
313,-19,-574,3,-1,-5,-16,16,998,0:20:51
313,-19,-574,2,-1,-5,-17,16,1000,0:20:51
321,-27,-562,2,-2,-5,-16,17,1001,0:20:51
325,-21,-547,2,-2,-4,-15,16,999,0:20:51
316,-30,-564,3,-2,-5,-15,17,999,0:20:51
315,-43,-571,3,-1,-6,-15,17,1001,0:20:51
297,-34,-555,4,-4,-5,-15,17,1000,0:20:51
312,-28,-562,3,-3,-4,-12,16,999,0:20:51
312,-28,-562,2,-3,-4,-15,16,1000,0:20:51
307,-31,-564,3,-1,-5,-15,18,1000,0:20:51
315,-30,-577,2,-2,-4,-13,17,1000,0:20:51
318,-25,-570,2,-3,-4,-14,16,1000,0:20:51
327,-28,-565,3,-1,-4,-13,16,1000,0:20:51
325,-42,-534,1,0,-5,-13,16,1000,0:20:51
324,-31,-558,2,-2,-6,-13,17,1002,0:20:51
324,-31,-558,2,-2,-5,-15,16,1002,0:20:51
328,-39,-558,2,-2,-6,-14,17,1000,0:20:51
309,-34,-570,3,-4,-5,-15,16,999,0:20:51
325,-30,-555,3,-4,-5,-17,14,997,0:20:51
322,-37,-564,2,-2,-6,-15,16,999,0:20:51
319,-27,-573,2,-2,-6,-14,16,998,0:20:51
333,-27,-558,2,-1,-5,-15,17,996,0:20:51
333,-27,-558,2,-3,-5,-16,18,998,0:20:51
334,-16,-564,2,-2,-5,-15,17,1000,0:20:51
325,-30,-582,2,-1,-6,-15,14,1001,0:20:51
310,-42,-574,3,-2,-6,-15,15,999,0:20:51
312,-33,-568,2,-1,-6,-15,18,997,0:20:51
313,-34,-553,0,-6,-4,-13,18,999,0:20:51
319,-22,-552,2,-3,-5,-15,16,999,0:20:51
319,-22,-552,2,-2,-6,-16,14,998,0:20:51
331,-25,-579,2,-1,-6,-16,16,997,0:20:51
327,-36,-574,3,-2,-5,-15,17,998,0:20:51
321,-49,-544,2,-2,-4,-15,16,1000,0:20:51
318,-21,-577,2,-3,-4,-15,16,1000,0:20:51
324,-30,-561,3,-4,-4,-15,14,1000,0:20:51
301,-34,-571,2,0,-5,-15,15,998,0:20:51
301,-34,-571,2,-2,-5,-13,15,998,0:20:51
313,-34,-559,2,-2,-5,-15,16,999,0:20:51
330,-28,-555,2,-2,-5,-16,17,998,0:20:51
327,-34,-571,2,-2,-5,-16,17,998,0:20:51
318,-27,-571,2,-2,-5,-16,14,999,0:20:51
312,-28,-549,2,-1,-5,-14,12,998,0:20:51
312,-28,-549,3,-1,-6,-14,14,997,0:20:51
337,-13,-564,4,-2,-6,-15,14,997,0:20:51
321,-31,-550,3,0,-5,-15,13,997,0:20:51
325,-42,-565,3,0,-6,-15,14,999,0:20:51
333,-30,-568,3,-2,-6,-15,14,1000,0:20:51
312,-33,-585,3,-2,-4,-15,15,999,0:20:51
316,-40,-552,3,1,-6,-14,16,998,0:20:51
316,-40,-552,2,0,-5,-15,16,999,0:20:51
327,-43,-573,2,-2,-4,-17,16,999,0:20:51
322,-54,-568,2,-2,-5,-18,16,999,0:20:51
321,-19,-559,2,-3,-6,-17,18,998,0:20:51
324,-28,-567,2,-2,-5,-17,18,998,0:20:51
315,-25,-573,2,-2,-5,-15,17,999,0:20:51
297,-18,-546,1,-3,-5,-16,16,1000,0:20:51
297,-18,-546,1,-3,-5,-17,16,999,0:20:51
292,-22,-561,3,-2,-6,-16,15,1000,0:20:51
328,-36,-567,3,-1,-6,-15,16,1001,0:20:51
321,-33,-580,3,-1,-6,-15,12,999,0:20:51
330,-22,-570,2,-1,-6,-15,14,999,0:20:51
331,-40,-567,3,-1,-6,-15,18,1000,0:20:51
309,-31,-564,3,0,-5,-14,17,999,0:20:51
319,-25,-568,3,0,-6,-13,16,999,0:20:51
319,-25,-568,2,-2,-6,-15,14,997,0:20:51
333,-19,-565,2,-2,-4,-16,15,996,0:20:51
321,-40,-564,2,-2,-4,-16,18,998,0:20:51
327,-48,-585,3,-1,-4,-15,17,999,0:20:51
336,-18,-562,2,-2,-4,-15,14,999,0:20:51
318,-24,-546,1,-1,-5,-12,15,998,0:20:51
322,-33,-574,2,-1,-6,-14,17,999,0:20:52
322,-33,-574,3,-1,-5,-14,15,1000,0:20:52
315,-19,-565,2,-1,-5,-13,16,999,0:20:52
321,-13,-553,2,-2,-6,-13,16,999,0:20:52
325,-25,-577,2,-2,-5,-13,16,999,0:20:52
334,-30,-561,2,-1,-6,-14,15,1001,0:20:52
309,-19,-544,2,-2,-6,-15,14,1000,0:20:52
313,-27,-558,2,-2,-6,-15,13,998,0:20:52
313,-27,-558,2,-3,-5,-14,14,997,0:20:52
318,-27,-568,2,-3,-4,-13,15,998,0:20:52
327,-37,-570,2,-2,-6,-15,15,998,0:20:52
327,-24,-576,2,-2,-5,-16,15,995,0:20:52
313,-36,-562,2,-1,-6,-14,15,997,0:20:52
319,-24,-583,1,-3,-6,-14,16,999,0:20:52
316,-45,-562,3,-2,-6,-15,16,998,0:20:52
316,-45,-562,3,-2,-6,-15,16,1000,0:20:52
334,-21,-585,2,-2,-6,-14,16,1001,0:20:52
306,-43,-573,2,-2,-4,-14,15,1001,0:20:52
327,-48,-568,2,0,-5,-15,15,1000,0:20:52
315,-31,-561,2,-2,-5,-15,15,999,0:20:52
313,-19,-574,4,0,-6,-17,16,1000,0:20:52
331,-24,-576,2,-1,-5,-18,15,1000,0:20:52
331,-24,-576,2,-2,-6,-18,15,1000,0:20:52
327,-40,-586,2,-1,-6,-14,15,1000,0:20:52
331,-28,-555,2,-1,-6,-14,14,1000,0:20:52
324,-27,-561,3,-2,-6,-16,17,999,0:20:52
331,-33,-556,2,-2,-5,-17,16,1000,0:20:52
309,-37,-562,2,-2,-5,-16,16,999,0:20:52
324,-30,-553,2,-2,-6,-14,18,997,0:20:52
324,-30,-553,3,-2,-4,-14,17,998,0:20:52
304,-40,-561,3,-1,-5,-16,15,1000,0:20:52
307,-15,-537,3,-2,-5,-15,17,1000,0:20:52
315,-28,-565,4,0,-5,-14,17,999,0:20:52
306,-28,-577,4,0,-5,-14,16,998,0:20:52
301,-36,-571,4,1,-7,-15,16,998,0:20:52
327,-21,-567,2,0,-6,-16,15,999,0:20:52
327,-21,-567,2,-2,-5,-16,14,999,0:20:52
319,-19,-567,2,-2,-6,-19,14,1000,0:20:52
325,-36,-570,2,-2,-5,-18,16,998,0:20:52
324,-36,-571,2,-2,-5,-15,17,997,0:20:52
319,-16,-562,4,0,-6,-14,15,1001,0:20:52
310,-21,-559,2,0,-5,-14,15,1001,0:20:52
310,-21,-559,1,0,-5,-16,17,1000,0:20:52
319,-31,-564,2,-1,-5,-16,19,998,0:20:52
307,-36,-568,3,-1,-6,-17,17,998,0:20:52
316,-19,-555,2,-1,-5,-17,17,998,0:20:52
313,-49,-561,2,-2,-5,-15,15,999,0:20:52
319,-30,-565,2,-2,-5,-14,15,999,0:20:52
300,-34,-552,2,-2,-5,-13,16,999,0:20:52
300,-34,-552,1,-2,-4,-12,14,998,0:20:52
313,-27,-568,2,-1,-5,-14,14,998,0:20:52
318,-25,-559,2,0,-5,-15,16,999,0:20:52
322,-34,-564,2,0,-4,-15,15,998,0:20:52
324,-37,-553,2,-1,-4,-14,16,997,0:20:52
322,-33,-561,2,-2,-5,-14,17,997,0:20:52
322,-33,-561,4,3,-6,-14,16,999,0:20:52
325,-25,-562,4,0,-5,-13,15,998,0:20:52
307,-15,-564,2,-2,-4,-13,15,998,0:20:52
319,-31,-549,2,-4,-4,-15,15,999,0:20:52
307,-30,-582,4,-2,-6,-16,15,999,0:20:52
322,-43,-556,4,-1,-5,-16,17,1000,0:20:52
307,-30,-574,2,-2,-5,-16,17,1000,0:20:52
307,-30,-574,2,4,-7,-15,17,999,0:20:52
319,-30,-558,2,0,-5,-15,16,999,0:20:52
334,-31,-559,2,-2,-4,-16,16,1000,0:20:52
318,-36,-570,2,-2,-6,-16,16,1001,0:20:52
307,-28,-558,2,-2,-6,-16,14,1001,0:20:52
325,-39,-558,2,-1,-6,-15,15,999,0:20:52
328,-30,-567,2,-2,-6,-16,18,999,0:20:52
328,-30,-567,3,-1,-6,-15,18,999,0:20:52
318,-21,-558,2,-1,-6,-15,17,1000,0:20:52
324,-15,-567,2,-1,-4,-16,16,1000,0:20:52
325,-28,-577,2,-3,-5,-17,17,998,0:20:52
336,-42,-565,2,-1,-5,-17,17,998,0:20:52
319,-36,-558,2,0,-5,-16,16,998,0:20:52
306,-24,-562,2,-1,-5,-14,14,996,0:20:52
306,-24,-562,0,-9,-4,-15,15,998,0:20:52
315,-33,-564,1,-3,-4,-15,18,1001,0:20:52
312,-30,-553,2,-2,-4,-15,18,999,0:20:52
330,-31,-559,2,-2,-6,-15,17,999,0:20:52
327,-31,-567,3,-1,-7,-15,16,1002,0:20:52
310,-37,-574,2,-1,-6,-15,16,1002,0:20:52
304,-33,-555,4,-1,-5,-16,17,1000,0:20:52
304,-33,-555,3,-3,-5,-16,16,999,0:20:52
327,-39,-546,3,-2,-5,-16,14,1000,0:20:52
319,-16,-571,2,-2,-5,-16,14,1000,0:20:52
306,-24,-562,2,-2,-5,-16,15,999,0:20:52
328,-22,-570,2,-2,-5,-16,14,999,0:20:52
331,-27,-565,2,-2,-5,-16,14,999,0:20:52
331,-27,-565,2,-3,-5,-15,15,1000,0:20:52
319,-42,-547,2,-7,-5,-15,15,999,0:20:52
325,-22,-562,2,-3,-4,-15,15,998,0:20:52
330,-36,-571,2,-3,-5,-14,17,999,0:20:52
324,-36,-562,2,-2,-6,-15,16,999,0:20:52
327,-31,-546,3,-2,-5,-15,16,998,0:20:52
312,-25,-597,3,-2,-5,-15,14,998,0:20:52
312,-25,-597,2,-2,-5,-14,13,999,0:20:52
313,-18,-555,0,-5,-4,-16,16,1001,0:20:52
313,-18,-555,3,-2,-4,-15,16,1002,0:20:52
324,-21,-565,3,-2,-5,-14,17,1002,0:20:52
312,-33,-592,3,0,-4,-15,17,1001,0:20:52
316,-42,-555,2,0,-4,-15,17,1001,0:20:52
331,-27,-570,3,-2,-5,-15,17,999,0:20:52
331,-27,-570,1,-1,-6,-15,17,999,0:20:52
322,-22,-556,1,0,-5,-16,17,1002,0:20:52
324,-34,-564,2,-1,-4,-16,17,1002,0:20:52
310,-22,-553,2,-1,-4,-15,15,999,0:20:52
307,-24,-573,2,-2,-5,-13,16,998,0:20:53
310,-31,-553,2,-2,-5,-12,15,999,0:20:53
310,-31,-553,2,-2,-5,-15,13,999,0:20:53
315,-39,-561,2,-2,-4,-16,16,998,0:20:53
313,-15,-556,3,-4,-4,-15,18,998,0:20:53
313,-15,-556,2,-2,-4,-15,19,999,0:20:53
325,-22,-561,2,0,-5,-16,18,999,0:20:53
337,-21,-562,2,-1,-4,-16,17,999,0:20:53
322,-42,-573,2,-1,-4,-15,19,1001,0:20:53
322,-42,-573,2,-1,-5,-14,17,1001,0:20:53
336,-31,-565,1,0,-5,-15,16,1000,0:20:53
322,-34,-564,2,-1,-7,-14,17,999,0:20:53
322,-30,-570,3,-2,-5,-14,16,999,0:20:53
309,-36,-576,3,-1,-5,-13,15,1000,0:20:53
312,-31,-558,2,0,-5,-13,15,1000,0:20:53
322,-18,-567,3,-1,-5,-13,17,998,0:20:53
322,-18,-567,2,-2,-5,-14,16,999,0:20:53
324,-28,-579,2,-2,-5,-13,15,1000,0:20:53
312,-25,-549,2,-2,-5,-14,15,1000,0:20:53
312,-25,-549,2,0,-7,-14,13,1000,0:20:53
312,-27,-564,2,-2,-7,-16,15,999,0:20:53
339,-28,-565,2,-3,-6,-16,17,999,0:20:53
336,-30,-571,2,-2,-6,-14,17,999,0:20:53
336,-30,-571,2,-1,-5,-12,17,998,0:20:53
309,-40,-574,3,-1,-4,-13,15,999,0:20:53
304,-48,-559,4,1,-7,-15,15,1000,0:20:53
307,-33,-568,3,0,-6,-16,15,999,0:20:53
328,-33,-555,2,-2,-5,-17,16,1001,0:20:53
307,-25,-573,2,-2,-5,-18,17,1001,0:20:53
307,-25,-573,2,-1,-5,-15,17,1001,0:20:53
319,-39,-582,3,-2,-6,-12,18,1002,0:20:53
313,-27,-561,3,-2,-5,-13,17,1000,0:20:53
307,-42,-546,2,-6,-4,-15,16,998,0:20:53
322,-18,-568,2,-3,-5,-15,15,998,0:20:53
328,-27,-571,2,-1,-6,-15,15,998,0:20:53
343,-49,-552,2,-1,-6,-17,15,999,0:20:53
343,-49,-552,4,-2,-5,-16,17,1000,0:20:53
309,-28,-564,2,-1,-5,-14,17,999,0:20:53
306,-28,-567,2,-1,-5,-16,17,999,0:20:53
297,-42,-561,2,-1,-6,-15,18,1001,0:20:53
297,-42,-561,2,0,-5,-14,17,1000,0:20:53
306,-36,-547,2,0,-5,-16,17,999,0:20:53
336,-16,-568,2,-2,-5,-15,16,1000,0:20:53
336,-16,-568,2,-2,-4,-15,18,1000,0:20:53
315,-39,-564,2,-2,-5,-15,17,998,0:20:53
328,-19,-577,2,-2,-5,-13,16,999,0:20:53
324,-27,-579,1,-5,-4,-14,16,1000,0:20:53
307,-31,-565,1,-2,-5,-14,17,1000,0:20:53
337,-30,-561,2,-1,-6,-14,19,1000,0:20:53
315,-28,-582,2,-2,-7,-13,17,1000,0:20:53
315,-28,-582,2,-2,-6,-14,17,1000,0:20:53
333,-33,-555,2,-1,-6,-15,18,999,0:20:53
322,-19,-580,3,-1,-7,-16,17,999,0:20:53
301,-21,-561,3,-3,-4,-16,17,999,0:20:53
313,-30,-559,3,-3,-5,-16,16,1000,0:20:53
322,-33,-549,2,-1,-6,-16,16,1001,0:20:53
331,-28,-561,2,-1,-6,-18,16,999,0:20:53
331,-28,-561,2,-1,-6,-15,17,998,0:20:53
331,-33,-558,2,-2,-5,-12,17,1000,0:20:53
333,-21,-562,2,-1,-5,-12,16,1001,0:20:53
312,-34,-573,2,-2,-5,-15,17,999,0:20:53
318,-33,-556,0,-2,-5,-15,16,996,0:20:53
313,-36,-558,1,-2,-5,-15,16,997,0:20:53
316,-22,-559,2,-3,-4,-16,17,998,0:20:53
316,-22,-559,2,-2,-4,-16,17,998,0:20:53
321,-30,-567,1,-2,-5,-16,17,998,0:20:53
318,-21,-570,2,-1,-5,-16,18,997,0:20:53
312,-27,-546,1,-1,-5,-14,18,998,0:20:53
331,-27,-591,2,-2,-4,-13,16,998,0:20:53
318,-30,-567,2,-3,-4,-15,17,997,0:20:53
322,-46,-568,2,-2,-5,-14,18,996,0:20:53
322,-46,-568,2,-1,-6,-14,17,997,0:20:53
318,-31,-573,2,-2,-4,-14,15,998,0:20:53
324,-21,-565,2,-2,-5,-14,15,998,0:20:53
315,-34,-564,1,-5,-5,-16,16,998,0:20:53
339,-13,-570,2,-2,-4,-17,16,998,0:20:53
333,-16,-576,2,-1,-5,-15,16,1001,0:20:53
316,-18,-565,2,-1,-5,-14,18,1000,0:20:53
316,-18,-565,3,0,-6,-15,19,998,0:20:53
337,-34,-577,3,0,-4,-16,17,998,0:20:53
330,-33,-562,3,-1,-6,-14,15,998,0:20:53
316,-36,-541,2,-2,-6,-15,17,999,0:20:53
307,-25,-573,2,-2,-5,-17,16,998,0:20:53
310,-28,-564,2,0,-5,-14,16,999,0:20:53
330,-21,-564,2,0,-5,-12,16,999,0:20:53
330,-21,-564,2,-1,-5,-13,15,1000,0:20:53
331,-34,-570,3,-1,-6,-15,16,1000,0:20:53
321,-30,-561,3,0,-6,-17,16,998,0:20:53
324,-40,-579,5,0,-6,-14,17,998,0:20:53
322,-40,-573,4,-2,-5,-15,19,1001,0:20:53
310,-30,-582,2,-2,-6,-17,16,1002,0:20:53
321,-40,-570,2,-2,-6,-16,14,1001,0:20:53
321,-40,-570,3,-2,-5,-13,17,1000,0:20:53
319,-42,-550,2,-1,-5,-13,17,1000,0:20:53
324,0,-562,2,-1,-6,-13,15,1002,0:20:53
318,-25,-543,2,-4,-4,-13,13,1002,0:20:53
318,-36,-547,2,-2,-6,-13,16,1000,0:20:53
319,-34,-538,2,-2,-6,-14,16,1000,0:20:53
319,-31,-571,3,0,-7,-14,17,1000,0:20:53
319,-31,-571,2,-2,-5,-14,17,999,0:20:53
330,-36,-555,2,-2,-6,-16,15,997,0:20:53
325,-27,-579,2,-2,-6,-17,14,997,0:20:53
316,-21,-574,2,-1,-6,-15,17,999,0:20:53
312,-31,-555,3,-1,-6,-14,18,997,0:20:53
321,-42,-553,3,0,-7,-16,16,997,0:20:53
322,-31,-571,2,-2,-5,-16,15,1000,0:20:53
322,-31,-571,2,-2,-5,-16,15,1001,0:20:54
330,-9,-567,2,-2,-5,-15,15,999,0:20:54
310,-22,-573,1,-2,-5,-14,17,999,0:20:54
324,-36,-544,0,-7,-4,-15,19,1000,0:20:54
334,-49,-571,2,-2,-5,-14,16,1000,0:20:54
334,-24,-583,2,-1,-5,-14,16,1000,0:20:54
312,-36,-562,2,-2,-6,-14,15,999,0:20:54
312,-36,-562,2,-1,-4,-15,16,998,0:20:54
