magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
301,-171,-508,-13,-8,-7,223,-952,44,12:40:33
240,-207,-390,-4,-2,-14,260,-950,-51,12:49:37
252,-204,-393,-5,-2,-14,258,-949,-51,12:49:37
249,-223,-408,-7,-2,-16,259,-949,-50,12:49:37
252,-243,-424,-7,-2,-16,260,-950,-49,12:49:37
247,-204,-405,-7,-2,-16,260,-950,-49,12:49:37
247,-204,-405,-9,-1,-17,259,-953,-48,12:49:37
247,-220,-381,-8,-6,-16,260,-955,-46,12:49:37
240,-232,-403,-8,-7,-15,259,-950,-46,12:49:37
247,-207,-402,-8,-7,-16,257,-948,-47,12:49:37
262,-235,-397,-7,-6,-15,258,-947,-48,12:49:37
240,-208,-399,-7,-3,-14,261,-947,-48,12:49:37
240,-208,-399,-3,-6,-14,262,-947,-47,12:49:37
262,-220,-409,-3,-6,-12,262,-946,-47,12:49:37
241,-213,-382,-5,-7,-13,266,-938,-43,12:49:37
240,-228,-412,-8,-11,-12,267,-939,-43,12:49:37
232,-199,-409,-9,-9,-13,264,-942,-48,12:49:37
243,-226,-409,-9,-4,-15,261,-945,-49,12:49:37
243,-226,-409,-11,0,-17,263,-949,-43,12:49:37
229,-208,-399,-13,-1,-17,263,-949,-43,12:49:37
247,-223,-402,-12,-4,-16,268,-948,-39,12:49:37
241,-220,-393,-13,-3,-15,270,-947,-42,12:49:37
241,-226,-390,-11,-2,-14,269,-946,-46,12:49:37
240,-198,-385,-9,1,-13,270,-944,-48,12:49:37
253,-217,-402,-9,1,-13,271,-946,-50,12:49:37
253,-217,-402,-8,2,-12,270,-947,-51,12:49:37
255,-193,-411,-4,3,-11,265,-947,-52,12:49:37
247,-216,-394,-4,2,-11,262,-946,-50,12:49:37
247,-216,-394,-3,2,-13,264,-948,-46,12:49:37
247,-198,-393,-2,2,-12,263,-949,-45,12:49:37
246,-213,-409,-2,3,-13,261,-949,-48,12:49:37
246,-205,-400,-1,7,-13,260,-947,-52,12:49:37
246,-205,-400,-3,7,-14,256,-943,-50,12:49:37
249,-232,-408,-6,7,-14,257,-941,-46,12:49:37
247,-211,-387,-7,0,-14,260,-942,-46,12:49:37
235,-219,-381,-9,0,-14,261,-942,-50,12:49:37
229,-211,-393,-7,4,-15,261,-944,-51,12:49:37
265,-229,-394,-7,7,-14,262,-948,-47,12:49:37
238,-226,-394,-5,7,-16,262,-950,-47,12:49:37
238,-226,-394,-4,4,-16,263,-950,-45,12:49:37
252,-220,-378,-4,3,-16,262,-950,-44,12:49:37
244,-220,-394,-2,4,-16,257,-950,-44,12:49:37
244,-220,-394,-4,2,-17,255,-950,-45,12:49:37
258,-211,-385,-4,2,-17,258,-949,-43,12:49:37
234,-217,-379,-4,-2,-16,260,-948,-43,12:49:37
228,-223,-403,-4,-5,-17,260,-949,-45,12:49:37
228,-223,-403,-2,-6,-17,262,-949,-44,12:49:37
262,-234,-387,-1,-4,-16,260,-946,-42,12:49:37
240,-201,-399,0,-4,-15,262,-946,-42,12:49:37
255,-220,-403,1,-8,-14,262,-945,-40,12:49:37
261,-196,-390,2,-10,-12,261,-945,-37,12:49:37
253,-237,-418,2,-11,-10,265,-948,-39,12:49:37
243,-216,-411,4,-15,-9,268,-945,-41,12:49:38
243,-216,-411,4,-11,-9,268,-944,-41,12:49:38
247,-217,-396,5,-7,-9,270,-947,-40,12:49:38
258,-214,-387,6,-5,-9,272,-946,-40,12:49:38
258,-214,-387,4,-3,-9,271,-947,-38,12:49:38
243,-217,-408,3,-3,-11,267,-948,-39,12:49:38
264,-220,-385,1,-2,-14,267,-948,-39,12:49:38
238,-223,-405,0,1,-15,265,-949,-40,12:49:38
238,-223,-405,-1,0,-15,265,-952,-40,12:49:38
240,-220,-400,0,-2,-14,266,-951,-37,12:49:38
243,-211,-388,1,-7,-13,269,-948,-35,12:49:38
247,-229,-414,1,-7,-13,268,-947,-38,12:49:38
261,-223,-396,0,-6,-12,266,-948,-42,12:49:38
240,-204,-406,2,-2,-13,264,-947,-43,12:49:38
258,-229,-385,1,0,-15,261,-944,-41,12:49:38
258,-229,-385,0,0,-15,262,-944,-40,12:49:38
241,-207,-403,0,1,-16,264,-945,-40,12:49:38
259,-210,-402,0,-2,-16,265,-946,-41,12:49:38
246,-208,-417,-2,6,-18,263,-947,-39,12:49:38
252,-223,-408,-4,9,-18,261,-946,-36,12:49:38
240,-232,-399,-4,8,-17,263,-946,-36,12:49:38
246,-223,-424,-4,4,-16,265,-948,-37,12:49:38
