,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
146,-13.7,0.9,16.4,0.007,-0.052,-0.288,-0.141,0.171,-1.14
147,-11.5,11.6,17.5,-0.106,-0.049,-0.373,-0.141,0.181,-1.138
148,16.6,-0.7,15.2,-0.071,0.004,-0.417,-0.141,0.175,-1.131
149,25.1,-36.5,5.0,-0.014,0.032,-0.429,-0.141,0.165,-1.137
150,-2.3,-29.8,4.8,0.018,-0.122,-0.119,-0.156,0.162,-1.141
151,-15.8,-45.5,0.5,0.16,-0.117,-0.021,-0.162,0.139,-1.164
152,2.9,-50.1,-8.1,0.104,-0.107,0.083,-0.16,0.12,-1.161
153,77.6,-39.6,4.8,0.16,-0.117,0.403,-0.163,0.117,-1.179
154,23.8,-19.6,11.2,0.151,-0.053,0.579,-0.198,0.106,-1.17
155,6.7,10.2,8.8,0.211,0.035,0.595,-0.217,0.106,-1.168
156,-8.6,-25.4,-7.0,0.221,0.044,0.31,-0.223,0.097,-1.165
157,-3.8,71.0,6.8,0.164,0.02,0.126,-0.225,0.117,-1.156
158,-1.4,39.4,-5.1,0.11,-0.058,0.187,-0.198,0.135,-1.138
159,4.2,32.7,-7.1,0.106,-0.006,-0.058,-0.195,0.153,-1.135
160,-15.1,52.4,0.4,-0.002,-0.034,-0.156,-0.202,0.166,-1.125
161,-16.3,22.2,5.6,-0.022,-0.013,-0.326,-0.195,0.193,-1.12
162,-10.3,4.2,12.6,-0.078,-0.018,-0.342,-0.19,0.184,-1.122
163,7.9,-15.0,9.6,-0.061,0.029,-0.363,-0.178,0.18,-1.117
164,12.9,-43.4,-5.6,-0.065,0.008,-0.279,-0.184,0.171,-1.128
165,-0.1,-45.5,6.0,0.033,-0.013,-0.153,-0.178,0.156,-1.132
166,-27.7,-13.9,17.2,0.046,-0.029,-0.013,-0.196,0.148,-1.141
167,-9.4,-28.0,1.6,0.104,-0.06,0.184,-0.19,0.142,-1.149
168,55.6,-41.0,3.5,0.019,-0.06,0.318,-0.196,0.126,-1.153
169,25.4,-23.2,9.4,0.127,0.026,0.297,-0.216,0.108,-1.158
170,16.3,-0.4,3.4,0.104,0.036,0.246,-0.229,0.106,-1.147
171,8.2,9.4,-1.6,0.078,0.031,0.184,-0.244,0.114,-1.147
172,1.7,-13.6,-1.8,0.132,0.062,0.021,-0.259,0.109,-1.146
173,-3.1,9.0,-4.6,0.106,0.033,0.034,-0.256,0.105,-1.15
174,-2.5,-2.3,-3.0,0.098,0.027,0.033,-0.255,0.111,-1.144
175,-3.9,10.2,-3.0,0.09,0.038,0.021,-0.247,0.121,-1.14
176,-3.5,15.9,1.0,0.081,0.037,0.048,-0.249,0.12,-1.141
177,-4.1,-7.4,-2.8,0.068,0.033,0.021,-0.247,0.115,-1.141
178,-4.9,2.1,-1.8,0.097,0.042,0.04,-0.244,0.121,-1.141
179,-4.2,-3.1,-2.9,0.048,0.021,0.068,-0.241,0.124,-1.15
180,-2.5,3.2,-0.5,0.063,0.03,0.038,-0.244,0.132,-1.138
181,-6.3,-0.7,-2.8,0.058,0.034,0.024,-0.235,0.12,-1.143
182,-9.2,12.1,-3.2,-0.077,-0.032,0.11,-0.237,0.139,-1.144
183,-14.5,29.9,13.4,-0.396,-0.143,0.251,-0.229,0.144,-1.141
184,-10.5,27.0,48.7,-0.372,-0.11,0.12,-0.226,0.159,-1.153
185,8.7,-2.4,83.0,-0.295,-0.031,-0.172,-0.226,0.154,-1.138
186,-20.1,11.0,89.1,0.149,0.049,-0.063,-0.231,0.151,-1.138
187,-21.8,-44.3,44.8,0.45,0.04,-0.046,-0.241,0.141,-1.14
188,-21.9,-7.1,22.6,0.478,0.004,-0.024,-0.22,0.12,-1.143
189,4.8,-9.6,-0.7,0.495,-0.025,0.03,-0.214,0.12,-1.14
190,25.4,-15.6,-16.3,0.416,-0.051,0.041,-0.213,0.109,-1.14
191,20.7,-14.2,-44.8,0.376,-0.026,0.072,-0.21,0.109,-1.15
192,4.6,18.9,-42.8,0.178,0.066,-0.184,-0.232,0.123,-1.14
193,-28.7,41.8,-60.4,0.003,-0.03,0.016,-0.252,0.144,-1.149
194,-17.0,-1.4,-66.5,-0.33,-0.108,0.058,-0.231,0.142,-1.143
195,-12.7,1.1,-12.3,-0.3,-0.061,-0.034,-0.226,0.15,-1.137
196,-28.7,-18.0,-26.2,-0.379,-0.123,0.166,-0.217,0.153,-1.131
197,1.9,-21.2,9.2,-0.186,-0.064,-0.039,-0.198,0.133,-1.141
