magX[mG],magY[mG],magZ[mG],gyroX[mdps],gyroY[mdps],gyroZ[mdps],accX[mg],accY[mg],accZ[mg],hh:mm:ss.ms
370,-96,-408,-7,-3,-4,105,-974,65,0:10:02
376,-109,-420,-7,-1,-4,106,-972,65,0:10:02
372,-97,-390,-5,-2,-4,109,-974,64,0:10:02
373,-96,-418,-4,0,-4,106,-977,66,0:10:02
381,-99,-423,-5,3,-5,102,-980,68,0:10:02
378,-114,-421,-7,2,-4,102,-979,71,0:10:02
369,-99,-426,-5,-2,-3,101,-978,73,0:10:02
369,-99,-426,-5,-4,-2,102,-979,72,0:10:02
370,-91,-415,-4,-6,-1,105,-978,68,0:10:02
361,-99,-432,-6,-7,-2,108,-976,66,0:10:02
355,-87,-402,-7,-4,-3,108,-976,67,0:10:02
375,-112,-402,-11,0,-4,108,-976,67,0:10:02
361,-109,-417,-11,6,-7,107,-977,67,0:10:02
384,-103,-409,-11,10,-8,106,-977,65,0:10:02
384,-103,-409,-9,8,-6,106,-975,65,0:10:02
361,-105,-415,-7,9,-6,104,-973,68,0:10:02
354,-109,-396,-7,9,-6,105,-974,68,0:10:02
360,-105,-429,-7,8,-4,107,-976,69,0:10:02
360,-99,-412,-5,5,-4,107,-977,72,0:10:02
367,-100,-406,-5,4,-5,111,-978,72,0:10:02
364,-115,-436,-5,4,-7,109,-977,72,0:10:02
364,-115,-436,-4,2,-7,104,-977,72,0:10:02
379,-103,-420,-4,2,-9,103,-976,70,0:10:02
348,-100,-402,-4,1,-9,103,-974,72,0:10:02
348,-100,-402,0,3,-9,103,-974,75,0:10:02
364,-96,-414,0,4,-9,106,-976,74,0:10:02
379,-114,-426,0,3,-8,110,-976,73,0:10:02
379,-118,-423,1,1,-8,107,-975,70,0:10:02
379,-118,-423,1,2,-7,107,-975,70,0:10:02
363,-112,-423,0,2,-6,108,-976,72,0:10:02
367,-103,-427,1,7,-7,108,-976,72,0:10:02
354,-117,-409,-2,4,-7,108,-975,71,0:10:02
372,-108,-412,-1,2,-7,106,-974,72,0:10:02
373,-94,-412,-3,-1,-7,106,-977,74,0:10:02
373,-103,-415,-4,0,-7,106,-979,74,0:10:02
373,-103,-415,-4,0,-7,105,-978,76,0:10:02
366,-100,-432,-4,0,-7,104,-977,79,0:10:02
354,-106,-412,-5,-1,-7,105,-980,77,0:10:02
354,-106,-412,-3,0,-8,106,-981,75,0:10:02
363,-102,-418,-2,1,-8,105,-978,73,0:10:02
363,-106,-411,-3,1,-9,105,-977,71,0:10:02
375,-96,-439,-4,7,-8,106,-977,75,0:10:02
375,-96,-439,-5,4,-6,105,-976,78,0:10:02
379,-106,-421,-5,0,-5,104,-976,78,0:10:02
372,-94,-405,-7,-4,-4,101,-975,77,0:10:02
357,-88,-405,-6,-2,-5,100,-974,74,0:10:02
378,-96,-406,-5,-1,-5,102,-974,74,0:10:02
370,-100,-424,-6,2,-6,104,-974,77,0:10:02
367,-99,-411,-6,2,-6,105,-973,77,0:10:02
367,-99,-411,-6,3,-7,104,-972,75,0:10:02
376,-102,-421,-4,1,-6,102,-975,73,0:10:02
348,-99,-408,-2,6,-7,102,-975,73,0:10:02
370,-97,-409,-2,8,-7,99,-977,71,0:10:02
366,-102,-426,-2,6,-7,100,-975,72,0:10:02
378,-91,-412,-1,0,-7,104,-973,78,0:10:02
363,-99,-402,-1,0,-7,105,-975,81,0:10:02
363,-99,-402,-1,-2,-7,107,-975,76,0:10:02
367,-97,-421,-1,1,-8,105,-974,73,0:10:02
370,-97,-412,0,7,-7,103,-973,74,0:10:02
361,-106,-408,0,8,-7,101,-974,74,0:10:03
370,-99,-439,0,6,-6,98,-976,76,0:10:03
379,-96,-414,-2,1,-4,99,-977,78,0:10:03
361,-102,-411,-2,-4,-3,102,-978,75,0:10:03
361,-102,-411,0,-5,-2,103,-980,71,0:10:03
366,-97,-405,-2,0,-4,102,-978,74,0:10:03
367,-82,-400,-4,6,-4,102,-975,81,0:10:03
367,-96,-403,-4,3,-4,104,-975,86,0:10:03
372,-100,-409,-8,0,-4,104,-975,82,0:10:03
382,-102,-412,-8,2,-4,102,-975,77,0:10:03
376,-118,-424,-5,2,-4,101,-973,74,0:10:03
376,-118,-424,-2,1,-5,99,-970,70,0:10:03
376,-109,-414,0,2,-5,99,-970,70,0:10:03
372,-111,-420,0,2,-6,99,-970,70,0:10:03
381,-81,-409,-2,0,-7,100,-972,79,0:10:03
369,-109,-414,-2,-5,-6,102,-973,89,0:10:03
373,-103,-414,-2,-5,-6,103,-975,86,0:10:03
388,-109,-391,-3,-6,-6,105,-978,81,0:10:03
388,-109,-391,-2,-1,-7,105,-980,79,0:10:03
364,-96,-429,0,-2,-6,106,-980,80,0:10:03
370,-79,-399,0,-2,-6,105,-973,80,0:10:03
375,-105,-418,-1,4,-7,105,-971,79,0:10:03
382,-103,-409,-2,4,-7,105,-973,82,0:10:03
364,-102,-426,-4,4,-9,103,-976,83,0:10:03
358,-114,-411,-4,4,-9,105,-976,83,0:10:03
358,-114,-411,-2,1,-7,106,-974,84,0:10:03
370,-105,-414,-3,-2,-5,104,-976,84,0:10:03
367,-103,-402,-4,-2,-5,105,-979,80,0:10:03
367,-103,-402,-5,-2,-6,105,-978,81,0:10:03
354,-111,-408,-5,0,-7,102,-977,84,0:10:03
354,-97,-411,-4,0,-6,102,-977,84,0:10:03
364,-85,-420,-4,3,-7,100,-974,85,0:10:03
364,-85,-420,-5,4,-8,101,-972,85,0:10:03
382,-103,-423,-5,0,-8,103,-972,83,0:10:03
367,-106,-414,-7,-6,-7,103,-974,83,0:10:03
361,-117,-415,-8,-2,-6,105,-976,82,0:10:03
378,-108,-424,-8,-2,-6,103,-978,82,0:10:03
375,-111,-402,-6,-2,-6,102,-974,80,0:10:03
369,-108,-433,-6,-3,-5,102,-973,81,0:10:03
369,-108,-433,-5,-1,-6,97,-974,81,0:10:03
366,-102,-424,-5,0,-7,96,-975,82,0:10:03
367,-96,-411,-5,-4,-7,101,-978,86,0:10:03
367,-96,-411,-7,-4,-7,103,-978,84,0:10:03
360,-105,-408,-6,-4,-7,103,-977,78,0:10:03
369,-94,-408,-4,-4,-8,103,-975,76,0:10:03
381,-111,-427,-2,-4,-9,101,-972,80,0:10:03
381,-111,-427,2,-4,-10,101,-971,83,0:10:03
360,-111,-409,2,-7,-9,105,-971,81,0:10:03
379,-87,-426,1,-4,-9,105,-974,81,0:10:03
364,-105,-423,4,-7,-6,106,-975,84,0:10:03
373,-105,-429,2,-11,-4,110,-974,84,0:10:03
366,-109,-438,2,-11,-2,110,-974,84,0:10:03
375,-103,-418,0,-10,-3,108,-974,82,0:10:03
375,-103,-418,0,-6,-4,101,-975,84,0:10:03
363,-100,-414,-2,-4,-6,102,-976,85,0:10:03
348,-111,-399,-3,-2,-7,104,-976,83,0:10:03
367,-106,-427,-3,-2,-7,105,-976,78,0:10:03
354,-94,-411,-3,-4,-7,105,-977,77,0:10:03
375,-96,-408,-2,-1,-8,104,-977,79,0:10:03
363,-102,-420,-2,-1,-8,104,-976,82,0:10:03
363,-102,-420,-2,0,-7,108,-975,83,0:10:03
370,-97,-420,0,-1,-7,107,-974,81,0:10:03
373,-108,-402,2,3,-7,104,-975,82,0:10:03
373,-108,-402,4,1,-7,103,-976,82,0:10:03
369,-112,-412,5,0,-8,102,-975,80,0:10:03
361,-102,-421,5,0,-8,102,-973,81,0:10:03
366,-97,-426,4,-1,-7,101,-973,85,0:10:03
384,-100,-426,3,-3,-7,101,-975,85,0:10:03
384,-100,-426,1,-7,-6,102,-976,81,0:10:03
369,-93,-406,4,-4,-7,102,-978,76,0:10:03
354,-103,-417,5,-3,-7,102,-977,76,0:10:03
367,-105,-435,5,-2,-7,102,-977,76,0:10:03
364,-93,-421,2,-2,-7,105,-975,81,0:10:03
361,-111,-429,1,-2,-7,106,-973,81,0:10:03
352,-120,-415,1,-2,-7,105,-974,80,0:10:03
352,-120,-415,0,-2,-7,107,-975,83,0:10:03
351,-100,-409,0,-3,-6,106,-975,85,0:10:03
351,-100,-409,2,-3,-5,103,-976,82,0:10:03
382,-106,-429,2,0,-6,103,-976,79,0:10:03
360,-111,-433,4,2,-5,104,-975,85,0:10:03
363,-118,-418,2,-2,-5,106,-977,88,0:10:03
373,-90,-420,1,0,-6,103,-979,86,0:10:03
373,-90,-420,3,4,-7,101,-976,84,0:10:03
360,-111,-423,3,4,-7,104,-975,83,0:10:03
370,-111,-412,2,8,-7,105,-975,83,0:10:03
363,-84,-411,3,7,-7,103,-975,82,0:10:03
361,-115,-423,2,5,-7,101,-975,81,0:10:03
355,-106,-427,3,4,-7,100,-974,81,0:10:03
369,-120,-424,4,2,-7,100,-975,80,0:10:03
369,-120,-424,3,2,-7,99,-976,79,0:10:03
369,-109,-424,2,6,-7,99,-974,84,0:10:03
369,-109,-424,2,4,-7,100,-974,84,0:10:03
384,-117,-429,0,2,-4,102,-977,89,0:10:03
363,-102,-415,-1,0,-4,104,-982,88,0:10:03
369,-118,-403,0,1,-4,104,-981,81,0:10:03
364,-105,-420,0,1,-4,101,-977,77,0:10:03
364,-105,-420,0,3,-4,99,-975,80,0:10:03
367,-108,-387,0,2,-4,101,-975,84,0:10:03
372,-118,-427,0,-2,-4,102,-974,85,0:10:03
375,-103,-436,-2,-4,-5,102,-974,84,0:10:03
355,-114,-421,-4,-7,-5,104,-977,83,0:10:03
370,-120,-406,-2,-1,-7,104,-977,83,0:10:03
354,-97,-405,-2,2,-8,102,-974,85,0:10:03
354,-97,-405,-1,0,-7,100,-975,84,0:10:03
357,-100,-405,0,-8,-6,101,-976,82,0:10:03
357,-100,-405,0,-4,-5,103,-975,81,0:10:03
382,-99,-415,4,-4,-7,100,-976,79,0:10:03
378,-100,-418,5,-3,-5,100,-976,80,0:10:04
384,-96,-406,3,-2,-7,103,-972,84,0:10:04
372,-105,-409,2,-2,-6,104,-971,85,0:10:04
372,-105,-409,0,-2,-7,104,-971,85,0:10:04
361,-99,-429,3,-2,-7,103,-975,82,0:10:04
373,-90,-406,3,1,-7,102,-976,80,0:10:04
363,-97,-426,3,0,-7,103,-978,82,0:10:04
364,-111,-418,2,-2,-7,103,-978,82,0:10:04
394,-109,-430,2,-2,-7,102,-977,82,0:10:04
355,-99,-424,0,-6,-7,103,-976,84,0:10:04
355,-99,-424,1,-7,-7,102,-975,83,0:10:04
364,-105,-405,2,-9,-7,101,-976,82,0:10:04
357,-96,-411,0,-7,-6,100,-975,82,0:10:04
373,-91,-414,0,-4,-7,103,-974,83,0:10:04
382,-99,-417,0,-6,-6,106,-975,84,0:10:04
367,-108,-436,0,-5,-6,106,-974,80,0:10:04
370,-117,-441,0,-4,-6,105,-971,75,0:10:04
370,-117,-441,0,1,-7,103,-972,78,0:10:04
369,-106,-415,3,2,-7,103,-974,83,0:10:04
369,-106,-415,4,-1,-5,105,-974,84,0:10:04
361,-114,-414,3,-3,-6,105,-975,80,0:10:04
360,-121,-414,4,-2,-9,108,-975,81,0:10:04
364,-109,-415,7,0,-9,108,-975,81,0:10:04
369,-103,-417,7,-1,-9,106,-973,85,0:10:04
369,-103,-417,7,0,-9,105,-974,85,0:10:04
367,-78,-415,9,0,-8,108,-975,85,0:10:04
355,-97,-417,9,-2,-7,109,-975,86,0:10:04
349,-103,-435,9,-4,-6,109,-976,85,0:10:04
388,-111,-435,9,-4,-6,107,-977,83,0:10:04
376,-97,-411,9,-4,-5,107,-975,82,0:10:04
378,-88,-418,9,-4,-6,109,-974,81,0:10:04
378,-88,-418,9,2,-7,107,-976,80,0:10:04
348,-100,-403,9,4,-6,105,-977,81,0:10:04
348,-100,-403,7,4,-8,105,-978,82,0:10:04
373,-102,-408,7,4,-9,105,-977,82,0:10:04
370,-108,-424,5,2,-9,107,-975,82,0:10:04
370,-99,-429,3,2,-8,106,-975,81,0:10:04
360,-108,-426,3,4,-8,103,-976,80,0:10:04
360,-108,-426,3,3,-8,104,-979,80,0:10:04
367,-91,-427,4,7,-9,105,-979,83,0:10:04
357,-96,-436,3,2,-7,106,-976,83,0:10:04
354,-106,-421,4,-2,-6,106,-978,80,0:10:04
370,-99,-411,2,-4,-5,104,-979,80,0:10:04
366,-99,-403,2,-4,-6,104,-979,80,0:10:04
363,-88,-427,2,-3,-7,102,-976,80,0:10:04
363,-88,-427,1,-4,-6,104,-975,81,0:10:04
361,-94,-411,2,-5,-5,104,-976,81,0:10:04
361,-94,-411,2,-5,-5,105,-975,75,0:10:04
360,-115,-421,0,-1,-6,107,-974,73,0:10:04
363,-103,-426,0,1,-7,106,-974,77,0:10:04
376,-109,-432,0,4,-8,106,-976,81,0:10:04
361,-99,-415,0,2,-8,105,-977,82,0:10:04
361,-99,-415,-2,2,-9,102,-975,82,0:10:04
363,-90,-424,-1,0,-9,102,-975,82,0:10:04
366,-112,-406,-2,-2,-8,102,-977,83,0:10:04
352,-108,-424,-3,-3,-8,102,-973,79,0:10:04
373,-105,-426,-3,-2,-7,101,-972,77,0:10:04
379,-103,-454,-2,-2,-7,100,-976,79,0:10:04
370,-100,-409,0,0,-8,100,-975,79,0:10:04
370,-100,-409,1,7,-9,98,-975,78,0:10:04
354,-109,-430,1,14,-9,101,-977,80,0:10:04
354,-109,-430,2,11,-9,106,-975,83,0:10:04
370,-96,-417,0,6,-8,106,-973,83,0:10:04
373,-88,-415,-2,4,-7,108,-973,83,0:10:04
366,-91,-430,-1,4,-8,108,-974,80,0:10:04
373,-108,-412,0,5,-8,104,-975,76,0:10:04
373,-108,-412,0,5,-8,102,-975,75,0:10:04
372,-103,-418,0,5,-8,102,-975,79,0:10:04
372,-103,-418,0,3,-8,105,-977,84,0:10:04
363,-97,-423,-4,5,-9,106,-977,84,0:10:04
367,-93,-430,-4,7,-9,100,-974,79,0:10:04
381,-100,-421,-1,9,-9,97,-974,73,0:10:04
369,-99,-432,0,15,-9,97,-976,75,0:10:04
369,-99,-432,1,21,-10,98,-976,81,0:10:04
358,-99,-408,0,2,-7,101,-975,82,0:10:04
358,-91,-411,0,1,-6,100,-974,81,0:10:04
366,-93,-441,0,4,-7,102,-975,78,0:10:04
364,-103,-427,2,6,-7,103,-975,74,0:10:04
369,-106,-438,4,10,-9,100,-975,74,0:10:04
369,-106,-438,4,14,-10,99,-973,78,0:10:04
375,-96,-433,4,17,-12,100,-973,80,0:10:04
364,-99,-409,5,17,-11,100,-973,80,0:10:04
364,-99,-409,4,15,-11,98,-974,81,0:10:04
367,-102,-429,5,13,-10,97,-974,81,0:10:04
375,-96,-423,6,11,-9,99,-975,80,0:10:04
375,-105,-409,6,11,-9,100,-974,82,0:10:04
375,-105,-409,7,10,-7,100,-975,82,0:10:04
363,-102,-427,7,10,-6,100,-977,81,0:10:04
381,-109,-427,5,13,-7,103,-977,82,0:10:04
363,-87,-391,4,14,-7,101,-976,82,0:10:04
378,-94,-414,4,16,-7,99,-977,82,0:10:04
366,-100,-415,4,18,-9,99,-978,81,0:10:04
367,-93,-427,2,19,-9,97,-977,82,0:10:04
367,-93,-427,1,20,-9,99,-975,83,0:10:04
375,-111,-436,1,18,-9,103,-975,83,0:10:04
349,-102,-417,0,14,-7,103,-975,81,0:10:04
349,-102,-417,0,21,-7,100,-975,79,0:10:04
364,-100,-427,3,22,-6,100,-977,80,0:10:04
376,-88,-421,4,22,-4,99,-975,80,0:10:04
381,-103,-448,6,21,-5,98,-976,81,0:10:04
381,-103,-448,7,21,-5,95,-977,80,0:10:04
364,-93,-429,7,21,-4,95,-977,80,0:10:04
379,-126,-414,6,22,-6,95,-978,79,0:10:04
367,-105,-411,6,25,-7,93,-978,80,0:10:04
376,-106,-406,5,25,-8,91,-974,77,0:10:04
369,-103,-418,5,24,-9,91,-974,78,0:10:05
375,-112,-421,5,24,-9,92,-977,81,0:10:05
375,-112,-421,5,23,-9,94,-980,81,0:10:05
370,-108,-420,5,19,-8,94,-978,81,0:10:05
358,-93,-423,4,18,-7,94,-974,79,0:10:05
358,-93,-420,7,14,-5,95,-974,76,0:10:05
375,-120,-415,8,10,-4,92,-977,76,0:10:05
372,-115,-429,9,9,-4,89,-975,76,0:10:05
378,-82,-417,9,11,-5,92,-973,76,0:10:05
378,-82,-417,10,9,-4,92,-975,78,0:10:05
355,-100,-405,9,13,-5,91,-974,79,0:10:05
363,-124,-402,14,20,-9,94,-974,79,0:10:05
363,-124,-402,14,18,-10,95,-974,76,0:10:05
375,-103,-414,14,18,-9,93,-973,80,0:10:05
367,-103,-430,11,17,-9,94,-970,84,0:10:05
370,-109,-424,9,16,-8,94,-970,84,0:10:05
370,-109,-424,9,11,-7,95,-970,81,0:10:05
402,-109,-414,11,11,-6,94,-973,78,0:10:05
351,-124,-408,14,12,-6,93,-974,77,0:10:05
360,-106,-408,13,14,-6,93,-979,81,0:10:05
402,-79,-412,13,14,-6,97,-982,84,0:10:05
366,-118,-418,14,15,-7,102,-981,85,0:10:05
382,-111,-430,13,11,-6,105,-981,85,0:10:05
382,-111,-430,13,11,-7,101,-980,86,0:10:05
358,-94,-429,15,2,-7,97,-981,85,0:10:05
378,-102,-412,16,1,-7,96,-979,77,0:10:05
378,-102,-412,13,4,-7,96,-976,76,0:10:05
363,-109,-420,11,7,-8,96,-972,84,0:10:05
384,-121,-423,9,7,-8,96,-968,85,0:10:05
376,-115,-423,5,13,-8,99,-969,81,0:10:05
376,-115,-423,2,13,-9,102,-972,82,0:10:05
373,-99,-417,2,11,-7,107,-975,84,0:10:05
361,-105,-426,2,14,-5,109,-976,83,0:10:05
381,-114,-418,1,7,-3,104,-975,80,0:10:05
375,-105,-421,1,7,-3,106,-973,76,0:10:05
370,-100,-412,0,9,-2,106,-973,76,0:10:05
376,-96,-435,0,14,-2,107,-972,70,0:10:05
376,-96,-435,-1,20,-4,106,-973,73,0:10:05
369,-93,-433,2,24,-2,109,-978,80,0:10:05
366,-99,-415,9,28,-2,107,-980,82,0:10:05
366,-99,-415,9,28,-2,104,-979,82,0:10:05
369,-91,-417,14,30,-3,103,-976,80,0:10:05
381,-112,-417,16,27,-3,103,-974,78,0:10:05
387,-99,-438,15,23,-5,103,-974,78,0:10:05
387,-99,-438,14,21,-6,104,-975,81,0:10:05
363,-87,-432,9,16,-5,102,-976,85,0:10:05
376,-99,-424,9,16,-6,104,-977,84,0:10:05
349,-109,-414,8,18,-5,104,-978,79,0:10:05
372,-109,-439,9,22,-5,102,-981,75,0:10:05
384,-129,-424,9,23,-4,102,-981,77,0:10:05
375,-106,-423,9,23,-4,103,-979,81,0:10:05
375,-106,-423,9,22,-4,101,-979,85,0:10:05
366,-96,-424,7,17,-3,100,-978,84,0:10:05
370,-94,-432,7,9,-4,102,-979,78,0:10:05
370,-94,-432,5,16,-6,102,-981,76,0:10:05
367,-109,-421,4,23,-6,102,-981,76,0:10:05
393,-84,-423,2,25,-7,103,-978,81,0:10:05
387,-129,-415,2,23,-9,105,-974,85,0:10:05
387,-129,-415,0,21,-9,105,-973,84,0:10:05
372,-100,-412,1,18,-8,103,-974,86,0:10:05
369,-100,-429,1,18,-8,101,-974,83,0:10:05
364,-105,-429,4,15,-9,99,-975,82,0:10:05
384,-96,-411,5,18,-7,97,-977,85,0:10:05
370,-108,-424,8,17,-5,99,-978,88,0:10:05
379,-91,-444,7,14,-6,100,-975,86,0:10:05
379,-91,-444,7,16,-7,98,-973,84,0:10:05
361,-103,-418,4,21,-8,96,-973,89,0:10:05
372,-100,-420,5,25,-9,99,-976,90,0:10:05
378,-103,-423,6,24,-7,102,-974,88,0:10:05
369,-94,-426,7,21,-6,98,-970,89,0:10:05
361,-112,-430,7,16,-6,96,-969,90,0:10:05
385,-112,-426,9,13,-6,98,-971,87,0:10:05
385,-112,-426,9,7,-4,94,-973,84,0:10:05
370,-94,-423,11,11,-5,89,-975,84,0:10:05
370,-105,-402,15,23,-9,89,-975,84,0:10:05
370,-105,-402,16,18,-9,88,-975,88,0:10:05
382,-103,-417,12,15,-10,90,-973,90,0:10:05
379,-94,-409,11,9,-9,91,-972,87,0:10:05
403,-115,-421,12,7,-8,93,-971,84,0:10:05
403,-115,-421,12,7,-8,92,-970,84,0:10:05
364,-99,-415,11,6,-7,92,-973,85,0:10:05
376,-117,-423,13,3,-7,93,-974,83,0:10:05
372,-99,-412,13,1,-6,95,-977,80,0:10:05
366,-108,-418,14,0,-5,96,-978,78,0:10:05
376,-99,-414,15,0,-5,97,-976,78,0:10:05
382,-112,-414,12,0,-6,100,-977,82,0:10:05
382,-112,-414,10,-1,-4,102,-977,78,0:10:05
360,-115,-427,11,0,-4,103,-976,75,0:10:05
375,-87,-408,15,4,-4,103,-976,76,0:10:05
375,-87,-408,14,3,-4,104,-976,75,0:10:05
381,-102,-433,13,1,-4,105,-977,75,0:10:05
382,-111,-417,13,-1,-4,106,-977,75,0:10:05
367,-96,-420,11,-4,-2,105,-978,72,0:10:05
367,-96,-420,13,-4,-1,102,-977,69,0:10:05
379,-115,-430,15,1,-3,101,-974,68,0:10:05
357,-112,-429,16,11,-5,101,-974,68,0:10:05
375,-120,-424,16,16,-6,100,-973,68,0:10:05
369,-100,-409,16,13,-4,101,-972,69,0:10:05
370,-99,-409,14,9,-4,101,-973,72,0:10:05
370,-105,-427,14,9,-4,100,-974,76,0:10:05
370,-105,-427,15,4,-4,95,-975,71,0:10:05
372,-99,-421,14,0,-4,91,-978,66,0:10:05
372,-114,-393,14,0,-4,90,-975,67,0:10:05
372,-114,-393,14,0,-5,90,-975,68,0:10:05
358,-93,-409,14,0,-7,91,-979,68,0:10:05
361,-108,-418,9,2,-9,92,-980,72,0:10:05
379,-112,-426,10,1,-9,89,-983,73,0:10:05
379,-112,-426,9,7,-12,89,-984,73,0:10:06
375,-99,-421,4,14,-14,93,-980,72,0:10:06
