Logged started on,15/07/2021 13:23:24
Feature,Gyroscope
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps)
15/07/2021 13:26:21.260,176691,BM2V220 @313548,29352,F6FFE0FF0A00,-1,-3.2,1
15/07/2021 13:26:21.320,176739,BM2V220 @313548,29359,F6FFDFFF0A00,-1,-3.3,1
15/07/2021 13:26:21.350,176769,BM2V220 @313548,29365,F6FFDEFF0A00,-1,-3.4,1
15/07/2021 13:26:21.410,176830,BM2V220 @313548,29371,F7FFDEFF0B00,-0.9,-3.4,1.1
15/07/2021 13:26:21.470,176889,BM2V220 @313548,29377,F6FFDDFF0A00,-1,-3.5,1
15/07/2021 13:26:21.500,176919,BM2V220 @313548,29384,F7FFDFFF0900,-0.9,-3.3,0.9
15/07/2021 13:26:21.560,176979,BM2V220 @313548,29390,F6FFDFFF0B00,-1,-3.3,1.1
15/07/2021 13:26:21.620,177039,BM2V220 @313548,29396,F6FFDEFF0900,-1,-3.4,0.9
15/07/2021 13:26:21.650,177069,BM2V220 @313548,29402,F6FFDFFF0A00,-1,-3.3,1
15/07/2021 13:26:21.710,177129,BM2V220 @313548,29409,F6FFDEFF0A00,-1,-3.4,1
15/07/2021 13:26:21.770,177190,BM2V220 @313548,29415,F5FFDEFF0900,-1.1,-3.4,0.9
15/07/2021 13:26:21.830,177250,BM2V220 @313548,29421,F7FFDEFF0900,-0.9,-3.4,0.9
15/07/2021 13:26:21.860,177280,BM2V220 @313548,29427,F6FFDFFF0B00,-1,-3.3,1.1
15/07/2021 13:26:21.920,177340,BM2V220 @313548,29434,F6FFDFFF0B00,-1,-3.3,1.1
15/07/2021 13:26:21.950,177369,BM2V220 @313548,29440,F6FFDEFF0A00,-1,-3.4,1
15/07/2021 13:26:22.010,177429,BM2V220 @313548,29446,F6FFDEFF0A00,-1,-3.4,1
15/07/2021 13:26:22.070,177490,BM2V220 @313548,29452,F6FFDEFF0A00,-1,-3.4,1
15/07/2021 13:26:22.100,177519,BM2V220 @313548,29459,F7FFDEFF0900,-0.9,-3.4,0.9
15/07/2021 13:26:22.160,177580,BM2V220 @313548,29465,F7FFDEFF0900,-0.9,-3.4,0.9
15/07/2021 13:26:22.220,177639,BM2V220 @313548,29471,F6FFDEFF0B00,-1,-3.4,1.1
15/07/2021 13:26:22.250,177669,BM2V220 @313548,29477,F7FFDEFF0A00,-0.9,-3.4,1
15/07/2021 13:26:22.310,177730,BM2V220 @313548,29484,F7FFDEFF0A00,-0.9,-3.4,1
15/07/2021 13:26:22.370,177790,BM2V220 @313548,29490,F6FFDFFF0900,-1,-3.3,0.9
15/07/2021 13:26:22.400,177820,BM2V220 @313548,29496,F7FFDEFF0900,-0.9,-3.4,0.9
