Logged started on,13/07/2021 12:46:30
Feature,Magnetometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mGa),Y (mGa),Z (mGa)
13/07/2021 13:08:04.153,1293635,BM2V220 @313548,33690,A800E8FF08FD,168,-24,-760
13/07/2021 13:08:04.183,1293640,BM2V220 @313548,33696,9F00EDFF18FD,159,-19,-744
13/07/2021 13:08:04.243,1293701,BM2V220 @313548,33702,AC00F0FF1AFD,172,-16,-742
13/07/2021 13:08:04.302,1293760,BM2V220 @313548,33708,9F00E8FF0FFD,159,-24,-753
13/07/2021 13:08:04.333,1293790,BM2V220 @313548,33715,A900F6FF14FD,169,-10,-748
13/07/2021 13:08:04.392,1293850,BM2V220 @313548,33721,A600F4FF14FD,166,-12,-748
13/07/2021 13:08:04.452,1293910,BM2V220 @313548,33727,A900F1FF11FD,169,-15,-751
13/07/2021 13:08:04.483,1293941,BM2V220 @313548,33733,9F00EBFF11FD,159,-21,-751
13/07/2021 13:08:04.542,1294000,BM2V220 @313548,33740,AB00F1FF11FD,171,-15,-751
13/07/2021 13:08:04.603,1294061,BM2V220 @313548,33746,A800F9FF0EFD,168,-7,-754
13/07/2021 13:08:04.663,1294122,BM2V220 @313548,33752,9900F1FF12FD,153,-15,-750
13/07/2021 13:08:04.692,1294150,BM2V220 @313548,33758,A800EBFF18FD,168,-21,-744
13/07/2021 13:08:04.753,1294211,BM2V220 @313548,33765,A200F1FF14FD,162,-15,-748
13/07/2021 13:08:04.783,1294241,BM2V220 @313548,33771,9D00E8FF09FD,157,-24,-759
13/07/2021 13:08:04.843,1294301,BM2V220 @313548,33777,A300F6FF11FD,163,-10,-751
13/07/2021 13:08:04.903,1294361,BM2V220 @313548,33783,A900F7FF0CFD,169,-9,-756
13/07/2021 13:08:04.933,1294391,BM2V220 @313548,33790,A500F4FF0FFD,165,-12,-753
13/07/2021 13:08:04.992,1294451,BM2V220 @313548,33796,A000F1FF11FD,160,-15,-751
