Logged started on,13/07/2021 12:46:30
Feature,Accelerometer
Nodes,BM2V220 @313548

Date,HostTimestamp,NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg)
13/07/2021 13:08:04.153,1293629,BM2V220 @313548,33690,E7FFE6FF0E04,-25,-26,1038
13/07/2021 13:08:04.183,1293641,BM2V220 @313548,33696,E6FFE4FF0E04,-26,-28,1038
13/07/2021 13:08:04.243,1293701,BM2V220 @313548,33702,E7FFE4FF0F04,-25,-28,1039
13/07/2021 13:08:04.302,1293760,BM2V220 @313548,33708,E8FFE6FF0D04,-24,-26,1037
13/07/2021 13:08:04.333,1293790,BM2V220 @313548,33715,E7FFE3FF0F04,-25,-29,1039
13/07/2021 13:08:04.392,1293850,BM2V220 @313548,33721,E9FFE5FF0F04,-23,-27,1039
13/07/2021 13:08:04.452,1293910,BM2V220 @313548,33727,E7FFE5FF0E04,-25,-27,1038
13/07/2021 13:08:04.483,1293940,BM2V220 @313548,33733,E5FFE3FF0E04,-27,-29,1038
13/07/2021 13:08:04.542,1294001,BM2V220 @313548,33740,E6FFE6FF0E04,-26,-26,1038
13/07/2021 13:08:04.603,1294062,BM2V220 @313548,33746,E8FFE1FF0D04,-24,-31,1037
13/07/2021 13:08:04.663,1294123,BM2V220 @313548,33752,E7FFE6FF0D04,-25,-26,1037
13/07/2021 13:08:04.692,1294151,BM2V220 @313548,33758,E6FFE5FF0E04,-26,-27,1038
13/07/2021 13:08:04.753,1294212,BM2V220 @313548,33765,E6FFE3FF0D04,-26,-29,1037
13/07/2021 13:08:04.783,1294240,BM2V220 @313548,33771,E8FFE5FF0D04,-24,-27,1037
13/07/2021 13:08:04.843,1294302,BM2V220 @313548,33777,E6FFE2FF0E04,-26,-30,1038
13/07/2021 13:08:04.903,1294362,BM2V220 @313548,33783,E8FFE7FF0D04,-24,-25,1037
13/07/2021 13:08:04.933,1294392,BM2V220 @313548,33790,E5FFE2FF0F04,-27,-30,1039
13/07/2021 13:08:04.992,1294451,BM2V220 @313548,33796,E8FFE3FF0E04,-24,-29,1038
13/07/2021 13:08:05.053,1294512,BM2V220 @313548,33802,E7FFE7FF0D04,-25,-25,1037
13/07/2021 13:08:05.083,1294540,BM2V220 @313548,33808,E5FFE1FF0F04,-27,-31,1039
13/07/2021 13:08:05.143,1294602,BM2V220 @313548,33815,E8FFE6FF0D04,-24,-26,1037
13/07/2021 13:08:05.232,1294692,BM2V220 @313548,33821,E8FFE5FF0D04,-24,-27,1037
13/07/2021 13:08:05.256,1294714,BM2V220 @313548,33827,E7FFE3FF0F04,-25,-29,1039
13/07/2021 13:08:05.292,1294751,BM2V220 @313548,33833,E7FFE7FF0E04,-25,-25,1038
13/07/2021 13:08:05.353,1294811,BM2V220 @313548,33840,E6FFE2FF0D04,-26,-30,1037
13/07/2021 13:08:05.383,1294842,BM2V220 @313548,33846,E9FFE6FF0E04,-23,-26,1038
13/07/2021 13:08:05.443,1294903,BM2V220 @313548,33852,E7FFE3FF0D04,-25,-29,1037
13/07/2021 13:08:05.532,1294990,BM2V220 @313548,33858,E5FFE3FF0E04,-27,-29,1038
13/07/2021 13:08:05.562,1295020,BM2V220 @313548,33865,E8FFE7FF0E04,-24,-25,1038
13/07/2021 13:08:05.623,1295080,BM2V220 @313548,33871,E8FFE3FF0D04,-24,-29,1037
13/07/2021 13:08:05.653,1295111,BM2V220 @313548,33877,E6FFE6FF0E04,-26,-26,1038
13/07/2021 13:08:05.683,1295141,BM2V220 @313548,33883,E6FFE3FF0E04,-26,-29,1038
13/07/2021 13:08:05.743,1295202,BM2V220 @313548,33890,E9FFE4FF0F04,-23,-28,1039
13/07/2021 13:08:05.803,1295262,BM2V220 @313548,33896,E7FFE5FF0E04,-25,-27,1038
13/07/2021 13:08:05.833,1295292,BM2V220 @313548,33902,E5FFE2FF0F04,-27,-30,1039
13/07/2021 13:08:05.892,1295352,BM2V220 @313548,33908,E9FFE7FF0F04,-23,-25,1039
13/07/2021 13:08:05.953,1295412,BM2V220 @313548,33915,E8FFE2FF1004,-24,-30,1040
13/07/2021 13:08:05.982,1295441,BM2V220 @313548,33921,E6FFE4FF1004,-26,-28,1040
13/07/2021 13:08:06.073,1295531,BM2V220 @313548,33927,E8FFE5FF1004,-24,-27,1040
13/07/2021 13:08:06.103,1295561,BM2V220 @313548,33933,E7FFE3FF1004,-25,-29,1040
